@relation 'okhttp-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {terca-feira,domingo,sabado,sexta-feira,quinta-Feira,segunda-feira,quarta-feira}
@attribute created_at_day_turn {manha,noite,tarde,madrugada}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {true,false}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {swankjesse,dave-r12,morder,mattlogan,nfuller,alexrwegener,NightlyNexus,reisub,JakeWharton,SpikeKing,mreichelt,nxtstep,franmontiel,chadbrubaker,lh62863,iNoles,gkimbwala,pforhan,tasomaniac,artem-zinnatullin,jgilfelt,ChristianBecker,topwu,moltak,austynmahoney,lburgazzoli,twbarber,cswzxly,yschimke,jonan,adstro,rburgst,TOdorus,SuriyaaKudoIsc,0xced,chaitanyajun12,rnauber,AhmedDaraz,alexeimoisseev,javedkansi,sunyal,timcooijmans,rfc2822,thest1,markhobson,ErikHellman,drorweiss,marenzo,iagreen,RasKasa,ansman,cketti,KENJU,felipecsl,JasperG,snodnipper,mgp,dmoneyUK,jwriteclub,vicmosin,pguilbot,MichaelEvans,minakov,halizton,gfx,duanhongyi,the4thfloor,GUIpsp,Wopple,pwerry,yegorius,peknudsen,Ponyets,deronbrown,alokmenghrajani,unguiculus,StephenBarlow,wjam,HugoGresse,nfukuzaki,circlespainter,ajwhite,kryali,quinnjn,kenmasumitsu,lalbuquerque,aried3r,hiddenmin,cy6erGn0m,adriancole,nashira,dmide,longbai,ipsi,busylee999,klyubin,mikevoyt,kboyarshinov,raggi,brennantaylor,jbornemann,joschi,alfishe,josketres,mruddy,marshallpierce,dcheckoway,yelinaung,tomxor,LaLiLuLeLo,davidschreiber,bendog24,mescortes,mpost,seato,DanGe42,baldur,dlubarov,tomrozb,lcolitti,hostinmars,westarle,BugsBunnyBR,fbiville,andrewgaul,mlc,MiguelLavigne,kkocel,lexer,anderius,indutny,robUx4,nmittler,ross,fizbin,goaway,rtyley,takke,adamsp,normanmaurer,marco-cova,intrications,lingmingyb,hwrdprkns,nacx,carck,pablolb,xiaobi625,JonWatson,rupertbates,everett-toews,desseim,aahlenst,romkavt,narayank,vmarko,menny,kriswuollett,kruton,candrews,edenman,orrc}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {true,false}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {true,false}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
sabado,noite,false,false,false,111,4,1,0,1,2,1,0,0,415,0,9.584281,0.712201,0,0,0,0,3,900,0.881111,0.238318,16305,1338.178473,77.767556,249.678013,3033,8,971,20,travis,aried3r,0,0,17,16,1173,false,true,false,false,0,2,0,0,0,0,235,1
sexta-feira,madrugada,false,false,false,3,1,0,0,1,1,1,0,0,8,0,5.017593,0.372855,3,3,0.006897,0,0,899,0.880979,0.236782,16305,1338.178473,77.767556,249.678013,3015,8,969,20,travis,hiddenmin,0,0,1,0,1211,false,false,false,false,0,0,0,0,0,0,-1,1
quinta-Feira,noite,false,false,false,60,1,0,0,1,1,1,0,0,1,0,4.44066,0.329983,2,2,0.004598,0,0,898,0.88196,0.236782,16305,1338.178473,77.767556,249.678013,3013,8,969,22,travis,cy6erGn0m,0,0,9,0,1418,false,false,false,false,0,0,0,0,0,0,205,0
segunda-feira,noite,false,false,false,15,1,0,0,1,1,0,0,1,0,0,4.781347,0.355289,15,15,0.034803,0,0,897,0.881828,0.236659,16305,1338.178473,77.767556,249.678013,2956,8,966,20,travis,nfuller,44,0.863636,3,0,427,true,false,false,false,4,31,35,28,14,2,4,1
segunda-feira,manha,false,false,true,21,1,0,0,1,1,1,0,0,18,0,4.870081,0.361886,0,0,0,0,0,896,0.881696,0.236659,16297,1338.835368,77.805731,249.800577,2948,8,966,20,travis,swankjesse,460,0.941304,1294,1,1993,true,false,false,false,99,274,153,205,206,0,1,1
segunda-feira,madrugada,false,false,true,6,1,0,0,1,1,1,0,0,13,0,4.735971,0.353387,16,16,0.036697,0,0,895,0.881564,0.236239,16148,1351.189002,78.523656,252.105524,2945,8,965,21,travis,swankjesse,459,0.941176,1294,1,1992,true,false,false,false,100,276,153,210,209,0,19,1
segunda-feira,madrugada,false,false,true,58,1,1,0,0,1,1,0,0,206,0,5.593272,0.417358,0,0,0,0,0,894,0.881432,0.236782,16149,1351.105332,78.518794,252.089913,2945,8,965,20,travis,swankjesse,458,0.941048,1294,1,1992,true,false,false,false,100,275,152,210,208,0,27,1
segunda-feira,madrugada,false,false,true,42,1,0,0,1,1,1,0,0,0,25,4.942474,0.368796,24,24,0.056075,0,0,893,0.881299,0.228972,16148,1350.631657,78.523656,251.98167,2945,8,965,21,travis,swankjesse,457,0.940919,1294,1,1992,true,false,false,false,100,274,148,210,202,0,-1,1
domingo,noite,false,false,true,18,1,0,0,3,3,3,0,0,27,8,14.329759,1.069253,40,24,0.037647,0,0,892,0.882287,0.228235,16148,1350.631657,78.523656,251.98167,2945,8,965,22,travis,swankjesse,456,0.942982,1293,1,1992,true,false,false,false,100,275,145,210,199,0,-1,0
domingo,noite,false,false,true,40,1,0,0,1,1,1,0,0,0,22,4.92612,0.367578,4,4,0.009501,0,0,891,0.882155,0.225653,16148,1345.367847,78.275947,251.857815,2945,8,965,22,travis,swankjesse,455,0.942857,1293,1,1992,true,false,false,false,100,275,142,210,195,0,2,1
domingo,noite,false,false,true,61,1,0,0,1,1,1,0,0,0,97,4.791809,0.357556,16,16,0.038095,0,0,890,0.882022,0.22619,16148,1345.367847,78.275947,251.857815,2945,8,965,21,travis,swankjesse,454,0.942731,1293,1,1992,true,false,false,false,99,274,141,210,194,0,21,1
domingo,madrugada,false,false,true,10,1,0,0,1,1,1,0,0,110,0,4.88662,0.364616,4,4,0.009592,0,0,889,0.88189,0.230216,16106,1347.758599,78.417981,252.266236,2942,8,965,23,travis,swankjesse,453,0.942605,1292,1,1992,true,false,false,false,100,274,134,210,193,0,111,1
domingo,madrugada,false,false,true,12,1,0,0,1,1,1,0,0,12,0,4.719253,0.352128,6,6,0.014458,0,1,888,0.881757,0.228916,16106,1347.758599,78.417981,252.266236,2942,8,965,22,travis,swankjesse,452,0.942478,1292,1,1992,true,false,false,false,100,274,133,210,191,0,120,1
domingo,madrugada,false,false,true,38,1,0,0,2,2,2,0,0,62,28,9.685532,0.722688,2,2,0.004831,0,0,887,0.881623,0.229469,16106,1347.758599,78.417981,252.266236,2942,8,965,22,travis,swankjesse,451,0.94235,1292,1,1992,true,false,false,false,100,273,132,210,190,0,153,1
domingo,madrugada,false,false,true,12,1,2,0,2,4,4,0,0,132,182,19.18006,1.441312,18,18,0.034063,0,0,886,0.88149,0.22871,16074,1343.100659,78.325246,251.586413,2941,8,964,22,travis,swankjesse,450,0.942222,1292,1,1991,true,false,false,false,101,274,129,209,187,0,14,1
sabado,noite,false,false,true,7,1,2,0,4,6,6,0,0,250,237,29.092981,2.20223,36,16,0.029484,0,0,885,0.881356,0.226044,16034,1344.081327,78.520644,252.276413,2941,8,964,21,travis,swankjesse,449,0.942094,1292,1,1991,true,false,false,true,100,271,128,209,184,0,-1,1
sexta-feira,manha,false,false,true,9,2,0,0,1,1,1,0,0,8,0,9.275901,0.702152,2,2,0.00495,0,0,884,0.881222,0.225248,16034,1344.081327,78.520644,252.276413,2924,8,963,21,travis,JakeWharton,147,0.904762,17227,22,2180,true,true,false,true,31,137,99,64,198,0,2804,1
sexta-feira,manha,false,false,true,3,1,0,0,1,1,1,0,0,2,0,4.823399,0.365114,2,2,0.00495,0,0,883,0.881087,0.225248,16034,1344.081327,78.520644,252.276413,2924,8,963,21,travis,JakeWharton,146,0.90411,17227,22,2180,true,true,true,false,31,137,98,64,198,0,-1,1
sexta-feira,madrugada,false,false,true,10,1,0,0,1,1,1,0,0,103,0,4.788927,0.362503,12,12,0.030075,0,0,882,0.880952,0.22807,16026,1344.752278,78.55984,252.402346,2924,8,963,20,travis,swankjesse,448,0.941964,1289,1,1990,true,false,false,true,100,271,126,210,180,0,4,1
quarta-feira,noite,false,false,true,89,1,0,0,12,12,17,0,1,67,215,58.371007,4.467597,29,23,0.005063,0,2,880,0.881818,0.23038,16022,1345.02559,78.579453,252.46536,2908,8,961,21,travis,adriancole,99,0.939394,118,4,2185,true,false,false,false,1,25,3,19,4,0,0,1
quarta-feira,manha,false,false,true,21,1,0,0,1,1,1,0,0,16,0,4.801258,0.367472,5,5,0.012821,0,0,878,0.882688,0.233333,16003,1346.247579,78.672749,252.765107,2902,8,961,19,travis,swankjesse,446,0.943946,1286,1,1988,true,false,false,true,99,264,121,209,174,0,-1,1
terca-feira,madrugada,false,false,true,15,2,0,0,4,4,4,0,0,87,20,23.957232,1.833571,55,45,0.025707,1,0,877,0.882554,0.231362,16007,1345.911164,78.653089,252.701943,2891,8,959,19,travis,JakeWharton,144,0.909722,17183,22,2176,true,true,true,false,30,132,94,63,192,0,1,1
segunda-feira,noite,false,false,true,21,1,0,0,2,2,2,0,0,0,13,9.251579,0.708067,4,4,0.01039,0,0,876,0.88242,0.231169,16007,1345.723746,78.653089,252.701943,2890,8,959,19,travis,JakeWharton,143,0.909091,17182,22,2176,true,true,true,false,30,132,93,63,189,0,-1,1
segunda-feira,manha,false,false,true,12,1,0,0,1,1,1,0,0,18,0,4.622584,0.353788,43,43,0.112272,0,0,875,0.882286,0.232376,16008,1345.63968,78.648176,252.686157,2883,8,959,19,travis,swankjesse,445,0.94382,1282,1,1986,true,false,false,true,88,248,118,209,171,0,-1,1
segunda-feira,manha,false,false,true,8,1,0,0,3,3,3,0,0,18,26,13.797335,1.05596,14,10,0.020997,0,0,874,0.882151,0.233596,16002,1345.394326,78.615173,252.593426,2882,8,959,19,travis,JakeWharton,142,0.908451,17167,22,2176,true,true,true,false,29,130,91,63,187,0,-1,1
segunda-feira,madrugada,false,false,true,16,1,0,0,1,1,1,0,0,12,0,4.855607,0.371618,16,16,0.042216,0,1,873,0.882016,0.234828,15997,1345.314747,78.577233,252.422329,2881,8,958,20,travis,swankjesse,444,0.943694,1282,1,1985,true,false,false,false,85,241,115,209,168,0,1,1
segunda-feira,madrugada,false,false,true,48,1,0,0,1,1,1,0,0,123,0,4.951221,0.378928,5,5,0.013263,0,0,872,0.881881,0.236074,15998,1345.230654,78.572322,252.406551,2880,8,958,19,travis,swankjesse,443,0.943567,1282,1,1985,true,false,false,true,85,238,114,209,167,0,-1,1
domingo,manha,false,false,true,26,2,0,0,4,4,4,0,0,64,20,33.280607,2.547026,14,8,0.021053,0,0,871,0.881745,0.239474,15998,1345.230654,78.572322,252.406551,2878,9,958,21,travis,JakeWharton,141,0.907801,17157,22,2175,true,true,true,false,29,132,89,70,185,0,-1,1
domingo,madrugada,false,false,true,8,1,0,0,2,2,2,0,0,2,15,9.186998,0.703097,45,41,0.109043,0,0,870,0.881609,0.242021,15997,1344.502094,78.45221,252.422329,2877,9,957,22,travis,swankjesse,442,0.943439,1281,1,1984,true,false,false,true,85,237,113,193,167,0,-1,1
sexta-feira,madrugada,false,false,false,96,3,0,0,2,2,2,0,0,8,24,8.988672,0.687917,4,2,0.005362,0,0,869,0.881473,0.243968,15992,1343.171586,78.226613,252.188594,2859,9,956,24,travis,nashira,0,0,14,0,1408,false,false,false,false,0,0,0,0,0,0,40,1
quarta-feira,madrugada,false,false,true,39,2,0,0,5,5,5,0,0,34,51,49.66884,3.801234,8,6,0.01061,0,0,868,0.881336,0.241379,15992,1343.171586,78.226613,252.188594,2842,10,953,24,travis,JakeWharton,140,0.907143,17105,22,2170,true,true,false,false,27,132,86,68,181,0,113,1
terca-feira,noite,false,false,false,6,1,0,0,1,1,1,0,0,3,0,4.835584,0.370075,6,6,16,0,0,867,0.882353,0.242667,15992,1343.171586,78.226613,252.188594,2842,10,953,24,travis,dmide,0,0,1,2,1212,false,false,false,false,0,0,0,0,0,0,49,0
quarta-feira,manha,false,false,false,5,5,0,0,2,2,2,0,0,72,18,4.740527,0.3628,2,2,0.004566,0,0,866,0.882217,0.280822,15992,1343.171586,78.226613,252.188594,2787,9,947,22,travis,longbai,1,0,83,152,1195,false,true,false,false,0,0,2,0,0,0,43,1
terca-feira,tarde,false,false,false,6,1,0,0,1,1,1,0,0,20,0,4.587128,0.35106,2,2,0.004577,0,0,864,0.884259,0.281465,15992,1342.358679,78.164082,251.938469,2774,9,946,20,travis,longbai,0,0,83,152,1194,false,true,false,false,0,0,0,0,0,0,-1,0
segunda-feira,manha,false,false,true,11,1,0,0,2,2,2,0,0,8,11,9.720916,0.743957,34,24,0.05492,0,0,863,0.884125,0.281465,15989,1342.110201,78.116205,251.923197,2759,9,945,21,travis,swankjesse,440,0.945455,1274,1,1972,true,false,false,true,83,252,120,208,179,2,-1,1
segunda-feira,manha,false,false,true,9,1,0,0,2,2,2,0,0,44,10,9.600462,0.734724,6,6,0.013793,0,0,862,0.883991,0.282759,15965,1343.877231,78.233636,252.113999,2759,9,945,21,travis,swankjesse,439,0.94533,1274,1,1972,true,false,false,true,83,250,119,207,178,2,0,1
segunda-feira,madrugada,false,false,true,9,1,0,0,7,7,6,0,1,74,22,33.636519,2.574158,79,26,0.032333,0,0,861,0.883856,0.284065,15973,1342.077255,78.069242,251.925124,2759,9,944,21,travis,swankjesse,438,0.945205,1274,1,1971,true,false,false,true,83,250,118,207,177,2,-1,1
quinta-Feira,noite,false,false,false,110,1,0,0,4,4,4,0,0,80,16,19.699901,1.507607,51,47,0.041379,0,2,860,0.884884,0.285057,15973,1342.077255,78.069242,251.925124,2730,9,941,20,travis,ipsi,0,0,0,0,1438,false,false,false,false,0,0,0,0,0,0,3440,0
quinta-Feira,noite,false,false,false,10,1,0,0,2,2,2,0,0,12,0,9.070192,0.69413,23,17,0.038813,0,0,859,0.885914,0.283105,15973,1342.077255,78.069242,251.925124,2672,9,934,21,travis,busylee999,0,0,3,3,603,false,true,false,false,1,0,0,0,0,0,1568,0
quinta-Feira,tarde,false,false,false,29,1,0,0,1,1,1,0,0,2,0,4.690723,0.358975,2,2,0.004566,0,0,858,0.885781,0.283105,15973,1342.077255,78.069242,251.925124,2670,9,934,21,travis,nfuller,43,0.860465,3,0,395,true,false,false,false,6,36,47,36,21,7,-1,1
quinta-Feira,manha,false,false,false,50,1,0,0,2,2,2,0,0,9,6,9.46775,0.724559,32,22,0.049661,0,0,857,0.885648,0.288939,15966,1342.665665,78.10347,252.035576,2666,9,934,18,travis,klyubin,2,1,1,0,372,true,true,false,false,2,3,3,0,1,0,-1,1
quinta-Feira,madrugada,false,false,false,18,1,0,0,1,1,0,1,0,0,0,4.635708,0.354767,3,3,0.006787,0,0,856,0.885514,0.289593,15966,1342.665665,78.10347,252.035576,2663,9,933,18,travis,mikevoyt,1,0,0,3,1196,false,false,false,false,0,0,1,0,0,0,-1,1
quarta-feira,tarde,false,false,false,147,4,5,0,17,22,22,0,0,4646,1598,422.604005,32.341512,107,28,0.024775,0,0,854,0.886417,0.288288,15966,1342.665665,78.10347,252.035576,2660,9,933,23,travis,nfuller,42,0.857143,3,0,394,true,false,false,false,6,33,46,20,21,7,89,1
terca-feira,manha,false,false,false,13,1,0,0,1,1,1,0,0,3,0,4.83663,0.370144,14,14,0.030702,0,1,853,0.886284,0.29386,15965,1342.749765,78.108362,252.051362,2640,10,932,17,travis,kboyarshinov,0,0,48,23,952,false,false,true,false,0,0,0,0,0,0,10,1
sexta-feira,madrugada,false,false,false,110,4,0,0,2,2,2,0,0,98,40,36.807896,2.816812,16,16,0.035088,0,0,852,0.88615,0.29386,15953,1343.321005,78.104432,252.240958,2613,10,927,17,travis,raggi,0,0,404,94,2545,false,false,false,false,0,0,0,0,0,0,16,1
domingo,madrugada,false,false,true,11,2,0,0,2,2,2,0,0,15,40,19.305488,1.477411,33,33,0.064453,0,0,851,0.886016,0.300781,15950,1341.818182,78.056426,252.288401,2574,11,922,17,travis,JakeWharton,139,0.906475,16826,22,2139,true,true,true,false,26,146,96,75,230,0,-1,1
sexta-feira,noite,false,false,true,10,2,0,0,4,4,4,0,0,16,65,28.878657,2.210029,30,22,0.035363,0,0,850,0.885882,0.302554,15951,1341.796753,78.051533,252.335277,2568,11,921,17,travis,swankjesse,437,0.94508,1262,1,1948,true,false,false,false,97,260,142,176,237,2,48,1
sexta-feira,noite,false,false,true,34,2,0,0,2,2,2,0,0,7,118,19.278543,1.475333,18,16,0.031621,0,0,849,0.885748,0.304348,15951,1338.787537,77.926149,252.084509,2566,11,921,17,travis,swankjesse,436,0.944954,1262,1,1948,true,false,false,false,95,257,140,176,234,2,191,1
sexta-feira,noite,false,false,false,60,2,0,0,3,3,3,0,0,41,30,27.651844,2.116101,67,49,0.066019,0,0,848,0.885613,0.297087,15932,1339.066031,77.956314,251.443635,2504,11,914,29,travis,nfuller,41,0.853659,3,0,375,true,false,false,false,5,31,46,13,19,7,586,1
sexta-feira,tarde,false,false,false,22,2,0,0,3,3,3,0,0,47,50,28.518374,2.182413,14,10,0.01165,0,0,847,0.885478,0.297087,15932,1339.066031,77.956314,251.443635,2501,11,914,19,travis,nfuller,40,0.85,3,0,375,true,false,false,false,5,30,44,13,19,7,1040,1
sexta-feira,madrugada,false,false,false,16,5,0,0,1,1,1,0,0,214,0,9.636662,0.737461,49,49,0.095146,0,4,846,0.885343,0.297087,15932,1339.066031,77.956314,251.443635,2490,11,913,18,travis,brennantaylor,0,0,5,0,793,false,false,false,false,1,1,0,0,0,0,2,1
quarta-feira,noite,false,false,false,24,1,0,0,1,1,1,0,0,1,0,4.41589,0.337932,16,16,0.031128,0,0,845,0.885207,0.297665,15931,1339.150085,77.961208,251.459419,2479,11,912,17,travis,nfuller,39,0.846154,3,0,373,true,false,false,false,4,28,43,13,19,7,166,1
segunda-feira,noite,false,false,false,144,2,5,0,19,24,24,0,0,2267,841,222.174074,17.002195,127,35,0.015564,0,0,844,0.886256,0.297665,15931,1339.150085,77.961208,251.459419,2461,11,910,22,travis,nfuller,38,0.868421,3,0,371,true,false,false,false,4,26,41,13,19,7,13,0
sabado,madrugada,false,false,false,56,2,0,0,1,1,0,0,1,0,0,9.621941,0.747431,22,22,0.042969,1,0,843,0.887307,0.298828,15765,1332.572154,77.767206,249.476689,2430,11,907,27,travis,jbornemann,1,1,1,1,372,true,false,false,false,1,2,1,1,3,0,24,0
sexta-feira,madrugada,false,false,false,5,4,0,0,5,5,5,0,0,59,546,49.077165,3.812305,36,26,0.027397,0,0,842,0.887173,0.299413,15765,1332.572154,77.767206,249.476689,2419,11,906,19,travis,jbornemann,0,0,1,1,371,true,false,false,false,0,0,0,0,2,0,0,1
quinta-Feira,noite,false,false,false,32,2,0,0,2,2,2,0,0,37,68,9.851964,0.765299,9,7,0.013699,0,1,841,0.887039,0.299413,15765,1332.572154,77.767206,249.476689,2415,11,906,18,travis,joschi,1,1,61,19,2203,true,true,false,false,0,0,1,0,1,0,656,1
quinta-Feira,noite,false,false,false,65,4,0,0,2,2,2,0,0,130,36,20.156664,1.565766,0,0,0,0,3,840,0.886905,0.3,15764,1332.656686,77.772139,249.492515,2414,11,906,23,travis,joschi,0,0,61,19,2203,true,true,false,false,0,0,0,0,1,0,19,1
quinta-Feira,tarde,false,false,false,72,1,0,0,1,1,1,0,0,0,4,4.720649,0.366699,8,8,0.015717,0,0,839,0.88677,0.300589,15764,1332.656686,77.772139,249.492515,2413,10,906,22,travis,nfuller,37,0.864865,3,0,367,true,false,false,false,4,25,38,13,19,7,171,1
quinta-Feira,tarde,false,false,false,34,1,0,0,1,1,1,0,0,3,0,4.81804,0.374265,47,47,0.092338,0,0,838,0.886635,0.300589,15764,1332.656686,77.772139,249.492515,2413,10,906,17,travis,nfuller,36,0.861111,3,0,367,true,false,false,false,4,25,37,13,19,7,-1,1
quarta-feira,noite,false,false,false,14,1,0,0,3,3,3,0,0,38,4,14.222741,1.104816,28,16,0.027559,0,0,837,0.886499,0.301181,15761,1332.910348,77.786942,249.540004,2401,10,905,15,travis,nfuller,35,0.857143,3,0,366,true,false,false,false,4,25,34,13,18,6,376,1
quarta-feira,madrugada,false,false,true,7,1,0,0,1,1,1,0,0,1,0,4.286589,0.33298,10,10,0.019685,0,0,836,0.886364,0.301181,15760,1332.994924,77.791878,249.555838,2388,10,904,15,travis,swankjesse,435,0.944828,1250,1,1931,true,false,false,false,97,236,142,154,236,2,-1,1
terca-feira,noite,false,false,false,128,1,0,0,1,1,1,0,0,1,0,4.923099,0.386898,10,10,0.019841,0,0,835,0.886228,0.303571,15726,1325.766247,77.578532,249.07796,2384,10,904,21,travis,nfuller,34,0.852941,3,0,365,true,false,false,false,4,23,27,13,17,6,482,1
terca-feira,tarde,false,false,false,29,1,0,0,1,1,1,0,0,0,3,4.906535,0.385596,33,33,0.065868,0,0,834,0.886091,0.305389,15744,1325.012703,77.489837,249.936484,2384,10,904,22,travis,nfuller,33,0.848485,3,0,365,true,false,false,false,4,23,24,13,16,6,8,1
terca-feira,tarde,false,false,false,69,1,0,0,1,1,1,0,0,2,0,4.802188,0.377395,45,45,0.09,0,0,833,0.885954,306,15744,1325.012703,77.489837,249.936484,2384,10,904,23,travis,nfuller,32,0.84375,3,0,365,true,false,false,false,4,23,23,13,15,6,565,1
terca-feira,madrugada,false,false,false,120,1,0,0,1,1,1,0,0,4,0,4.419655,0.347333,2,2,0.003984,0,0,832,0.885817,0.306773,15743,1325.096868,77.49476,249.95236,2374,10,903,21,travis,ajwhite,0,0,52,99,1407,true,true,false,false,0,0,0,0,1,0,-1,1
terca-feira,madrugada,false,false,true,11,1,0,0,1,1,1,0,0,2,0,4.70812,0.370003,16,16,0.031936,0,0,831,0.88568,0.307385,15743,1325.096868,77.49476,249.95236,2374,9,903,22,travis,JakeWharton,138,0.905797,16617,22,2120,true,true,true,false,27,133,96,75,229,0,-1,1
terca-feira,madrugada,false,false,true,7,1,0,0,2,2,2,0,0,30,214,9.529415,0.7489,18,18,36,0,0,830,0.885542,308,15744,1325.012703,77.489837,249.936484,2374,9,903,22,travis,JakeWharton,137,0.905109,16617,22,2120,true,true,false,false,27,132,95,75,228,0,44,1
terca-feira,madrugada,false,false,false,37,1,0,0,1,1,1,0,0,2,0,4.811823,0.378153,45,45,0.090543,0,1,829,0.88661,0.305835,15743,1325.096868,77.49476,249.95236,2374,9,903,18,travis,alfishe,0,0,6,29,1732,false,true,false,false,0,1,0,0,0,0,997,0
segunda-feira,tarde,false,false,false,50,1,0,0,2,2,2,0,0,20,10,9.474768,0.744604,14,14,0.028056,0,0,828,0.886473,0.306613,15737,1325.157273,77.460761,249.920569,2369,9,903,18,travis,nfuller,31,0.83871,3,0,364,true,false,false,false,4,18,20,13,14,5,-1,1
segunda-feira,tarde,false,false,false,49,1,2,0,4,6,10,0,2,56,46,28.353022,2.228209,38,20,0,0,0,827,0.886336,0.307229,15737,1325.157273,77.460761,249.920569,2369,9,903,21,travis,nfuller,30,0.833333,3,0,364,true,false,false,false,4,18,19,13,13,5,2115,1
domingo,tarde,false,false,true,46,1,0,0,3,3,3,0,0,57,10,14.535067,1.142281,20,12,0.023952,0,0,826,0.886199,0.305389,15726,1325.957014,77.514943,250.095383,2362,8,902,17,travis,JakeWharton,136,0.904412,16606,22,2119,true,true,false,false,27,129,93,74,224,0,7,1
sexta-feira,noite,false,false,false,228,2,8,0,8,16,16,0,0,552,798,77.443971,6.086161,16,14,0,0,0,825,0.886061,0.297619,15726,1325.957014,77.514943,250.095383,2352,8,900,19,travis,nfuller,29,0.827586,3,0,361,true,false,false,false,4,17,18,13,11,5,1301,1
sexta-feira,noite,false,false,false,53,1,0,0,3,3,3,0,0,10,2,13.783443,1.083219,16,14,0.003976,0,0,824,0.885922,0.298211,15726,1325.957014,77.514943,250.095383,2349,8,900,16,travis,nfuller,28,0.821429,3,0,361,true,false,false,false,4,16,17,13,11,5,0,1
quinta-Feira,noite,false,false,false,50,1,0,0,1,1,1,0,0,0,28,4.978613,0.391261,18,18,0.035714,0,0,823,0.886999,0.297619,15726,1325.957014,77.514943,250.095383,2339,8,899,16,travis,nfuller,27,0.851852,3,0,360,true,false,false,false,4,13,16,13,11,5,168,0
quinta-Feira,tarde,false,false,false,4,1,0,0,1,1,1,0,0,2,0,4.753773,0.373592,4,4,0.007968,0,0,822,0.888078,0.296813,15726,1325.957014,77.514943,250.095383,2336,8,899,17,travis,josketres,0,0,22,59,1343,false,false,true,false,0,0,0,0,0,0,-1,0
quarta-feira,tarde,false,false,false,210,3,2,0,9,11,13,0,0,764,330,98.652296,7.7529,101,43,0.033932,0,0,821,0.887942,0.297405,15738,1328.8855,77.51938,250.476554,2321,8,898,21,travis,nfuller,26,0.846154,3,0,359,true,false,false,false,4,13,15,13,9,5,9250,1
terca-feira,tarde,false,false,false,90,1,0,0,3,3,3,0,0,132,148,14.326242,1.125856,42,22,0.044088,0,0,820,0.887805,0.298597,15747,1328.125992,77.475075,250.333397,2309,8,897,24,travis,nfuller,25,0.84,3,0,358,true,false,false,false,4,13,14,13,8,5,10683,1
terca-feira,manha,false,false,true,21,1,0,0,3,3,3,0,0,15,0,14.025749,1.102241,47,41,0.03006,0,0,819,0.887668,0.298597,15747,1328.125992,77.475075,250.333397,2306,8,897,17,travis,JakeWharton,135,0.903704,16570,22,2114,true,true,true,false,28,130,95,83,220,0,-1,1
