@relation 'node-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,10,8,12,7,11,15,9,1,16,17,18,19,20,53'

@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute num_commits numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute files_deleted numeric
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute status {0,1}

@data
135,madrugada,1,0,1,2,1,0,0,quinta-Feira,38,9.221959,0.010583,4,4,1
21,madrugada,1,0,1,1,1,25,0,quinta-Feira,0,4.57458,0.00525,0,0,1
43,madrugada,4,0,4,2,4,52,0,quinta-Feira,9,28.724254,0.032964,9,4,1
26,madrugada,2,0,2,6,2,130,0,quinta-Feira,0,58.109755,0.066687,1,1,1
301,madrugada,2,0,2,2,2,12,0,quinta-Feira,46,18.469985,0.021196,10,9,1
109,noite,1,0,0,2,1,0,0,quarta-feira,0,9.751516,0.011191,7,7,1
19,tarde,0,1,1,1,1,240,0,quarta-feira,0,4.943807,0.005674,0,0,0
91,tarde,2,2,2,1,4,57,0,quarta-feira,0,19.087588,0.021905,9,9,0
122,tarde,1,1,2,2,2,21,0,quarta-feira,79,19.159237,0.021987,4,4,1
29,tarde,1,0,1,2,1,8,0,quarta-feira,0,10.038537,0.01152,17,17,0
135,tarde,975,186,1205,250,1230,13236,69,quarta-feira,5853,6463.244051,7.417248,548,24,0
163,manha,68,7,64,9,75,3751,0,quarta-feira,961,75.726655,0.193254,8,5,0
143,manha,70,9,69,16,79,3828,0,quarta-feira,1158,162.224203,0.270948,7,4,0
131,manha,1,0,0,2,1,0,0,quarta-feira,0,9.482767,0.010882,11,11,1
127,manha,1,0,0,2,1,0,0,quarta-feira,0,0,0,0,0,0
14,madrugada,1,0,0,1,1,0,0,quarta-feira,0,4.71711,0.005413,7,7,1
155,madrugada,2,0,2,4,2,53,0,quarta-feira,27,9.441806,0.010835,16,15,0
96,madrugada,2,0,2,1,2,2,0,quarta-feira,15,8.5996,0.009869,13,8,1
163,noite,2,300,265,2,302,7464,0,terca-feira,0,538.588003,0.618086,114,23,0
97,noite,2,0,2,1,2,4,0,terca-feira,3,8.586432,0.009854,8,5,1
62,noite,3,0,2,2,3,4,0,terca-feira,28,23.442433,0.026904,19,9,1
142,tarde,3,0,3,1,3,82,0,terca-feira,0,15.079506,0.017306,16,15,1
35,tarde,1,0,1,2,1,16,0,terca-feira,0,8.708398,0.009994,5,5,1
30,manha,1,0,1,1,1,0,0,terca-feira,2,4.51734,0.005184,2,2,1
186,manha,1,0,1,2,1,12,0,terca-feira,0,4.859232,0.005577,1,1,0
64,manha,4,48,24,1,52,1524,0,terca-feira,2,253.357135,0.290801,12,9,0
195,manha,2,0,2,2,2,10,0,terca-feira,1,9.056623,0.010395,3,2,1
7,manha,1,0,0,1,1,0,0,terca-feira,0,4.954316,0.005776,20,20,0
44,madrugada,1,1,0,1,2,0,0,terca-feira,0,8.596167,0.009867,18,18,1
70,madrugada,6,0,0,1,6,0,0,terca-feira,0,29.955032,0.034382,3,3,0
85,madrugada,224,28,84,1,300,1993,48,terca-feira,454,1258.509719,1.444508,1,1,0
30,noite,1,0,0,1,1,0,0,segunda-feira,0,4.613711,0.005296,10,10,1
13,noite,2,0,0,1,2,0,0,segunda-feira,0,9.215342,0.010578,16,13,1
41,tarde,3,0,2,2,3,12,0,segunda-feira,6,27.649117,0.031739,10,6,1
73,tarde,1,1,2,5,2,209,0,segunda-feira,0,19.210281,0.022052,10,10,1
14,tarde,14,0,14,2,14,71,0,segunda-feira,104,132.953538,0.15262,19,8,0
34,tarde,1,0,0,1,1,0,0,segunda-feira,0,4.804424,0.005515,10,10,1
82,manha,4,0,3,1,4,0,0,segunda-feira,6,19.067217,0.021888,19,18,1
8,manha,1,0,1,1,1,2,0,segunda-feira,0,4.95694,0.00569,16,16,0
8,noite,1,0,0,2,1,0,0,domingo,0,9.333111,0.010714,10,10,1
46,noite,3,0,3,1,3,0,0,domingo,6,14.811841,0.017003,3,2,1
5,tarde,3,0,2,2,3,36,0,domingo,198,23.401073,0.026863,11,5,1
28,manha,2,0,1,1,2,0,0,domingo,4,9.143412,0.010496,19,19,1
46,manha,4,0,3,2,4,19,0,domingo,11,17.012149,0.019529,17,9,0
118,madrugada,1,0,1,1,1,0,0,domingo,5,4.814279,0.005526,0,0,0
53,madrugada,2,0,2,2,2,2,0,domingo,6,9.841395,0.011297,10,7,0
61,noite,1,0,1,2,1,0,0,sabado,113,9.285593,0.010659,4,4,1
44,tarde,1,0,1,2,1,10,0,sabado,0,9.862092,0.011321,19,19,0
10,manha,93,0,93,1,93,119,0,sabado,0,420.329526,0.482506,7,2,0
48,madrugada,3,1,3,4,4,87,0,sabado,27,9.875944,0.011337,12,11,0
94,madrugada,1,0,0,2,1,0,0,sabado,0,9.278974,0.010652,7,7,1
67,madrugada,1,0,0,2,1,0,0,sabado,0,4.614913,0.005298,12,12,0
23,madrugada,3,0,2,2,3,12,0,sabado,0,14.23329,0.016339,12,8,0
77,noite,1,1,1,4,2,265,0,sexta-feira,0,4.861686,0.005581,0,0,1
123,tarde,1,0,0,2,1,0,0,sexta-feira,0,5.086291,0.005839,7,7,0
34,tarde,3,0,2,1,3,0,0,sexta-feira,4,13.771075,0.015809,18,17,1
25,tarde,1,0,1,1,1,2,0,sexta-feira,0,4.412224,0.005065,7,7,0
29,manha,1,0,0,1,1,0,0,sexta-feira,0,4.772848,0.005479,18,18,0
13,madrugada,1,0,0,1,1,0,0,sexta-feira,0,5.036306,0.005782,16,16,0
42,madrugada,1,1,2,3,2,8,0,sexta-feira,51,9.583237,0.011001,5,5,0
86,madrugada,4,0,4,2,4,0,0,sexta-feira,36,38.410563,0.044095,3,3,1
107,madrugada,1,0,0,1,1,0,0,sexta-feira,0,4.711813,0.005409,12,12,0
15,madrugada,1,0,0,1,1,0,0,sexta-feira,0,5.036306,0.005782,16,16,1
17,noite,1,0,0,2,1,0,0,quinta-Feira,0,9.171072,0.01107,6,6,1
7,noite,4,0,4,2,4,242,0,quinta-Feira,0,38.409918,0.046362,20,16,1
6,noite,1,0,0,1,1,0,0,quinta-Feira,0,4.641824,0.005603,17,17,1
1599,noite,685,226,711,345,1038,30367,127,quinta-Feira,10220,12812.89471,16.886793,317,23,0
25,noite,1,0,1,1,1,48,0,quinta-Feira,0,4.683504,0.005653,4,4,0
18,tarde,1,0,0,1,1,0,0,quinta-Feira,0,4.503967,0.005436,22,22,1
463,manha,2,0,2,2,2,258,0,quinta-Feira,0,19.971506,0.024502,15,14,0
51,manha,1,0,1,1,1,62,0,quinta-Feira,0,4.654646,0.005618,2,2,0
198,madrugada,4,2,6,2,6,141,0,quinta-Feira,0,27.630923,0.033352,40,19,0
13,madrugada,2,2,2,23,4,294,0,quinta-Feira,0,9.599404,0.011587,0,0,1
20,madrugada,1,0,0,2,1,0,0,quinta-Feira,0,9.275744,0.011197,12,12,0
29,noite,1,0,0,2,1,0,0,quarta-feira,0,9.255849,0.011174,11,11,1
99,noite,3,2,3,4,5,126,0,quarta-feira,160,64.452677,0.077807,24,12,1
4,noite,1,0,0,1,1,0,0,quarta-feira,0,4.848503,0.005853,17,17,1
13,tarde,1,0,0,1,1,0,0,quarta-feira,0,4.664903,0.005631,4,4,0
11,tarde,2,0,2,1,2,6,0,quarta-feira,0,8.84458,0.010677,14,9,0
80,tarde,1,0,1,1,1,2,0,quarta-feira,0,5.270624,0.006363,16,16,0
80,tarde,1,0,1,1,1,2,0,quarta-feira,0,5.008198,0.006046,16,16,0
80,tarde,1,0,1,1,1,2,0,quarta-feira,0,5.012862,0.006051,16,16,0
80,tarde,1,0,1,1,1,2,0,quarta-feira,0,5.165632,0.006236,16,16,0
19,tarde,0,1,1,1,1,167,0,quarta-feira,0,5.026575,0.006068,0,0,0
19,tarde,0,1,1,1,1,223,0,quarta-feira,0,5.00408,0.006041,0,0,0
57,manha,1,0,1,1,1,0,0,quarta-feira,8,5.056438,0.006104,2,2,1
87,madrugada,3,1,4,1,4,19,0,quarta-feira,35,18.639986,0.0225,19,14,1
5,noite,1,0,0,2,1,0,0,terca-feira,0,9.600391,0.011589,18,18,1
14,tarde,2,1,3,2,3,376,0,terca-feira,14,28.073231,0.033889,21,18,0
17,manha,2,0,2,2,2,7,0,terca-feira,34,9.556344,0.011536,19,18,0
4,manha,1,0,0,2,1,0,0,terca-feira,0,4.781579,0.005772,18,18,1
30,madrugada,0,1,1,2,1,0,0,terca-feira,55,9.629512,0.011625,0,0,0
35,madrugada,1,0,0,2,1,0,0,terca-feira,0,9.701211,0.011711,21,21,0
52,madrugada,2,0,2,1,2,20,0,terca-feira,45,9.276637,0.011199,6,4,0
23,noite,1,0,0,2,1,0,0,segunda-feira,0,10.052611,0.012136,18,18,1
23,noite,2,1,3,2,3,6,0,segunda-feira,16,4.522887,0.011542,1,1,0
23,noite,3,1,4,2,4,8,0,segunda-feira,18,4.522887,0.007554,1,1,0
18,noite,1,0,0,1,1,0,0,segunda-feira,0,4.881965,0.005894,15,15,1
24,noite,4,1,5,2,5,10,0,segunda-feira,18,4.381166,0.005328,1,1,0
23,noite,4,1,5,2,5,12,0,segunda-feira,18,4.381166,0.005289,1,1,0
7,noite,1,0,0,3,1,0,0,segunda-feira,0,9.76393,0.011788,15,15,0
41,tarde,4,0,4,2,4,174,0,segunda-feira,0,33.697618,0.041349,3,3,0
7,tarde,3,0,3,3,3,8,0,segunda-feira,0,13.702353,0.016542,8,5,0
14,manha,7,0,6,1,7,71,0,segunda-feira,9,32.463694,0.039192,48,15,0
11,madrugada,1,0,0,2,1,0,0,segunda-feira,0,9.923951,0.011981,15,15,1
20,noite,1,0,1,2,1,4,0,domingo,0,9.413064,0.011364,2,2,1
72,noite,1,1,2,2,2,72,0,domingo,46,18.731471,0.022614,6,6,0
26,noite,1,0,0,2,1,0,0,domingo,0,9.458928,0.011419,6,6,1
27,noite,1,0,1,2,1,6,0,domingo,0,9.31601,0.011247,14,14,1
20,tarde,1,0,1,2,1,16,0,domingo,0,9.451361,0.01141,0,0,1
31,madrugada,1,0,1,1,1,2,0,domingo,0,4.769091,0.005757,7,7,0
4,madrugada,1,0,0,1,1,0,0,domingo,0,4.679206,0.005649,10,10,0
22,tarde,2,0,2,2,2,2,0,sabado,9,9.122946,0.011014,3,3,0
97,manha,63,110,265,6,201,15230,28,sabado,87,346.047516,0.417766,52,19,1
33,manha,0,0,0,2,40,0,40,sabado,0,0,0,1,1,1
79,manha,223,33,83,1,295,2337,39,sabado,269,1212.258339,1.489372,1,1,0
138,manha,1,0,0,1,1,0,0,sabado,0,4.59915,0.005552,14,14,1
6,madrugada,1,0,0,2,1,0,0,sabado,0,9.058582,0.010936,15,15,1
39,madrugada,4,0,4,2,4,3,0,sabado,5,21.638086,0.026124,38,19,1
48,tarde,2,0,1,5,2,0,0,sexta-feira,59,9.475488,0.011442,7,6,1
927,madrugada,545,170,546,135,746,20088,31,sexta-feira,6163,6111.730898,7.432294,165,14,0
8,madrugada,4,0,4,2,4,92,0,sexta-feira,0,21.485505,0.025944,2,2,0
169,madrugada,3,0,1,4,3,6,0,sexta-feira,0,14.247199,0.017204,7,5,0
12,manha,1,0,0,1,1,0,0,quinta-Feira,0,4.759577,0.005749,9,9,0
8,manha,1,1,1,2,2,0,0,quinta-Feira,35,4.642986,0.005608,0,0,1
19,manha,1,0,1,2,1,8,0,quinta-Feira,0,10.061424,0.012152,7,7,1
17,manha,1,1,2,2,2,4,0,quinta-Feira,29,9.691341,0.011705,2,2,0
147,madrugada,1,0,0,2,1,0,0,quinta-Feira,0,9.107763,0.011,13,13,1
65,madrugada,3,0,1,2,3,0,0,quinta-Feira,22,24.208599,0.029239,19,15,1
20,madrugada,1,0,1,1,1,4,0,quinta-Feira,0,4.667205,0.005676,10,10,0
260,madrugada,20,3,19,15,23,334,0,quinta-Feira,987,215.041897,0.259729,70,17,1
35,noite,1,0,0,3,1,0,0,quarta-feira,0,4.818116,0.00582,14,14,1
25,noite,1,0,1,2,1,0,0,quarta-feira,14,9.35472,0.011299,3,3,1
9,noite,1,0,0,1,1,0,0,quarta-feira,0,4.573865,0.005525,15,15,0
156,noite,7,0,22,8,8,279,1,quarta-feira,0,67.267168,0.081255,2,1,0
86,tarde,1,0,1,1,1,4,0,quarta-feira,0,4.731036,0.005715,2,2,0
79,tarde,12,0,5,4,12,650,0,quarta-feira,0,54.670545,0.066039,36,18,1
28,madrugada,1,0,1,2,1,31,0,quarta-feira,0,4.406149,0.005326,2,2,0
63,madrugada,1,1,2,2,2,6,0,quarta-feira,45,14.30639,0.017293,7,7,0
90,madrugada,3,0,1,4,3,8,0,quarta-feira,0,13.484767,0.016299,0,0,1
71,noite,0,1,1,3,1,0,0,terca-feira,117,14.49407,0.017519,0,0,0
14,noite,1,0,1,1,1,12,0,terca-feira,0,5.36262,0.006521,7,7,0
12,noite,1,0,1,1,1,12,0,terca-feira,0,5.33977,0.006454,22,22,0
83,noite,1,1,2,3,2,22,0,terca-feira,33,9.114105,0.011016,10,10,0
30,noite,2,0,2,1,2,0,0,terca-feira,103,9.706077,0.011732,13,12,1
50,noite,1,0,1,1,1,12,0,terca-feira,0,4.964872,0.006001,1,1,0
33,tarde,1,0,0,2,1,0,0,terca-feira,0,9.297725,0.011245,17,17,1
44,tarde,2,0,1,1,2,0,0,terca-feira,11,9.887142,0.011958,4,3,1
65,manha,2,0,1,5,2,0,0,terca-feira,14,23.638004,0.028589,10,9,1
45,manha,3,0,2,1,3,1,0,terca-feira,5,9.113527,0.011022,4,2,1
4,madrugada,3,0,3,2,3,0,0,terca-feira,91,28.503278,0.034473,17,12,1
65,madrugada,1,0,1,1,1,3,0,terca-feira,0,4.715889,0.005704,4,4,0
11,madrugada,1,1,2,2,2,4,0,terca-feira,6,13.654948,0.016515,0,0,0
30,madrugada,1,0,1,1,1,0,0,terca-feira,5,4.793822,0.005798,1,1,1
16,noite,6,0,5,1,6,0,0,segunda-feira,19,28.352619,0.034295,26,12,0
161,noite,139,6,168,5,182,1104,37,segunda-feira,0,679.945264,1.732735,4,3,0
224,tarde,139,6,168,5,182,1104,37,segunda-feira,0,679.955043,1.134603,6,5,0
86,manha,2,0,1,3,2,0,0,segunda-feira,28,14.500892,0.01754,11,10,1
57,madrugada,1,0,1,2,1,15,0,segunda-feira,0,4.869948,0.005891,1,1,0
34,madrugada,1,0,0,2,1,0,0,segunda-feira,0,9.097491,0.011004,9,9,1
22,tarde,1,0,0,2,1,0,0,domingo,0,9.112527,0.011022,7,7,0
61,tarde,1,0,1,2,1,0,0,domingo,22,9.030843,0.010924,2,2,0
42,madrugada,2,0,1,2,2,0,0,domingo,173,18.964856,0.02294,4,2,0
2420,noite,5,14,29,5,22,752,3,sabado,538,88.924593,0.107562,8,5,0
44,noite,2,0,1,2,2,0,0,sabado,70,13.705924,0.016579,15,14,0
53,noite,3,2,5,3,5,46,0,sabado,105,38.602613,0.046693,4,3,0
14,tarde,1,0,0,2,1,0,0,sabado,0,9.56559,0.01157,7,7,1
12,manha,2,0,2,1,2,16,0,sabado,13,8.702404,0.010526,12,11,0
65,manha,92,0,91,1,92,140,0,sabado,218,421.632381,0.510002,147,17,0
34,manha,1,0,0,1,1,0,0,sabado,0,4.53568,0.005486,9,9,0
26,manha,1,0,0,1,1,0,0,sabado,0,4.724619,0.005715,7,7,1
47,madrugada,1,1,2,4,2,26,0,sabado,72,9.668045,0.011696,16,16,0
110,madrugada,1,0,1,5,1,46,0,sabado,0,24.381141,0.029496,3,3,1
12,madrugada,0,1,1,2,1,0,0,sabado,120,9.790045,0.011844,0,0,1
112,madrugada,3,0,3,2,3,92,0,sabado,0,29.404129,0.035573,16,16,0
106,noite,6,3,7,5,9,903,0,sexta-feira,0,46.619807,0.056401,22,17,1
53,noite,1,0,1,2,1,76,0,sexta-feira,0,9.616976,0.011635,12,12,0
42,tarde,2,0,2,2,2,0,0,sexta-feira,8,9.828741,0.011891,1,1,0
30,tarde,3,0,2,1,3,7,0,sexta-feira,12,13.903343,0.01682,26,15,0
25,manha,192,39,83,1,273,2782,42,sexta-feira,1106,1114.175725,1.347929,1,1,0
20,manha,1,0,1,4,1,0,0,sexta-feira,75,4.652928,0.005629,2,2,0
54,madrugada,1,0,1,2,1,0,0,sexta-feira,20,9.600818,0.011615,2,2,1
147,madrugada,4,0,1,4,4,242,0,sexta-feira,0,31.385635,0.03797,17,17,1
48,madrugada,44,0,43,1,44,6,0,sexta-feira,150,198.857023,0.240577,64,12,0
8,madrugada,41,4,45,4,48,4736,3,sexta-feira,0,210.70347,0.254909,2,2,1
26,madrugada,2,0,0,1,2,0,0,sexta-feira,0,9.235843,0.011174,15,14,1
20,madrugada,1,0,0,1,1,0,0,sexta-feira,0,0,0,0,0,1
46,madrugada,1,0,0,3,2,0,1,sexta-feira,0,0,0,0,0,0
111,noite,1,0,1,1,1,0,0,quinta-Feira,18,4.748634,0.005745,0,0,1
23,noite,2,0,0,2,2,0,0,quinta-Feira,0,9.671386,0.011702,22,14,0
12,noite,1,0,0,1,1,0,0,quinta-Feira,0,4.84299,0.00586,12,12,0
27,tarde,2,0,1,2,2,72,0,quinta-Feira,0,14.790481,0.017896,2,1,1
23,manha,2,0,2,2,2,55,0,quinta-Feira,13,14.550144,0.017605,18,15,0
10,manha,1,0,1,1,1,5,0,quinta-Feira,0,4.470297,0.005409,16,16,0
90,madrugada,1,2,3,2,3,13,0,quinta-Feira,91,9.478234,0.011469,4,4,1
13,madrugada,5,0,5,2,5,83,0,quinta-Feira,0,30.201639,0.036544,2,2,0
58,madrugada,1,4,5,4,5,14,0,quinta-Feira,132,27.209576,0.032924,16,16,1
32,tarde,2,0,2,2,2,0,0,quarta-feira,15,8.818348,0.01067,0,0,0
14,tarde,2,0,2,1,2,6,0,quarta-feira,2,9.686597,0.011721,2,1,0
41,tarde,1,1,2,2,2,96,0,quarta-feira,0,18.532292,0.022424,1,1,0
58,manha,36,301,160,73,337,5914,0,quarta-feira,84,952.97445,1.153115,162,22,0
108,manha,1,0,0,1,1,0,0,quarta-feira,0,4.442609,0.005376,7,7,0
18,manha,1,0,0,2,1,0,0,quarta-feira,0,8.79268,0.010639,15,15,1
28,madrugada,2,0,2,4,2,23,0,quarta-feira,6,4.556941,0.005514,16,16,0
15,madrugada,2,0,1,2,2,7,0,quarta-feira,0,8.740878,0.010577,11,7,0
38,madrugada,6,0,6,2,6,544,0,quarta-feira,0,56.463119,0.068321,39,14,1
8,madrugada,1,0,0,3,1,0,0,quarta-feira,0,9.903055,0.011983,15,15,0
11,noite,1,0,1,1,1,2,0,terca-feira,0,4.313921,0.00522,2,2,0
15,noite,1,0,1,2,1,14,0,terca-feira,0,9.507584,0.011504,2,2,0
22,noite,2,0,1,2,2,1,0,terca-feira,0,9.343585,0.011306,17,15,0
67,manha,2,0,2,2,2,4,0,terca-feira,36,18.968448,0.022952,5,5,1
35,madrugada,1,0,1,2,1,2,0,terca-feira,0,8.942255,0.010821,2,2,1
21,noite,1,0,0,3,1,0,0,segunda-feira,0,4.202761,0.005086,7,7,0
151,tarde,1,0,1,2,1,8,0,segunda-feira,0,9.57624,0.012311,4,4,0
68,tarde,1,0,1,1,1,0,0,segunda-feira,4,4.746282,0.006102,2,2,1
6,tarde,1,0,0,1,1,0,0,segunda-feira,0,5.036306,0.006475,15,15,1
7,manha,1,0,0,1,1,0,0,segunda-feira,0,4.266838,0.005485,14,14,1
11,manha,1,0,1,1,1,2,0,segunda-feira,0,4.442688,0.005712,24,24,1
6,madrugada,1,0,1,1,1,0,0,segunda-feira,0,0,0,5,5,0
103,madrugada,4,0,4,6,4,626,0,segunda-feira,6,56.784408,0.073003,6,4,0
16,noite,1,0,0,2,1,0,0,domingo,0,4.755841,0.006114,15,15,0
14,noite,1,0,0,1,1,0,0,domingo,0,4.996444,0.006423,16,16,1
36,noite,1,0,0,1,1,0,0,domingo,0,4.714438,0.006061,15,15,0
14,noite,1,0,0,2,1,0,0,domingo,0,4.80327,0.006175,9,9,0
52,noite,3,0,3,3,3,8,0,domingo,17,18.452044,0.023722,20,16,0
8,noite,1,0,0,1,1,0,0,domingo,0,4.476112,0.005755,15,15,0
11,noite,1,0,0,2,1,0,0,domingo,0,9.641613,0.012395,9,9,0
11,noite,1,0,0,1,1,0,0,domingo,0,5.053605,0.006497,16,16,0
19,tarde,1,0,0,1,1,0,0,domingo,0,4.921227,0.006327,15,15,0
7,tarde,3,0,3,1,3,0,0,domingo,10,14.092389,0.018117,4,2,1
27,tarde,3,0,3,2,3,0,0,domingo,19,14.719306,0.018923,3,1,0
6,manha,4,0,4,1,4,0,0,domingo,12,19.245026,0.024742,3,2,0
53,manha,4,1,4,4,5,36,0,domingo,43,54.838476,0.070375,31,15,0
5,manha,1,0,1,1,1,0,0,domingo,220,5.022503,0.006445,7,7,0
6,manha,1,0,1,2,1,0,0,domingo,28,4.747722,0.006093,5,5,0
37,manha,9,0,9,1,9,0,0,domingo,63,41.917491,0.053793,7,5,1
5,manha,1,0,1,1,1,0,0,domingo,14,4.633839,0.005947,0,0,0
6,manha,1,0,1,1,1,0,0,domingo,34,4.717303,0.006054,0,0,0
5,manha,1,0,1,1,1,0,0,domingo,6,4.896636,0.006284,0,0,1
5,manha,1,0,1,1,1,0,0,domingo,4,4.618384,0.005927,1,1,1
5,manha,3,0,3,1,3,0,0,domingo,32,14.39194,0.018469,2,2,0
6,manha,2,0,2,1,2,0,0,domingo,3,9.216555,0.011828,2,2,1
5,manha,2,0,2,1,2,0,0,domingo,9,9.237538,0.011855,2,2,1
6,manha,1,0,1,1,1,0,0,domingo,2,4.607507,0.005913,1,1,1
38,madrugada,129,78,252,7,321,18762,114,domingo,0,759.091359,0.922033,1,1,0
39,madrugada,1,1,2,2,2,20,0,domingo,83,9.592038,0.012311,3,3,0
6,madrugada,5,0,5,5,5,0,0,domingo,359,38.637769,0.04959,7,6,0
5,madrugada,3,0,3,1,3,0,0,domingo,11,13.545773,0.017386,2,1,0
86,madrugada,1,0,1,1,1,0,0,domingo,4,4.548139,0.005837,0,0,0
5,madrugada,1,0,1,1,1,6,0,domingo,0,4.782202,0.006138,0,0,0
19,madrugada,1,0,1,1,1,2,0,domingo,0,4.656197,0.005976,10,10,0
101,madrugada,1,1,2,2,2,225,0,domingo,0,18.796894,0.024125,4,4,0
29,madrugada,2,1,2,4,3,91,0,domingo,19,9.619734,0.012347,10,10,0
21,madrugada,1,0,0,2,1,0,0,domingo,0,4.735456,0.006078,11,11,1
18,noite,1,0,0,1,1,0,0,sabado,0,4.741643,0.006086,10,10,1
99,noite,1,0,1,2,1,0,0,sabado,116,9.330778,0.011976,1,1,1
1,tarde,1,0,1,2,1,914,0,sabado,0,10.245226,0.013149,0,0,0
17,manha,1,0,1,1,1,2,0,sabado,0,5.041469,0.006471,1,1,0
34,manha,2,0,2,2,2,22,0,sabado,0,9.229936,0.011846,17,14,0
27,manha,1,0,1,1,1,18,0,sabado,0,4.710676,0.006046,13,13,0
23,manha,1,0,1,1,1,5,0,sabado,0,4.905623,0.006296,12,12,1
24,manha,133,78,256,16,325,37548,114,sabado,0,1556.299087,1.997453,1,1,1
29,madrugada,1,0,1,2,1,28,0,sabado,0,5.166942,0.006632,10,10,1
150,madrugada,214,31,118,4,274,9342,29,sabado,374,2232.595964,2.865453,4,2,1
47,madrugada,4,0,3,2,4,4,0,sabado,4,19.577311,0.025127,21,16,0
81,noite,3,0,2,2,3,13,0,sexta-feira,26,29.008578,0.037243,10,9,0
18,noite,1,0,0,1,1,0,0,sexta-feira,0,4.524833,0.005809,16,16,1
61,noite,2,0,2,2,2,4,0,sexta-feira,38,18.933501,0.024308,16,15,1
9,tarde,2,0,2,8,2,60,0,sexta-feira,9,4.649696,0.00597,15,15,0
53,tarde,2,0,2,1,2,7,0,sexta-feira,66,9.716585,0.012475,3,3,1
28,tarde,6,0,6,2,6,0,0,sexta-feira,69,28.754331,0.036917,3,2,1
37,manha,1,0,1,2,1,16,0,sexta-feira,0,9.122201,0.011712,3,3,1
20,madrugada,1,0,1,2,1,0,0,sexta-feira,30,10.005237,0.012845,1,1,1
62,madrugada,2,2,1,19,5,773,1,sexta-feira,0,9.356009,0.012012,0,0,0
103,madrugada,5,1,5,2,6,347,0,sexta-feira,467,59.06386,0.07583,33,15,1
31,madrugada,1,0,1,2,1,0,0,sexta-feira,26,9.321004,0.011967,1,1,1
10,madrugada,1,0,0,2,1,0,0,sexta-feira,0,10.186055,0.013078,15,15,0
23,tarde,1,0,0,2,1,0,0,quinta-Feira,0,9.049542,0.011618,8,8,1
88,manha,4,0,0,4,4,0,0,quinta-Feira,0,4.87462,0.006258,10,10,0
37,manha,1,0,0,2,1,0,0,quinta-Feira,0,9.52684,0.012231,13,13,1
7,madrugada,1,0,1,2,1,0,0,quinta-Feira,3,10.284533,0.013204,1,1,0
215,madrugada,6,0,5,3,6,94,0,quinta-Feira,144,27.976201,0.035918,15,7,1
58,madrugada,1,0,1,1,1,5,0,quinta-Feira,0,4.653758,0.005975,11,11,0
28,madrugada,3,2,1,2,5,59,0,quinta-Feira,0,24.758802,0.031789,18,15,0
40,madrugada,1,0,1,2,1,22,0,quinta-Feira,0,10.452895,0.013421,10,10,1
32,madrugada,1,0,1,2,1,4,0,quinta-Feira,0,10.20365,0.013101,10,10,1
6,noite,4,0,0,1,4,0,0,quarta-feira,0,19.200344,0.024655,33,15,0
24,noite,1,0,0,1,1,0,0,quarta-feira,0,4.904729,0.006298,9,9,0
24,tarde,31,1,20,26,32,285,0,quarta-feira,136,180.694698,0.232032,179,24,0
44,tarde,1,0,0,2,1,0,0,quarta-feira,0,9.670033,0.012417,7,7,1
8,tarde,1,0,1,2,1,0,0,quarta-feira,147,9.997475,0.012838,2,2,0
38,manha,4,0,4,1,4,0,0,quarta-feira,1224,19.846643,0.025485,8,4,1
75,manha,1,0,1,2,1,1103,0,quarta-feira,0,4.699226,0.006034,3,3,0
31,madrugada,1,0,1,1,1,144,0,quarta-feira,0,4.878749,0.006265,2,2,0
104,madrugada,1,0,1,1,1,0,0,quarta-feira,2,4.562306,0.005858,0,0,1
37,madrugada,1,0,1,2,1,54,0,quarta-feira,0,9.191707,0.011803,14,14,1
