@relation 'scala-js-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R22,7,6,10,2,8,14,17,11,9,15,12,16,18,1,53'

@attribute at_mentions_description numeric
@attribute num_commits numeric
@attribute description_length numeric
@attribute files_modified numeric
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute files_added numeric
@attribute other_files numeric
@attribute new_entropy numeric
@attribute files_changed numeric
@attribute files_deleted numeric
@attribute src_churn numeric
@attribute src_files numeric
@attribute test_churn numeric
@attribute entropy_diff numeric
@attribute created_at_week_day {domingo,quinta-Feira,quarta-feira,segunda-feira,terca-feira,sexta-feira,sabado}
@attribute status {0,1}

@data
0,1,8,1,tarde,0,0,4.921482,1,0,4,1,0,0.318268,domingo,1
0,1,12,1,manha,0,0,4.691917,1,0,17,1,0,0.303432,sabado,1
0,3,2,3,noite,0,0,13.914023,3,0,6,3,0,0.899856,sexta-feira,1
0,1,8,3,noite,1,0,17.466486,4,0,22,4,7,1.138802,sexta-feira,1
0,1,15,10,tarde,1,0,50.543618,11,0,231,16,0,3.295407,sexta-feira,1
0,1,23,5,tarde,1,1,28.516884,6,0,200,5,0,1.85928,sexta-feira,1
0,1,12,2,tarde,1,0,14.415105,3,0,53,3,0,0.954673,sexta-feira,1
0,1,12,2,manha,0,0,9.141053,2,0,0,2,13,0.60556,sexta-feira,1
0,2,3,2,noite,0,0,9.047942,2,0,17,2,0,0.599402,quinta-Feira,1
0,1,72,21,tarde,5,0,123.980504,27,1,568,21,21,8.210892,quinta-Feira,1
0,1,7,2,tarde,0,0,9.481356,2,0,4,2,18,0.628325,quinta-Feira,1
0,1,4,1,tarde,0,0,4.479216,1,0,2,1,0,0.296835,quinta-Feira,1
0,1,10,1,manha,0,0,4.544609,1,0,12,1,0,0.302952,quinta-Feira,1
0,1,11,1,manha,0,0,4.197699,1,0,2,1,0,0.279826,quinta-Feira,1
0,1,119,1,noite,2,0,13.842765,3,0,90,3,0,0.922715,quarta-feira,1
0,1,10,4,tarde,0,0,18.689128,4,0,24,2,0,1.245652,quarta-feira,1
0,3,6,10,tarde,0,0,52.685165,10,0,449,10,0,3.511756,quarta-feira,1
0,4,2,5,noite,0,0,18.257708,5,0,4,2,19,1.217252,terca-feira,1
0,1,9,3,tarde,1,0,18.631329,4,0,56,2,0,1.246275,terca-feira,1
0,1,38,1,tarde,0,0,3.680576,1,0,1,1,0,0.246229,terca-feira,1
0,3,8,3,manha,0,0,36.716693,3,0,86,3,0,2.456428,terca-feira,1
0,2,9,5,manha,0,0,36.369641,5,0,326,3,0,2.441308,terca-feira,1
0,2,11,0,manha,1,0,9.934256,1,0,90,1,0,0.666836,terca-feira,1
0,4,6,5,tarde,12,1,85.068201,19,2,36,4,18,6.478342,segunda-feira,1
0,1,9,1,tarde,12,0,65.568276,13,0,0,1,4,4.58639,segunda-feira,1
0,1,10,3,tarde,0,0,14.215209,3,0,36,3,14,0.994421,segunda-feira,1
0,1,42,1,noite,0,0,4.483281,1,0,44,1,0,0.313545,domingo,1
0,5,54,20,noite,0,0,326.867629,20,0,2071,19,12,22.859956,sabado,1
1,3,57,5,tarde,0,0,67.392033,5,0,112,5,0,4.713158,sabado,1
0,7,28,1,tarde,0,0,23.250522,1,0,731,1,0,1.626059,sabado,1
0,4,8,8,manha,0,0,93.229717,8,0,28,8,76,6.520154,sabado,1
0,5,6,6,manha,0,0,32.675631,6,0,22,6,15,2.488496,sabado,1
0,2,6,16,manha,3,2,100.996565,22,3,1003,18,0,7.063334,sabado,1
0,1,8,1,madrugada,0,0,4.662841,1,0,7,1,0,0.326102,sabado,1
0,4,9,15,noite,0,1,182.467963,15,0,612,14,0,12.761151,sexta-feira,1
0,2,22,2,tarde,0,0,9.591462,2,0,3,2,0,0.670798,sexta-feira,1
0,4,11,3,manha,1,0,51.243711,4,0,26,4,123,3.595525,sexta-feira,1
0,18,26,13,manha,5,1,207.6796,25,7,1559,19,56,15.724112,sexta-feira,1
1,2,6,4,tarde,0,0,36.412514,4,0,6,4,24,2.757126,quinta-Feira,1
0,3,4,3,tarde,1,0,32.217936,4,0,502,4,0,2.268224,quinta-Feira,1
0,3,195,18,noite,1,0,114.921957,19,0,1833,20,0,8.31283,quarta-feira,1
0,9,2,15,tarde,7,1,108.309047,22,0,215,17,145,7.834488,quarta-feira,1
0,1,50,8,tarde,0,0,36.514212,8,0,121,8,0,2.583311,quarta-feira,1
0,1,11,0,tarde,0,0,0,6,6,0,0,0,0,quarta-feira,1
0,2,23,2,tarde,0,0,13.520494,2,0,29,2,20,0.981113,terca-feira,1
0,1,11,2,tarde,0,0,9.243965,2,0,38,7,0,0.670782,segunda-feira,1
0,1,9,3,manha,0,0,13.881136,3,0,76,3,0,0.971557,sexta-feira,0
0,5,3,10,noite,7,0,98.661594,17,0,624,16,0,7.072998,quinta-Feira,1
0,3,8,6,tarde,0,1,0,17,11,506,5,0,0,quinta-Feira,1
0,1,8,2,tarde,0,0,9.663618,2,0,53,2,0,0.69288,quarta-feira,1
0,1,8,2,tarde,0,0,8.935318,2,0,74,2,0,0.640679,quarta-feira,1
0,1,10,3,tarde,3,1,27.301008,6,0,12,2,0,2.08901,quarta-feira,1
0,3,3,6,tarde,1,0,40.949252,8,1,180,8,0,3.133499,terca-feira,1
0,1,10,5,manha,0,0,23.262617,5,0,47,5,51,1.780145,terca-feira,1
0,1,10,1,manha,0,0,4.118364,1,0,11,1,0,0.315154,terca-feira,1
0,12,3,20,tarde,5,1,149.758278,25,0,1245,23,149,11.658584,segunda-feira,1
0,3,3,5,tarde,1,0,46.231541,6,0,668,5,315,3.32612,sexta-feira,1
0,1,7,4,tarde,0,0,17.172718,4,0,337,4,0,1.274058,quinta-Feira,1
0,22,23,23,manha,9,2,359.929846,32,0,2637,37,140,26.703491,quinta-Feira,1
0,2,9,1,manha,0,0,8.935106,1,0,16,1,0,0.66523,terca-feira,1
0,5,3,10,tarde,0,0,114.123354,10,0,435,10,0,8.584736,segunda-feira,1
0,2,4,3,manha,3,1,49.610742,6,0,15,2,0,3.731884,segunda-feira,1
1,4,163,6,tarde,1,0,74.769042,7,0,879,7,379,5.624374,domingo,1
0,4,10,9,noite,2,0,103.784872,11,0,701,11,364,7.863193,quinta-Feira,1
0,2,2,7,noite,0,0,36.506674,7,0,0,7,106,2.766874,quarta-feira,1
0,1,36,3,noite,0,1,14.194262,3,0,4,2,0,1.075796,quarta-feira,1
0,1,20,7,noite,0,0,33.516009,7,0,31,7,60,2.540209,quarta-feira,1
0,1,8,12,noite,0,0,55.717852,15,3,221,15,35,4.179446,terca-feira,1
0,4,22,20,tarde,8,0,149.000865,35,7,671,42,952,11.235907,terca-feira,1
0,1,42,7,tarde,1,0,37.94992,8,0,79,8,234,2.871692,terca-feira,1
0,2,17,48,manha,1,0,241.635201,49,0,1662,48,163,18.344234,terca-feira,1
0,5,49,30,noite,5,0,326.430939,35,0,2243,28,200,25.248158,segunda-feira,1
0,1,13,5,tarde,2,0,31.943021,7,0,49,7,130,2.486682,segunda-feira,1
0,1,25,6,tarde,0,0,28.753238,6,0,147,7,97,2.238421,segunda-feira,1
0,1,7,1,tarde,0,0,4.86132,1,0,2,1,0,0.378451,segunda-feira,1
0,1,8,1,tarde,0,0,4.086082,1,0,3,1,0,0.31812,domingo,1
0,1,36,1,noite,0,1,5.17583,1,0,0,0,0,0.402962,sabado,1
0,1,8,1,noite,0,0,4.527527,1,0,4,1,0,0.352489,sexta-feira,1
0,1,8,11,noite,1,0,59.740581,12,0,32,3,0,4.668619,sexta-feira,1
3,2,71,8,tarde,0,0,46.748883,8,0,375,8,193,3.65356,quinta-Feira,1
0,1,7,5,manha,0,0,23.426829,5,0,301,5,157,1.830874,quinta-Feira,0
0,1,12,2,madrugada,0,0,9.001725,2,0,25,2,10,0.703565,quarta-feira,1
0,4,19,18,tarde,3,0,297.959413,21,0,324,18,822,23.567993,terca-feira,1
0,4,1,6,noite,0,0,53.996183,6,0,110,6,72,4.270714,segunda-feira,1
0,1,10,2,noite,4,0,26.881322,6,0,0,6,519,2.156229,segunda-feira,1
0,3,3,8,tarde,1,0,88.645271,9,0,1247,9,166,7.137387,segunda-feira,1
0,8,50,13,noite,4,0,196.05257,17,0,2740,16,0,16.031767,sabado,1
0,1,25,4,madrugada,0,0,18.006857,4,0,3,2,9,1.472267,quinta-Feira,1
0,3,8,4,noite,3,1,50.656753,7,0,25,2,0,4.238326,quarta-feira,1
0,5,2,3,tarde,3,0,65.980498,6,0,28,6,457,5.520427,quarta-feira,1
0,2,3,3,tarde,0,1,17.082372,3,0,33,2,0,1.4401,quarta-feira,1
0,2,31,3,madrugada,3,0,56.437923,7,1,1147,7,0,4.757903,quarta-feira,1
0,2,1,2,noite,0,0,12.913579,2,0,8,2,66,1.088593,terca-feira,1
0,3,4,3,tarde,0,0,32.600047,3,0,123,3,34,2.80868,terca-feira,1
0,4,13,3,tarde,4,1,61.395879,7,0,52,6,884,5.289605,terca-feira,1
0,1,197,1,madrugada,0,0,4.406716,1,0,7,1,0,0.379664,terca-feira,1
0,1,23,4,noite,3,1,31.806313,7,0,193,11,0,2.740294,segunda-feira,1
0,1,7,1,tarde,0,0,3.640383,1,0,2,1,0,0.31364,segunda-feira,1
0,5,14,5,tarde,4,1,56.950278,9,0,45,6,905,4.906589,sexta-feira,0
0,3,1,7,noite,0,0,31.626065,7,0,41,5,12,2.724213,quinta-Feira,1
0,1,27,2,noite,0,0,9.702984,2,0,5,2,10,0.835823,quinta-Feira,1
0,1,3,1,tarde,0,0,4.745399,1,0,0,0,0,0.408751,quinta-Feira,1
0,1,9,1,tarde,0,0,4.399469,1,0,33,1,0,0.382051,quarta-feira,1
0,4,10,4,noite,2,0,61.036253,6,0,732,6,0,5.300397,terca-feira,1
0,1,8,2,tarde,2,0,18.171251,4,0,536,4,0,1.590886,terca-feira,1
0,4,2,4,tarde,0,0,41.632993,4,0,200,4,104,3.644953,terca-feira,1
0,6,2,5,noite,0,0,46.216717,5,0,112,5,46,4.046158,segunda-feira,1
0,1,69,3,noite,0,0,14.102025,3,0,152,3,51,1.234553,segunda-feira,1
0,1,50,1,noite,0,0,4.567538,1,0,3,1,0,0.399862,segunda-feira,1
0,1,64,3,noite,0,0,14.70306,3,0,27,3,0,1.28717,segunda-feira,1
0,2,5,8,noite,1,0,41.4085,9,0,209,10,30,3.681654,sabado,1
0,7,163,9,tarde,3,1,101.209688,12,0,43,11,266,8.998612,sexta-feira,1
0,3,6,5,tarde,0,0,19.033035,6,1,82,6,0,1.685313,quinta-Feira,1
0,3,15,4,noite,1,0,23.691418,5,0,76,4,193,2.106642,quarta-feira,1
0,1,10,1,noite,0,0,4.595414,1,0,5,1,0,0.408627,terca-feira,1
0,1,49,1,noite,0,0,4.507523,1,0,1,1,0,0.400812,terca-feira,1
0,2,40,2,tarde,0,1,4.428907,2,0,6,1,0,0.393818,terca-feira,1
0,4,8,6,noite,0,0,45.55984,6,0,389,6,0,4.051158,segunda-feira,1
0,1,33,1,tarde,0,0,4.530275,1,0,5,1,0,0.402827,segunda-feira,1
0,2,8,2,manha,0,0,14.135146,2,0,28,2,0,1.256881,domingo,0
1,5,152,11,noite,11,3,116.135028,22,0,1000,11,0,10.849026,sexta-feira,1
0,1,3,3,noite,0,1,12.89918,3,0,6,2,0,1.205014,sexta-feira,1
0,1,22,8,tarde,4,0,59.235885,13,1,31,5,0,5.619142,sexta-feira,1
0,1,5,1,tarde,0,0,4.61043,1,0,6,1,0,0.437357,sexta-feira,1
0,3,6,18,manha,2,0,100.4268,20,0,827,21,23,9.602582,sexta-feira,1
0,1,50,1,noite,0,0,4.718512,1,0,78,1,0,0.451177,quinta-Feira,1
0,1,19,1,tarde,0,0,4.788713,1,0,32,1,0,0.457907,quinta-Feira,1
1,1,9,1,manha,0,1,4.209933,1,0,0,0,0,0.402561,quinta-Feira,1
0,1,15,0,madrugada,1,0,4.781698,1,0,6,1,0,0.459313,quinta-Feira,1
0,2,5,2,noite,0,0,14.373356,2,0,14,2,0,1.38066,quarta-feira,1
0,1,8,3,noite,0,1,13.213788,3,0,16,2,0,1.269159,quarta-feira,1
0,5,49,11,tarde,4,5,91.293336,18,3,464,10,12,8.889635,quarta-feira,1
0,1,43,2,tarde,0,0,9.134101,2,0,89,2,0,0.889405,quarta-feira,1
0,1,51,5,madrugada,0,0,23.405959,5,0,112,5,0,2.278929,quarta-feira,1
0,4,62,5,tarde,2,0,75.577333,7,0,561,7,0,7.428894,terca-feira,1
0,1,68,1,noite,0,0,4.709572,1,0,24,1,0,0.462921,segunda-feira,1
0,1,18,1,noite,0,0,4.378509,1,0,10,1,0,0.43038,segunda-feira,1
0,1,9,2,manha,0,0,9.403621,2,0,23,2,0,0.924313,segunda-feira,1
0,1,4,1,noite,0,0,5.136674,1,0,12,1,0,0.504821,sabado,1
0,1,42,6,manha,0,3,27.124067,6,0,74,3,0,2.665692,sabado,0
0,3,2,2,noite,0,0,18.23068,2,0,38,2,34,1.791648,sexta-feira,1
0,3,2,4,tarde,0,0,28.257255,4,0,28,4,10,2.777784,quarta-feira,1
0,1,59,4,tarde,0,0,19.143403,4,0,42,4,0,1.88187,terca-feira,1
0,1,7,1,tarde,0,0,4.474679,1,0,6,1,0,0.439879,sexta-feira,1
0,1,25,2,manha,1,0,13.798046,3,0,17,3,82,1.362536,sexta-feira,1
0,1,6,8,manha,1,0,41.99733,9,0,228,9,65,4.166469,quinta-Feira,1
0,1,13,2,madrugada,0,0,0,2,0,68,2,41,0,quinta-Feira,1
0,1,4,8,noite,1,0,41.736222,9,0,241,9,22,4.419404,quarta-feira,0
0,1,54,1,noite,0,0,4.271099,2,1,55,11,0,0.452262,quarta-feira,1
0,1,32,1,noite,0,0,4.527845,1,0,4,1,0,0.479449,quarta-feira,1
0,1,9,8,tarde,0,0,37.020567,8,0,47,8,17,3.941392,quarta-feira,1
0,4,2,4,tarde,0,0,18.101232,4,0,6,1,0,1.859591,terca-feira,1
0,1,4,3,tarde,0,0,14.394371,3,0,0,0,0,1.478301,terca-feira,1
0,1,10,1,tarde,0,0,4.364322,1,0,6,1,0,0.464647,terca-feira,1
0,1,15,2,noite,0,0,9.313361,2,0,12,2,0,0.991538,segunda-feira,1
0,1,39,1,noite,0,0,4.587608,1,0,2,1,0,0.48841,segunda-feira,1
0,1,44,1,noite,0,0,4.642279,1,0,11,1,0,0.49423,segunda-feira,1
0,1,12,3,noite,0,0,14.130793,3,0,10,3,7,1.511086,segunda-feira,1
0,1,18,1,noite,1,0,8.695137,2,0,7,2,36,0.929802,segunda-feira,1
0,1,13,2,tarde,0,0,9.118529,2,0,115,2,20,0.975076,segunda-feira,1
0,3,8,10,tarde,0,0,54.190049,10,0,127,10,44,5.796593,segunda-feira,1
0,2,104,4,tarde,0,0,9.884215,4,0,84,4,102,1.057293,segunda-feira,1
0,1,8,2,noite,0,0,9.545886,2,0,50,2,21,1.026716,domingo,1
0,1,25,4,manha,1,0,23.323528,5,0,12,5,30,2.545699,domingo,1
0,1,12,2,manha,0,0,9.261865,2,0,10,2,14,0.99619,domingo,1
3,1,60,1,manha,2,0,13.600176,3,0,119,3,64,1.484422,domingo,1
0,1,82,5,noite,0,0,23.051347,5,0,17,5,19,2.466206,sabado,1
0,1,8,2,tarde,0,0,9.641137,2,0,7,2,8,1.052331,sabado,1
0,2,44,7,tarde,0,0,65.232224,7,0,59,7,0,7.1201,sabado,1
0,2,58,5,madrugada,0,0,14.052379,5,0,16,5,19,1.557852,sabado,0
0,1,14,5,madrugada,0,0,23.523371,5,0,10,5,11,2.60781,sabado,0
0,2,144,5,madrugada,3,0,36.677588,8,0,570,8,0,4.066092,sabado,1
0,1,26,3,madrugada,0,0,14.251195,4,1,0,0,0,1.514358,sabado,1
0,1,105,1,noite,0,0,4.832798,1,0,71,1,0,0.535765,sexta-feira,1
0,1,35,1,tarde,1,0,8.994947,2,0,26,2,42,1.034549,sexta-feira,1
0,1,35,1,tarde,0,0,4.512092,1,0,8,1,0,0.518955,sexta-feira,1
0,4,105,6,tarde,3,0,46.316632,9,0,501,9,0,5.327077,sexta-feira,0
0,2,8,2,tarde,0,0,13.93842,2,0,48,2,0,1.603118,sexta-feira,1
0,4,11,5,tarde,7,0,71.400453,13,1,1685,13,76,8.212077,sexta-feira,1
0,3,10,5,noite,7,0,70.885759,13,1,4119,13,41,8.152808,quinta-Feira,0
0,1,18,1,noite,0,0,4.625681,1,0,19,1,0,0.532015,quinta-Feira,1
0,3,14,7,noite,1,0,56.525397,8,0,410,7,28,6.539028,quarta-feira,1
0,1,10,2,noite,0,0,9.512751,2,0,56,2,35,1.094341,terca-feira,1
0,1,2,3,tarde,0,0,13.940715,3,0,0,0,0,1.543015,terca-feira,1
0,2,8,4,tarde,0,0,23.856208,4,0,159,4,29,2.761456,terca-feira,1
0,1,13,4,noite,1,0,23.129131,5,0,162,5,57,2.690696,segunda-feira,1
0,1,15,2,tarde,0,0,9.301699,2,0,6,2,22,1.082633,segunda-feira,1
0,2,21,2,tarde,0,0,19.084025,2,0,41,2,18,2.221207,segunda-feira,1
0,2,10,1,tarde,1,0,14.060302,2,0,36,2,58,1.645638,sexta-feira,1
0,1,51,3,tarde,0,0,14.410546,3,0,11,3,12,1.686641,quinta-Feira,1
0,1,38,1,noite,0,0,4.671527,1,0,3,1,0,0.546769,quarta-feira,1
0,1,15,3,noite,0,0,13.71282,3,0,27,3,18,1.60498,quarta-feira,1
0,2,12,4,noite,0,0,27.375222,4,0,44,4,59,3.203747,quarta-feira,1
0,1,8,2,noite,0,0,9.389501,2,0,20,2,6,1.098866,segunda-feira,1
0,1,5,3,tarde,0,0,14.181563,3,0,0,0,0,1.587141,segunda-feira,1
0,11,1,13,tarde,4,0,130.271112,17,0,252,17,226,15.579405,segunda-feira,1
0,2,24,2,manha,0,0,19.094029,2,0,320,2,104,2.283769,segunda-feira,1
0,2,31,3,madrugada,0,0,14.135614,3,0,21,3,36,1.690713,domingo,1
0,2,83,1,tarde,10,0,100.622459,11,0,331,11,258,12.719256,sabado,1
0,1,13,2,noite,0,0,9.442812,2,0,60,2,93,1.193672,sexta-feira,1
0,1,5,2,tarde,0,0,9.810388,2,0,0,0,0,1.182,sexta-feira,1
0,1,11,3,tarde,0,0,14.094266,3,0,101,3,119,1.781906,sexta-feira,1
0,1,11,3,tarde,0,0,14.087631,3,0,101,3,119,1.781067,sexta-feira,0
0,1,5,1,noite,0,0,4.668212,1,0,6,1,0,0.590193,quinta-Feira,1
0,4,5,1,tarde,0,0,4.665984,1,0,10,1,0,0.589911,quinta-Feira,0
0,1,59,3,madrugada,0,0,13.54524,3,0,63,3,0,1.712513,quinta-Feira,1
0,4,9,4,noite,1,1,84.546421,5,0,84,1,0,10.254733,quarta-feira,1
0,1,2,2,tarde,0,0,9.748339,2,0,0,0,0,1.18252,terca-feira,1
0,3,61,4,manha,0,0,4.497771,4,0,17,4,0,0.568649,terca-feira,1
0,1,66,15,noite,0,0,70.048464,15,0,534,15,18,8.856169,segunda-feira,0
0,8,6,3,noite,0,0,17.626613,3,0,105,3,0,2.228518,domingo,0
0,2,11,1,madrugada,0,0,9.264856,1,0,4,1,0,1.171379,sabado,1
0,1,7,1,madrugada,0,0,4.65431,1,0,2,1,0,0.588456,sabado,0
0,1,17,1,noite,0,0,5.005664,1,0,2,1,0,0.632879,sexta-feira,0
1,1,15,1,manha,0,0,4.65617,1,0,2,1,0,0.588691,sexta-feira,1
0,1,20,1,noite,0,0,5.153163,1,0,18,1,0,0.655853,quinta-Feira,1
0,1,26,0,manha,2,0,10.146262,2,0,137,2,136,1.308089,quinta-Feira,1
0,1,7,0,madrugada,1,0,4.981175,1,0,137,1,0,0.642189,quinta-Feira,0
0,1,18,4,tarde,0,0,17.775574,4,0,54,4,43,2.291691,quarta-feira,1
0,2,18,2,tarde,0,0,17.256922,2,0,59,2,19,2.236947,terca-feira,1
0,3,40,1,tarde,1,0,17.815909,2,0,151,2,0,2.309406,terca-feira,1
0,1,3,1,tarde,0,0,4.458124,1,0,2,1,0,0.577881,terca-feira,1
0,2,8,3,tarde,6,0,41.959022,9,0,101,9,99,5.640852,terca-feira,1
0,6,14,5,noite,3,0,49.750041,8,0,93,8,81,6.847222,segunda-feira,1
0,1,11,3,manha,0,0,13.867702,3,0,0,0,0,1.836727,segunda-feira,1
0,4,46,2,noite,1,0,56.928948,3,0,266,3,1117,7.88878,domingo,1
0,2,4,3,tarde,0,0,18.658354,3,0,0,0,0,2.471256,domingo,1
0,2,2,1,madrugada,0,0,9.649062,1,0,25,1,0,1.337093,domingo,1
0,1,49,3,noite,2,0,23.652667,5,0,235,5,71,3.342327,domingo,1
0,1,43,3,madrugada,0,0,13.989232,3,0,164,3,0,2.3786,sabado,0
0,14,5,16,tarde,4,0,115.268092,20,0,924,18,349,19.123895,sexta-feira,1
0,3,7,6,noite,0,0,32.298695,6,0,34,6,16,5.49209,quinta-Feira,1
0,2,141,17,madrugada,34,0,462.911171,55,4,2454,58,1289,78.713698,quinta-Feira,1
0,1,9,2,noite,0,0,9.19721,2,0,137,2,132,1.563798,terca-feira,1
0,2,11,4,noite,0,0,36.500515,4,0,394,4,0,6.206167,sexta-feira,1
0,8,25,5,tarde,4,0,93.031923,9,0,786,7,402,16.341458,quinta-Feira,1
0,9,6,3,noite,0,0,27.136621,3,0,32,3,8,4.50251,domingo,1
0,2,16,1,noite,0,0,9.121361,1,0,10,1,0,1.602142,domingo,1
0,1,18,2,noite,0,0,8.601098,2,0,2,2,8,1.510909,domingo,1
0,4,17,1,tarde,0,0,4.590361,1,0,32,1,0,0.806364,domingo,1
0,2,21,2,tarde,0,0,19.205978,2,0,0,0,0,3.372057,sexta-feira,1
0,2,6,1,tarde,0,0,4.559407,1,0,7,1,0,0.800517,sexta-feira,1
0,24,31,30,tarde,12,2,307.167515,42,0,2017,26,246,53.930867,sexta-feira,1
0,4,40,9,noite,5,0,76.018713,14,0,770,13,246,14.179189,quinta-Feira,1
1,1,36,1,tarde,0,0,4.559407,1,0,7,1,0,0.850439,quinta-Feira,1
0,19,4,16,madrugada,5,0,145.647147,21,0,2202,19,338,27.402314,quarta-feira,1
0,3,21,3,noite,0,0,13.942864,3,0,130,3,0,2.623236,terca-feira,1
0,2,18,3,manha,1,0,17.758298,4,0,46,4,0,3.341078,segunda-feira,1
0,2,88,4,noite,2,0,27.587286,6,0,110,6,0,5.321475,sexta-feira,1
0,2,150,8,manha,0,0,37.15903,8,0,1308,8,0,7.18193,quinta-Feira,1
0,1,42,1,manha,0,0,4.927538,1,0,4,1,0,0.952372,segunda-feira,1
0,3,7,3,noite,0,0,23.38526,3,0,79,3,12,4.52064,sexta-feira,1
0,1,115,7,noite,0,0,33.205302,7,0,35,7,14,6.418968,quinta-Feira,0
0,1,4,2,noite,0,0,9.886835,2,0,4,2,7,1.912321,quinta-Feira,1
0,1,8,1,noite,0,0,4.73554,1,0,2,1,0,0.918713,sabado,1
0,1,30,0,tarde,0,0,0,1,1,7,1,0,0,quarta-feira,1
0,1,11,1,noite,16,0,74.493408,17,0,254,17,728,16.692152,segunda-feira,1
0,3,26,3,manha,17,0,74.223608,20,0,2833,18,722,14.399468,domingo,1
0,1,78,1,manha,1,0,9.508493,2,0,39,2,0,2.19662,sexta-feira,1
0,3,27,2,manha,2,0,9.416921,4,0,43,4,0,2.175465,quarta-feira,1
0,2,67,1,manha,0,0,4.772979,1,0,16,1,0,1.102637,sexta-feira,1
0,1,47,8,manha,0,0,38.779811,8,0,356,8,0,8.954921,terca-feira,1
0,1,42,2,manha,0,0,9.469745,2,0,48,2,0,2.186726,terca-feira,1
1,1,131,1,madrugada,0,0,4.798334,1,0,16,1,0,1.108017,segunda-feira,1
0,1,4,1,tarde,0,0,4.743901,1,0,2,1,0,1.142228,terca-feira,1
2,1,50,2,tarde,1,0,13.278867,3,0,57,3,0,3.197938,quinta-Feira,0
1,0,67,0,manha,0,0,0,0,0,0,0,0,0,quarta-feira,0
0,1,25,1,manha,0,0,4.753704,1,0,12,1,0,1.144863,segunda-feira,1
0,1,22,1,tarde,0,0,4.33962,1,0,3,1,0,2.238979,quarta-feira,1
