@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,8,12,6,11,10,9,15,1,17,14,18,19,16,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute files_added numeric
@attribute src_files numeric
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_modified numeric
@attribute files_deleted numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quinta-Feira,domingo,quarta-feira}
@attribute new_entropy numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute test_churn numeric
@attribute status {0,1}

@data
1,tarde,3,16,154,17,13,1,2721,quarta-feira,72.028053,1,1.401673,14,0,1
3,manha,0,4,47,4,4,0,79,terca-feira,18.208446,0,0.377963,0,0,0
0,manha,0,0,42,0,0,0,0,terca-feira,0,0,0,0,0,0
1,noite,0,1,8,1,1,0,2,segunda-feira,4.727266,0,0.09233,2,0,0
1,tarde,0,2,31,2,2,0,17,segunda-feira,8.585808,0,0.167695,2,80,0
0,tarde,0,0,1,0,0,0,0,segunda-feira,0,0,0,0,0,0
1,manha,0,1,20,1,1,0,7,sexta-feira,4.417238,0,0.086439,0,0,0
1,manha,1,10,21,10,9,0,904,quinta-Feira,46.886832,0,0.976158,11,0,0
3,tarde,1,34,45,34,33,0,3285,terca-feira,488.530138,0,9.322174,22,30,1
1,noite,0,6,13,6,3,3,1290,sexta-feira,13.842151,0,0.280841,1,0,0
3,tarde,0,1,24,1,1,0,15,sexta-feira,13.496683,0,0.257539,2,0,0
8,tarde,1,106,273,109,105,3,4236,sexta-feira,661.656192,0,12.625506,49,306,1
1,tarde,0,1,12,1,1,0,4,quarta-feira,4.47632,0,0.085884,1,0,0
4,tarde,2,5,28,6,4,0,1048,sexta-feira,47.126466,0,0.906718,11,0,0
2,noite,0,13,17,13,13,0,402,quarta-feira,117.376654,0,2.381321,5,0,0
1,tarde,0,1,8,1,1,0,10,sexta-feira,4.567818,0,0.087969,2,0,0
1,tarde,0,1,44,1,1,0,5,sexta-feira,4.240605,0,0.081667,0,0,0
2,manha,0,1,29,1,1,0,251,sexta-feira,8.470217,0,0.171842,2,0,1
19,tarde,7,74,433,73,66,0,15020,quarta-feira,1852.23944,0,35.704074,36,864,1
1,tarde,1,3,22,3,2,0,107,quarta-feira,14.034114,0,0.270524,1,225,0
1,tarde,0,0,6,1,1,0,0,segunda-feira,4.466236,1,0.086012,6,0,1
1,noite,1,5,10,5,4,0,148,sexta-feira,23.066825,0,0.465214,0,20,0
1,noite,0,2,15,2,2,0,5,quarta-feira,8.964414,0,0.180796,2,21,0
13,madrugada,3,18,75,20,17,0,6378,segunda-feira,125.800476,0,2.537092,8,0,1
7,madrugada,3,18,64,20,17,0,4301,segunda-feira,65.853277,0,1.562503,1,0,1
95,tarde,7,129,1,151,144,0,2222,domingo,1600.945505,20,32.287208,167,2165,1
2,tarde,4,23,170,25,19,2,718,sexta-feira,174.396264,0,3.524244,14,220,1
1,noite,0,1,66,1,1,0,32,quinta-Feira,3.983534,0,0.080905,12,0,0
6,noite,1,17,36,20,19,0,599,domingo,73.528632,1,1.485948,30,31,0
1,noite,0,1,21,1,1,0,1,sexta-feira,3.709872,0,0.074973,16,0,0
1,manha,2,2,15,2,0,0,77,sexta-feira,9.658758,0,0.195197,0,47,0
1,noite,0,1,17,1,1,0,2,quinta-Feira,4.110452,0,0.08307,0,0,0
2,noite,2,55,7,55,53,0,6159,quinta-Feira,506.244519,0,12.037991,13,156,1
4,tarde,0,4,10,4,4,0,277,quinta-Feira,36.626167,0,0.870934,5,0,1
1,tarde,0,5,3,5,5,0,175,quinta-Feira,22.963605,0,0.464077,5,0,1
1,tarde,0,5,3,5,5,0,172,quinta-Feira,22.921079,0,0.545037,2,0,1
1,noite,0,7,33,7,7,0,244,segunda-feira,32.831843,0,0.663531,10,0,0
1,tarde,0,8,4,8,8,0,410,segunda-feira,36.250846,0,0.732629,7,56,1
1,noite,0,12,4,12,12,0,521,sabado,54.637384,0,1.299293,9,50,1
1,noite,0,2,3,2,2,0,32,sexta-feira,8.689364,0,0.175609,1,0,1
1,noite,0,2,13,2,2,0,76,sexta-feira,8.449691,0,0.171601,3,0,1
1,noite,0,5,5,5,5,0,70,sexta-feira,22.105876,0,0.446749,3,2,0
1,noite,0,4,5,4,4,0,39,sexta-feira,17.735266,0,0.358421,6,0,0
1,manha,2,3,68,3,1,0,582,terca-feira,13.840301,0,0.281358,1,277,0
3,tarde,0,1,12,1,1,0,4,domingo,0,0,0,0,0,1
59,tarde,6,85,2,106,100,0,1210,domingo,1069.730212,20,21.708157,185,1714,1
1,noite,0,1,5,1,1,0,0,quarta-feira,4.500448,0,0.091413,10,1,0
1,noite,0,1,6,1,1,0,30,terca-feira,4.365783,0,0.088678,15,0,1
1,noite,0,1,6,1,1,0,12,terca-feira,4.666321,0,0.094783,13,0,1
6,tarde,47,46,32,50,3,0,7693,terca-feira,629.804468,2,12.792665,24,1168,1
1,tarde,0,3,26,3,3,0,22,segunda-feira,13.016341,0,0.264383,55,5,1
1,noite,1,22,9,22,20,1,424,sexta-feira,96.470544,0,1.959384,16,312,1
1,noite,0,1,7,1,1,0,6,sexta-feira,4.516254,0,0.107398,7,0,1
4,tarde,16,16,30,23,7,0,457,sexta-feira,112.746472,1,2.289959,27,400,0
4,tarde,3,59,5,61,58,0,1099,sexta-feira,262.413685,0,5.329805,75,140,1
1,madrugada,1,18,4,18,17,0,392,sexta-feira,82.955928,0,1.974989,7,152,1
1,madrugada,0,3,4,3,3,0,160,quinta-Feira,13.821188,0,0.329045,3,156,1
1,tarde,1,2,119,2,1,0,8,sabado,9.188938,0,0.219023,0,61,1
1,tarde,0,1,9,1,1,0,2,sexta-feira,4.493278,0,0.09135,2,0,1
1,tarde,0,2,27,2,2,0,16,quinta-Feira,9.309079,0,0.189256,1,30,1
250,tarde,79,473,1,506,423,4,19021,quinta-Feira,5054.053172,4,102.750255,35,4057,1
8,tarde,0,2,6,2,2,0,74,terca-feira,9.265426,0,0.188752,5,160,1
1,noite,0,2,88,2,2,0,2,domingo,9.16637,0,0.187072,10,21,1
2,noite,0,2,118,2,2,0,64,sexta-feira,11.564014,0,0.235578,17,0,1
2,tarde,0,1,16,1,1,0,16,quinta-Feira,8.676334,0,0.176751,0,0,0
1,noite,0,1,28,1,1,0,2,segunda-feira,3.51683,0,0.084308,1,0,1
2,manha,0,6,49,6,6,0,127,terca-feira,8.235147,0,0.168068,51,0,0
15,manha,2,43,49,44,42,0,456,terca-feira,235.310913,0,4.797743,143,546,1
3,tarde,0,17,22,17,17,0,66,sabado,89.481811,0,1.82618,33,73,1
73,noite,1,17,100,18,17,0,4617,quarta-feira,464.571845,0,9.481133,9,1002,0
1,madrugada,0,1,3,1,1,0,2,quarta-feira,3.937678,0,0.080441,0,0,0
1,manha,0,1,147,1,1,0,2,terca-feira,4.943266,0,0.100984,10,0,1
1,manha,0,1,38,1,1,0,2,terca-feira,4.644294,0,0.094969,2,0,0
1,manha,0,7,16,7,7,0,12,segunda-feira,29.622106,0,0.605739,21,0,0
9,tarde,0,26,2,26,26,0,793,sabado,227.887428,0,4.660025,114,410,0
1,noite,0,2,58,2,2,0,31,sexta-feira,9.502367,0,0.194312,14,20,0
1,noite,0,2,58,2,2,0,30,sexta-feira,9.490566,0,0.227516,1,20,1
1,tarde,0,1,5,1,1,0,0,sexta-feira,4.501839,0,0.092057,1,2,1
1,noite,0,1,39,1,1,0,32,quarta-feira,4.803498,0,0.098226,34,0,0
2,tarde,0,1,30,1,1,0,3,quarta-feira,4.854058,0,0.099259,1,0,0
1,tarde,3,5,3,5,2,0,74,quarta-feira,23.577494,0,0.483558,55,346,1
3,noite,1,15,135,16,15,0,348,terca-feira,69.290367,0,1.421098,19,13,0
3,noite,0,3,127,3,3,0,159,segunda-feira,13.049949,0,0.267902,20,0,0
5,tarde,3,6,20,6,3,0,462,segunda-feira,56.833323,0,1.166729,83,708,0
2,noite,0,1,15,1,1,0,309,sabado,4.533373,0,0.093064,31,0,1
6,noite,0,13,72,13,13,0,499,sexta-feira,174.254673,0,3.57721,61,0,1
1,noite,0,1,7,1,1,0,46,quinta-Feira,4.810354,0,0.09875,30,0,1
1,noite,0,1,10,1,1,0,42,quinta-Feira,4.450069,0,0.091354,13,0,1
1,noite,0,1,10,1,1,0,40,quinta-Feira,4.405949,0,0.105383,2,0,1
2,noite,24,157,87,62,14,24,50,quarta-feira,63.155954,11,1.296507,87,8966,0
1,noite,0,1,18,1,1,0,0,terca-feira,4.60699,0,0.094651,4,33,0
1,noite,0,4,7,4,3,1,102,terca-feira,13.590031,0,0.279209,5,0,0
2,noite,2,3,12,4,2,0,380,segunda-feira,13.489431,0,0.277143,0,89,1
1,noite,0,3,8,3,3,0,11,sexta-feira,12.799739,0,0.262977,15,0,1
1,noite,0,1,36,1,1,0,21,sexta-feira,4.132794,0,0.08491,32,0,1
4,noite,0,1,70,1,1,0,10,sexta-feira,6.490108,0,0.155586,0,0,0
1,tarde,0,1,6,1,1,0,4,sexta-feira,4.123989,0,0.084729,7,0,1
1,tarde,0,1,6,1,1,0,4,sexta-feira,4.56992,0,0.09389,4,0,0
2,tarde,2,28,66,28,26,0,982,segunda-feira,264.62962,0,5.447599,93,0,1
1,manha,0,2,17,2,2,0,56,segunda-feira,8.892981,0,0.183068,10,0,1
1,tarde,0,1,41,1,1,0,44,domingo,4.382066,0,0.090208,28,0,0
4,madrugada,126,750,3,708,555,27,12460,quarta-feira,1372.39118,26,28.276833,408,2592,0
3,noite,0,2,74,2,2,0,94,terca-feira,8.666243,0,0.17856,6,0,0
2,madrugada,0,1,20,1,1,0,48,terca-feira,9.78434,0,0.201598,1,0,1
2,madrugada,0,1,25,1,1,0,51,terca-feira,9.888613,0,0.203746,1,0,0
1,noite,0,2,14,2,2,0,46,segunda-feira,9.306276,0,0.191748,14,1,0
1,manha,0,3,28,3,3,0,10,segunda-feira,13.194562,0,0.271863,6,0,1
1,noite,0,2,5,2,2,0,73,domingo,7.72958,0,0.159264,45,0,0
1,noite,0,5,8,5,5,0,97,sabado,20.534772,0,0.423113,48,0,1
1,noite,0,5,8,5,5,0,28,sexta-feira,21.535606,0,0.443736,47,0,0
1,manha,0,3,3,3,3,0,85,sexta-feira,12.493237,0,0.257677,40,0,1
1,tarde,0,1,67,1,1,0,2,quinta-Feira,4.055335,0,0.083643,6,0,0
1,madrugada,2,3,134,3,1,0,240,quinta-Feira,13.648536,0,0.281778,15,0,0
1,manha,0,1,5,1,1,0,2,quarta-feira,4.010893,0,0.082886,7,0,1
3,tarde,0,16,12,16,16,0,56,segunda-feira,78.607155,0,1.624423,70,0,1
1,madrugada,0,1,3,1,1,0,2,segunda-feira,4.527952,0,0.093571,6,0,0
29,noite,50,112,55,86,30,6,5393,sabado,174.323339,4,3.602435,0,666,1
1,madrugada,0,4,3,4,4,0,13,sabado,18.056286,0,0.373134,26,0,1
2,madrugada,0,2,22,2,2,0,30,sabado,11.932469,0,0.246585,1,1,1
2,noite,0,1,21,1,1,0,45,sexta-feira,9.097593,0,0.188002,5,0,1
269,manha,88,240,18,283,192,3,54356,sexta-feira,4201.77133,4,86.829816,55,22370,1
1,tarde,0,1,25,1,1,0,4,terca-feira,4.284453,0,0.088609,8,0,1
1,noite,0,2,6,2,2,0,277,segunda-feira,8.7049,0,0.180032,15,0,1
1,noite,0,1,5,1,1,0,19,segunda-feira,4.135244,0,0.085524,5,0,1
2,noite,0,5,68,5,5,0,202,domingo,46.616362,0,0.962144,6,0,1
2,noite,0,9,11,9,9,0,80,sexta-feira,38.910832,0,0.801475,54,0,0
1,manha,0,1,11,1,1,0,5,sexta-feira,3.835621,0,0.078923,6,0,1
1,manha,0,1,7,1,1,0,44,sexta-feira,4.000369,0,0.08231,27,0,1
1,madrugada,0,1,2,1,1,0,78,sexta-feira,3.979988,0,0.081891,26,0,0
1,noite,0,1,7,1,1,0,21,quinta-Feira,4.491521,0,0.092415,14,0,1
1,noite,0,1,46,1,1,0,23,quarta-feira,4.95987,0,0.102247,3,0,0
1,noite,0,2,13,2,2,0,8,quarta-feira,9.170558,0,0.219342,1,0,1
1,noite,20,20,7,20,0,0,0,quarta-feira,0,0,0,75,0,1
1,noite,0,1,3,1,1,0,21,quarta-feira,4.288735,0,0.088411,6,0,1
8,noite,0,2,37,2,2,0,54,quarta-feira,27.704569,0,0.571139,8,0,0
1,noite,0,1,11,1,1,0,6,quarta-feira,3.954096,0,0.081515,15,0,1
13,tarde,1,86,55,89,87,1,859,quarta-feira,371.795046,2,7.664734,137,109,1
6,madrugada,0,2,6,2,2,0,54,quarta-feira,27.704569,0,0.571143,7,0,0
2,noite,0,1,9,1,1,0,8,terca-feira,9.486771,0,0.195574,2,0,1
3,tarde,0,1,14,1,1,0,199,segunda-feira,13.044565,0,0.268404,20,0,1
1,tarde,1,14,38,14,13,0,292,segunda-feira,64.221941,0,1.322756,36,0,0
2,manha,2,4,46,4,2,0,815,segunda-feira,37.12684,0,0.763982,12,0,0
4,manha,0,12,266,12,11,1,3385,segunda-feira,50.025478,0,1.029401,45,50,0
1,manha,0,1,7,1,1,0,4,sexta-feira,4.700338,0,0.096704,10,0,0
1,tarde,0,1,30,1,1,0,13,terca-feira,4.756183,0,0.098052,0,0,0
1,manha,0,1,44,1,1,0,10,terca-feira,4.659953,0,0.111712,0,0,1
2,madrugada,0,1,36,1,1,0,44,sabado,4.692787,0,0.096744,4,0,1
1,noite,0,2,7,2,2,0,5,sexta-feira,8.065319,0,0.16627,3,0,1
1,noite,0,2,7,2,2,0,5,sexta-feira,8.091746,0,0.193539,2,0,1
1,manha,0,1,9,1,1,0,8,sexta-feira,4.429629,0,0.091227,5,0,1
1,manha,0,1,9,1,1,0,8,sexta-feira,4.28745,0,0.102548,3,0,1
38,noite,8,137,17,133,121,4,3650,segunda-feira,905.63796,21,18.70638,231,772,0
1,noite,0,1,2,1,1,0,2,quarta-feira,4.201505,0,0.086712,3,0,1
1,manha,0,2,7,2,2,0,5,terca-feira,8.913821,0,0.183964,1,0,1
3,noite,0,5,90,5,4,1,146,segunda-feira,18.282828,0,0.377641,2,0,0
2,noite,2,10,6,5,3,0,1909,segunda-feira,45.336623,0,0.936451,6,0,1
1,manha,1,0,2,1,0,0,0,segunda-feira,2.75,1,0.065925,0,0,0
1,noite,0,1,43,1,1,0,4,domingo,4.750839,0,0.098131,1,0,0
10,noite,1,56,36,58,56,1,2513,sexta-feira,464.744665,0,9.599554,43,1232,1
1,noite,0,1,58,1,1,0,48,sexta-feira,4.399474,0,0.088997,2,0,0
2,manha,0,1,48,1,1,0,4,sexta-feira,4.702308,0,0.095123,3,0,1
1,manha,0,2,17,2,2,0,10,quarta-feira,8.956026,0,0.181172,0,8,0
1,manha,0,1,9,1,1,0,41,quarta-feira,3.96833,0,0.080275,6,0,1
1,manha,0,1,9,1,1,0,41,quarta-feira,3.831781,0,0.091859,0,0,1
3,madrugada,3,43,4,36,31,2,3461,quarta-feira,143.850301,0,3.448501,3,158,1
1,madrugada,1,36,4,35,29,5,1014,quarta-feira,140.816671,0,2.848583,12,158,1
126,noite,12,343,98,376,337,27,18104,terca-feira,435.129832,20,8.80225,161,3053,1
1,madrugada,0,1,9,1,1,0,4,quinta-Feira,4.027082,0,0.081541,5,0,0
1,tarde,0,1,13,1,1,0,2,quarta-feira,5.068695,0,0.121804,0,0,0
1,manha,0,1,43,1,1,0,2,quarta-feira,4.877041,0,0.098752,0,0,1
10,manha,0,24,180,24,24,0,1647,sexta-feira,289.665769,0,5.871608,85,140,1
2,madrugada,1,2,44,3,2,0,47,quinta-Feira,14.209517,0,0.288029,0,78,1
5,noite,3,3,37,7,4,0,0,domingo,31.202867,3,0.634199,40,827,1
47,manha,85,538,44,614,462,67,42992,sabado,160.776721,23,3.267794,0,4087,0
1,manha,2,2,28,2,0,0,166,quinta-Feira,9.75951,0,0.197976,0,0,0
1,tarde,0,2,36,2,2,0,29,quarta-feira,8.401114,0,0.170419,7,0,1
2,noite,0,7,23,7,7,0,244,terca-feira,25.93342,0,0.526055,6,0,1
4,tarde,0,2,17,2,2,0,105,terca-feira,8.45053,0,0.203075,1,0,1
3,noite,0,6,73,8,8,0,313,domingo,70.848467,2,1.438444,54,0,0
1,noite,0,2,71,2,2,0,13,domingo,8.231267,0,0.197806,1,0,1
1,noite,0,1,3,1,1,0,7,sexta-feira,4.339367,0,0.104279,1,0,0
2,noite,0,1,9,1,1,0,170,sexta-feira,8.901218,0,0.180722,5,0,1
2,noite,0,1,9,1,1,0,92,quinta-Feira,4.411183,0,0.114404,0,0,1
2,noite,1,2,9,3,2,0,0,quinta-Feira,13.389164,1,0.271842,12,345,1
1,tarde,0,2,4,6,5,1,0,quarta-feira,21.566006,4,0.437428,21,23,0
3,manha,0,72,177,72,72,0,1896,terca-feira,912.112314,0,18.555981,90,507,0
1,madrugada,0,0,9,1,1,0,0,domingo,4.290855,1,0.087293,45,0,0
1,tarde,0,10,20,10,10,0,121,terca-feira,45.182028,0,0.92022,10,167,0
5,tarde,0,3,17,3,3,0,349,sexta-feira,39.833189,0,0.812742,75,201,0
1,madrugada,0,1,14,1,1,0,17,sexta-feira,3.825718,0,0.091941,0,0,0
7,manha,0,23,2,23,23,0,589,terca-feira,112.470217,0,2.294788,86,291,0
5,noite,7,16,10,22,13,2,1150,sabado,82.54218,0,1.699123,77,0,1
2,madrugada,0,2,77,2,2,0,567,sexta-feira,8.929186,0,0.183807,59,4,1
1,madrugada,0,1,14,1,1,0,5,sexta-feira,4.858013,0,0.116749,0,0,1
1,madrugada,0,1,13,1,1,0,5,sexta-feira,4.777974,0,0.098354,5,0,1
1,manha,1,8,15,8,7,0,148,quinta-Feira,35.994747,0,0.74095,29,0,0
1,manha,1,7,28,7,6,0,116,terca-feira,32.214917,0,0.664416,13,0,1
17,madrugada,0,22,27,22,22,0,17365,terca-feira,233.611493,0,4.818115,17,2,1
6,noite,0,11,25,11,11,0,317,segunda-feira,43.697517,0,0.901237,64,0,0
1,tarde,0,1,15,1,1,0,2,segunda-feira,4.602209,0,0.094918,3,0,0
1,tarde,0,1,52,2,1,1,19,segunda-feira,4.341787,1,0.089547,51,0,0
2,tarde,0,1,52,2,1,1,0,segunda-feira,4.355579,1,0.089831,51,20,0
1,madrugada,0,23,17,24,1,23,0,quinta-Feira,4.135993,1,0.083389,50,470,1
2,tarde,0,44,66,44,44,0,911,quarta-feira,224.607928,0,4.532443,97,49,1
1,manha,0,1,22,1,1,0,2,quarta-feira,4.131617,0,0.083299,40,0,0
1,manha,0,1,11,1,1,0,26,terca-feira,4.602072,0,0.092784,8,0,1
250,manha,81,444,2,487,400,6,19633,segunda-feira,4942.593813,5,99.749225,57,3990,1
13,noite,32,113,8,114,82,0,0,sexta-feira,527.932324,1,10.999284,140,1314,1
2,madrugada,0,2,13,2,2,0,4,sexta-feira,3.886011,0,0.080964,0,0,1
1,madrugada,0,0,12,1,1,0,0,sexta-feira,3.549987,1,0.085315,12,0,0
1,tarde,0,1,6,1,1,0,4,quinta-Feira,4.280985,0,0.089193,9,0,0
1,tarde,1,5,40,5,4,0,181,quinta-Feira,24.249006,0,0.50522,4,0,1
1,noite,0,0,12,1,1,0,0,terca-feira,3.549987,1,0.074108,51,0,0
1,tarde,2,2,19,2,0,0,88,segunda-feira,9.616384,0,0.200747,0,114,0
1,madrugada,0,1,6,1,1,0,12,segunda-feira,3.766489,0,0.078627,25,0,1
3,noite,3,4,271,7,1,3,525,sabado,18.634962,0,0.448887,3,268,1
1,tarde,0,1,6,1,1,0,12,sexta-feira,4.618912,0,0.096709,8,0,0
1,noite,4,7,16,7,3,0,475,quinta-Feira,32.032526,0,0.67348,17,194,1
1,manha,0,0,7,1,1,0,0,quinta-Feira,4.275161,1,0.09006,45,0,0
2,noite,5,11,22,7,2,0,301,quarta-feira,24.412926,0,0.517448,0,0,0
1,tarde,0,9,8,9,9,0,127,quarta-feira,35.494539,0,0.75233,90,0,0
2,tarde,3,5,41,6,3,0,231,quarta-feira,28.756668,0,0.609517,8,0,0
1,manha,0,7,34,7,7,0,100,terca-feira,30.847946,0,0.743054,2,0,1
1,noite,4,31,31,31,26,1,1202,segunda-feira,137.38372,0,2.921196,40,1,1
1,manha,0,2,22,2,2,0,5,segunda-feira,9.363875,0,0.199104,16,0,1
1,noite,0,1,22,1,1,0,2,domingo,4.010757,0,0.085366,1,0,0
3,noite,1,2,42,3,2,0,2,sabado,8.839882,0,0.18815,2,103,0
2,noite,1,2,32,3,2,0,2,sabado,8.816167,0,0.212601,0,84,0
3,manha,1,2,17,3,2,0,88,sabado,8.952242,0,0.190542,12,111,1
1,tarde,0,2,21,2,2,0,4,sexta-feira,9.234619,0,0.196552,21,0,1
1,tarde,0,1,16,1,1,0,0,quinta-Feira,4.538425,0,0.096597,12,91,0
1,tarde,0,2,28,2,2,0,6,quinta-Feira,8.753276,0,0.211077,0,89,1
250,manha,78,441,10,482,398,6,19619,quinta-Feira,4876.986228,4,103.692944,48,3606,0
1,madrugada,0,1,123,1,1,0,30,quinta-Feira,4.801994,0,0.115796,0,0,0
3,tarde,1,11,59,11,10,0,214,quarta-feira,44.257634,0,0.940014,16,80,0
1,tarde,0,1,25,2,2,0,51,terca-feira,8.849139,1,0.213388,13,0,1
2,manha,0,3,14,3,3,0,124,terca-feira,13.350415,0,0.284461,86,513,1
1,manha,3,11,18,10,6,1,837,segunda-feira,42.037238,0,0.886579,36,6,1
1,madrugada,0,1,24,2,2,0,16,domingo,8.482611,1,0.181102,49,0,1
4,tarde,10,11,242,14,4,0,767,sabado,43.723792,0,0.933493,0,192,0
1,tarde,0,12,33,12,12,0,130,sexta-feira,56.334331,0,1.202723,100,39,0
1,manha,3,41,11,40,29,8,3479,sexta-feira,148.219357,0,3.164618,56,0,0
1,manha,0,1,18,1,1,0,59,sexta-feira,4.116029,0,0.099361,0,0,0
2,tarde,0,2,9,2,2,0,63,quinta-Feira,7.761957,0,0.165924,51,0,1
1,tarde,0,13,3,13,13,0,646,quinta-Feira,61.175314,0,1.307716,23,0,1
18,noite,12,73,27,71,59,0,3440,terca-feira,45.044559,0,0.979931,17,44,0
1,noite,2,2,6,2,0,0,213,terca-feira,8.784424,0,0.228089,0,815,0
1,manha,1,21,51,21,20,0,464,terca-feira,96.148348,0,2.093908,75,14,0
1,tarde,0,6,11,6,6,0,96,sexta-feira,27.09664,0,0.590114,83,0,0
1,tarde,1,4,17,4,3,0,169,quinta-Feira,18.510928,0,0.403122,38,0,1
5,madrugada,0,3,30,3,3,0,57,quinta-Feira,22.238153,0,0.484289,22,0,1
2,tarde,1,3,54,3,2,0,129,quarta-feira,14.019476,0,0.305308,2,52,0
1,noite,0,1,7,1,1,0,1,segunda-feira,4.142424,0,0.090922,8,0,0
1,noite,3,3,36,3,0,0,150,sexta-feira,14.492706,0,0.318083,0,0,0
1,manha,0,1,34,1,1,0,2,quinta-Feira,4.348407,0,0.094867,25,0,0
1,tarde,0,9,17,9,2,7,293,segunda-feira,8.533658,0,0.183964,3,181,0
3,madrugada,2,6,32,6,4,0,1102,quinta-Feira,46.003026,0,0.991905,84,0,1
2,manha,0,41,11,41,41,0,360,quarta-feira,165.181789,0,3.561685,58,6,0
1,manha,15,15,11,30,15,0,60,terca-feira,138.037624,15,2.973511,48,0,0
7,madrugada,1,10,4,14,11,2,287,terca-feira,45.610577,2,0.982511,88,0,1
1,tarde,0,5,49,5,5,0,243,segunda-feira,21.735994,0,0.468206,12,17,1
1,tarde,0,1,20,1,1,0,4,segunda-feira,4.743736,0,0.10297,1,0,1
2,noite,14,3,7,16,2,0,23,domingo,4.523533,13,0.098078,68,63,0
1,tarde,0,1,7,1,1,0,20,sabado,4.533632,0,0.098656,0,0,1
2,madrugada,0,6,9,6,6,0,247,sexta-feira,27.002491,0,0.589561,23,25,0
15,tarde,3,54,101,56,50,3,2504,quinta-Feira,321.882077,0,7.026727,154,111,0
4,noite,1,2,11,3,2,0,24,quarta-feira,12.863361,0,0.310888,11,72,1
1,noite,0,1,102,1,1,0,24,terca-feira,3.151353,0,0.076163,10,0,1
6,tarde,1,2,102,2,1,0,100,terca-feira,10.109662,0,0.226679,18,70,1
1,noite,0,2,9,2,2,0,4,sexta-feira,8.959478,0,0.200891,4,0,0
13,tarde,26,46,8,48,21,1,291,sexta-feira,150.004295,20,3.363421,39,595,1
1,manha,3,36,10,11,8,0,241,sexta-feira,52.206626,0,1.174458,51,13,0
2,tarde,2,51,48,53,51,0,1012,quinta-Feira,112.588203,0,2.54069,78,133,0
3,tarde,1,8,43,9,8,0,99,quinta-Feira,17.984506,0,0.405842,3,161,0
6,noite,3,11,4,13,10,0,396,quarta-feira,53.483713,0,1.210927,9,6,1
1,noite,0,1,36,1,1,0,18,quarta-feira,4.723112,0,0.106816,14,0,0
1,tarde,0,2,25,2,2,0,2,quarta-feira,6.986586,0,0.158174,1,47,0
1,manha,0,2,18,2,2,0,71,domingo,8.590118,0,0.194907,12,0,0
9,manha,0,19,31,19,19,0,1344,sexta-feira,98.062637,0,2.225009,83,0,0
1,tarde,1,2,77,2,1,0,3,quinta-Feira,8.912339,0,0.215642,3,58,0
7,manha,1,5,20,5,4,0,59,quinta-Feira,8.626099,0,0.195723,4,55,0
1,madrugada,0,1,78,1,1,0,6,terca-feira,4.902632,0,0.111248,7,0,0
2,tarde,0,4,26,4,4,0,130,segunda-feira,17.918587,0,0.407009,9,0,1
4,tarde,1,10,6,10,9,0,0,segunda-feira,42.071835,0,0.955633,2,85,0
1,tarde,0,851,24,869,869,0,500,segunda-feira,1366.905042,16,31.048329,371,86,0
2,tarde,0,2,28,2,2,0,3,segunda-feira,3.65674,0,0.083428,0,31,1
3,noite,0,1,14,1,1,0,14,sexta-feira,4.027654,0,0.091225,3,0,0
1,noite,0,4,62,4,4,0,36,sexta-feira,19.248865,0,0.43598,6,0,0
1,noite,0,4,62,4,4,0,36,sexta-feira,19.248865,0,0.43598,6,0,0
6,tarde,1,45,6,46,44,1,1043,sexta-feira,57.50882,0,1.313412,97,0,0
3,manha,2,38,84,45,32,11,3350,sexta-feira,151.92782,4,3.441096,51,872,1
2,manha,0,7,10,7,7,0,60,sexta-feira,30.0831,0,0.681369,30,0,0
3,manha,2,31,25,31,29,0,1662,quinta-Feira,168.635441,0,3.711962,37,124,1
