@relation 'bundler-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,8,36,6,9,12,2,10,11,14,15,5,1,16,17,53'

@attribute num_commits numeric
@attribute files_added numeric
@attribute requester {indirect,segiddins,RochesterinNYC,schneems,allenzhao,sonalkr132,BronzDoc,asutoshpalai,mobilutz,njam,mib32,jbodah,Elffers,glennpratt,christhekeele,cirdes,lamont-granquist,dtognazzini,Zorbash,vassilevsky,MOZGIII,arthurnn,hughbien,Agis-,morsheed,pcarranza,dthjones,drn,smellsblue,deepj,jperville,doy,benlovell,fotanus,JuanitoFatas,TimMoore,stantona,CoralineAda,blackxored,deivid-rodriguez,dwb,felixbuenemann,sikachu,denmat,Nikolay-Pomytkin,andremedeiros,csfrancis,toolmantim,voxik,goughy000,jtarchie,A5308Y,samphippen,dilumn,Sirupsen,esasse,jasonkarns,jaym,lukaso,robinboening,philnash,heliocola,asymmetric,jrafanie,esse,masarakki,Eric-Guo,smlance,seanlinsley,pmenglund,chulkilee,grosser,Koronen,jordanthomas,mastfish,sferik,tf,steved,frsyuki,EduardoBautista,byroot,roseweixel,cdwort,hbd225,mattbrictson,amatsuda,ethanez713,PG-kura,AlexanderPavlenko,mcantor,joshk,pducks32,danieltdt,timblair,Bartuz,tjschuck,cstrahan,steverob,habibalamin,karlo57,tony-spataro-rs,strand,neoeno,postmodern,waynn,skateman,ivantsepp,e2,hartator,repinel,akihiro17,nickborromeo,spastorino,Strech,ineiti,stevenjack,pjump,fny,aprescott,hone,tenderlove,korobkov,hiukkanen,panthomakos,sealocal,jdmundrawala,digitalextremist,mlarraz,matiasow,seamusabshere,jhass,simi,chastell,bobishh,kodnin,marocchino,marutosi,niku4i,janlelis,Sxl1092,sanemat,kohgpat,kirs,banyan,maclover7,keiths-osc,neerfri,moeffju,steakknife,darnould,tamird,bjfish,ccutrer,eagletmt,joneslee85,k0kubun,dsisnero,claudiob,bkeepers,selcham,BenMorganIO,tdtds,jnraine,pangloss,eapache,aroben,y-yagi,onetwopunch,myronmarston,gfvcastro,rohit,myabc,petedmarsh,dholdren,toy,thomasfedb,kuraga,doodzik,staugaard,Who828,GeekOnCoffee,gsamokovarov,obfusk,zzak,Deradon,agenteo,arronmabrey,patvice,Sketch,gretel,twcctz50,elia,dubek,rrrene,dangoita,danfinnie,DevRubySlippers,Intrepidd,fvaleur,seuros,meganemura,yous,ryansouza,dx7,aasmith,kares,ruyrocha,HonoreDB,benlakey,bak,eloyesp,citizen428,hwartig,tonytonyjan,ejaypcanaria,splattael,allyraza,reiz,lgierth,pmahoney,jetaggart,tryba,nickpellant,mraidel,zmack,jasonrclark,jemc,rodreegez,Razzell,Nerian,IvanUkhov,notlaforge,jc00ke,Juanxo,prathamesh-sonpatki,aptinio,vinbarnes,tiredpixel,mvz,mattwynne,gjaldon,MSNexploder,deitrick,unak,robolson,aughr,richo,grant-olson,1337807,gnufied,jmmk,peter-mtso,YorickPeterse,mokhan,jm,dylanahsmith,j15e,d-reinhold,mathonsunday,stevecj,vais,as-cii,urbanautomaton,tbuehlmann,aitor,mrphs,headius,kiela,mdkent,suzukaze,stlay,jfvanderwalt,divineforest,lardcanoe,burke,strzalek,davidblondeau,jwworth,narutosanjiv,zebardy,punkle,smashwilson,kgrz,shrey-sharma,andreychernih,suhastech,loveky,codertux,salimane,v-yarotsky,rafaelfranca,deependersingla,olivierlacan,phallstrom,tundal45,DavidEGrayson,dougcole,yaotti,tdumitrescu,skottler,sunny,ognevsky,spohlenz,arunagw,rhysd,mrkn,steveklabnik,qblake,grddev,tyler,cainlevy,jendiamond,misfo,mfojtik,samsm,ghedamat,joyicecloud,cowboyd,brandonblack,henrik,jasonmp85,SamSaffron,steved555,benjamintanweihao,wfarr,joallard,Garoe,snackbandit,mcfiredrill,rykov,larskanis,flyinprogramer,xaviershay,Plaristote,jlsuttles,JordanFaust,faun,lucasmazza,ssrihari,shtirlic,fuadsaud,gudleik,ndbroadbent,nubbel,ixti,rthbound,tricknotes,jfoy,JonRowe,apsoto,kml,mipearson,Gaelan,rahearn,bwillis,Nitrodist,pjvds,regularfry,matthewd,BrentWheeldon,mpapis,epinault,Holek,ardavis,Ptico,hbakhtiyor,dougal,qichunren,chief,nslocum,jayniz,rehevkor5,sakuro,gregory-m,bradleybuda,dmueller,halorgium,nevir,okitan,coop,ogra,danielsdeleo,JamesFerguson,zimbatm,alup,sunaku,jarl-dk,raggi,matthewrudy,parndt,luislavena,gaffneyc,CosmicCat,utkarshkukreti,ddopson,databus23,matschaffer,EmilRehnberg,RyanonRails,Peeja,andreagoulet,dblock,csgui,timoschilling,NARKOZ,gkop,liveh2o,ToadJamb,jisaacks,semanticart,farski,drbrain,crowbot,Empact,kcurtin,wildchild,cheald,wallyqs,sol,brettporter,nbibler,tomykaira,koraktor,pivotalcommon,rking,MafcoCinco,phocke,dkastner,jmoses,benmoss,godfat,BMorearty,davidcelis,brainopia,jdelStrother,mkristian,Flameeyes,mrflip,carlosantoniodasilva,hirochachacha,eightbitraptor,kikito,luismreis,zofrex,trans,bobbus,takkanm,phil-monroe,bowsersenior,jgaskins,gilesbowkett,nwwatson,rkh,stevenh512,coding46,drogus,kucaahbe,mpabst,dougbarth,fpauser,bryanwoods,richardkmichael,bpardee,echohead,kytrinyx,jimmycuadra,jgeiger,ariofrio,jhlllnd,floehopper,dlee,soulcutter,dekellum,etehtsea,svenfuchs,hlidotbe,gerwinbrunner,Fluxx,josevalim,nashby,Vanuan,jpatokal,zeha,knu,d,geemus,lsimoneau,ANithian,mattconnolly,mhoran,vijaydev,osheroff,jreidinger,sodabrew,invisiblefunnel,ilude,dadooda,brixen,eric1234,laserlemon,stve,petervandenabeele,nurse,jeremy,derekprior,jredville,smartinez87,lunks,lastobelus,arsduo,albus522,jjb,sleeper,francois,timfel,jch,roend83,maxjustus,nono,bensie,jacobo,lanej,pirj,sundbp,benhoskings,nextmat,leereilly,stephencelis,slagyr,rwilcox,radsaq,DNNX,Trevoke,tpope,retr0h,tiegz,robertwahler,boffbowsh,neonlex,cldwalker,mtylty,cgriego,kmayer,mheffner,tadman,joelmoss,leejarvis,rkbodenner,benhamill,ybart,pascalh1011,mbirk,rubiii,csquared,mikehoward,mpj,tissak,ngollan,josh,ryanbriones,evanphx,dhh,krekoten,rslifka,cmeiklejohn,gucki,jordansissel,voidlock,bgreenlee,jonah-carbonfive,nledez,botanicus,jackdempsey,epall,wuputah,nolith,hedgehog,nicksieger,opsb,goneflyin,vandrijevik,mjio,jfelchner,baroquebobcat,sumbach,Lytol,sgrove,davesmylie,tigris,aaronblohowiak,bcardarella,now,adelcambre,ecoleman,gyngve,leobessa,dasch,ai,net1957,sdhull,rcarver,mcolyer,kalv,shwoodard,ultrasaurus,tsigo,dismaldenizen,bobbywilson0,antono,jfirebaugh,tarcieri,rjharmon,ddollar,kakutani,jstorimer,irjudson,trampoline,dennisreimann,graaff,aslakhellesoy,MasterLambaster,mephux,bsears,fd,chipiga,spraints}
@attribute description_length numeric
@attribute files_deleted numeric
@attribute src_files numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_changed numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute intra_branch {true,false}
@attribute created_at_week_day {sabado,quinta-Feira,quarta-feira,terca-feira,segunda-feira,domingo,sexta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute status {0,1}

@data
1,1,ndbroadbent,86,0,2,manha,2,3,1,3,false,sexta-feira,4,13.79091,1
1,0,ndbroadbent,100,0,0,manha,1,1,1,0,false,sexta-feira,0,4.699582,0
3,0,brettporter,10,0,6,manha,7,7,1,17,false,quinta-Feira,74,23.061344,0
1,0,brettporter,15,0,1,manha,1,1,0,4,false,quinta-Feira,0,4.546702,1
1,0,nbibler,60,0,1,manha,1,1,0,1,false,quarta-feira,0,4.684642,1
1,0,tenderlove,41,0,1,noite,1,1,0,40,false,quarta-feira,0,4.776794,1
1,0,tenderlove,33,0,1,noite,1,1,0,2,false,quarta-feira,0,4.644017,0
1,0,tomykaira,12,0,1,madrugada,1,1,0,2,false,sexta-feira,0,4.790608,1
1,0,koraktor,21,0,1,manha,1,1,0,15,false,segunda-feira,0,4.42244,1
1,0,grosser,116,0,0,madrugada,1,1,1,0,false,domingo,0,4.857581,0
1,0,rohit,246,0,3,tarde,3,3,0,2,false,terca-feira,10,0,1
1,0,pivotalcommon,60,0,1,noite,2,2,1,23,false,sexta-feira,0,0,1
2,0,rking,108,0,3,manha,3,3,0,4,false,quinta-Feira,7,13.747566,1
1,0,rking,100,0,3,tarde,3,3,0,22,false,quarta-feira,15,14.068887,0
4,5,MafcoCinco,93,2,4,tarde,3,10,3,7,false,segunda-feira,64,0,1
1,0,phocke,11,0,0,madrugada,1,1,1,0,false,sexta-feira,0,0,1
1,0,BrentWheeldon,38,0,1,madrugada,2,2,1,0,false,sexta-feira,4,0,1
1,0,dkastner,42,0,8,noite,8,8,0,107,false,quarta-feira,0,35.401734,1
1,0,jmoses,19,0,1,tarde,1,1,0,4,false,sexta-feira,0,0,1
1,0,benmoss,73,0,2,madrugada,2,2,0,6,false,quinta-Feira,5,0,1
1,0,benmoss,73,0,2,madrugada,2,2,0,6,false,quinta-Feira,5,0,1
2,0,godfat,45,0,1,madrugada,1,1,0,8,false,sabado,0,0,1
1,0,BMorearty,86,0,2,manha,3,3,1,33,false,terca-feira,0,0,1
1,0,schneems,11,0,1,noite,1,1,0,2,false,sexta-feira,0,0,1
1,0,davidcelis,124,0,1,noite,1,1,0,1,false,quinta-Feira,0,0,1
1,0,brainopia,100,0,1,tarde,1,1,0,2,false,quinta-Feira,0,0,1
1,1,jdelStrother,54,0,4,madrugada,3,4,0,79,false,terca-feira,9,18.535855,1
3,0,richo,69,0,2,madrugada,3,3,1,12,false,sexta-feira,0,0,1
2,1,mkristian,27,0,4,manha,4,5,1,34,false,terca-feira,37,18.42248,1
1,0,Flameeyes,22,0,1,madrugada,1,1,0,0,false,terca-feira,2,0,1
1,0,jdelStrother,74,0,2,madrugada,2,2,0,8,false,terca-feira,7,8.780746,1
3,0,mrflip,24,0,1,manha,1,1,0,22,false,segunda-feira,0,0,0
1,0,carlosantoniodasilva,25,0,1,manha,1,1,0,3,false,sabado,0,4.125805,1
1,0,richo,143,0,1,madrugada,1,1,0,4,false,sabado,0,0,0
1,0,ognevsky,23,0,28,madrugada,28,28,0,112,false,sexta-feira,40,126.564053,1
1,0,ognevsky,64,0,3,madrugada,3,3,0,20,false,sexta-feira,0,12.986422,0
0,0,jdelStrother,177,0,0,manha,0,0,0,0,false,quinta-Feira,0,0,1
1,0,hirochachacha,13,0,1,madrugada,1,1,0,25,false,quarta-feira,0,0,1
2,0,banyan,86,0,3,manha,5,5,2,31,false,quarta-feira,181,28.568506,1
1,1,eightbitraptor,99,0,3,noite,2,3,0,11,false,terca-feira,24,13.935554,1
1,0,amatsuda,198,0,2,manha,2,2,0,7,false,sexta-feira,0,8.719029,1
1,0,kikito,10,0,0,madrugada,1,1,1,0,false,sexta-feira,0,0,1
1,0,luismreis,123,0,1,tarde,1,1,0,1,false,domingo,0,0,1
6,0,zofrex,24,0,3,madrugada,3,3,0,5,false,sabado,44,0,1
2,1,postmodern,7,0,2,madrugada,2,3,1,2,false,sexta-feira,1,0,1
1,0,postmodern,21,0,0,madrugada,1,1,1,0,false,quinta-Feira,0,0,1
42,2,trans,11,0,27,manha,32,34,7,463,false,domingo,473,13.797117,1
1,0,bobbus,41,0,1,madrugada,1,1,0,0,false,sabado,28,0,1
1,0,bobbus,36,0,1,madrugada,1,1,0,0,false,sabado,3,0,1
4,0,takkanm,53,0,3,tarde,3,3,0,85,false,quarta-feira,19,0,1
2,0,phil-monroe,16,0,2,madrugada,2,2,0,15,false,quarta-feira,27,9.332119,1
1,0,phil-monroe,137,0,2,noite,2,2,0,9,false,terca-feira,23,0,1
1,0,bowsersenior,54,0,2,noite,2,2,0,2,false,segunda-feira,2,0,1
1,0,jgaskins,55,0,2,madrugada,2,2,0,6,false,domingo,12,0,1
1,0,gilesbowkett,45,0,1,madrugada,1,1,0,2,false,domingo,0,0,1
1,0,nwwatson,44,0,1,noite,1,1,0,3,false,terca-feira,0,3.665878,1
1,0,rkh,14,0,0,tarde,1,1,1,0,false,terca-feira,0,0,1
1,0,rkh,12,0,2,tarde,2,2,0,8,false,segunda-feira,4,0,1
1,0,stevenh512,27,0,0,manha,1,1,1,0,false,segunda-feira,0,0,1
1,0,coding46,2,0,1,noite,1,1,0,2,false,domingo,0,0,1
1,0,mpapis,73,0,1,madrugada,1,1,0,4,false,sexta-feira,0,0,1
1,1,drogus,116,0,3,noite,2,3,0,10,false,quarta-feira,14,0,1
1,0,kucaahbe,16,0,1,manha,1,1,0,1,false,quarta-feira,0,0,1
1,2,mpabst,47,0,3,noite,1,3,0,20,false,terca-feira,27,0,1
1,0,dougbarth,30,0,1,noite,1,1,0,2,false,quinta-Feira,0,0,1
3,0,fpauser,9,0,1,tarde,1,1,0,20,false,quarta-feira,0,0,1
1,1,bryanwoods,103,0,3,madrugada,2,3,0,14,false,sabado,22,0,1
2,0,richardkmichael,62,0,3,noite,3,3,0,2,false,sexta-feira,21,13.676106,1
1,0,bpardee,64,0,1,tarde,1,1,0,2,false,sexta-feira,0,0,0
2,1,echohead,58,0,3,noite,2,3,0,17,false,quarta-feira,10,0,0
1,0,echohead,46,0,1,noite,1,1,0,7,false,quarta-feira,0,0,1
4,1,echohead,41,0,3,madrugada,4,5,1,19,false,quarta-feira,11,0,1
1,0,kytrinyx,17,0,0,tarde,1,1,1,0,false,domingo,0,0,1
2,0,jimmycuadra,202,0,2,manha,2,2,0,33,false,domingo,34,0,1
1,0,jgeiger,33,0,1,madrugada,1,1,0,1,false,sabado,0,0,1
1,0,ariofrio,16,0,1,noite,1,1,0,2,false,terca-feira,0,0,0
250,29,ariofrio,18,2,59,noite,61,92,23,1714,false,terca-feira,1370,1283.847475,1
1,0,jhlllnd,13,0,0,tarde,1,1,1,0,false,segunda-feira,0,0,1
1,0,zofrex,8,0,0,tarde,1,1,1,0,false,segunda-feira,0,0,1
1,0,floehopper,51,0,1,tarde,1,1,0,1,false,segunda-feira,0,0,1
1,0,zofrex,33,0,0,tarde,1,1,1,0,false,sexta-feira,0,0,1
1,0,dlee,111,0,2,tarde,2,2,0,0,false,quarta-feira,97,0,1
2,0,soulcutter,18,0,3,madrugada,3,3,0,7,false,quarta-feira,29,0,1
3,0,dekellum,47,0,2,madrugada,2,2,0,12,false,segunda-feira,0,8.858867,1
1,0,etehtsea,7,0,2,noite,2,2,0,2,false,quarta-feira,4,0,1
1,0,svenfuchs,166,0,2,noite,2,2,0,4,false,domingo,15,0,1
1,0,svenfuchs,200,0,2,noite,2,2,0,2,false,domingo,18,0,1
1,0,hlidotbe,169,0,1,tarde,1,1,0,2,false,sexta-feira,0,0,1
1,0,gerwinbrunner,98,0,1,tarde,1,1,0,2,false,terca-feira,0,0,1
1,0,databus23,51,0,1,noite,1,1,0,7,false,segunda-feira,0,0,1
1,0,Fluxx,36,0,0,manha,1,1,1,0,false,segunda-feira,0,0,1
1,0,tenderlove,144,0,1,noite,1,1,0,2,false,sexta-feira,0,0,1
4,3,josevalim,39,0,6,noite,4,7,0,1766,true,segunda-feira,81,45.051621,0
4,3,josevalim,39,0,6,noite,4,7,0,1766,false,segunda-feira,81,36.126145,1
4,0,josevalim,391,0,5,manha,5,5,0,452,false,segunda-feira,152,8.833579,0
1,0,nashby,3,0,1,noite,1,1,0,31,false,sabado,0,0,1
1,0,Vanuan,4,0,3,noite,3,3,0,20,false,sabado,0,0,0
1,0,jpatokal,4,0,1,tarde,1,1,0,15,false,quinta-Feira,0,0,1
1,0,nashby,8,0,2,noite,2,2,0,3,false,quarta-feira,12,0,1
1,0,zeha,69,0,0,tarde,1,1,1,0,false,terca-feira,0,0,1
1,0,ariofrio,16,0,1,noite,1,1,0,2,false,segunda-feira,0,0,0
1,0,rohit,23,0,2,manha,2,2,0,3,false,domingo,10,9.273857,1
1,0,rohit,65,0,1,tarde,1,1,0,4,false,quinta-Feira,0,0,1
3,0,knu,9,0,2,tarde,3,3,1,22,false,quarta-feira,31,13.871057,1
3,0,knu,22,0,2,tarde,3,3,1,22,false,quarta-feira,31,13.877658,1
1,0,d,20,0,1,manha,1,1,0,1,false,quarta-feira,0,4.440936,0
1,0,geemus,3,0,1,madrugada,1,1,0,6,false,quarta-feira,0,0,1
1,0,lsimoneau,80,0,2,manha,2,2,0,49,false,quarta-feira,0,0,1
11,2,ANithian,45,0,8,noite,7,9,0,576,false,terca-feira,31,73.375249,0
1,0,mattconnolly,18,0,0,madrugada,2,2,2,0,false,sexta-feira,0,9.459358,1
6,0,mattconnolly,31,0,6,madrugada,9,9,3,37,false,sexta-feira,21,41.892744,0
1,1,pmahoney,99,0,2,manha,1,2,0,0,false,quinta-Feira,88,0,1
1,0,mhoran,57,0,1,madrugada,1,1,0,3,false,terca-feira,0,0,1
6,0,mhoran,56,0,7,madrugada,8,8,1,40,false,terca-feira,21,32.433387,0
3,0,koraktor,38,0,2,madrugada,2,2,0,17,false,segunda-feira,21,4.344602,1
1,0,vijaydev,5,0,1,tarde,1,1,0,4,false,domingo,0,0,1
1,0,koraktor,40,0,1,tarde,1,1,0,20,false,domingo,0,0,1
1,0,osheroff,79,0,1,manha,1,1,0,7,false,sabado,0,0,1
2,0,jreidinger,224,0,2,noite,3,3,1,1,false,terca-feira,18,13.991577,1
1,0,sodabrew,83,0,1,madrugada,1,1,0,8,false,sexta-feira,0,0,1
11,1,osheroff,353,0,8,madrugada,8,9,0,221,false,segunda-feira,58,70.065538,1
2,0,raggi,117,0,2,madrugada,2,2,0,17,true,sabado,21,4.425941,1
1,0,knu,26,0,0,tarde,1,1,1,0,false,sexta-feira,0,0,1
2,0,knu,50,0,2,manha,2,2,0,22,false,sexta-feira,31,0,1
1,0,dekellum,110,0,1,noite,1,1,0,5,false,quinta-Feira,0,4.439229,1
1,0,invisiblefunnel,6,0,1,noite,1,1,0,2,false,segunda-feira,0,0,1
1,0,ilude,20,0,1,madrugada,1,1,0,2,false,segunda-feira,0,4.646659,1
4,0,richardkmichael,24,0,3,noite,4,4,1,14,false,domingo,19,4.791405,1
1,0,dadooda,35,0,2,noite,3,3,1,45,false,domingo,0,13.952245,0
30,0,richardkmichael,22,0,19,noite,21,21,2,153,false,domingo,99,167.45767,1
1,0,brixen,146,0,1,noite,1,1,0,9,false,sexta-feira,0,0,1
1,0,sunaku,16,0,2,madrugada,2,2,0,20,false,sexta-feira,0,9.466871,1
2,0,postmodern,70,0,0,madrugada,1,1,1,0,false,domingo,0,9.472942,1
1,0,postmodern,10,0,1,madrugada,1,1,0,30,false,domingo,0,4.257812,0
1,10,postmodern,41,0,4,madrugada,2,12,8,18,false,domingo,0,0,1
1,0,eric1234,50,0,2,noite,2,2,0,4,false,sexta-feira,16,9.925122,1
1,0,eric1234,11,0,2,madrugada,2,2,0,4,false,sexta-feira,16,9.946907,0
1,0,spastorino,13,0,2,noite,2,2,0,14,false,quarta-feira,0,0,1
1,0,cowboyd,101,0,3,noite,3,3,0,17,false,quarta-feira,54,13.875195,0
1,0,spastorino,6,0,1,noite,1,1,0,12,false,sabado,0,4.400815,1
1,0,laserlemon,29,0,1,madrugada,1,1,0,2,false,quarta-feira,0,4.254009,1
3,1,cowboyd,130,0,2,noite,3,4,1,32,false,segunda-feira,24,0,1
1,0,hirochachacha,19,0,2,noite,2,2,0,225,false,segunda-feira,0,0,1
1,0,stve,49,0,1,noite,1,1,0,2,false,segunda-feira,0,0,1
1,0,ognevsky,18,0,0,madrugada,1,1,1,0,false,domingo,0,4.78678,0
1,0,petervandenabeele,109,0,2,madrugada,2,2,0,3,false,domingo,7,8.966483,1
1,0,hone,14,0,2,madrugada,2,2,0,2,true,sexta-feira,25,0,1
1,0,tenderlove,46,0,1,madrugada,1,1,0,8,false,terca-feira,0,0,1
1,0,nurse,30,0,1,noite,1,1,0,4,false,sabado,0,4.445382,1
1,1,ognevsky,4,0,1,tarde,1,2,1,1,false,sabado,0,0,1
1,0,tenderlove,82,0,1,manha,1,1,0,13,false,sabado,0,0,1
1,1,ognevsky,18,0,1,madrugada,1,2,1,1,false,sexta-feira,0,0,1
1,0,jeremy,14,0,2,madrugada,2,2,0,2,false,quinta-Feira,4,8.996887,0
1,0,tenderlove,36,0,1,madrugada,1,1,0,13,false,quinta-Feira,0,0,1
1,0,derekprior,18,0,1,noite,1,1,0,4,false,quarta-feira,0,0,1
2,0,jredville,26,0,3,manha,3,3,0,1,false,quarta-feira,11,0,1
3,0,hone,12,0,1,madrugada,2,2,1,2,true,quarta-feira,0,9.176502,1
1,0,smartinez87,9,0,0,madrugada,1,1,1,0,false,quarta-feira,0,4.829879,0
1,0,lunks,16,0,0,madrugada,1,1,1,0,false,quarta-feira,0,0,1
1,0,sakuro,44,0,1,noite,1,1,0,21,false,terca-feira,0,4.755473,1
2,0,lastobelus,8,0,5,tarde,5,5,0,24,false,sabado,7,22.713106,0
1,0,trans,89,0,1,manha,1,1,0,16,false,sabado,0,4.500298,1
3,0,hone,7,0,3,noite,3,3,0,2,true,domingo,24,0,1
3,0,hone,18,0,3,madrugada,3,3,0,10,true,sabado,37,14.135153,1
2,0,arsduo,291,0,0,tarde,1,1,1,0,false,sexta-feira,0,4.553759,0
1,0,tenderlove,29,0,1,noite,1,1,0,4,false,quarta-feira,0,0,1
1,0,albus522,83,0,1,noite,1,1,0,34,false,quinta-Feira,0,3.942176,1
1,0,jjb,6,0,1,madrugada,1,1,0,2,false,quinta-Feira,0,0,1
0,0,mattconnolly,18,0,0,tarde,0,0,0,0,false,sexta-feira,0,0,1
3,0,sleeper,40,0,1,tarde,1,1,0,9,false,quinta-Feira,0,9.355192,1
1,0,sleeper,59,0,1,tarde,1,1,0,2,false,quinta-Feira,0,4.564494,0
1,0,francois,56,0,1,madrugada,1,1,0,5,false,quinta-Feira,0,0,1
1,0,timfel,46,0,1,manha,1,1,0,2,false,sexta-feira,0,0,1
1,0,jch,30,0,2,manha,3,3,1,12,false,sabado,0,14.443355,0
1,0,roend83,24,0,1,tarde,1,1,0,5,false,sexta-feira,0,4.417101,1
1,0,roend83,20,0,1,tarde,1,1,0,5,false,sexta-feira,0,4.470302,0
1,0,hone,12,0,2,madrugada,2,2,0,2,true,sexta-feira,30,0,1
3,0,maxjustus,119,0,2,madrugada,2,2,0,9,false,quarta-feira,5,13.826626,0
8,2,gudleik,51,0,3,noite,4,6,1,80,false,segunda-feira,196,58.659041,0
1,0,timfel,60,0,0,madrugada,1,1,1,0,false,quarta-feira,0,0,1
3,0,hone,17,0,4,tarde,5,5,1,0,true,domingo,172,30.996873,1
1,0,nono,17,0,0,tarde,1,1,1,0,false,domingo,0,0,1
1,0,bensie,26,0,2,madrugada,3,3,1,3,false,domingo,10,0,1
6,4,indirect,23,0,10,noite,7,11,0,200,true,sabado,17,0,1
2,0,tenderlove,13,0,3,madrugada,3,3,0,0,false,sabado,24,13.361982,0
250,12,tenderlove,11,2,51,madrugada,55,69,9,1621,false,sabado,1617,1472.516293,1
2,2,hone,9,0,4,madrugada,2,4,0,16,false,sabado,165,0,1
7,0,indirect,39,0,5,noite,5,5,0,106,true,sexta-feira,51,9.211802,1
1,0,hone,57,0,2,noite,2,2,0,4,false,sexta-feira,23,9.18077,0
1,0,hone,27,0,3,tarde,3,3,0,13,false,sexta-feira,22,0,1
3,0,jacobo,115,0,2,noite,2,2,0,19,false,sexta-feira,72,9.216724,0
2,0,lanej,12,0,4,madrugada,4,4,0,0,false,sexta-feira,22,17.06983,1
2,0,pirj,44,0,3,manha,3,3,0,121,false,quinta-Feira,41,17.829782,0
1,0,timfel,17,0,1,madrugada,1,1,0,6,false,quinta-Feira,0,4.735893,1
2,0,sundbp,43,0,2,noite,2,2,0,4,false,segunda-feira,4,8.978579,1
1,0,hone,20,0,2,tarde,2,2,0,8,false,domingo,25,0,1
5,0,hone,31,0,3,noite,3,3,0,24,false,sabado,158,18.488987,1
1,0,benhoskings,79,0,1,madrugada,1,1,0,29,false,sexta-feira,0,4.527239,0
1,0,hone,10,0,3,madrugada,3,3,0,28,false,quarta-feira,25,13.383341,1
250,14,hone,11,2,53,madrugada,59,75,10,1709,false,quarta-feira,1820,1493.000692,1
1,0,nextmat,50,0,1,manha,1,1,0,11,false,terca-feira,0,4.6458,1
2,0,leereilly,28,0,1,madrugada,1,1,0,4,false,terca-feira,0,9.278228,1
3,0,stephencelis,21,0,3,noite,3,3,0,6,false,quinta-Feira,0,13.831075,1
1,0,kirs,32,0,1,noite,1,1,0,7,false,sexta-feira,0,4.641189,0
2,0,slagyr,22,0,2,madrugada,2,2,0,11,false,quarta-feira,23,9.226952,0
3,0,rwilcox,167,0,1,noite,1,1,0,39,false,segunda-feira,0,4.215463,1
1,0,radsaq,31,0,2,noite,2,2,0,3,false,segunda-feira,19,8.310445,1
1,0,ognevsky,34,0,1,madrugada,1,1,0,2,false,sexta-feira,0,4.309863,0
1,0,DNNX,15,0,1,tarde,1,1,0,2,false,quarta-feira,0,0,0
1,0,DNNX,14,0,1,tarde,1,1,0,1,false,quarta-feira,0,0,0
7,2,Trevoke,63,0,5,madrugada,5,7,1,314,false,quarta-feira,625,50.984598,0
1,0,tpope,100,0,1,manha,1,1,0,2,false,domingo,0,0,1
3,0,retr0h,19,0,1,madrugada,2,2,1,1,false,sabado,0,10.17412,0
1,0,cowboyd,48,0,2,noite,2,2,0,6,false,sexta-feira,14,0,1
3,1,tiegz,70,0,3,noite,3,4,0,14,false,sexta-feira,49,13.675917,0
1,0,robertwahler,22,0,2,tarde,2,2,0,8,false,quinta-Feira,60,9.129145,1
1,0,boffbowsh,26,0,0,madrugada,1,1,1,0,false,terca-feira,0,4.769444,1
1,0,neonlex,30,0,1,madrugada,1,1,0,2,false,sexta-feira,0,4.581287,1
1,0,cldwalker,8,0,1,manha,2,2,1,0,false,quinta-Feira,6,8.95725,1
1,0,mtylty,41,0,1,manha,1,1,0,2,false,quarta-feira,0,4.697184,0
1,0,koraktor,92,0,1,noite,1,1,0,20,false,domingo,0,4.439938,0
1,0,bowsersenior,18,0,0,madrugada,2,2,2,0,false,sexta-feira,0,8.845414,1
1,0,gilesbowkett,46,0,0,madrugada,1,1,1,0,false,quinta-Feira,0,4.832195,1
1,0,cgriego,35,0,1,madrugada,1,1,0,2,false,quarta-feira,0,4.767921,1
1,0,cldwalker,15,0,2,noite,2,2,0,2,false,domingo,48,0,1
