@relation 'metasploit-framework-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,11,8,12,10,17,18,15,1,5,23,14,25,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,manha,madrugada,tarde}
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute files_modified numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quarta-feira,domingo,quinta-Feira}
@attribute intra_branch {false,true}
@attribute at_mentions_comments numeric
@attribute other_files numeric
@attribute project_succ_rate numeric
@attribute status {0,1}

@data
2,manha,65,2,1,1,1,10.417633,0.013125,154,sabado,false,1,0,0.797273,1
3,noite,12,2,1,1,1,5.117295,0.006448,206,sexta-feira,false,0,0,0.797088,1
1,noite,29,1,0,1,1,4.807577,0.006058,5,sexta-feira,false,0,0,0.796903,1
8,noite,12,2,1,1,1,28.117852,0.03543,0,sexta-feira,false,0,0,0.796718,1
9,noite,4,5,2,2,2,20.781178,0.026186,669,sexta-feira,false,0,0,0.796533,1
1,tarde,23,1,1,1,0,5.111313,0.006443,74,sexta-feira,false,0,0,0.79726,0
2,tarde,678,7,6,2,1,27.770741,0.035006,340,sexta-feira,false,0,4,0.797075,1
4,madrugada,12,3,1,2,1,10.52633,0.013269,691,sexta-feira,false,0,0,0.796889,1
1,madrugada,80,1,0,1,1,5.323086,0.00671,3,sexta-feira,false,0,0,0.796703,1
5,madrugada,16,2,1,1,1,5.095844,0.006424,196,sexta-feira,false,2,0,0.796517,1
4,noite,267,2,1,1,1,5.50913,0.006945,346,quinta-Feira,false,0,0,0.79633,1
3,tarde,4,1,0,1,1,9.631622,0.012142,49,quinta-Feira,true,0,0,0.796143,1
3,tarde,105,2,1,1,1,14.645642,0.018464,146,quinta-Feira,false,0,0,0.795956,1
4,manha,249,1,0,1,1,5.114623,0.006448,139,quinta-Feira,false,0,0,0.795768,1
1,madrugada,31,1,0,1,1,4.684618,0.005906,2,quinta-Feira,false,0,0,0.796501,0
2,madrugada,21,4,2,2,2,20.781178,0.026199,285,quinta-Feira,false,0,0,0.796313,1
1,noite,69,1,0,1,1,4.943035,0.006232,41,quarta-feira,false,0,0,0.796125,1
1,madrugada,13,1,0,1,1,5.155244,0.006501,288,quarta-feira,false,0,0,0.795937,1
1,madrugada,17,1,0,1,1,4.952217,0.006245,4,quarta-feira,false,0,0,0.795749,1
1,madrugada,6,1,0,1,1,4.937813,0.006226,2,quarta-feira,false,0,0,0.79556,1
5,manha,90,11,0,11,11,32.397292,0.040855,416,terca-feira,false,5,0,0.79537,1
5,manha,237,2,1,1,1,10.167098,0.012821,222,terca-feira,false,0,0,0.795181,1
1,madrugada,238,0,0,0,0,0,0,0,terca-feira,false,4,0,0.794991,1
4,madrugada,56,3,0,3,3,14.185277,0.017888,39,terca-feira,false,0,0,0.7948,1
4,noite,229,2,1,1,1,5.338154,0.006732,391,segunda-feira,false,1,0,0.79461,1
4,manha,35,3,0,3,3,23.970341,0.030228,57,domingo,true,0,0,0.794419,1
4,noite,91,1,0,1,1,9.52519,0.012012,11,sabado,true,4,0,0.794227,1
1,noite,92,1,0,1,1,4.804911,0.006059,7,sabado,true,4,0,0.794035,1
1,madrugada,27,1,0,0,1,4.741428,0.005979,0,sabado,true,1,1,0.793843,1
5,noite,38,15,9,9,6,76.69734,0.096739,0,sexta-feira,false,0,0,0.793651,1
2,tarde,44,2,1,1,1,5.195651,0.006553,47,sexta-feira,false,0,0,0.793458,1
1,tarde,22,1,0,1,1,5.172275,0.006524,2,sexta-feira,true,1,0,0.793265,1
2,manha,136,2,1,1,1,5.198632,0.006557,113,sexta-feira,false,2,0,0.793071,1
1,manha,70,1,1,1,0,5.049683,0.006369,99,sexta-feira,false,0,0,0.792877,1
1,manha,7,9,0,9,9,44.705047,0.05639,87,quinta-Feira,true,0,0,0.792683,1
13,manha,239,6,2,3,3,35.359276,0.044602,801,quinta-Feira,false,0,0,0.792488,1
1,madrugada,40,5,0,5,5,26.089097,0.03291,22,quinta-Feira,false,0,0,0.792293,1
4,madrugada,62,2,1,1,1,5.227483,0.006594,139,quinta-Feira,false,0,0,0.792098,1
2,madrugada,270,2,0,2,2,14.52319,0.01832,65,quinta-Feira,false,0,0,0.791902,1
1,noite,12,1,0,1,1,4.990398,0.006297,2,quarta-feira,false,0,0,0.791706,1
3,noite,87,3,0,3,3,14.659441,0.018497,107,quarta-feira,false,0,0,0.791509,1
7,manha,29,3,0,3,3,18.828098,0.023757,111,quarta-feira,false,6,0,0.791313,1
3,noite,196,2,1,1,1,5.318598,0.006711,149,terca-feira,false,0,0,0.791115,1
2,noite,6,1,0,1,1,5.030281,0.006348,24,terca-feira,true,0,0,0.790918,1
1,noite,15,1,0,1,1,5.012815,0.006326,8,terca-feira,false,0,0,0.79072,1
18,noite,191,10,6,2,2,45.620074,0.057566,518,terca-feira,false,4,6,0.790521,1
1,tarde,538,1,1,1,0,5.497246,0.00694,238,terca-feira,false,0,0,0.790323,1
1,noite,32,1,0,1,1,5.008529,0.006324,6,segunda-feira,false,0,0,0.790123,1
4,noite,24,2,0,2,2,9.668765,0.012208,25,segunda-feira,false,0,0,0.789924,1
1,madrugada,9,16,0,11,16,69.579759,0.087852,193,segunda-feira,false,1,2,0.789724,1
2,madrugada,37,2,1,1,1,9.982333,0.012604,153,domingo,false,0,0,0.789524,1
3,madrugada,19,1,0,1,1,9.61447,0.012143,71,sabado,false,0,0,0.789323,1
2,manha,37,8,0,8,8,39.407135,0.049776,66,sexta-feira,true,0,0,0.789122,1
2,noite,420,2,1,1,1,5.483159,0.006926,340,quinta-Feira,false,1,0,0.788921,1
7,madrugada,206,7,4,2,2,15.686225,0.019814,421,quinta-Feira,false,1,4,0.788719,1
3,noite,59,1,0,0,1,4.933014,0.006231,0,quarta-feira,false,1,1,0.788517,1
1,noite,7,1,0,0,1,4.880854,0.006166,0,quarta-feira,true,0,1,0.788314,1
4,madrugada,45,3,0,2,3,9.824582,0.01241,139,quarta-feira,false,2,1,0.788111,1
1,madrugada,36,1,0,1,1,2.658324,0.003358,12,quarta-feira,false,0,0,0.787908,1
3,madrugada,215,2,1,1,1,5.40494,0.006828,359,quarta-feira,false,2,0,0.787704,1
2,noite,34,3,2,1,1,5.470459,0.006911,192,terca-feira,false,0,1,0.7875,1
6,madrugada,7,1,0,1,1,5.106931,0.006453,97,terca-feira,true,1,0,0.787295,1
1,madrugada,81,1,1,1,0,5.104994,0.006451,111,terca-feira,false,2,0,0.787091,1
8,noite,433,2,1,1,1,28.590927,0.036131,496,segunda-feira,false,0,0,0.786885,1
2,noite,111,1,0,1,1,5.326432,0.006731,390,segunda-feira,false,2,0,0.787645,0
7,noite,17,2,1,1,1,19.248605,0.024325,953,segunda-feira,false,0,0,0.78744,1
1,noite,22,3,0,2,3,9.985092,0.012625,14,sabado,false,0,1,0.787234,1
5,madrugada,27,4,1,3,3,29.278207,0.037021,181,sabado,false,1,0,0.787028,1
1,noite,5,4,0,4,4,20.499912,0.025955,10,sexta-feira,false,0,0,0.786822,1
2,manha,9,5,1,4,4,20.057943,0.025402,126,sexta-feira,false,1,0,0.787585,0
3,madrugada,20,2,1,1,1,10.429697,0.013209,131,sexta-feira,false,0,0,0.787379,1
7,madrugada,18,6,3,3,3,15.676872,0.019854,365,sexta-feira,false,0,0,0.787172,1
6,madrugada,18,5,3,3,2,24.866155,0.031491,341,sexta-feira,false,2,0,0.786965,1
8,madrugada,18,3,2,2,1,5.211354,0.0066,260,sexta-feira,false,11,0,0.786758,1
10,madrugada,10,45,20,27,25,134.918656,0.170866,3169,sexta-feira,false,0,1,0.78655,1
1,noite,22,1,0,1,1,5.344571,0.006769,4,quinta-Feira,true,0,0,0.786341,1
2,manha,36,1,0,1,1,5.052205,0.006398,38,quinta-Feira,false,0,0,0.786133,1
2,madrugada,167,1,0,1,1,5.230478,0.006624,121,quinta-Feira,false,0,0,0.785924,1
1,noite,264,1,0,1,1,5.13802,0.006507,16,quarta-feira,false,0,0,0.785714,1
2,manha,44,1,0,1,1,9.392763,0.011895,6,quarta-feira,false,0,0,0.785504,1
47,manha,44,60,11,51,47,378.156816,0.478912,2259,quarta-feira,false,0,4,0.786275,0
9,noite,107,10,6,2,4,61.951913,0.078468,512,terca-feira,false,0,4,0.787046,0
1,noite,5,1,0,1,1,4.711113,0.005967,1,terca-feira,false,0,0,0.786837,1
3,noite,256,2,1,1,1,5.365797,0.006796,247,terca-feira,false,0,0,0.787611,0
5,manha,31,3,1,2,2,10.344066,0.013104,377,terca-feira,false,0,0,0.788386,0
4,madrugada,62,1,0,1,1,5.064248,0.006415,112,terca-feira,false,0,0,0.788177,1
16,madrugada,46,2,0,2,2,14.292782,0.018106,80,terca-feira,false,0,0,0.787968,1
15,madrugada,86,1,0,2,1,9.553523,0.012102,78,terca-feira,false,0,0,0.787759,1
8,noite,124,14,7,5,6,14.747343,0.018689,491,domingo,false,2,2,0.787549,1
36,noite,199,8,1,7,7,30.259085,0.038346,2183,domingo,false,9,0,0.787339,1
1,noite,54,1,0,1,1,5.29569,0.006711,69,sabado,false,0,0,0.787129,1
1,tarde,209,1,1,1,0,5.337924,0.006765,117,sabado,false,0,0,0.786918,1
3,madrugada,9,2,0,2,2,4.633138,0.005871,6,sabado,false,0,0,0.787698,0
1,madrugada,33,1,0,0,1,4.666787,0.005914,0,sabado,false,0,1,0.787488,1
4,madrugada,95,3,1,3,2,5.219635,0.006615,108,sexta-feira,false,0,0,0.78827,0
1,madrugada,10,1,0,1,1,5.315111,0.006736,33,sexta-feira,false,0,0,0.78806,1
5,noite,57,178,0,178,178,890.349278,1.128456,850,quinta-Feira,false,0,0,0.787849,1
1,noite,168,1,1,1,0,5.347077,0.006777,176,quinta-Feira,false,0,0,0.787637,1
3,tarde,15,23,1,23,22,101.49797,0.128642,119,quinta-Feira,true,0,0,0.787425,1
15,tarde,97,10,2,6,7,53.716405,0.068082,289,quinta-Feira,false,8,1,0.787213,1
6,madrugada,14,4,0,4,4,22.322821,0.028293,43,quinta-Feira,false,1,0,787,1
2,madrugada,540,1,0,1,1,5.253801,0.006663,406,quinta-Feira,false,2,0,0.786787,1
2,noite,12,2,1,1,1,5.303814,0.006727,199,quarta-feira,false,0,0,0.786573,1
2,noite,22,2,1,1,1,5.469376,0.006937,130,quarta-feira,false,0,0,0.786359,1
2,noite,23,2,1,1,1,5.487395,0.006959,127,quarta-feira,false,0,0,0.786145,1
2,noite,9,2,1,1,1,5.535163,0.00702,300,quarta-feira,false,0,0,0.78593,1
5,noite,24,5,3,1,2,5.472243,0.00694,168,quarta-feira,false,0,2,0.785714,1
2,tarde,37,1,0,1,1,4.909815,0.006227,4,quarta-feira,true,0,0,0.785498,1
2,tarde,104,2,1,1,1,9.449492,0.011984,4,quarta-feira,true,0,1,0.785282,1
4,tarde,24,3,2,1,1,5.464407,0.00693,176,quarta-feira,false,0,1,0.785066,1
2,tarde,21,2,1,1,1,5.442412,0.006902,191,quarta-feira,false,0,0,0.784848,1
4,tarde,7,2,1,1,1,5.405435,0.006855,156,quarta-feira,false,3,0,0.784631,1
2,tarde,30,2,1,1,1,5.365397,0.006805,136,quarta-feira,false,1,0,0.784413,1
9,tarde,36,5,3,2,2,5.478169,0.006948,522,quarta-feira,false,0,1,0.784195,1
2,tarde,28,2,1,1,1,5.478274,0.006948,127,quarta-feira,false,0,0,0.783976,1
2,tarde,14,2,1,1,1,5.17436,0.006562,192,quarta-feira,false,1,0,0.783756,1
2,madrugada,25,3,1,2,2,9.683579,0.012281,42,quarta-feira,false,0,0,0.783537,1
3,madrugada,2,14,0,14,14,76.235704,0.096686,326,quarta-feira,false,2,0,0.783316,1
4,madrugada,17,21,10,20,11,94.202065,0.119472,190,quarta-feira,true,0,1,0.783096,1
14,madrugada,61,13,6,6,2,35.804797,0.04541,5400,quarta-feira,false,4,0,0.782875,1
21,madrugada,312,7,3,3,2,24.435147,0.03099,2459,quarta-feira,false,3,0,0.782653,1
12,madrugada,371,11,5,5,2,35.041058,0.044441,4653,quarta-feira,false,0,0,0.782431,1
15,madrugada,335,9,4,4,2,30.121786,0.038202,3053,quarta-feira,false,0,0,0.782209,1
16,madrugada,318,5,2,2,2,14.442837,0.018317,1201,quarta-feira,false,6,0,0.781986,1
5,madrugada,60,3,2,1,1,0,0,212,quarta-feira,false,0,0,0.781762,1
12,madrugada,22,1,0,1,1,5.142345,0.006522,212,quarta-feira,false,21,0,0.781538,1
2,madrugada,133,1,0,1,1,9.844978,0.012486,25,quarta-feira,false,0,0,0.781314,1
8,tarde,16,1,0,1,1,25.879938,0.032822,116,terca-feira,false,0,0,0.781089,1
26,manha,39,11,5,5,2,39.464615,0.050051,3941,terca-feira,false,2,0,0.780864,1
9,noite,86,1,0,0,1,29.534735,0.037485,0,segunda-feira,false,0,1,0.780639,1
7,noite,74,3,1,2,2,10.071707,0.012783,406,segunda-feira,false,0,0,0.780412,1
2,noite,75,2,1,1,1,5.113294,0.00649,116,segunda-feira,false,0,0,0.781218,0
3,noite,58,2,1,1,1,9.250742,0.011741,415,segunda-feira,false,0,0,0.780992,1
7,manha,8,9,1,8,8,30.400635,0.038531,1136,domingo,true,0,0,0.780765,1
5,madrugada,6,7,3,4,4,19.907863,0.025276,390,domingo,true,0,0,0.780538,1
5,madrugada,26,5,2,3,3,30.528834,0.03876,425,domingo,false,0,0,0.780311,1
3,noite,353,2,1,1,1,5.466513,0.006941,137,sabado,false,0,0,0.780083,1
8,tarde,241,9,4,5,5,55.373548,0.070309,1041,sabado,false,0,0,0.780893,0
5,madrugada,15,2,0,2,2,9.755407,0.012387,48,sabado,false,0,0,0.781705,0
5,noite,103,2,1,1,1,5.254438,0.006672,121,sexta-feira,false,0,0,0.781478,1
2,noite,4,2,1,1,1,10.073524,0.012791,142,sexta-feira,false,0,0,0.78125,1
4,tarde,21,1,0,1,1,15.701445,0.019938,52,sexta-feira,false,0,0,0.781022,1
10,noite,456,45,20,27,25,130.68816,0.165627,3169,quinta-Feira,false,0,1,0.780793,1
59,noite,295,32,12,21,19,388.348554,0.493189,11378,quinta-Feira,false,0,1,0.780564,1
72,noite,456,407,27,361,248,1429.827336,1.819071,27481,quinta-Feira,false,1,19,0.781381,0
2,noite,128,2,1,1,1,5.515853,0.007017,131,quinta-Feira,false,0,0,0.781152,1
4,tarde,26,210,148,132,61,426.871732,0.543079,4454,quinta-Feira,true,0,14,0.780922,1
21,noite,6,16,7,8,6,5.130554,0.006527,1201,quarta-feira,false,1,1,0.780693,1
1,noite,132,1,0,1,1,5.361697,0.006822,37,quarta-feira,false,0,0,0.780462,1
1,manha,131,1,1,1,0,5.319043,0.006768,205,quarta-feira,false,0,0,0.780231,1
4,madrugada,17,4,2,1,1,9.939952,0.012648,89,quarta-feira,false,0,1,0.78,1
3,tarde,28,2,1,1,1,5.14096,0.006542,80,terca-feira,false,0,0,0.779768,1
1,manha,95,3,0,3,3,14.378933,0.018299,17,terca-feira,false,7,0,0.779536,1
2,noite,10,2,0,2,2,9.487186,0.012074,4,segunda-feira,false,0,0,0.779303,1
2,noite,77,2,2,2,0,5.168239,0.006577,92,segunda-feira,false,0,0,0.77907,1
5,noite,103,3,1,1,2,9.847871,0.012534,231,segunda-feira,false,11,1,0.778836,1
1,tarde,43,2,0,2,2,10.909627,0.013885,72,segunda-feira,false,0,0,0.778602,1
2,tarde,156,1,0,1,1,4.910841,0.00625,6,segunda-feira,false,0,0,0.778367,1
1,tarde,29,8,0,8,8,38.56244,0.04908,23,segunda-feira,false,0,0,0.778132,1
1,tarde,25,13,0,13,13,65.418446,0.08326,139,segunda-feira,false,4,0,0.777896,1
3,manha,43,2,1,1,1,5.243933,0.006674,95,segunda-feira,false,0,0,0.77766,1
5,manha,23,7,3,4,4,15.974245,0.020283,623,segunda-feira,true,1,0,0.777423,1
2,manha,63,3,0,3,3,14.59529,0.018576,173,segunda-feira,true,0,0,0.777186,1
1,noite,24,1,0,1,1,3.888584,0.004949,17,domingo,false,0,0,0.776948,1
3,noite,17,2,1,1,1,4.944103,0.006293,134,domingo,false,1,0,0.776709,1
6,noite,167,4,2,2,1,5.161831,0.00657,1973,domingo,false,0,0,0.776471,1
3,noite,232,2,1,1,1,5.214762,0.006637,801,domingo,false,3,0,0.777302,0
1,noite,18,1,0,1,1,4.913204,0.006255,4,sabado,false,0,0,0.777063,1
2,noite,276,2,1,1,1,5.448415,0.006936,243,sabado,false,0,0,0.776824,1
2,noite,266,2,1,1,1,5.447331,0.006935,243,sabado,false,0,0,0.776584,1
1,noite,73,1,0,1,1,4.793161,0.006102,2,sexta-feira,false,0,0,0.77718,1
2,manha,115,5,1,4,4,18.518116,0.023575,33,sexta-feira,false,0,0,0.778017,0
3,madrugada,40,2,1,1,1,5.022259,0.006394,119,sexta-feira,false,2,0,0.777778,1
3,tarde,78,4,2,3,2,10.628423,0.013531,152,quinta-Feira,false,0,0,0.777297,1
2,madrugada,146,7,4,5,3,26.335006,0.033526,823,quinta-Feira,false,1,0,0.778139,0
10,noite,95,16,7,13,8,32.673711,0.041579,114,quarta-feira,true,3,0,0.777898,1
26,noite,18,74,0,74,73,419.553251,0.534123,571,quarta-feira,false,1,0,0.777657,1
5,noite,23,4,1,3,3,10.111327,0.012872,847,quarta-feira,false,0,0,0.777416,1
1,manha,15,2,0,2,2,10.259879,0.013062,283,quarta-feira,false,1,0,0.777174,1
5,manha,34,1,0,1,1,4.899349,0.006237,2,quarta-feira,false,0,0,0.776931,1
7,manha,15,39,0,39,39,191.432253,0.243708,126,quarta-feira,false,0,0,0.776688,1
2,noite,29,9,1,9,8,43.08109,0.054941,547,terca-feira,false,0,0,0.776445,1
2,noite,28,267,0,267,267,1285.47868,1.636727,594,terca-feira,false,0,0,0.776201,1
1,noite,105,56,0,56,56,249.839999,0.318107,69,terca-feira,false,0,0,0.775956,1
5,noite,34,41,0,41,41,247.860912,0.316096,104,terca-feira,false,0,0,0.775711,1
1,noite,26,1,0,1,1,4.950166,0.006303,4,terca-feira,false,0,0,0.775465,1
1,noite,30,2,0,2,2,9.350255,0.011905,4,terca-feira,false,0,0,0.776316,0
19,manha,297,8,4,4,3,15.874396,0.020212,1088,terca-feira,false,0,0,0.77607,1
3,noite,3,20,0,20,20,96.394504,0.122733,118,segunda-feira,false,0,0,0.775824,1
9,noite,82,52,0,52,52,265.54636,0.338104,105,segunda-feira,false,0,0,0.775578,1
9,noite,5,1,0,1,1,33.955009,0.043233,205,segunda-feira,false,0,0,0.77533,1
1,noite,19,1,0,1,1,5.030079,0.006404,12,segunda-feira,false,0,0,0.775083,1
1,noite,18,1,0,1,1,4.90112,0.00624,55,segunda-feira,false,0,0,0.775938,0
1,noite,40,1,0,1,1,4.787608,0.006096,22,segunda-feira,false,0,0,0.775691,1
1,noite,57,1,0,1,0,0,0,112,segunda-feira,false,0,0,0.775442,1
1,manha,331,50,50,18,0,124.508116,0.158518,4077,segunda-feira,false,0,32,0.775194,1
3,tarde,53,2,0,2,2,10.276184,0.013087,429,domingo,false,0,0,0.776053,0
1,manha,181,1,1,1,0,5.135125,0.00654,167,domingo,false,0,0,0.775805,1
2,madrugada,367,2,1,1,1,5.217876,0.006645,119,domingo,false,0,0,0.775556,1
1,noite,17,1,0,1,1,4.965995,0.006324,2,sabado,false,0,0,0.776418,0
4,noite,37,45,0,45,45,220.436523,0.280725,160,sabado,false,0,0,0.776169,1
21,noite,21,11,2,9,9,4.814025,0.006127,2630,sabado,false,3,0,0.77592,1
5,tarde,34,3,1,2,2,10.345439,0.013175,100,sabado,false,0,0,0.77567,1
2,madrugada,71,2,1,1,1,9.668349,0.012313,218,sabado,false,0,0,0.775419,1
2,madrugada,223,2,1,1,1,5.095934,0.00649,99,sabado,false,0,0,0.775168,1
8,noite,93,5,2,3,3,10.05359,0.012803,1688,sexta-feira,false,0,0,0.774916,1
1,noite,59,1,0,1,1,5.026944,0.006402,12,sexta-feira,false,0,0,0.775785,0
1,noite,2,1,1,1,0,5.454551,0.006946,206,sexta-feira,false,0,0,0.775533,1
1,noite,74,1,0,1,1,4.559487,0.005806,7,sexta-feira,false,0,0,0.776404,0
1,tarde,3,1,0,1,1,5.202018,0.006625,1,sexta-feira,false,0,0,0.776153,1
3,tarde,10,2,1,1,1,5.193781,0.006614,201,sexta-feira,false,2,0,0.775901,1
7,manha,19,5,3,4,2,40.311322,0.051336,1914,sexta-feira,false,0,0,0.776776,0
15,madrugada,5,15,7,2,2,77.871856,0.099169,916,sexta-feira,false,0,6,0.776524,1
7,noite,15,10,5,6,5,24.092992,0.030684,2,quinta-Feira,false,0,0,0.776271,1
1,madrugada,9,10,0,10,10,44.373901,0.056513,332,quinta-Feira,false,0,0,0.776018,1
1,noite,177,1,0,1,1,4.473994,0.005698,4,quarta-feira,false,0,0,0.775764,1
2,noite,26,1,0,0,1,10.327951,0.013156,0,quarta-feira,false,0,1,0.77551,1
1,tarde,14,1,0,1,1,4.882109,0.006219,2,quarta-feira,false,0,0,0.775255,1
1,tarde,13,1,0,1,1,4.770318,0.006076,2,quarta-feira,false,0,0,775,1
2,noite,222,2,1,1,1,9.790543,0.012471,65,terca-feira,false,0,0,0.774744,1
1,tarde,127,1,0,1,1,4.807093,0.006123,3,terca-feira,false,0,0,0.774487,1
20,manha,75,17,8,9,8,210.61535,0.268282,1654,terca-feira,true,0,0,0.775371,0
1,madrugada,15,0,0,0,0,0,0,0,terca-feira,false,2,0,0.775114,1
1,madrugada,8,15,0,10,15,64.378465,0.082005,92,terca-feira,false,0,2,0.774857,1
1,madrugada,15,1,0,1,1,4.659263,0.005935,2,terca-feira,false,0,0,0.7746,1
1,madrugada,5,1,0,1,1,4.711113,0.006001,1,terca-feira,false,0,0,0.774341,1
2,noite,32,1,0,1,1,4.713981,0.006005,9,segunda-feira,false,0,0,0.774083,1
1,noite,24,1,0,1,1,5.246589,0.006683,4,segunda-feira,false,0,0,0.774971,0
3,noite,82,16,0,11,16,4.730451,0.006026,189,segunda-feira,false,0,2,0.775862,0
1,noite,176,0,0,0,0,0,0,0,segunda-feira,false,0,0,0.775604,1
1,madrugada,125,1,0,1,1,4.503286,0.00574,212,segunda-feira,false,0,0,0.776498,0
3,noite,20,2,1,1,1,5.227595,0.006663,75,domingo,false,0,0,0.77624,1
1,noite,63,1,1,1,0,5.258546,0.006702,79,domingo,false,0,0,0.775982,1
2,noite,162,1,0,1,1,0,0,15,domingo,false,0,0,0.775723,1
1,tarde,64,2,0,2,2,9.391502,0.01197,51,domingo,false,2,0,0.77662,0
7,tarde,117,1,0,1,1,5.236892,0.006675,98,domingo,false,7,0,0.776362,1
1,manha,180,7,6,7,1,35.571788,0.045337,798,domingo,false,1,0,0.777262,0
34,madrugada,511,15,8,6,5,246.378662,0.314015,815,domingo,false,0,2,0.778165,0
1,noite,40,1,0,1,1,5.136085,0.006546,19,sabado,false,0,0,0.77907,0
3,manha,115,2,1,1,1,5.205923,0.006635,115,sabado,false,0,0,0.778813,1
1,madrugada,26,10,0,10,10,46.552138,0.059332,69,sabado,false,0,0,0.778555,1
2,noite,10,2,0,2,2,14.093402,0.017962,7,sexta-feira,false,1,0,0.778296,1
1,noite,10,2,0,2,2,9.215966,0.011746,5,sexta-feira,false,0,0,0.778037,1
6,tarde,381,1,0,1,1,20.036262,0.025538,388,sexta-feira,false,0,0,0.777778,1
1,tarde,65,2,0,2,2,10.283136,0.013107,325,sexta-feira,false,0,0,0.778689,0
3,manha,40,7,1,7,6,26.102341,0.03327,427,sexta-feira,false,0,0,0.778429,1
2,madrugada,23,2,1,2,1,5.246744,0.006688,209,sexta-feira,false,1,0,0.778169,1
1,madrugada,38,23,0,23,23,112.028666,0.142792,77,sexta-feira,false,0,0,0.779083,0
6,noite,126,2,1,1,1,5.278125,0.006728,199,quinta-Feira,false,0,0,0.778563,1
1,madrugada,42,2,0,2,2,10.43929,0.013307,751,quinta-Feira,false,0,0,0.779481,0
4,noite,362,4,3,1,1,15.129471,0.01929,323,quarta-feira,false,0,2,0.779221,1
2,tarde,55,1,0,0,1,9.645417,0.012298,0,quarta-feira,false,0,1,0.77896,1
1,tarde,6,4,0,4,4,15.516189,0.019783,234,quarta-feira,false,6,0,0.778698,1
1,manha,14,8,8,11,0,13.410261,0.017098,95,quarta-feira,true,0,1,0.778436,1
1,noite,25,1,0,0,1,4.982196,0.006352,0,terca-feira,false,3,1,0.778173,1
1,noite,75,1,0,0,1,5.01366,0.006393,0,terca-feira,true,3,1,0.77791,1
4,noite,16,9,3,7,5,29.039289,0.037026,309,terca-feira,true,0,0,0.777646,1
3,manha,87,2,0,2,2,4.888382,0.006233,45,terca-feira,false,4,0,0.777381,1
1,madrugada,22,20,0,20,20,89.648436,0.114303,40,terca-feira,false,2,0,0.777116,1
2,madrugada,26,5,0,5,5,45.723081,0.058298,77,terca-feira,false,0,0,0.77685,1
4,madrugada,11,2,0,2,2,18.527486,0.023623,53,terca-feira,true,0,0,0.776583,1
1,noite,57,1,1,1,0,5.094155,0.006496,46,segunda-feira,false,0,0,0.777512,0
1,noite,89,9,2,8,6,36.689557,0.046783,78,segunda-feira,true,1,1,0.777246,1
1,noite,146,1,1,1,0,5.363399,0.006839,183,segunda-feira,false,0,0,0.776978,1
3,noite,160,2,1,1,1,5.118282,0.006527,94,segunda-feira,false,0,0,0.776711,1
1,noite,12,2,0,2,2,9.285533,0.011841,24,segunda-feira,false,0,0,0.776442,1
2,tarde,28,1,0,1,1,4.417251,0.005633,15,segunda-feira,true,0,0,0.776173,1
1,tarde,298,1,1,1,0,5.520223,0.00704,140,domingo,false,0,0,0.775904,1
1,manha,183,1,0,1,1,5.452753,0.006954,70,domingo,false,0,0,0.775633,1
1,madrugada,771,1,0,1,1,5.44333,0.006942,217,domingo,false,0,0,0.775362,1
1,noite,99,3,1,2,1,9.882527,0.012603,224,sabado,false,0,1,0.7763,0
1,manha,229,1,0,1,1,5.47807,0.006987,62,sabado,false,0,0,0.776029,1
1,manha,35,1,0,1,1,4.970804,0.00634,30,sabado,false,0,0,0.775758,1
1,manha,32,2,1,2,1,10.300307,0.013137,117,sabado,false,0,0,0.775485,1
1,noite,83,1,0,1,1,5.150206,0.006568,30,sexta-feira,false,0,0,0.775213,1
9,noite,14,8,0,8,8,43.213443,0.055116,417,sexta-feira,false,0,0,0.774939,1
2,noite,16,1,0,1,1,9.30472,0.011868,33,sexta-feira,false,0,0,0.774665,1
