@relation 'rosdistro-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R16,17,8,18,6,7,25,2,14,24,5,10,11,19,21,53'

@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute entropy_diff numeric
@attribute description_length numeric
@attribute num_commits numeric
@attribute project_succ_rate numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute other_files numeric
@attribute prev_pull_reqs_project numeric
@attribute intra_branch {false,true}
@attribute files_modified numeric
@attribute files_changed numeric
@attribute commits_on_files_touched numeric
@attribute hotness numeric
@attribute status {0,1}

@data
0,0,0,0,28,1,0.932188,manha,1,2212,false,1,1,0,0,1
0,0,0,0,28,1,0.932157,manha,1,2211,false,1,1,0,0,1
0,0,0,0,28,1,0.932127,manha,1,2210,false,1,1,0,0,1
0,0,0,0,28,1,0.932096,manha,1,2209,false,1,1,0,0,1
0,0,0,0,28,1,0.932065,manha,1,2208,false,1,1,0,0,1
0,0,0,0,28,1,0.932034,manha,1,2207,false,1,1,0,0,1
0,8.708259,0,0.277648,5,1,0.932004,manha,2,2206,true,2,2,25,0.020958,1
0,0,0,0,28,1,0.931973,madrugada,1,2205,false,1,1,0,0,1
0,13.785097,0,0.439513,54,2,0.931942,noite,2,2204,false,2,2,77,0.054945,1
0,4.358568,0,0.138965,162,1,0.932365,noite,1,2203,false,1,1,21,0.020772,0
0,4.423676,0,0.141041,28,1,0.932334,madrugada,1,2202,false,1,1,1240,1.203883,1
0,4.431185,0,0.14128,28,1,0.932303,tarde,1,2201,false,1,1,1244,1.196154,1
0,4.528642,0,0.144388,28,1,0.932273,tarde,1,2200,false,1,1,1238,1.193828,1
0,4.511012,0,0.143826,28,1,0.932242,tarde,1,2199,false,1,1,1238,1.193828,1
0,4.458746,0,0.142159,28,1,0.932211,tarde,1,2198,false,1,1,1238,1.193828,1
0,4.504134,0,0.143606,28,1,0.932635,manha,1,2197,false,1,1,1238,1.193828,0
0,9.781523,0,0.311867,12,2,0.932605,madrugada,1,2196,false,1,1,53,0.050476,1
0,0,0,0,28,1,0.932574,noite,1,2195,false,1,1,0,0,1
0,4.509982,0,0.143793,28,2,0.932543,noite,1,2194,false,1,1,1247,1.178639,1
0,4.493722,0,0.143274,28,1,0.932513,noite,1,2193,false,1,1,425,0.402462,1
0,4.517851,0,0.144044,28,1,0.932482,noite,1,2192,false,1,1,421,0.399431,1
0,4.484714,0,0.142987,28,1,0.932451,noite,1,2191,false,1,1,419,0.397911,1
0,4.504169,0,0.143607,28,1,0.93242,noite,1,2190,false,1,1,419,0.397911,1
0,4.443432,0,0.141671,28,1,0.932389,noite,1,2189,false,1,1,419,0.397911,1
0,4.388158,0,0.139908,8,1,0.932358,tarde,1,2188,false,1,1,19,0.017975,1
0,4.495342,0,0.143325,28,1,0.932327,madrugada,1,2187,false,1,1,1283,1.199065,1
0,4.535584,0,0.144608,28,1,0.932296,madrugada,1,2186,false,1,1,1281,1.198316,1
0,4.506323,0,0.143675,28,1,0.932265,madrugada,1,2185,false,1,1,1279,1.196445,1
0,4.600177,0,0.146668,28,1,0.932234,madrugada,1,2184,false,1,1,1277,1.195693,1
0,4.46573,0,0.142381,28,1,0.932203,madrugada,1,2183,false,1,1,1275,1.194939,1
0,4.543592,0,0.144864,28,1,0.932172,madrugada,1,2182,false,1,1,1278,1.197751,1
0,4.459363,0,0.142178,28,1,0.932141,tarde,1,2181,false,1,1,1294,1.21161,1
0,4.430336,0,0.141253,28,1,0.93211,manha,1,2180,false,1,1,1301,1.212488,1
0,4.438406,0,0.14151,28,1,0.932079,madrugada,1,2179,false,1,1,1308,1.220149,1
0,4.459363,0,0.142178,28,1,0.932048,noite,1,2178,false,1,1,1335,1.233826,1
0,4.385067,0,0.139809,52,1,0.932017,manha,1,2177,false,1,1,86,0.079556,1
0,9.003752,0,0.287056,101,1,0.931985,manha,2,2176,false,2,2,84,0.077778,1
0,0,0,0,28,1,0.931954,manha,1,2175,false,1,1,0,0,1
0,4.545147,0,0.144908,28,1,0.931923,madrugada,1,2174,false,1,1,1345,1.247681,1
0,4.468648,0,0.142469,7,1,0.931891,noite,1,2173,true,1,1,157,0.145775,1
0,4.527951,0,0.144359,28,1,0.93186,noite,1,2172,false,1,1,1366,1.269517,1
0,4.529357,0,0.144404,28,1,0.931829,noite,1,2171,false,1,1,1362,1.268156,1
0,4.511405,0,0.143832,28,1,0.931797,tarde,1,2170,false,1,1,1362,1.268156,1
0,4.443432,0,0.141665,28,1,0.931766,madrugada,1,2169,false,1,1,435,0.405405,1
0,4.46573,0,0.142376,28,1,0.931734,madrugada,1,2168,false,1,1,1369,1.275862,1
0,8.974641,0,0.286128,2,1,0.931703,madrugada,2,2167,false,2,2,1738,1.273998,1
0,4.452273,0,0.141947,2,1,0.931671,noite,1,2166,false,1,1,1369,1.277052,1
0,9.003445,0,0.287046,2,1,0.93164,noite,2,2165,false,2,2,1738,1.275187,1
0,9.3039,1,0.29662,45,3,0.931608,tarde,3,2164,false,1,3,89,0.001869,1
0,4.409277,0,0.140573,6,1,0.931577,tarde,1,2163,false,1,1,164,0.153271,1
0,9.051634,0,0.289402,6,2,0.931545,madrugada,1,2162,false,1,1,84,0.077922,1
0,13.79151,2,0.440948,32,1,0.931513,noite,3,2161,false,1,3,84,0,1
0,4.396047,0,0.140552,28,1,0.931481,manha,1,2160,false,1,1,1370,1.25,1
0,4.529357,0,0.144814,28,1,0.93145,madrugada,1,2159,false,1,1,1370,1.25,1
0,4.494128,0,0.143688,28,1,0.931418,madrugada,1,2158,false,1,1,1370,1.25,1
0,4.465866,0,0.142784,28,1,0.931386,madrugada,1,2157,false,1,1,1364,1.247941,1
0,4.450064,0,0.142279,28,1,0.931354,noite,1,2156,false,1,1,1364,1.243391,1
0,4.461447,0,0.142643,28,1,0.931323,noite,1,2155,false,1,1,1364,1.243391,1
0,4.46573,0,0.14278,28,1,0.931291,noite,1,2154,false,1,1,1354,1.243343,1
0,4.443432,0,0.142067,28,1,0.931259,noite,1,2153,false,1,1,428,0.393382,1
0,4.429498,0,0.141622,28,1,0.931227,noite,1,2152,false,1,1,1354,1.244485,1
0,4.550604,0,0.145494,28,1,0.931195,noite,1,2151,false,1,1,1354,1.24563,1
0,4.483513,0,0.143349,28,1,0.931163,manha,1,2150,false,1,1,1354,1.24563,1
0,4.484757,0,0.143388,28,1,0.931131,manha,1,2149,false,1,1,427,0.392824,1
0,4.430825,0,0.141664,28,1,0.931099,manha,1,2148,false,1,1,1354,1.24563,1
0,4.512838,0,0.144286,28,1,0.931067,manha,1,2147,false,1,1,1354,1.24563,1
0,4.481942,0,0.143298,28,1,0.931034,manha,1,2146,false,1,1,427,0.392824,1
0,4.43204,0,0.141703,28,1,0.931002,manha,1,2145,false,1,1,425,0.391344,1
0,4.483513,0,0.143349,28,1,0.93097,manha,1,2144,false,1,1,1352,1.244936,1
0,4.503316,0,0.143982,28,1,0.930938,manha,1,2143,false,1,1,1350,1.24424,1
0,4.506169,0,0.144073,28,1,0.930906,manha,1,2142,false,1,1,1340,1.240741,1
0,4.60226,0,0.147145,28,1,0.930873,manha,1,2141,false,1,1,1340,1.240741,1
0,4.511405,0,0.14424,28,1,0.930841,manha,1,2140,false,1,1,1340,1.240741,1
0,4.494128,0,0.143688,28,1,0.930809,manha,1,2139,false,1,1,1340,1.240741,1
0,4.47136,0,0.14296,28,1,0.930776,manha,1,2138,false,1,1,1340,1.240741,1
0,4.542845,0,0.145246,14,1,0.930744,madrugada,1,2137,false,1,1,1340,1.240741,1
0,4.566385,0,0.145998,28,1,0.930712,noite,1,2136,false,1,1,1348,1.238971,1
0,4.535465,0,0.14501,21,1,0.930679,noite,1,2135,false,1,1,1349,1.237615,1
0,4.459068,0,0.142567,28,1,0.930647,noite,1,2134,false,1,1,1350,1.223935,1
0,9.054621,1,0.289913,25,3,0.930614,madrugada,2,2133,false,1,2,83,0.074707,1
0,4.405179,0,0.141046,28,1,0.930582,tarde,1,2132,false,1,1,1354,1.217626,1
0,4.388697,0,0.140518,28,1,0.931018,tarde,1,2131,false,1,1,1354,1.217626,0
0,4.552528,1,0.145974,17,1,0.930986,madrugada,1,2130,false,0,1,0,0,1
0,4.511405,0,0.144655,28,1,0.930953,noite,1,2129,false,1,1,1375,1.224399,1
0,8.807965,0,0.282421,18,1,0.930921,noite,2,2128,false,2,2,217,0.148313,1
0,4.422502,0,0.141804,4,1,0.930889,tarde,1,2127,false,1,1,167,0.147788,1
0,4.431185,0,0.142083,28,1,0.930856,manha,1,2126,false,1,1,1405,1.244464,1
0,4.50604,0,0.144483,2,1,0.930824,madrugada,1,2125,false,1,1,1403,1.241593,1
0,4.473378,0,0.143436,28,1,0.930791,madrugada,1,2124,false,1,1,1401,1.240921,1
0,4.509403,0,0.144591,28,1,0.930758,noite,1,2123,false,1,1,1397,1.239574,1
0,4.49464,0,0.144117,28,1,0.930726,noite,1,2122,false,1,1,1397,1.239574,1
0,0,0,0,28,1,0.930693,noite,1,2121,false,1,1,0,0,1
0,4.518356,0,0.144878,28,1,0.93066,madrugada,1,2120,false,1,1,1400,1.237843,1
0,4.506169,0,0.144487,28,1,0.930628,madrugada,1,2119,false,1,1,1400,1.237843,1
0,4.558597,0,0.146168,28,1,0.930595,madrugada,1,2118,false,1,1,1398,1.238264,1
0,4.466127,0,0.143203,18,1,0.930562,madrugada,1,2117,false,1,1,169,0.14969,1
0,4.510394,0,0.144623,14,1,0.930529,noite,1,2116,false,1,1,86,0.076241,1
0,0,0,0,28,1,0.930496,noite,1,2115,false,1,1,0,0,1
0,4.525781,0,0.145116,14,1,0.930464,noite,1,2114,false,1,1,84,0.0746,1
0,4.456807,0,0.142904,28,1,0.930431,noite,1,2113,false,1,1,463,0.40614,1
0,4.513744,0,0.14473,28,1,0.930398,noite,1,2112,false,1,1,1414,1.237095,1
0,4.371796,0,0.140179,4,1,0.930365,noite,1,2111,true,1,1,25,0.021891,1
0,4.565757,0,0.146398,10,1,0.930332,noite,1,2110,false,1,1,86,0.075306,1
0,4.537095,0,0.145479,28,1,0.930299,madrugada,1,2109,false,1,1,1418,1.237347,1
0,0,0,0,28,1,0.930266,noite,1,2108,false,1,1,0,0,1
0,4.50712,0,0.144518,28,1,0.930233,noite,1,2107,false,1,1,1412,1.204778,1
0,4.475252,0,0.143496,28,1,0.930199,noite,1,2106,false,1,1,1408,1.203419,1
0,4.317225,0,0.138429,2,1,0.930166,tarde,1,2105,false,1,1,171,0.146154,1
0,4.380174,0,0.140447,4,1,0.930608,manha,1,2104,false,1,1,171,0.145532,0
0,0,0,0,28,1,0.930575,manha,1,2103,false,1,1,0,0,1
0,4.459363,0,0.142986,28,1,0.930542,manha,1,2102,false,1,1,1410,1.194915,1
0,4.433219,0,0.142148,28,1,0.930509,noite,1,2101,false,1,1,1424,1.19263,1
0,4.46753,0,0.143248,28,1,0.930476,tarde,1,2100,false,1,1,1439,1.202172,1
0,4.461622,0,0.143059,28,1,0.930443,tarde,1,2099,false,1,1,1441,1.203843,1
0,8.91372,0,0.285812,20,2,0.93041,manha,2,2098,false,2,2,225,0.144167,1
0,4.283973,0,0.137362,2,1,0.930377,manha,1,2097,false,1,1,171,0.142738,1
0,4.47245,0,0.143406,28,1,0.930344,manha,1,2096,false,1,1,1441,1.201835,1
0,0,0,0,28,1,0.93031,madrugada,1,2095,false,1,1,0,0,1
0,0,0,0,28,1,0.930277,madrugada,1,2094,false,1,1,0,0,1
0,0,0,0,28,1,0.930244,noite,1,2093,false,1,1,0,0,1
0,4.359953,0,0.139799,9,1,0.93021,noite,1,2092,false,1,1,174,0.144879,1
0,0,0,0,28,1,0.930177,noite,1,2091,false,1,1,0,0,1
0,4.494128,0,0.144101,28,1,0.930144,tarde,1,2090,false,1,1,1474,1.227311,1
0,4.458746,0,0.142966,28,1,0.93011,tarde,1,2089,false,1,1,1472,1.226667,1
0,4.415227,0,0.141571,28,1,0.930077,manha,1,2088,false,1,1,1470,1.226022,1
0,4.614273,1,0.14817,17,1,0.930043,manha,1,2087,false,0,1,0,0,1
0,0,0,0,28,0,0.93001,noite,0,2086,false,0,0,0,0,1
0,4.555953,0,0.146297,7,1,0.929976,noite,1,2085,false,1,1,179,0.149666,1
0,4.581589,0,0.14712,28,2,0.929942,noite,1,2084,false,1,1,1496,1.250836,1
0,4.356314,0,0.139887,28,1,0.929909,tarde,1,2083,false,1,1,1497,1.25272,1
0,4.534438,0,0.145606,4,1,0.929875,tarde,1,2082,false,1,1,1498,1.253556,1
0,4.436256,0,0.142454,18,1,0.929841,tarde,1,2081,false,1,1,481,0.40251,1
0,4.502586,0,0.144583,6,1,0.929808,tarde,1,2080,false,1,1,76,0.063598,1
0,4.404978,0,0.141449,28,1,0.929774,manha,1,2079,false,1,1,1496,1.252931,1
0,4.485253,0,0.144027,28,1,0.92974,manha,1,2078,false,1,1,1494,1.252305,1
0,4.469605,0,0.143524,28,1,0.929706,manha,1,2077,false,1,1,1494,1.253356,1
0,4.480774,0,0.143883,28,1,0.929672,madrugada,1,2076,false,1,1,1493,1.253568,1
0,4.465866,0,0.143404,28,1,0.929639,madrugada,1,2075,false,1,1,1491,1.252941,1
0,4.534747,0,0.145616,28,1,0.930087,madrugada,1,2074,false,1,1,1491,1.252941,0
0,4.473091,0,0.143636,28,1,0.930053,madrugada,1,2073,false,1,1,1485,1.251053,1
0,4.566385,0,0.146632,28,1,0.930019,madrugada,1,2072,false,1,1,1487,1.252738,1
0,4.518417,0,0.145092,28,1,0.929986,madrugada,1,2071,false,1,1,1488,1.25358,1
0,4.562817,0,0.146518,28,1,0.929952,madrugada,1,2070,false,1,1,1486,1.252951,1
0,4.408153,0,0.141551,28,1,0.929918,madrugada,1,2069,false,1,1,1484,1.252321,1
0,4.463387,0,0.143325,28,1,0.929884,noite,1,2068,false,1,1,1482,1.251689,1
0,4.470899,0,0.143566,28,1,0.92985,noite,1,2067,false,1,1,1485,1.255283,1
0,4.478888,0,0.143822,4,1,0.929816,tarde,1,2066,false,1,1,1468,1.253629,1
0,4.448731,0,0.142854,5,1,0.929782,tarde,1,2065,false,1,1,1469,1.254483,1
0,4.347075,0,0.13959,6,1,0.929748,tarde,1,2064,false,1,1,183,0.15641,1
0,4.419754,0,0.141924,28,1,0.929714,tarde,1,2063,false,1,1,1467,1.253846,1
0,4.541993,0,0.145849,28,1,0.92968,tarde,1,2062,false,1,1,1467,1.253846,1
0,4.499156,0,0.144473,28,1,0.929646,tarde,1,2061,false,1,1,1447,1.247414,1
0,4.419754,0,0.141924,28,1,0.929612,tarde,1,2060,false,1,1,1447,1.247414,1
0,4.528642,0,0.14542,28,1,0.929577,tarde,1,2059,false,1,1,1447,1.247414,1
0,4.446128,0,0.142771,28,1,0.929543,tarde,1,2058,false,1,1,1447,1.247414,1
0,4.447179,0,0.142804,28,1,0.929509,tarde,1,2057,false,1,1,1447,1.247414,1
0,4.475568,0,0.143716,28,1,0.929475,tarde,1,2056,false,1,1,1447,1.247414,1
0,4.458746,0,0.143176,28,1,0.92944,tarde,1,2055,false,1,1,1447,1.247414,1
0,4.456361,0,0.143099,28,1,0.929406,tarde,1,2054,false,1,1,1447,1.247414,1
0,4.423263,0,0.142036,28,1,0.929372,tarde,1,2053,false,1,1,1447,1.247414,1
0,4.451754,0,0.142951,28,1,0.929337,tarde,1,2052,false,1,1,1447,1.247414,1
0,4.459417,0,0.143197,28,1,0.929303,manha,1,2051,false,1,1,1447,1.246339,1
0,4.403092,0,0.141389,28,1,0.929268,manha,1,2050,false,1,1,1447,1.246339,1
0,4.42297,0,0.142027,28,1,0.929234,manha,1,2049,false,1,1,1447,1.246339,1
0,4.411912,0,0.141672,4,1,0.929199,manha,1,2048,false,1,1,183,0.157623,1
0,4.412221,0,0.141682,28,1,0.929165,manha,1,2047,false,1,1,1447,1.246339,1
0,4.516165,0,0.14502,28,1,0.929619,manha,1,2046,false,1,1,1447,1.246339,0
0,4.453367,0,0.143003,28,1,0.929584,manha,1,2045,false,1,1,1447,1.246339,1
0,4.517623,0,0.145066,28,1,0.92955,manha,1,2044,false,1,1,1447,1.246339,1
0,4.216443,0,0.135395,7,1,0.929515,manha,1,2043,false,1,1,19,0.016365,1
0,4.352842,0,0.139775,33,1,0.929971,manha,1,2042,false,1,1,1447,1.246339,0
0,4.404857,0,0.141445,28,1,0.929936,madrugada,1,2041,false,1,1,1445,1.247841,1
0,4.542379,0,0.145861,28,1,0.929902,madrugada,1,2040,false,1,1,490,0.423143,1
0,4.54141,0,0.14583,28,1,0.929868,madrugada,1,2039,false,1,1,1445,1.247841,1
0,4.280016,0,0.137436,28,1,0.929833,madrugada,1,2038,false,1,1,1445,1.247841,1
0,4.476495,0,0.143746,28,1,0.929799,manha,1,2037,false,1,1,492,0.423408,1
0,4.478678,0,0.143816,28,1,0.929764,manha,1,2036,false,1,1,1443,1.241824,1
0,4.521814,0,0.145201,28,1,0.92973,madrugada,1,2035,false,1,1,490,0.421687,1
0,4.455984,0,0.143087,28,1,0.929695,madrugada,1,2034,false,1,1,1441,1.242241,1
0,4.273238,0,0.137219,6,1,0.929661,noite,1,2033,true,1,1,19,0.016365,1
0,0,0,0,28,1,0.929626,noite,1,2032,false,1,1,0,0,1
0,0,0,0,28,1,0.929591,noite,1,2031,false,1,1,0,0,1
0,0,0,0,28,1,0.929557,noite,1,2030,false,1,1,0,0,1
0,4.464016,0,0.143345,28,1,0.929522,manha,1,2029,false,1,1,1435,1.236003,1
0,4.437325,0,0.142488,32,1,0.929487,manha,1,2028,false,1,1,486,0.418966,1
0,4.46548,0,0.143392,6,1,0.929452,madrugada,1,2027,true,1,1,1433,1.236411,1
0,0,0,0,28,1,0.929418,noite,1,2026,false,1,1,0,0,1
0,8.839169,0,0.283836,45,1,0.929383,noite,2,2025,false,2,2,192,0.15544,1
0,4.624459,0,0.148497,17,1,0.929348,noite,1,2024,false,1,1,178,0.154113,1
0,4.414457,0,0.141754,28,1,0.929313,noite,1,2023,false,1,1,1428,1.236364,1
0,4.524609,0,0.145291,28,1,0.929278,noite,1,2022,false,1,1,1427,1.236568,1
0,4.46548,0,0.143392,28,1,0.929243,tarde,1,2021,false,1,1,1425,1.234835,1
0,4.487553,0,0.144101,28,1,0.929208,madrugada,1,2020,false,1,1,485,0.418826,1
0,4.486672,0,0.144072,28,1,0.929173,madrugada,1,2019,false,1,1,1418,1.233043,1
0,4.471337,0,0.14358,28,1,0.929138,madrugada,1,2018,false,1,1,477,0.414783,1
0,4.410033,0,0.141611,28,1,0.929103,madrugada,1,2017,false,1,1,477,0.415144,1
0,4.454151,0,0.143028,28,1,0.929067,madrugada,1,2016,false,1,1,477,0.415144,1
0,4.539454,0,0.145767,28,1,0.929032,madrugada,1,2015,false,1,1,477,0.415144,1
0,4.423003,0,0.142028,28,1,0.928997,madrugada,1,2014,false,1,1,1416,1.232376,1
0,4.598918,0,0.147677,28,1,0.928962,madrugada,1,2013,false,1,1,1416,1.232376,1
0,4.476534,0,0.143747,28,1,0.928926,madrugada,1,2012,false,1,1,1416,1.232376,1
0,4.499919,0,0.144498,28,1,0.928891,madrugada,1,2011,false,1,1,1416,1.232376,1
0,4.642021,0,0.149061,28,1,0.928856,madrugada,1,2010,false,1,1,1414,1.230635,1
0,4.539652,0,0.145774,28,1,0.92882,madrugada,1,2009,false,1,1,1412,1.229965,1
0,4.463562,0,0.14333,28,1,0.928785,noite,1,2008,false,1,1,477,0.414422,1
0,12.956831,0,0.416076,12,2,0.928749,tarde,4,2007,false,4,4,17,0,1
0,4.453367,0,0.143009,28,1,0.928714,tarde,1,2006,false,1,1,1416,1.230235,1
0,4.46548,0,0.143398,28,1,0.928678,tarde,1,2005,false,1,1,1416,1.230235,1
0,0,0,0,28,0,0.928643,manha,0,2004,false,0,0,0,0,1
0,8.926439,0,0.28665,5,1,0.928607,madrugada,2,2003,false,2,2,188,0.15331,1
0,4.461163,0,0.143259,28,1,0.928571,madrugada,1,2002,false,1,1,476,0.414634,1
0,0,0,0,28,0,0.928536,noite,0,2001,false,0,0,0,0,1
0,0,0,0,28,0,0.9285,noite,0,2000,false,0,0,0,0,1
0,0,0,0,28,0,0.928464,tarde,0,1999,false,0,0,0,0,1
0,0,0,0,28,0,0.928428,tarde,0,1998,false,0,0,0,0,1
0,0,0,0,28,0,0.928393,tarde,0,1997,false,0,0,0,0,1
0,0,0,0,28,0,0.928357,tarde,0,1996,false,0,0,0,0,1
0,0,0,0,28,0,0.928321,tarde,0,1995,false,0,0,0,0,1
0,0,0,0,28,0,0.928285,tarde,0,1994,false,0,0,0,0,1
0,0,0,0,28,0,0.928751,tarde,0,1993,false,0,0,0,0,0
0,0,0,0,28,0,0.928715,tarde,0,1992,false,0,0,0,0,1
0,0,0,0,28,0,0.928679,tarde,0,1991,false,0,0,0,0,1
0,0,0,0,28,0,0.928643,manha,0,1990,false,0,0,0,0,1
0,0,0,0,28,0,0.928607,manha,0,1989,false,0,0,0,0,1
0,0,0,0,28,0,0.928571,manha,0,1988,false,0,0,0,0,1
0,0,0,0,28,0,0.928535,madrugada,0,1987,false,0,0,0,0,1
0,4.452273,0,0.142973,5,1,0.928499,noite,1,1986,true,1,1,1404,1.252453,1
0,0,0,0,5,1,0.928463,noite,1,1985,false,1,1,0,0,1
0,4.446557,0,0.14279,5,1,0.928427,noite,1,1984,false,1,1,1404,1.254692,1
0,4.537362,0,0.145706,28,1,0.928391,tarde,1,1983,false,1,1,1406,1.257603,1
0,4.445103,0,0.142743,2,1,0.928355,manha,1,1982,false,1,1,1389,1.236866,1
0,9.024723,0,0.289806,5,1,0.928319,manha,2,1981,false,2,2,251,0.159394,1
0,4.43859,0,0.142534,28,1,0.928283,manha,1,1980,false,1,1,1389,1.235765,1
0,4.409521,0,0.141601,28,1,0.928247,madrugada,1,1979,false,1,1,1389,1.235765,1
0,4.491054,0,0.144219,28,1,0.92821,madrugada,1,1978,false,1,1,1389,1.235765,1
0,4.495583,0,0.144364,28,1,0.928174,madrugada,1,1977,false,1,1,1389,1.235765,1
0,4.582789,0,0.147165,28,1,0.928138,madrugada,1,1976,false,1,1,1389,1.235765,1
0,4.619953,0,0.148358,28,1,0.928101,madrugada,1,1975,false,1,1,1389,1.235765,1
0,4.400294,0,0.141304,28,1,0.928065,madrugada,1,1974,false,1,1,1389,1.234667,1
0,0,0,0,28,1,0.928028,noite,1,1973,false,1,1,0,0,1
0,0,0,0,28,1,0.927992,noite,1,1972,false,1,1,0,0,1
0,4.452215,0,0.142972,5,1,0.927955,tarde,1,1971,false,1,1,177,0.15846,1
0,9.067787,0,0.291189,5,2,0.927919,tarde,1,1970,false,1,1,1390,1.244405,1
0,4.45843,0,0.143171,4,1,0.927882,tarde,1,1969,false,1,1,1375,1.232079,1
0,4.367234,0,0.140243,28,1,0.927846,tarde,1,1968,false,1,1,1375,1.232079,1
0,4.405313,0,0.141466,28,1,0.927809,tarde,1,1967,false,1,1,1375,1.232079,1
0,4.436365,0,0.142463,28,1,0.927772,tarde,1,1966,false,1,1,1375,1.232079,1
0,4.469291,0,0.14352,28,1,0.927735,tarde,1,1965,false,1,1,1375,1.232079,1
0,4.471551,0,0.143593,28,1,0.927699,tarde,1,1964,false,1,1,1375,1.232079,1
0,4.418468,0,0.141888,28,1,0.927662,tarde,1,1963,false,1,1,493,0.441756,1
0,4.411113,0,0.141652,28,1,0.927625,tarde,1,1962,false,1,1,1375,1.232079,1
0,4.402031,0,0.14136,28,1,0.928098,madrugada,1,1961,false,1,1,1376,1.231871,0
0,4.417037,0,0.141842,28,1,0.928061,madrugada,1,1960,false,1,1,1375,1.230976,1
0,17.244835,0,0.553773,9,1,0.928025,noite,4,1959,false,4,4,262,0.094897,1
0,4.374788,0,0.140485,7,1,0.928498,noite,1,1958,false,1,1,177,0.15846,0
0,4.38954,0,0.140959,3,1,0.928462,noite,1,1957,false,1,1,30,0.02681,1
0,4.343571,0,0.139482,36,1,0.928937,manha,1,1956,false,1,1,76,0.067857,0
0,4.62186,0,0.148419,28,2,0.9289,madrugada,1,1955,false,1,1,1373,1.225893,1
0,9.277476,0,0.297922,28,2,0.928864,madrugada,1,1954,false,1,1,1376,1.228571,1
0,4.387311,0,0.140887,5,1,0.928827,madrugada,1,1953,false,1,1,28,0.025022,1
0,4.579375,0,0.147055,28,1,0.928791,madrugada,1,1952,false,1,1,1373,1.228086,1
0,4.620531,0,0.148376,28,1,0.928754,madrugada,1,1951,false,1,1,1371,1.227395,1
0,4.491054,0,0.144219,28,1,0.928718,madrugada,1,1950,false,1,1,1367,1.226009,1
0,4.409521,0,0.1416,28,1,0.928681,madrugada,1,1949,false,1,1,1367,1.226009,1
0,4.415342,0,0.141787,28,1,0.928645,noite,1,1948,false,1,1,1366,1.226212,1
0,4.409521,0,0.1416,28,1,0.928608,noite,1,1947,false,1,1,1364,1.222222,1
0,4.396047,0,0.141168,28,1,0.928571,tarde,1,1946,false,1,1,1356,1.219424,1
0,4.356842,0,0.139909,8,1,0.928535,tarde,1,1945,false,1,1,1356,1.220522,1
0,0,0,0,28,1,0.928498,manha,1,1944,false,1,1,0,0,1
0,0,0,0,28,1,0.928461,manha,1,1943,false,1,1,0,0,1
0,4.49678,0,0.144402,28,1,0.928424,manha,1,1942,false,1,1,1356,1.220522,1
0,4.483591,0,0.143979,28,1,0.928387,madrugada,1,1941,false,1,1,1348,1.218807,1
0,4.496713,0,0.1444,28,1,0.928351,madrugada,1,1940,false,1,1,1348,1.217706,1
0,4.529355,0,0.145448,28,1,0.928314,madrugada,1,1939,false,1,1,1348,1.217706,1
0,4.526752,0,0.145365,28,1,0.928277,madrugada,1,1938,false,1,1,498,0.449864,1
0,4.468555,0,0.143496,28,1,0.92824,madrugada,1,1937,false,1,1,1348,1.217706,1
0,4.491695,0,0.144239,28,1,0.928202,madrugada,1,1936,false,1,1,1346,1.215899,1
0,4.396047,0,0.141168,28,1,0.928165,madrugada,1,1935,false,1,1,1344,1.214092,1
0,4.549115,0,0.146083,7,1,0.928128,noite,1,1934,false,1,1,175,0.158371,1
0,4.461319,0,0.143264,3,1,0.928091,noite,1,1933,false,1,1,1342,1.21448,1
0,4.530828,0,0.145496,28,1,0.928054,noite,1,1932,false,1,1,1341,1.214674,1
0,4.525427,0,0.145322,28,1,0.928017,noite,1,1931,false,1,1,1333,1.211818,1
0,4.537379,0,0.145706,28,1,0.927979,noite,1,1930,false,1,1,1333,1.211818,1
0,4.474784,0,0.143696,28,1,0.927942,noite,1,1929,false,1,1,1333,1.211818,1
