@relation 'meteor-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,4,6,9,11,8,10,12,13,36,1,15,18,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute forward_links {false,true}
@attribute description_length numeric
@attribute files_deleted numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute requester {emgee3,tmeasday,aldeed,glasser,zol,Primigenus,woogenius,laosb,Sarah-Alsinan,mitar,aericson,mattmccutchen,martijnwalraven,trusktr,jithesh55,meonkeys,birkskyum,Kauress,cloudzombie,LewisW,sebakerckhof,avital,fabienb4,dotansimha,lassombra,mquandalle,queso,rafael-nunez,emars,benjamn,pra85,okland,ozsay,zimme,rdickert,jiku,jrmlstf,tonycastle,nagelflorian,sedouard,n1mmy,bwobst,mjmasn,bwhitty,IeuanG,nathan-muir,brunocassol,Veered,aofrozen,slava,sheeldotme,reel,lpinto93,horner,oricordeau,talha-asad,robfallows,devgrok,skishore,rgoomar,stubailo,bySabi,dburles,welelay,mbrookes,TomFreudenberg,zacharydenton,markoshust,yhoiseth,TechplexEngineer,AlexeyMK,greggman,benweissmann,timwachsener,KiwiHacks08,martijndeh,Gwendall,JonTheNiceGuy,ekatek,eXon,ClarenceL,theavish,anand-vishal,bradvogel,kencheung,dandv,johnthepink,brettle,yyx990803,DAB0mB,aramk,pbastowski,sclausen,DCKT,lalomartins,shadedprofit,maxnowack,cedla,wojtkowiak,wh0,Urigo,brianlukoff,OleksandrChekhovskyi,vjau,cherbst,dgreensp,luohuazju,tomwasd,timhaines,quetzalcoatl,anubhav94,servel333,Rebolon,TC827,JamesMGreene,acidsound,atcwells,peterchoo,wbyrnetx,kookoskar,lieuwex,kentonv,omeid,patmoore,RobertLowe,chmac,edwinlin1987,firdausramlan,clothiersphere,robertpitt,tahirabas12,ffxsam,ApplePicke,jboulhous,Kriegslustig,freiit,carterchung,HQingYi,zhenyasav,gsuess,dolgarev,zicai,speciose,Lavan,adhearn,alanning,BraveKenny,jperl,Andarist,avalanche1,rbabayoff,lezed1,copleykj,jagi,jozzas,dferber90,maersu,DenisGorbachev,krazyeom,SachaG,ryneeverett,skagedal,warrenseine,ecwyne,hammadasad,hjst,edull24,dabrorius,Siilwyn,ksepehri,aquator,raix,Dev1an,srounce,Danieboy,jamgold,Sanjo,zyzo,lucendio,rjakobsson,hwillson,dropfen,murillo128,tomarcafe,svda,koolaid1551,Tarang,multilinear,bobiblazeski,hypno2000,mininao,mariorodriguespt,jakozaur,awatson1978,yauh,romanzolotarev,tomByrer,0a-,DanielDent,prasadKodeInCloud,d4nyll,estark37,cuberoot,smallhelm,netanelgilad,prinzdezibel,fay-jai,nothingisdead,splendido,lourd,strikeout,adnissen,restebanez,rissem,knownasilya,ogourment,locksmithdon,taromero,graemian,comerc,musically-ut,waitingkuo,colllin,physiocoder,DanielDornhardt,anstarovoyt,Cangit,ChristianBundy,pcjpcj2,Maxim-Filimonov,PooMaster,sebsylvester,ograycode,chrisbridgett,LyuGGang,olizilla,kevinchiu,awwx,matteodem,plexorama,andylash,stefankutko,mizzao,gitter-badger,adelq,timbrandin,rosh93,vince-stark,Gaelan,richguan,rick-golden-healthagen,davidworkman9,rzymek,pscanf,ryanmurakami,timoabend,evliu,subhog,wulfmeister,prapicault,clauswitt,theosp,justinsb,CryptoQuick,WimAtIHomer,RichardLitt,giavjeko,apendua,JimHough,twhy,MaximDubrovin,plachintas,Sewdn,lorensr,thatneat,ImtiazMajeed,boneyao,cmather,ORiON-,duckspeaker,iamstephenkerr,jbruni,FredericoC,ducdigital,pahans,kevb,babenzele,arbesfeld,juan-lavaina,tbjers,mikowals,rcy,andyeskridge,AntonLS,felixrabe,vsivsi,arunoda,Pent,nodecoder,Neftedollar,lukemt,davegonzalez,rgould,paulswartz,gdi2290,jfhamlin,subjective,marcandre,ankurp,greggdourgarian,patrickleet,yeputons,andreas-karlsson,OyoKooN,michaelbishop,mart-jansink,siggioskarsson,jvanveen,jaredsohn,gandev-de,alexhancock,ScottPolhemus,Tarangp,danieljonce,FooBarWidget,blackcoat,lencinhaus,andriesmalan,MaerF0x0,zeldovich,et,akralj,mcbain,demyanrogozhin,mrmrs,bitsthatmatter,Maxhodges,codeinthehole,sdarnell,bruceharris,BenjaminRH,dnprock,opyh,ansman,meawoppl,andreioprisan,jpmx,ryw,btipling,mrhein,eymiha,deepwell,eldog,bchelli,reezer,drgorb,Xample,yubozhao,lennartcl,zvictor,johnston,adamjspooner,jacott,ashaffer,stephentcannon,gib,pius,sixolet,pmark,jagill,spang,AjayMT,joshuaconner,tutukin,ianserlin,kevee,erundook,jhoxray,reustle,pstuart2,justinledwards,nate-strauser,sylvaingi,rasmuserik,haircuttedfreak,jmhredsox,kevinxucs,qzg,biocross,krizka,michaelglenadams,jerico-dev,dbimmler,belisarius222,Multiply,mrcoles,bbbmmmlll,wihl,RoboTeddy,hijonathan,crunchie84,milesmatthias,xenolf,bramp,bminer,zealoushacker,imageoptimiser,michaelneale,geoffd123,danawoodman,AVGP,rep,scottburch,hipertracker,substack,Ed-von-Schleck,airlok,TimHeckel,acemtp,nwmartin,roymax,workmad3,lvbreda,stephanebisson,Charuru,Gigaroby,75lb,jwulf,ayal,evo42,html5cat,jbernab,tifroz,motro,yonggao,bradens,yanivoliver,possibilities,fivethirty,psoots,joshrtay,TomWij,alansikora,jaeh,heavyk,zhangcheng,alex-seville,corbanbrook,MStumpp,adrusi,mpj,node-migrator-bot,ibash,groodt,TrevorBurnham,1337807,sindrenm,wbzyl,thomasf1,jonathanKingston,jlamontagne,huetsch,clarete,cobbweb,barisbalic,antoviaque,tylerball,phillc,bfirsh,climboid,JasonGiedymin,jackp,gabriel-dehan,d2s,viddo,dsummersl,adrianmaurer,txm,alanvdam,jpmec,AndyMoreland,skalb,iwoj,mindscratch,bobbywarner,shama,jamesotron,dmayle,andredublin,kiba,heikki,thatguydan,joshmcarthur,quarterto,cldwalker,ghostrocket,bnookala,hswolff,davemo,edward,debergalis}
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
6,madrugada,false,76,0,11,4,7,10,0,awwx,quinta-Feira,2756,2.274573,35,1
1,manha,false,41,0,1,0,1,1,0,horner,domingo,15,0.117446,22,0
1,tarde,false,2,0,1,0,1,0,1,mquandalle,sexta-feira,0,0.11638,0,0
3,noite,false,190,0,3,0,3,3,0,awwx,terca-feira,1859,0.357462,27,0
1,madrugada,false,38,0,1,0,1,1,0,mart-jansink,domingo,16,0.114032,17,1
2,tarde,false,86,0,1,0,1,1,0,raix,terca-feira,5,0.118948,41,0
1,madrugada,false,10,0,2,0,2,2,0,dandv,segunda-feira,14,0.242999,35,0
1,madrugada,false,17,0,1,0,1,1,0,siggioskarsson,quarta-feira,2,0.122941,11,1
3,noite,false,9,0,6,2,4,6,0,awwx,segunda-feira,84,0.937622,33,1
1,tarde,true,27,0,1,0,1,1,0,jvanveen,segunda-feira,107,0.121917,0,1
1,manha,false,122,0,1,0,1,1,0,marcandre,sabado,13,0.125103,12,0
1,tarde,false,7,0,1,0,1,0,0,emgee3,quarta-feira,0,0.116689,11,1
1,noite,false,16,0,2,0,2,2,0,jaredsohn,segunda-feira,1,0.245615,3,0
5,noite,false,297,0,4,0,4,4,0,aldeed,domingo,106,0.841611,4,0
1,manha,false,11,0,1,0,1,1,0,mitar,domingo,5,0.126062,5,1
1,madrugada,false,29,0,1,0,1,1,0,gandev-de,domingo,3,0.125134,32,0
1,noite,false,26,0,3,0,3,3,0,alexhancock,sabado,13,0.363369,79,0
1,madrugada,true,80,0,1,0,1,1,0,mitar,sabado,2,0.117807,0,0
1,madrugada,false,3,0,1,0,1,1,0,glasser,sabado,2,0.11417,3,0
1,tarde,false,41,0,1,0,1,1,0,mitar,quinta-Feira,2,0.117193,22,1
2,madrugada,false,4,0,1,0,1,0,1,awwx,quinta-Feira,0,0.240989,25,1
1,tarde,false,21,0,1,0,1,0,1,dandv,quarta-feira,0,0.126972,18,1
1,manha,false,34,0,1,0,1,1,0,dburles,quarta-feira,2,0.124403,7,0
1,manha,false,77,0,6,2,4,2,2,ScottPolhemus,terca-feira,14,0,0,0
1,madrugada,false,96,0,1,0,1,1,0,Tarangp,terca-feira,4,0.130909,1,0
1,tarde,false,3,0,1,0,1,0,1,DenisGorbachev,terca-feira,0,0.133764,17,1
1,noite,false,43,0,1,0,1,1,0,danieljonce,sexta-feira,16,0.117919,1,0
81,madrugada,false,12,0,41,3,38,39,1,awwx,quinta-Feira,2751,9.522903,112,1
4,madrugada,false,48,0,2,0,2,2,0,jvanveen,quarta-feira,162,0.245605,21,0
2,tarde,false,17,0,2,0,2,2,0,n1mmy,terca-feira,29,0.356944,25,0
1,tarde,false,26,0,1,0,1,1,0,FooBarWidget,sabado,1,0.128866,11,1
1,madrugada,false,17,0,1,0,1,1,0,blackcoat,sabado,1,0.124286,3,0
23,noite,false,14,0,31,3,28,29,1,awwx,sexta-feira,1009,1.240153,64,0
1,madrugada,false,112,0,1,0,1,1,0,AlexeyMK,quarta-feira,2,0.117801,5,1
1,noite,false,101,0,2,0,2,2,0,raix,domingo,88,0.261563,9,0
1,noite,false,51,0,2,0,2,2,0,raix,sabado,41,0.251288,49,1
19,madrugada,false,21,0,25,7,18,20,0,awwx,sabado,1171,3.136814,18,1
1,manha,false,16,0,1,0,1,1,0,lencinhaus,terca-feira,2,0.131868,5,1
2,noite,true,92,0,3,0,3,3,0,timhaines,segunda-feira,73,0.394709,8,0
1,manha,false,8,0,1,0,1,0,1,rzymek,segunda-feira,0,0.124828,0,1
2,manha,true,8,0,1,0,1,0,1,rzymek,terca-feira,0,0.250677,0,0
1,madrugada,false,47,0,1,0,1,1,0,andriesmalan,segunda-feira,6,0.124825,0,0
1,noite,false,52,0,2,0,2,2,0,raix,quinta-Feira,17,0.240962,25,0
2,madrugada,false,49,0,3,0,3,2,1,MaerF0x0,terca-feira,24,0.390458,95,0
4,manha,false,73,0,2,0,2,2,0,graemian,domingo,49,0.474371,11,0
1,manha,false,144,0,6,0,6,5,1,zeldovich,sexta-feira,29,0.762931,85,0
1,madrugada,false,5,0,6,6,0,3,2,et,segunda-feira,491,0.621653,0,0
5,noite,false,15,0,8,0,8,7,1,mitar,sabado,123,0.382496,101,0
3,tarde,false,106,0,1,0,1,1,0,akralj,sexta-feira,37,0.385047,15,0
21,manha,true,62,0,16,0,16,13,0,graemian,sexta-feira,344,2.221844,119,1
1,manha,false,7,0,0,0,0,0,0,mcbain,sexta-feira,0,0,0,0
1,manha,false,7,0,0,0,0,0,0,mcbain,sexta-feira,0,0,0,0
1,manha,false,7,0,0,0,0,0,0,mcbain,sexta-feira,0,0,0,0
4,manha,true,71,0,1,0,1,1,0,raix,quarta-feira,28,0.250815,16,0
1,tarde,false,38,0,2,0,2,2,0,raix,sexta-feira,4,0.243637,50,0
1,tarde,false,214,0,1,0,1,1,0,raix,domingo,48,0.134807,7,0
1,manha,false,11,0,1,0,1,0,1,mitar,domingo,0,0.128167,64,0
2,tarde,false,33,0,1,0,1,1,0,demyanrogozhin,sexta-feira,2,0.272464,45,0
2,manha,false,106,0,6,1,5,2,3,mquandalle,sexta-feira,5,0.519736,5,0
1,madrugada,false,28,0,13,0,13,0,13,mrmrs,sexta-feira,0,1.598568,0,0
1,madrugada,false,9,0,1,0,1,1,0,mizzao,quarta-feira,2,0.131868,0,1
1,noite,false,54,0,1,0,1,1,0,timhaines,terca-feira,2,0.109278,20,1
1,manha,false,67,0,1,0,1,1,0,raix,domingo,9,0.121126,103,0
7,tarde,false,8,0,10,0,10,6,4,bitsthatmatter,sabado,994,1.420008,14,0
1,tarde,false,91,0,1,0,1,1,0,raix,quarta-feira,10,0.131199,24,0
1,noite,false,7,0,1,0,1,0,0,Maxhodges,sexta-feira,0,0.128095,9,1
1,noite,true,5,0,1,0,1,0,0,Maxhodges,sexta-feira,0,0.128095,9,0
1,madrugada,false,105,0,2,0,2,2,0,awwx,sexta-feira,4,0.256201,19,0
1,madrugada,false,5,0,1,0,1,1,0,awwx,sexta-feira,2,0.12882,15,0
1,manha,false,7,0,1,0,1,1,0,codeinthehole,segunda-feira,2,0.133965,2,1
4,noite,false,18,0,5,1,4,8,0,mquandalle,domingo,61,0.664156,114,1
1,noite,false,142,0,1,0,1,1,0,sdarnell,domingo,20,0.135887,46,0
1,noite,false,42,0,2,0,2,2,0,awwx,quinta-Feira,2,0.274346,7,0
1,noite,false,34,0,1,0,1,1,0,mitar,sabado,2,0.106716,13,1
1,tarde,false,33,0,1,0,1,0,1,bruceharris,sexta-feira,0,0.128416,17,0
1,noite,false,6,0,2,0,2,1,1,awwx,terca-feira,2,0.249496,6,1
1,noite,false,9,0,1,0,1,1,0,BenjaminRH,domingo,6,0.128781,37,0
2,madrugada,false,50,0,2,0,2,2,0,mitar,quarta-feira,190,0.48653,147,0
1,madrugada,false,19,0,1,0,1,1,0,dnprock,terca-feira,2,0.133419,2,0
1,manha,false,15,0,1,0,1,1,0,raix,segunda-feira,2,0.116048,112,0
1,noite,true,76,0,2,0,2,2,0,opyh,domingo,7,0.255739,61,0
1,madrugada,false,47,0,1,0,1,1,0,ansman,domingo,4,0.12767,10,0
2,madrugada,false,11,0,2,0,2,2,0,dnprock,sabado,5,0.120479,56,0
1,madrugada,false,25,0,1,0,1,1,0,meawoppl,sexta-feira,3,0.130095,51,1
2,manha,false,19,0,1,0,1,1,0,andreioprisan,quinta-Feira,11,0.136627,11,1
20,madrugada,false,17,0,21,0,21,12,2,mquandalle,terca-feira,262,3.73628,136,0
2,tarde,false,55,0,1,0,1,1,0,mart-jansink,quinta-Feira,18,0.145724,0,1
1,madrugada,false,21,0,2,0,2,2,0,jpmx,quinta-Feira,16,0.275496,255,0
1,tarde,false,46,0,2,0,2,2,0,nathan-muir,quarta-feira,11,0.273767,26,1
1,manha,false,46,0,2,0,2,2,0,nathan-muir,quarta-feira,11,0.272474,26,0
1,madrugada,false,11,0,1,0,1,1,0,mizzao,quarta-feira,13,0.115728,129,1
1,manha,false,8,0,1,0,1,0,1,DenisGorbachev,terca-feira,0,0.145356,3,0
2,noite,true,109,0,5,0,5,5,0,alexhancock,sabado,19,0.66273,233,1
2,madrugada,false,16,0,3,0,3,3,0,RobertLowe,sabado,56,0.405286,18,1
1,madrugada,false,63,0,3,0,3,3,0,ryw,sabado,19,0.400763,62,1
1,madrugada,false,8,0,1,0,1,1,0,RobertLowe,sabado,2,0.131406,14,1
1,madrugada,false,33,0,6,0,6,6,0,timhaines,sabado,33,0.779831,16,1
1,madrugada,false,45,0,13,11,2,11,2,RobertLowe,quarta-feira,179,1.973609,5,1
2,madrugada,false,55,0,2,0,2,2,0,zol,terca-feira,9,0.133577,5,1
1,tarde,true,96,0,2,0,2,2,0,btipling,domingo,11,0.267575,7,1
1,noite,false,14,0,1,0,1,1,0,btipling,sabado,1,0.129391,7,1
2,noite,false,16,0,3,0,3,2,0,mrhein,sabado,55,0.609538,13,0
4,manha,false,54,0,2,0,2,2,0,eymiha,sexta-feira,59,0.284421,8,0
2,noite,false,77,0,1,0,1,1,0,deepwell,quarta-feira,13,0.150208,7,1
1,tarde,false,77,0,1,0,1,1,0,raix,sexta-feira,29,0.141309,120,0
2,noite,false,15,0,2,0,2,2,0,jaredsohn,terca-feira,1,0.293047,6,1
6,tarde,false,7,0,3,0,3,3,0,BenjaminRH,domingo,22,0.872271,23,0
60,madrugada,false,42,0,50,3,47,41,3,mitar,sexta-feira,1250,0.683641,194,1
1,madrugada,false,16,0,1,0,1,1,0,mquandalle,sexta-feira,10,0.153607,8,0
4,tarde,false,7,0,3,0,3,3,0,BenjaminRH,quinta-Feira,14,0.587134,23,0
2,manha,false,11,0,7,0,7,7,0,timhaines,terca-feira,40,1.02359,10,1
1,manha,false,16,0,1,0,1,1,0,timhaines,terca-feira,2,0.143423,4,0
3,noite,false,72,0,7,0,7,7,0,awwx,segunda-feira,21,0.922591,120,0
1,noite,false,74,0,1,0,1,1,0,Sewdn,sabado,11,0.144526,24,0
1,tarde,false,57,0,1,0,1,0,1,eldog,terca-feira,0,0.137475,5,0
1,tarde,false,17,0,1,0,1,1,0,awwx,terca-feira,7,0.171932,3,0
2,noite,false,20,0,1,0,1,0,1,alanning,segunda-feira,0,0.138446,29,1
1,madrugada,false,89,0,1,0,1,1,0,bchelli,sabado,7,0.153362,7,1
2,tarde,false,41,0,1,0,1,1,0,mquandalle,sexta-feira,5,0.153505,11,1
1,manha,false,30,0,3,0,3,2,1,sdarnell,sexta-feira,4,0.449508,47,0
7,madrugada,false,83,0,7,0,7,6,1,zol,sexta-feira,37,0.989712,30,1
2,noite,false,103,0,2,0,2,2,0,sdarnell,quarta-feira,8,0.287149,183,1
1,manha,false,96,0,21,0,21,19,0,reezer,quarta-feira,38,2.907748,172,0
13,manha,true,43,0,29,1,28,25,1,reezer,quarta-feira,152,4.771029,241,1
1,noite,false,23,0,1,0,1,1,0,drgorb,terca-feira,2,0.140059,12,0
2,noite,false,14,0,1,0,1,1,0,Xample,terca-feira,2,0.135528,0,1
7,noite,false,150,0,5,1,4,5,0,awwx,sabado,227,0.735639,67,1
3,manha,false,77,0,1,0,1,1,0,timhaines,sabado,50,0.306008,3,1
3,madrugada,false,487,0,19,0,19,19,0,yubozhao,sabado,772,5.455251,151,0
1,noite,false,5,0,0,0,0,2,1,awwx,sexta-feira,0,0,0,0
1,noite,true,8,0,1,0,1,1,0,mquandalle,sabado,21,0.148995,24,0
1,noite,false,4,0,1,0,1,1,0,mquandalle,sabado,2,0.159885,10,0
2,madrugada,false,27,0,1,0,1,0,1,emgee3,sabado,0,0.295656,27,0
2,madrugada,false,80,0,3,0,3,2,1,ryw,quinta-Feira,31,0.589803,107,1
4,noite,false,5,0,1,0,1,1,0,BenjaminRH,quarta-feira,16,0.165094,57,0
1,madrugada,false,63,0,0,0,0,1,0,alexhancock,quarta-feira,0,0,0,0
2,tarde,false,217,0,4,0,4,4,0,lennartcl,terca-feira,120,1.185729,257,0
1,madrugada,false,205,0,1,0,1,1,0,zvictor,sabado,1,0.14196,83,0
51,madrugada,true,205,5,199,116,78,105,10,zvictor,sabado,2508,36.452647,323,1
1,noite,false,20,0,2,0,2,2,0,johnston,sexta-feira,9,0.277721,49,1
2,tarde,false,15,0,4,3,1,2,1,eymiha,sexta-feira,36,0.587619,0,0
0,noite,false,46,0,0,0,0,0,0,BenjaminRH,quinta-Feira,0,0,0,0
1,noite,false,41,0,1,0,1,1,0,awwx,quinta-Feira,4,0.145069,7,1
1,tarde,false,16,0,3,3,0,2,1,eymiha,quinta-Feira,34,0.438166,0,0
28,noite,false,17,5,182,111,66,90,8,eymiha,quarta-feira,2120,31.915022,292,1
1,noite,false,123,0,1,0,1,1,0,apendua,terca-feira,4,0.139061,24,0
1,tarde,false,46,0,1,1,0,1,0,adamjspooner,terca-feira,95,0.159727,0,0
1,noite,false,27,0,1,0,1,1,0,blackcoat,domingo,6,0.14891,124,1
1,tarde,false,34,0,1,0,1,1,0,awwx,quinta-Feira,6,0.148173,15,1
2,manha,false,60,0,5,0,5,5,0,jacott,quarta-feira,15,0.76381,163,1
1,noite,false,5,0,1,0,1,1,0,timhaines,terca-feira,5,0.145462,13,1
4,noite,false,6,0,2,0,2,2,0,ashaffer,segunda-feira,50,0.179584,38,0
1,noite,false,78,0,1,0,1,1,0,sdarnell,domingo,2,0.166366,42,0
1,noite,false,4,0,1,0,1,1,0,awwx,sabado,4,0.174863,18,1
1,tarde,false,47,0,3,1,2,3,0,awwx,sabado,89,0.529492,14,1
1,tarde,false,7,0,2,0,2,2,0,awwx,sabado,3,0.339325,3,1
15,noite,false,28,2,21,13,6,11,3,timbrandin,quinta-Feira,445,1.716239,0,0
1,noite,false,105,0,11,3,8,10,1,awwx,quinta-Feira,107,1.839233,129,0
1,madrugada,true,36,0,4,0,4,1,0,stephentcannon,quinta-Feira,28,0.650564,119,0
19,madrugada,false,301,4,94,35,55,88,7,timhaines,quarta-feira,4117,42.130483,181,1
1,noite,false,113,0,10,7,3,6,1,awwx,terca-feira,264,1.577709,15,1
6,madrugada,false,45,4,63,35,24,78,6,timhaines,terca-feira,1741,12.552709,60,0
1,noite,false,36,0,1,0,1,0,1,dandv,domingo,0,0.169775,116,0
6,noite,false,30,0,7,0,7,6,1,awwx,quarta-feira,137,1.015011,123,0
1,tarde,false,32,0,1,0,1,1,0,raix,quarta-feira,15,0.177772,8,0
1,tarde,false,27,0,5,0,5,4,1,awwx,quarta-feira,68,0.851177,105,0
3,noite,false,9,0,1,0,1,0,1,awwx,sabado,0,0.166544,163,0
3,tarde,false,81,0,17,0,17,16,1,awwx,sabado,182,2.333636,135,0
1,tarde,false,18,0,4,1,3,4,0,awwx,sabado,5,0.641136,55,1
1,noite,false,40,0,2,0,2,2,0,gib,sexta-feira,1865,0.337511,18,0
1,madrugada,false,15,0,7,7,0,5,2,pius,sexta-feira,126,0.974605,0,0
0,madrugada,false,23,0,0,0,0,0,0,pius,sexta-feira,0,0,0,0
1,madrugada,false,9,0,6,0,6,6,0,awwx,quinta-Feira,48,0.954768,135,1
1,madrugada,false,12,0,1,0,1,1,0,sixolet,quinta-Feira,2,0.157981,8,0
2,noite,false,4,0,1,0,1,1,0,avital,quarta-feira,3,0.167444,8,0
1,noite,false,13,0,1,0,1,1,0,pmark,quarta-feira,6,0.169839,7,1
1,noite,false,15,0,1,0,1,1,0,timhaines,terca-feira,10,0.160012,18,1
1,noite,false,30,3,8,3,2,8,0,awwx,terca-feira,167,0.841707,15,1
1,tarde,false,54,0,2,0,2,2,0,jacott,terca-feira,5,0.338636,3,0
1,manha,false,44,0,1,0,1,1,0,apendua,terca-feira,6,0.170726,26,0
1,noite,false,12,0,2,0,2,1,0,awwx,domingo,2,0.338489,17,1
1,tarde,false,27,0,1,0,1,1,0,BenjaminRH,domingo,2,0.160004,3,0
1,noite,false,74,0,2,0,2,2,0,jagill,sabado,39,0.343009,83,1
1,madrugada,false,33,0,1,0,1,1,0,jagill,sexta-feira,6,0.159582,74,0
3,madrugada,false,35,0,3,0,3,3,0,spang,quinta-Feira,10,0.503907,58,1
10,madrugada,false,35,0,8,0,8,8,0,spang,quinta-Feira,204,1.697108,116,1
2,noite,false,9,0,2,0,2,1,1,awwx,terca-feira,21,0.172184,13,1
9,madrugada,false,147,1,5,2,2,3,0,awwx,terca-feira,740,0.511286,5,1
0,tarde,false,40,0,0,0,0,0,0,AjayMT,sexta-feira,0,0,0,0
1,madrugada,false,3,0,1,0,1,1,0,timhaines,quarta-feira,2,0.156711,68,1
1,madrugada,false,25,0,1,0,1,0,1,timhaines,terca-feira,0,0.170774,87,0
1,madrugada,false,44,0,5,1,4,5,0,awwx,terca-feira,24,0.841462,30,1
1,madrugada,false,84,0,1,0,1,1,0,andreas-karlsson,segunda-feira,4,0.166858,13,1
1,madrugada,false,35,0,1,0,1,2,0,joshuaconner,domingo,2,0.173816,0,1
10,madrugada,false,20,0,15,2,13,12,0,joshuaconner,domingo,452,2.500069,144,1
2,noite,false,154,0,2,0,2,2,0,tutukin,sabado,24,0.360256,188,0
1,tarde,false,11,0,1,0,1,1,0,raix,sabado,2,0.164833,9,0
1,noite,false,49,0,2,0,2,2,0,awwx,sexta-feira,13,0.345529,10,1
1,madrugada,false,11,0,2,0,2,2,0,jacott,quinta-Feira,2,0.341917,89,1
1,madrugada,false,18,0,5,0,5,5,0,Tarangp,quarta-feira,168,0.861628,336,0
1,noite,false,60,0,2,1,1,0,1,ianserlin,segunda-feira,0,0.180624,35,0
1,tarde,false,90,0,1,0,1,1,0,hypno2000,segunda-feira,5,0.15995,13,0
10,manha,false,26,1,8,1,6,6,0,hypno2000,segunda-feira,97,1.860243,64,0
1,manha,false,49,0,1,0,1,1,0,mitar,domingo,3,0.174306,14,0
2,noite,false,75,0,2,0,2,2,0,kevee,quinta-Feira,43,0.359048,66,0
1,manha,false,18,0,1,0,1,1,0,erundook,terca-feira,2,0.195446,8,1
0,manha,false,18,0,0,0,0,0,0,erundook,terca-feira,0,0,0,0
1,tarde,false,5,0,1,0,1,0,1,awwx,segunda-feira,0,0.168444,80,0
1,tarde,false,10,0,1,0,1,1,0,awwx,segunda-feira,2,0.159211,15,0
1,tarde,false,6,0,1,0,1,1,0,jhoxray,segunda-feira,2,0.125648,82,0
1,manha,false,22,0,1,0,1,0,1,jhoxray,segunda-feira,0,0.173949,122,1
1,manha,false,6,0,1,0,1,0,1,reustle,segunda-feira,0,0.193117,75,1
3,noite,false,45,0,4,0,4,3,1,awwx,sabado,10,0.698757,25,1
1,noite,false,5,0,1,0,1,1,0,awwx,sabado,2,0.14857,23,0
2,madrugada,false,20,0,3,0,3,2,1,estark37,sabado,5,0.519862,21,1
1,madrugada,false,12,0,1,0,1,1,0,mquandalle,sexta-feira,76,0.164464,12,0
4,madrugada,false,10,0,2,0,2,2,0,andreas-karlsson,sexta-feira,4,0.693388,80,1
2,madrugada,false,25,0,2,0,2,2,0,mquandalle,quinta-Feira,65,0.333693,5,1
250,madrugada,false,21,21,456,200,235,245,8,mquandalle,quinta-Feira,23797,133.146499,388,1
1,noite,false,140,0,1,0,1,1,0,pstuart2,quarta-feira,4,0.169796,2,0
4,tarde,false,19,0,1,0,1,1,0,mitar,quarta-feira,4,0.345055,3,1
1,madrugada,false,2,0,1,0,1,0,1,Primigenus,quarta-feira,0,0.183826,76,1
6,noite,false,58,0,2,0,2,2,0,raix,sabado,128,0.192197,7,0
9,manha,false,52,1,7,1,5,5,0,mquandalle,sabado,92,0.353552,60,1
1,manha,false,22,0,6,0,6,3,3,raix,sexta-feira,46,1.130098,171,0
1,manha,false,22,0,6,0,6,3,3,raix,sexta-feira,46,1.130114,121,0
3,tarde,false,20,0,4,0,4,3,1,raix,quinta-Feira,4,0.179183,3,1
3,noite,false,23,0,3,1,2,3,0,mquandalle,quarta-feira,35,0.751941,50,0
1,madrugada,false,2,0,1,0,1,1,0,justinledwards,sabado,2,0.19066,0,0
2,manha,false,30,0,1,0,1,1,0,blackcoat,sexta-feira,12,0.362322,8,1
1,madrugada,false,37,0,1,0,1,1,0,timhaines,sexta-feira,15,0.190662,10,1
5,manha,false,30,0,9,0,9,0,9,kevee,quarta-feira,0,2.522883,47,1
