@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,2,6,7,10,12,15,8,11,14,16,23,1,17,18,53'

@attribute doc_files numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute src_churn numeric
@attribute files_added numeric
@attribute files_changed numeric
@attribute other_files numeric
@attribute test_churn numeric
@attribute at_mentions_comments numeric
@attribute created_at_week_day {terca-feira,sexta-feira,quarta-feira,quinta-Feira,sabado,segunda-feira,domingo}
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,noite,23,1,2,2,80,0,2,0,18,2,terca-feira,8.754335,0.386486,1
0,tarde,74,8,12,12,1731,1,13,0,0,4,terca-feira,214.166524,9.455005,1
0,tarde,16,2,3,3,18,0,3,0,0,3,terca-feira,0,0,1
0,madrugada,20,2,1,1,54,0,1,0,0,0,terca-feira,9.531831,0.425054,1
0,tarde,36,1,1,1,2,0,1,0,0,0,segunda-feira,4.571499,0.201818,1
0,tarde,39,1,1,1,2,0,1,0,0,0,segunda-feira,4.579362,0.202165,0
0,tarde,33,1,1,1,5,0,1,0,0,0,segunda-feira,4.79786,0.211811,0
0,manha,27,1,1,1,2,0,1,0,0,0,segunda-feira,4.587216,0.202512,0
0,madrugada,5,2,1,1,36,0,1,0,0,0,segunda-feira,9.787859,0.4365,1
0,madrugada,8,2,0,1,78,1,1,0,0,0,segunda-feira,9.691789,0.428771,1
0,madrugada,8,2,9,9,48,0,9,0,0,0,segunda-feira,22.857881,1.019393,1
0,madrugada,5,2,11,11,56,0,11,0,0,0,segunda-feira,32.456014,1.435905,1
0,noite,3,2,3,3,12,0,3,0,0,0,domingo,31.744345,1.40442,1
0,noite,3,2,3,3,12,0,3,0,0,0,domingo,31.744345,1.415702,1
0,noite,3,2,6,6,32,0,6,0,0,0,domingo,33.814998,1.496027,1
0,noite,2,2,6,6,32,0,6,0,0,0,domingo,33.897581,1.511728,1
0,noite,4,1,1,1,2,0,1,0,0,0,domingo,4.651797,0.207456,1
0,noite,4,1,1,1,2,0,1,0,0,0,domingo,4.651797,0.205803,1
0,tarde,2,1,1,1,10,0,1,0,0,0,domingo,4.765975,0.212547,1
0,tarde,2,1,1,1,10,0,1,0,0,0,domingo,4.765975,0.210853,1
0,manha,7,2,1,1,98,0,1,0,0,4,domingo,9.502348,0.423754,1
0,madrugada,5,2,2,1,10,0,2,1,0,0,domingo,20.376598,0.908706,1
0,noite,6,2,2,1,9,0,2,1,0,0,sabado,10.482032,0.463718,1
0,noite,5,2,12,12,112,0,12,0,0,0,sabado,117.527863,5.199385,1
0,noite,7,1,3,3,8,0,3,0,0,0,sabado,16.677686,0.743753,1
0,noite,8,1,1,1,7,0,1,0,0,0,sabado,4.676423,0.206883,1
0,noite,8,1,1,1,9,0,1,0,0,0,sabado,4.795491,0.213858,1
0,madrugada,12,2,3,4,11,1,4,0,95,1,sabado,13.92591,0.616077,1
0,manha,75,1,1,1,3,0,1,0,0,0,quarta-feira,4.409867,0.196661,1
0,manha,11,2,1,1,4,0,1,0,0,0,quarta-feira,9.891189,0.437581,1
0,noite,105,1,2,2,10,0,2,0,0,1,terca-feira,9.290685,0.411015,1
0,noite,61,1,2,2,10,0,2,0,0,1,terca-feira,0,0,1
0,tarde,5,1,2,1,42,0,2,1,0,1,terca-feira,9.197327,0.410161,1
0,tarde,5,1,2,1,42,0,2,1,0,0,terca-feira,9.197327,0.406885,1
0,madrugada,721,1,41,41,766,0,41,0,0,0,domingo,218.657428,9.670165,1
0,madrugada,723,1,21,21,192,0,21,0,0,0,domingo,116.761751,5.206528,1
0,madrugada,6,1,23,24,641,1,24,0,0,2,sexta-feira,115.815036,5.172178,1
0,madrugada,22,1,33,34,239,0,34,0,441,0,sexta-feira,154.184105,6.8857,1
0,tarde,58,1,2,2,4,0,2,0,0,0,quinta-Feira,9.651802,0.426853,1
0,noite,36,1,1,1,17,0,1,0,0,0,quarta-feira,4.675942,0.206824,1
0,madrugada,12,1,1,1,7,0,1,0,0,0,quarta-feira,4.568933,0.202089,1
0,madrugada,9,1,1,1,2,0,1,0,0,0,quarta-feira,4.639357,0.205204,1
0,madrugada,10,1,4,4,10,0,4,0,2,0,terca-feira,18.803807,0.839867,1
0,madrugada,9,1,4,3,2,0,4,1,5,0,terca-feira,18.776739,0.838671,1
0,manha,58,3,4,5,425,1,5,0,0,0,domingo,38.106032,1.689058,1
0,noite,6,1,2,2,4,0,2,0,0,0,sabado,8.973735,0.401679,1
0,noite,6,1,2,2,4,0,2,0,0,0,sabado,8.973735,0.397777,1
0,madrugada,43,1,1,1,3,0,1,0,0,0,sabado,4.762524,0.211107,1
0,noite,4,2,5,5,44,0,5,0,7,0,sexta-feira,23.589121,1.055877,1
0,tarde,51,3,4,4,174,0,4,0,6,0,sexta-feira,32.891539,1.457977,0
0,madrugada,3,4,19,20,253,0,19,0,0,0,sexta-feira,99.249604,4.442551,1
0,madrugada,5,1,17,18,80,0,17,0,0,0,sexta-feira,89.410535,3.96325,1
0,madrugada,3,5,23,23,98,0,23,0,163,0,sexta-feira,160.428029,7.180977,1
0,madrugada,3,1,8,9,189,0,9,0,94,0,sexta-feira,37.986393,1.696717,1
0,tarde,47,2,2,2,23,0,2,0,0,0,quinta-Feira,18.314661,0.811663,1
0,madrugada,7,6,10,10,187,0,10,0,58,0,quinta-Feira,104.388177,4.661605,1
0,madrugada,5,1,2,2,8,0,2,0,0,0,quinta-Feira,9.479052,0.420089,1
0,madrugada,5,1,2,2,8,0,2,0,0,0,quinta-Feira,9.479052,0.423301,1
0,madrugada,21,1,8,9,137,0,10,1,104,0,quinta-Feira,38.134803,1.69333,1
0,madrugada,10,1,18,19,380,0,19,0,376,0,quinta-Feira,86.604961,3.838124,1
0,madrugada,8,1,21,46,1535,4,27,0,0,0,quinta-Feira,121.271457,5.39723,1
0,madrugada,6,2,22,47,2889,4,28,0,0,0,quinta-Feira,251.972046,11.213923,1
0,madrugada,43,9,31,100,4727,8,41,0,110,0,quinta-Feira,323.700627,14.406412,1
0,noite,7,1,8,8,128,0,8,0,102,0,terca-feira,38.458961,1.711614,1
0,noite,9,1,1,1,1,0,1,0,0,2,terca-feira,4.901477,0.21814,1
0,noite,32,1,3,3,46,0,3,0,0,1,terca-feira,13.708317,0.610088,1
0,tarde,84,3,4,4,192,0,4,0,0,1,terca-feira,45.86509,2.041223,1
0,madrugada,35,1,1,0,0,0,1,1,0,0,terca-feira,4.646754,0.206804,1
0,madrugada,11,1,1,1,0,0,1,0,4,0,terca-feira,4.601729,0.204801,1
0,madrugada,20,1,1,1,0,0,1,0,27,0,terca-feira,4.747161,0.211273,0
0,madrugada,12,1,1,1,2,0,1,0,0,0,terca-feira,4.786165,0.213009,1
0,madrugada,6,1,3,3,21,0,3,0,0,0,terca-feira,14.028912,0.624358,1
0,tarde,13,1,1,1,17,0,1,0,0,0,segunda-feira,4.941199,0.220349,1
0,tarde,73,1,2,1,0,0,2,1,87,0,segunda-feira,8.917551,0.397671,1
0,tarde,154,1,1,0,0,0,1,1,0,0,segunda-feira,3.983376,0.177636,1
0,noite,42,2,7,9,838,2,9,0,790,0,sabado,80.616332,3.595023,1
0,madrugada,11,1,1,1,23,0,1,0,0,0,sabado,4.388642,0.195708,1
0,madrugada,15,1,3,3,58,0,3,0,0,0,sabado,14.333313,0.639183,1
0,noite,11,1,4,2,2,0,4,2,15,0,sexta-feira,18.156632,0.809659,1
0,noite,13,1,4,4,55,0,4,0,8,0,sexta-feira,18.916233,0.843529,1
0,noite,10,1,1,1,7,0,1,0,0,0,sexta-feira,4.58116,0.204287,1
0,noite,19,7,10,10,282,0,10,0,189,0,sexta-feira,108.488013,4.837419,1
0,noite,41,1,1,1,2,0,1,0,0,0,sexta-feira,4.408521,0.196573,0
0,tarde,120,8,4,4,99,0,4,0,0,3,sexta-feira,57.397444,2.55932,0
0,madrugada,2,3,15,15,68,0,15,0,113,0,sexta-feira,74.723301,3.33187,1
0,noite,116,1,4,4,22,0,4,0,123,0,quinta-Feira,18.910435,0.843265,1
0,tarde,122,26,7,7,112,0,7,0,0,0,quinta-Feira,132.385522,5.915934,0
0,madrugada,16,1,1,1,2,0,1,0,0,0,quinta-Feira,4.586776,0.20497,1
0,madrugada,12,1,2,2,8,0,2,0,7,0,quinta-Feira,9.15441,0.409084,1
0,noite,4,1,2,2,23,0,2,0,22,0,quarta-feira,9.423337,0.422893,1
0,noite,11,1,3,3,54,0,3,0,0,0,quarta-feira,14.330143,0.6431,1
0,noite,22,3,4,4,333,0,4,0,0,1,terca-feira,18.887563,0.851262,0
0,manha,47,1,5,5,105,0,5,0,0,0,terca-feira,24.153738,1.088608,1
0,manha,30,1,3,3,8,0,3,0,0,0,terca-feira,14.001779,0.631059,1
0,madrugada,5,1,5,7,273,2,7,0,68,8,terca-feira,33.604995,1.508068,1
0,madrugada,46,1,5,5,67,1,6,1,181,0,terca-feira,28.656538,1.28058,1
0,madrugada,12,0,0,0,0,0,0,0,0,0,terca-feira,0,0,0
0,madrugada,95,3,5,5,395,1,6,0,141,0,terca-feira,23.631381,1.065017,1
0,noite,9,1,4,2,25,0,4,2,14,0,segunda-feira,18.307627,0.825172,1
0,noite,28,1,3,3,5,0,3,0,79,0,segunda-feira,14.541428,0.65542,1
0,noite,2,1,1,1,2,0,1,0,0,0,segunda-feira,5.242344,0.236285,1
0,tarde,2,1,1,1,3,0,1,0,0,0,segunda-feira,5.142819,0.231798,1
0,tarde,2,1,2,1,1,0,2,1,0,0,segunda-feira,9.040981,0.407498,1
0,tarde,4,1,1,1,10,1,2,1,0,0,segunda-feira,11.015098,0.497919,1
0,madrugada,8,1,3,3,17,0,3,0,27,0,sabado,14.158939,0.640056,1
0,noite,32,2,2,2,7,0,2,0,0,0,sexta-feira,9.939899,0.449334,1
0,noite,49,4,5,5,230,0,5,0,62,0,sexta-feira,38.33643,1.733015,1
0,noite,7,4,5,5,237,0,5,0,16,1,sexta-feira,13.113611,0.592833,1
0,madrugada,89,7,10,7,229,0,10,3,114,1,sexta-feira,55.496668,2.508791,1
0,madrugada,12,3,8,8,27,0,8,0,26,0,sexta-feira,69.668843,3.149417,1
0,madrugada,3,1,1,1,0,0,1,0,2,0,sexta-feira,4.593356,0.207645,1
0,tarde,60,1,1,1,6,0,1,0,0,0,quinta-Feira,4.927862,0.222767,1
0,manha,48,13,12,12,108,0,12,0,121,0,quinta-Feira,47.508608,2.147652,1
0,manha,5,1,2,2,2,0,2,0,8,0,quinta-Feira,9.583629,0.433239,1
0,manha,2,1,2,0,0,0,2,2,0,0,quinta-Feira,8.920103,0.403243,1
0,tarde,3,4,10,9,2,0,10,1,157,0,quarta-feira,42.732193,1.931822,1
0,tarde,13,1,1,1,0,0,1,0,41,0,quarta-feira,4.907255,0.221843,1
0,manha,3,1,1,1,0,0,1,0,8,0,quarta-feira,4.389266,0.198424,1
0,madrugada,12,1,2,2,37,0,2,0,0,0,quarta-feira,9.094844,0.412881,1
0,noite,12,2,2,1,0,0,2,1,86,0,terca-feira,9.536643,0.433864,1
0,noite,15,1,1,1,12,0,1,0,0,0,terca-feira,4.617153,0.210057,1
0,tarde,155,1,1,1,24,0,1,0,0,0,terca-feira,4.507612,0.205073,1
0,tarde,53,6,8,8,108,1,9,0,91,0,terca-feira,51.601567,2.347606,1
0,tarde,6,1,1,1,75,0,1,0,0,2,terca-feira,4.342933,0.197581,1
0,manha,24,1,10,9,52,0,10,1,0,0,terca-feira,46.929043,2.13503,1
0,manha,20,6,5,5,153,0,5,0,0,0,terca-feira,32.926579,1.49799,1
0,madrugada,29,4,9,8,20,0,9,1,52,0,terca-feira,55.385621,2.519761,1
0,madrugada,58,7,8,8,282,2,10,1,502,1,terca-feira,78.167292,3.55621,1
0,madrugada,172,1,1,1,4,0,1,0,0,0,terca-feira,4.655961,0.211822,0
0,madrugada,18,1,1,1,1,0,1,0,0,1,terca-feira,4.953371,0.225353,1
0,noite,19,2,2,2,7,0,2,0,8,0,segunda-feira,9.668473,0.439882,1
0,noite,7,1,1,1,2,0,1,0,0,0,segunda-feira,5.00949,0.227915,1
0,noite,13,1,2,2,37,0,2,0,0,0,segunda-feira,8.870747,0.403589,1
0,tarde,8,2,2,1,16,0,2,1,0,0,segunda-feira,18.049875,0.821208,1
1,noite,16,82,115,360,16430,159,409,51,0,0,domingo,949.848803,43.214593,0
0,manha,4,4,2,2,20,0,2,0,0,0,domingo,9.780637,0.444987,1
0,noite,32,1,2,2,23,0,2,0,0,0,sabado,9.560193,0.434981,1
0,madrugada,3,1,1,3,11,2,3,0,0,0,sabado,4.758904,0.216531,1
0,madrugada,3,1,1,1,9,0,1,0,0,0,sabado,4.575769,0.208199,1
0,noite,16,2,10,10,403,0,10,0,0,0,sexta-feira,13.692706,0.623136,1
0,tarde,39,1,2,2,12,0,2,0,6,3,sexta-feira,9.12779,0.415392,1
0,tarde,19,1,1,1,1,0,1,0,0,0,sexta-feira,4.003789,0.182207,1
0,madrugada,2,6,10,10,103,0,10,0,26,0,sexta-feira,28.624587,1.302664,1
0,madrugada,5,1,2,1,0,0,2,1,5,0,sexta-feira,8.777595,0.399454,1
0,tarde,186,1,1,1,0,0,1,0,2,2,quinta-Feira,4.647833,0.211526,1
0,manha,2,2,1,1,11,0,1,0,0,0,quinta-Feira,9.331804,0.424698,1
0,manha,1,2,0,0,0,0,0,0,0,0,quinta-Feira,0,0,0
0,madrugada,26,26,9,8,325,0,9,1,765,0,quinta-Feira,236.53613,10.764953,1
0,noite,5,1,1,1,2,0,1,0,0,0,quarta-feira,4.778851,0.21749,1
0,noite,140,6,3,3,239,0,3,0,0,0,quarta-feira,51.981873,2.365745,1
0,noite,111,4,2,2,145,0,2,0,0,1,quarta-feira,13.557366,0.620891,1
0,noite,45,1,1,1,3,0,1,0,0,0,terca-feira,4.799596,0.223819,1
0,tarde,36,2,1,1,6,0,1,0,0,0,terca-feira,8.995784,0.419499,1
0,tarde,67,1,1,1,3,0,1,0,0,0,terca-feira,4.513046,0.210456,0
0,manha,25,2,2,8,138,8,10,2,0,0,terca-feira,97.247867,4.534948,1
0,madrugada,2,2,8,8,51,0,8,0,19,0,terca-feira,37.796212,1.762502,1
0,noite,18,2,2,2,25,0,2,0,0,0,segunda-feira,4.489117,0.209334,1
0,noite,4,1,2,2,3,0,2,0,0,0,segunda-feira,8.43894,0.393521,1
0,noite,24,1,1,1,10,0,1,0,0,0,segunda-feira,4.754785,0.221723,1
0,manha,12,15,6,9,179,9,15,2,0,0,segunda-feira,95.791837,4.466974,0
0,manha,26,1,1,1,8,0,1,0,0,0,domingo,4.837212,0.22557,1
0,manha,67,2,5,0,0,0,5,5,0,2,sabado,22.683886,1.057799,1
0,manha,8,2,2,2,136,0,2,0,0,0,sabado,18.608458,0.867753,1
0,madrugada,18,1,1,1,2,0,1,0,0,0,sabado,4.378676,0.204187,1
0,madrugada,16,1,4,1,36,0,4,3,0,0,sabado,19.40132,0.90475,1
0,madrugada,40,2,1,1,17,0,1,0,0,0,sabado,4.672405,0.21789,1
0,madrugada,28,1,1,1,9,0,1,0,0,0,sabado,4.72056,0.220136,1
0,madrugada,12,1,2,2,3,0,2,0,0,0,sabado,9.219446,0.429932,1
0,noite,32,2,3,4,152,1,4,0,56,0,sexta-feira,38.56167,1.802265,1
0,noite,21,2,2,1,0,0,2,1,16,0,sexta-feira,8.953694,0.418471,1
0,tarde,8,1,1,2,433,1,2,0,0,0,sexta-feira,9.474124,0.443859,1
0,manha,27,4,2,1,160,0,2,1,0,0,sexta-feira,32.671605,1.530653,1
0,madrugada,11,2,2,2,0,0,2,0,13,0,sexta-feira,9.086244,0.425693,1
0,madrugada,9,1,1,1,1,0,1,0,0,0,quinta-Feira,4.580426,0.214594,1
0,noite,7,2,4,4,25,0,4,0,36,0,quarta-feira,23.169253,1.085548,1
0,noite,59,18,8,7,254,3,11,1,642,2,quarta-feira,129.523081,6.068549,0
0,noite,14,4,15,15,1366,0,15,0,688,1,quarta-feira,65.494357,3.068609,1
0,tarde,7,2,2,2,31,0,2,0,0,0,quarta-feira,13.929107,0.652621,1
0,tarde,2,1,1,1,2,0,1,0,0,0,quarta-feira,4.846416,0.227071,1
0,manha,5,1,1,1,5,0,1,0,0,0,quarta-feira,4.609796,0.215985,1
0,madrugada,8,1,1,1,7,0,1,0,0,0,quarta-feira,4.453235,0.20865,1
0,madrugada,44,1,1,1,1,0,1,0,0,0,quarta-feira,4.590811,0.215096,1
0,noite,86,62,45,41,1822,10,55,9,2366,1,terca-feira,327.89713,15.404462,1
0,tarde,22,3,6,5,15,1,7,2,10,0,terca-feira,31.744792,1.491356,1
0,madrugada,6,2,2,2,12,0,2,0,2,0,terca-feira,9.374635,0.440416,1
0,madrugada,8,6,3,3,226,0,3,0,0,0,terca-feira,57.256365,2.689879,1
0,tarde,4,1,1,1,1,0,1,0,0,0,segunda-feira,4.793853,0.225727,1
0,tarde,24,1,10,9,81,4,14,5,86,0,segunda-feira,63.393253,2.984982,1
0,madrugada,22,1,4,4,62,0,4,0,0,0,sabado,19.015969,0.895402,1
0,madrugada,5,1,1,1,2,0,1,0,0,0,sabado,4.614991,0.217308,1
0,noite,12,1,5,5,29,0,5,0,17,0,sexta-feira,23.787785,1.120107,1
0,noite,9,1,3,3,25,0,3,0,0,0,sexta-feira,13.846314,0.652017,1
0,noite,6,1,1,0,0,0,1,1,0,0,sexta-feira,4.633019,0.21817,1
0,madrugada,12,1,2,2,27,0,2,0,14,0,sexta-feira,8.890693,0.422473,1
0,madrugada,8,1,1,1,2,0,1,0,0,0,sexta-feira,5.049216,0.239931,1
0,noite,3,1,1,0,0,0,1,1,0,0,quinta-Feira,4.416966,0.209887,1
0,tarde,6,2,14,14,483,4,18,0,73,3,quinta-Feira,66.597655,3.164615,1
0,tarde,45,1,1,10,887,9,10,0,0,0,quinta-Feira,0,0,1
0,noite,8,2,2,2,88,0,2,0,0,1,quarta-feira,18.584084,0.906494,1
0,tarde,7,1,1,1,9,0,1,0,0,0,quarta-feira,5.134785,0.250466,1
0,madrugada,11,1,1,1,3,0,1,0,0,0,quarta-feira,4.82844,0.235523,1
0,manha,13,4,12,67,12006,6,86,19,18,0,terca-feira,134.909493,6.658695,0
0,manha,33,2,0,1,30,1,1,0,0,0,terca-feira,10.180189,0.502461,1
0,madrugada,96,15,21,22,2488,4,25,1,137,0,terca-feira,317.337325,15.66274,1
0,madrugada,33,3,2,2,430,0,2,0,0,2,terca-feira,10.164567,0.488188,1
0,noite,45,1,1,1,2,0,1,0,0,7,segunda-feira,4.813667,0.231195,1
0,noite,11,1,1,1,2,0,1,0,0,0,segunda-feira,4.536854,0.2179,1
0,tarde,3,1,5,15,2355,0,17,2,0,0,domingo,22.568871,1.083955,1
0,tarde,39,5,5,5,66,0,5,0,0,0,sexta-feira,55.706367,2.675086,1
0,manha,7,2,4,3,540,0,4,1,0,0,sexta-feira,18.393833,0.883294,1
0,noite,4,3,4,5,195,1,5,0,0,1,quinta-Feira,71.369968,3.435009,1
0,tarde,46,3,1,1,68,0,1,0,0,1,quinta-Feira,8.785799,0.422857,0
0,manha,36,6,1,1,169,0,1,0,0,2,quinta-Feira,18.428714,0.886967,1
0,madrugada,9,1,1,1,30,0,1,0,0,0,quinta-Feira,4.683717,0.225424,1
0,noite,57,3,4,4,52,0,4,0,0,0,quarta-feira,37.428858,1.801446,1
0,manha,11,1,1,1,1,0,1,0,0,0,quarta-feira,4.517324,0.217416,1
0,madrugada,83,4,8,7,258,0,8,1,0,0,quarta-feira,93.101578,4.480928,1
0,madrugada,21,2,2,2,28,1,3,1,0,0,quarta-feira,13.798275,0.665574,1
0,madrugada,26,9,17,18,885,4,21,0,353,0,terca-feira,144.870387,7.053558,1
0,madrugada,6,1,1,1,2,0,1,0,0,0,terca-feira,4.35666,0.21212,1
0,noite,29,3,2,2,32,0,2,0,0,1,segunda-feira,28.328671,1.379285,1
0,madrugada,62,4,5,4,372,0,5,1,217,9,sabado,85.235852,4.15002,1
0,madrugada,37,3,2,2,28,0,2,0,0,0,sabado,20.367912,0.991687,1
0,tarde,189,1,1,1,4,0,1,0,0,0,quinta-Feira,4.662534,0.227242,1
0,noite,40,1,1,1,5,0,1,0,0,0,quarta-feira,4.817765,0.234808,1
0,tarde,6,2,3,3,9,0,3,0,4,0,quarta-feira,23.546291,1.147597,1
0,madrugada,19,1,2,1,0,0,2,1,9,0,sabado,8.805254,0.369849,1
0,noite,2,1,0,1,106,1,1,0,0,0,sexta-feira,4.88109,0.205439,1
0,noite,2,1,1,1,6,0,1,0,0,0,sexta-feira,4.584452,0.192961,0
0,noite,23,1,3,3,5,0,3,0,12,0,sexta-feira,14.272322,0.600726,1
0,noite,62,1,4,4,79,0,4,0,0,0,sexta-feira,19.12142,0.804832,1
0,noite,39,2,3,61,1971,0,63,2,0,0,sexta-feira,13.742776,0.577265,1
0,madrugada,13,1,6,6,76,0,6,0,31,6,sexta-feira,28.72429,1.209033,1
0,madrugada,15,1,6,5,35,0,6,1,3,0,sexta-feira,27.228098,1.146127,1
0,madrugada,34,1,3,3,66,0,3,0,0,0,sexta-feira,14.701539,0.61884,1
0,madrugada,103,21,14,11,1457,1,15,4,610,1,quinta-Feira,263.837006,11.105839,1
0,tarde,34,1,1,1,5,0,1,0,0,0,terca-feira,4.495715,0.189242,1
0,tarde,122,3,3,3,34,0,3,0,0,0,terca-feira,14.329689,0.603193,1
0,manha,7,1,0,0,0,0,0,0,0,0,terca-feira,0,0,0
0,noite,38,7,9,9,391,0,9,0,0,4,segunda-feira,62.684677,2.638633,1
0,noite,6,2,1,0,0,0,1,1,0,0,segunda-feira,4.676084,0.19683,1
0,madrugada,39,1,2,2,6,0,2,0,12,0,sabado,9.381971,0.394914,1
0,madrugada,17,1,2,1,82,0,2,0,0,0,sexta-feira,9.624529,0.405154,1
0,manha,87,3,3,3,96,0,3,0,0,0,quinta-Feira,42.461639,1.787449,1
0,madrugada,2,2,3,2,0,0,3,1,12,0,quinta-Feira,19.121034,0.804912,1
0,manha,25,2,4,74,78,4,12,0,750,0,quarta-feira,76.264821,3.210418,1
0,madrugada,27,1,8,8,42,0,8,0,7,0,quarta-feira,37.117858,1.562513,1
0,noite,11,1,3,3,41,0,3,0,0,0,terca-feira,14.005935,0.589592,1
0,noite,10,1,4,4,30,0,4,0,0,0,terca-feira,17.822514,0.750248,1
0,manha,8,1,1,1,1,0,1,0,0,0,terca-feira,4.60281,0.19376,1
0,madrugada,45,1,4,4,28,0,4,0,0,0,terca-feira,19.013151,0.800385,1
0,noite,2,1,1,1,2,0,1,0,0,0,segunda-feira,4.645921,0.195576,1
0,tarde,54,2,1,1,6,0,1,0,0,1,segunda-feira,9.552106,0.405181,1
0,manha,8,2,3,3,232,4,7,4,0,0,domingo,43.290144,1.836282,1
0,madrugada,11,6,1,1,82,0,1,0,0,0,domingo,14.210129,0.602764,1
0,madrugada,12,1,1,1,28,0,1,0,0,0,domingo,4.740965,0.201102,1
0,noite,84,1,2,2,5,0,2,0,0,0,sabado,9.791967,0.415355,1
0,manha,7,3,5,5,177,0,5,0,0,0,sabado,51.114896,2.168188,1
0,manha,290,2,4,4,33,0,4,0,0,1,sabado,22.889713,0.970934,1
0,madrugada,8,2,2,2,192,0,2,0,0,0,sabado,18.999184,0.805892,1
0,madrugada,79,1,2,2,97,0,2,0,0,0,sabado,9.497496,0.402857,0
0,madrugada,12,1,1,1,9,0,1,0,0,0,sexta-feira,4.867661,0.206471,1
0,tarde,7,2,10,10,4858,1,11,1,0,0,quinta-Feira,102.985777,4.472791,1
0,tarde,11,1,1,1,10,0,1,0,0,0,quinta-Feira,4.55943,0.198021,1
0,tarde,8,1,1,1,2,0,1,0,0,0,quinta-Feira,4.907986,0.213159,1
0,madrugada,56,5,2,2,36,1,3,0,55,0,quinta-Feira,23.874733,1.036907,1
0,madrugada,7,1,1,1,62,0,1,0,0,0,quinta-Feira,4.472364,0.19424,1
0,noite,9,2,1,1,2,0,1,0,0,1,quarta-feira,9.504162,0.412831,1
0,manha,28,1,50,49,5302,0,50,1,0,1,quarta-feira,240.035331,10.426387,1
0,madrugada,154,9,2,2,21,0,2,0,0,0,terca-feira,20.005822,0.868991,1
0,madrugada,74,1,1,1,2,0,1,0,0,0,terca-feira,4.347115,0.188825,1
0,tarde,6,2,1,1,6,0,1,0,0,0,domingo,4.439379,0.192833,1
0,madrugada,54,10,5,5,172,0,5,0,0,0,sabado,61.687931,2.679528,1
0,madrugada,7,2,1,1,42,0,1,0,0,0,sabado,9.270773,0.402693,1
0,madrugada,5,2,4,4,44,0,4,0,38,0,sexta-feira,23.816589,1.034541,1
0,noite,12,1,1,1,5,0,1,0,0,0,quinta-Feira,4.578031,0.198859,1
0,madrugada,17,1,1,1,6,0,1,0,0,0,quinta-Feira,4.812444,0.209044,1
1,noite,18,16,77,84,361,20,102,4,33745,5,quarta-feira,2458.842607,106.807758,1
0,noite,42,4,60,78,411,39,103,26,2747,0,quarta-feira,426.900079,18.543782,0
0,manha,1,6,10,11,955,1,13,1,38,0,quarta-feira,18.631097,0.809302,0
0,madrugada,26,1,3,6,18,0,3,0,2,0,quarta-feira,14.011719,0.608645,1
0,madrugada,2,2,5,5,232,0,5,0,0,0,quarta-feira,28.685463,1.318434,1
0,noite,33,1,1,1,1,0,1,0,0,0,terca-feira,4.434533,0.20382,1
0,madrugada,30,4,4,4,264,1,5,0,23,0,terca-feira,28.981946,1.3351,1
0,madrugada,14,5,1,1,143,0,1,0,0,0,terca-feira,17.502727,0.806289,1
0,madrugada,8,1,1,2,21,1,2,0,53,0,terca-feira,9.692369,0.447505,1
0,noite,43,2,1,1,1,0,1,0,0,0,segunda-feira,4.434533,0.204746,0
0,tarde,17,2,6,6,168,0,6,0,0,0,segunda-feira,51.469043,2.376372,1
0,tarde,8,1,1,1,6,0,1,0,0,0,segunda-feira,4.596703,0.212234,1
0,madrugada,43,3,1,1,28,0,1,0,0,1,sabado,13.043394,0.602225,1
0,tarde,648,10,9,12,1675,23,32,19,244,1,sexta-feira,372.291755,17.188884,1
0,manha,29,5,1,1,65,0,1,0,0,0,sexta-feira,22.655801,1.046026,1
0,madrugada,57,1,1,1,60,0,1,0,0,2,sexta-feira,4.83716,0.223333,1
0,madrugada,5,1,1,1,1,0,1,0,0,0,sexta-feira,4.648263,0.214612,1
0,madrugada,161,3,4,4,117,0,4,0,0,0,sexta-feira,55.034788,2.540965,1
