@relation 'hazelcast-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,7,8,9,14,6,2,11,4,10,12,17,15,16,18,53'

@attribute doc_files numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_changed numeric
@attribute forward_links {false,true}
@attribute files_modified numeric
@attribute src_files numeric
@attribute new_entropy numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,2,0,0,0,14,madrugada,4,false,4,4,18.605141,53,2,0.160782,1
0,1,0,0,1,16,noite,6,false,6,5,26.864753,27,33,0.232163,1
0,1,1,0,0,2,tarde,5,false,4,5,23.405826,121,2,0.20235,1
0,1,0,0,0,5,tarde,2,false,2,2,9.004106,2,50,0.077843,1
0,7,0,0,0,10,noite,2,false,2,2,9.399362,6,135,0.08126,1
0,7,0,0,0,6,tarde,10,false,10,11,31.473978,190,83,0.272102,1
0,1,0,0,0,15,tarde,1,false,1,1,4.421004,0,10,0.03848,1
0,1,0,0,0,11,tarde,2,false,2,2,8.857802,2,9,0.094851,1
0,1,0,0,0,10,tarde,2,false,2,2,8.502196,2,4,0.074003,1
0,1,0,0,0,9,tarde,1,false,1,1,4.794807,0,17,0.041734,1
0,1,0,0,0,17,tarde,1,false,1,1,4.533796,0,97,0.039462,1
0,1,1,0,0,29,tarde,2,false,1,2,9.236814,213,0,0.080397,0
0,2,0,0,0,24,tarde,1,false,1,1,4.713581,0,100,0.041027,1
0,2,0,0,0,3,tarde,1,false,1,1,9.323159,0,29,0.081149,1
0,2,0,0,0,25,tarde,2,false,2,2,9.251467,7,74,0.080869,1
0,2,0,0,0,2,tarde,2,false,2,2,4.499082,9,0,0.039328,1
0,3,0,0,0,8,tarde,1,false,1,1,4.724155,0,142,0.041295,1
0,2,0,0,0,6,noite,2,false,2,2,8.788765,13,94,0.07692,1
0,1,0,0,0,12,noite,2,false,2,2,9.006008,11,43,0.096438,1
0,3,0,0,0,18,noite,4,false,4,4,12.613741,7,24,0.110397,1
0,1,0,0,0,18,noite,7,false,7,7,30.618965,25,22,0.267981,0
0,20,7,0,10,36,tarde,16,false,9,6,36.511895,1823,410,0.319682,1
0,5,1,0,0,9,noite,4,false,3,3,22.372001,156,407,0.195959,1
0,1,0,0,1,16,noite,1,false,1,0,3.859272,0,0,0.041326,1
0,250,34,8,36,14,noite,285,false,243,240,2414.21759,5411,5138,21.146468,1
0,2,0,0,1,21,noite,1,false,1,0,3.664985,0,0,0.032102,1
0,1,0,0,0,6,noite,1,false,1,1,4.875268,0,30,0.042703,1
0,2,0,0,0,13,noite,2,false,2,2,4.50168,7,3,0.039431,1
0,1,0,0,0,6,noite,2,false,2,2,8.778691,44,0,0.076894,1
0,1,0,0,0,6,noite,2,false,2,2,8.783727,46,0,0.094057,1
0,4,1,1,0,11,tarde,7,false,5,6,22.746857,64,339,0.199383,1
0,1,0,0,0,28,tarde,1,true,1,1,4.535083,53,0,0.039751,1
0,3,0,0,0,35,tarde,1,false,1,1,4.578752,0,125,0.040134,0
0,2,0,0,0,9,tarde,4,false,4,4,8.779376,21,0,0.076954,1
0,3,0,0,0,3,noite,1,false,1,1,8.25587,261,0,0.072519,1
0,2,0,0,0,4,noite,1,false,1,1,4.888558,0,135,0.042941,1
0,3,1,0,0,17,noite,8,false,7,7,27.386592,370,907,0.240561,1
35,5,0,1,41,7,tarde,905,false,904,829,1339.980057,5852,807,11.770246,1
0,1,0,0,0,6,tarde,1,false,1,1,4.997696,76,0,0.044081,1
0,4,1,0,0,17,tarde,4,false,3,4,9.438784,0,173,0.085209,1
0,17,10,0,3,4,noite,98,false,88,109,723.656834,6191,76,6.532874,1
0,1,1,0,0,22,tarde,34,false,33,34,160.770152,327,0,1.451366,1
0,31,18,4,0,73,tarde,53,false,31,38,330.875607,6,4539,2.987008,0
0,3,0,0,0,22,tarde,2,false,2,2,9.207249,30,0,0.083119,1
0,3,0,0,0,22,tarde,2,false,2,2,9.190191,30,0,0.09841,1
0,1,0,0,0,2,tarde,14,false,14,14,59.219842,91,0,0.534612,1
0,1,0,0,1,15,manha,1,false,1,0,3.16556,0,0,0.033897,1
0,1,0,7,20,44,manha,17,false,10,0,43.095883,0,0,0.387886,1
0,1,0,0,0,11,madrugada,22,false,22,22,96.448103,111,35,0.868455,1
0,1,0,0,0,11,madrugada,18,false,18,18,79.791466,112,35,0.854411,1
0,1,1,0,0,2,madrugada,3,false,2,3,13.372346,12,122,0.12041,1
0,1,0,0,0,4,tarde,2,false,2,2,0,10,0,0,1
0,1,1,0,1,3,tarde,23,false,22,22,107.533151,728,0,0.969313,1
0,2,0,0,0,36,tarde,2,false,2,2,4.39091,10,11,0.047018,1
0,2,0,0,0,36,tarde,4,false,4,4,9.143512,10,34,0.08242,1
0,2,0,0,0,8,tarde,1,false,1,1,4.856301,124,0,0.043775,1
0,1,2,0,1,3,tarde,8,false,6,10,37.629404,136,0,0.339195,1
0,1,1,0,0,5,tarde,3,false,2,3,13.209831,0,188,0.119169,1
0,1,1,0,0,13,madrugada,8,false,7,8,36.040053,8,351,0.325124,1
0,2,0,2,4,7,noite,9,false,7,5,21.744448,344,0,0.196161,1
0,1,1,0,0,5,tarde,2,false,1,2,9.459868,17,52,0.101351,1
0,1,1,0,0,5,tarde,2,false,1,2,9.459458,19,52,0.085442,1
0,2,1,0,0,22,tarde,9,false,8,8,44.768354,12,1122,0.404366,1
0,4,3,1,0,1,noite,20,false,16,17,90.430368,46,7233,0.816808,1
0,1,0,0,0,15,noite,14,false,14,14,61.537782,46,247,0.555837,1
0,5,0,0,0,1,noite,107,false,107,107,708.127078,0,2528,6.395885,1
0,4,0,0,0,5,noite,2,false,2,2,18.182388,24,192,0.164225,1
0,2,0,0,0,2,tarde,3,false,3,3,18.377363,0,313,0.16606,1
0,2,0,0,0,18,tarde,6,false,6,6,54.179864,49,282,0.489575,1
0,11,3,0,0,46,tarde,10,false,7,10,48.135324,222,778,0.434956,1
0,1,0,0,3,7,tarde,3,false,3,0,10.976141,0,0,0.099348,1
0,1,0,0,0,4,madrugada,1,false,1,1,4.404069,2,0,0.039981,1
0,1,7,0,15,14,madrugada,15,false,8,0,64.352332,0,0,0.584203,1
0,1,0,0,0,10,madrugada,2,false,2,2,9.281193,2,37,0.084256,1
0,1,0,0,1,6,noite,2,false,2,1,8.105498,2,0,0.073583,1
0,1,0,0,1,4,tarde,9,false,9,8,40.605231,80,0,0.368622,1
0,2,2,0,1,12,tarde,12,false,10,11,109.149611,568,0,0.990881,1
35,10,0,1,44,2,tarde,946,false,945,867,1342.348944,6742,885,12.185947,1
0,1,0,0,0,10,madrugada,5,false,5,5,22.061603,35,2,0.200277,1
0,3,0,0,0,48,madrugada,3,false,3,3,26.33721,248,8,0.239091,1
0,2,0,0,2,8,tarde,7,false,7,6,61.381873,708,0,0.557467,1
0,1,2,0,2,37,tarde,10,false,8,8,44.750778,226,151,0.406607,1
0,1,1,0,1,5,tarde,14,false,13,13,61.445463,256,0,0.558738,1
0,1,1,0,1,6,tarde,6,false,5,5,28.323478,274,0,0.257552,1
0,2,2,0,2,6,manha,55,false,53,53,257.951746,1431,0,2.345616,1
0,2,0,0,0,9,tarde,3,false,3,3,11.686543,29,0,0.106386,1
0,2,0,0,0,32,tarde,2,false,2,2,12.997338,25,0,0.118318,0
0,2,0,0,0,65,noite,7,false,7,7,29.213001,99,20,0.312977,1
0,3,6,1,4,144,tarde,33,false,26,26,173.32021,922,178,1.577802,0
0,1,0,0,0,9,madrugada,4,false,4,4,18.209902,48,57,0.166197,1
0,1,0,0,0,21,noite,1,false,1,1,4.065075,2,0,0.043552,1
0,1,0,0,0,21,noite,1,false,1,1,4.589723,12,0,0.041889,1
0,1,0,0,0,9,noite,1,false,1,1,4.175011,16,0,0.04473,1
0,9,0,2,29,9,noite,2,false,2,0,0.150768,0,16.519454,30,1
0,9,1,0,0,11,noite,5,false,4,4,13.981865,4,560,0.127609,1
0,6,1,0,0,4,noite,11,false,10,10,42.105506,194,0,0.384285,1
0,1,0,0,0,5,tarde,2,false,2,2,9.130332,2,7,0.08333,1
0,2,0,0,0,44,tarde,4,false,4,4,18.046668,29,82,0.164707,1
0,1,0,0,0,27,madrugada,1,false,1,1,4.563697,2,0,0.048894,1
0,1,0,0,1,5,madrugada,1,false,1,0,4.672346,0,0,0.042643,1
0,4,1,0,0,6,tarde,2,false,1,1,4.918941,0,135,0.043899,1
0,3,0,0,2,21,tarde,8,false,8,6,31.08599,40,4,0.283715,1
0,1,0,0,0,3,tarde,1,false,1,1,4.577498,4,0,0.040851,1
0,1,0,0,1,14,tarde,2,false,2,1,8.959755,16,0,0.07996,1
0,1,0,0,0,4,tarde,1,false,1,1,4.471306,6,0,0.039904,1
0,1,0,0,0,8,tarde,1,false,1,1,5.283203,2,0,0.047149,1
0,6,0,0,0,12,tarde,1,false,1,1,4.711456,0,228,0.042133,1
0,3,0,0,1,23,tarde,2,false,2,1,4.575057,20,0,0.040913,1
0,1,0,0,3,90,tarde,3,false,3,0,12.643571,0,0,0.113067,1
0,3,9,2,3,10,noite,42,false,31,34,160.981886,1766,338,1.442542,1
0,5,9,3,3,10,noite,43,false,31,34,160.669593,2002,422,1.72736,1
0,1,0,2,1,25,tarde,3,false,1,2,3.892645,5,0,0.034853,1
0,1,0,2,2,15,tarde,4,false,2,2,7.353189,5,0,0.078975,1
0,3,0,52,2,14,tarde,67,false,15,65,50.664187,5202,4353,0.453619,1
0,1,1,0,2,6,manha,16,false,15,14,72.445133,472,391,0.649731,1
0,4,3,0,2,1,tarde,18,false,15,33,100.34263,307,0,0.901131,1
0,4,3,0,2,4,tarde,37,false,34,47,223.313321,741,0,2.008028,1
0,1,0,0,1,4,madrugada,1,false,1,0,4.922211,0,0,0.04426,1
0,1,0,0,0,5,madrugada,2,false,2,2,9.653125,2,24,0.10373,1
0,1,0,0,0,5,madrugada,2,false,2,2,9.653807,2,22,0.087194,1
0,1,0,0,0,36,madrugada,1,false,1,1,4.654574,18,0,0.04204,0
0,1,0,4,1,32,noite,33,false,29,32,134.302289,578,0,1.210811,1
0,12,1,0,0,17,tarde,12,false,11,12,100.873914,327,19,0.909436,1
0,2,0,0,2,8,tarde,5,false,5,3,16.832412,10,8,0.150771,1
0,1,0,0,0,8,manha,1,true,1,1,4.299502,8,0,0.038762,1
0,1,0,0,1,19,manha,1,false,1,0,3.882123,0,0,0.035,1
0,1,0,0,1,19,manha,1,false,1,0,4.292352,0,0,0.038698,1
0,1,1,0,0,4,madrugada,4,false,3,4,17.686606,32,83,0.190055,1
0,2,1,0,0,3,madrugada,5,false,4,4,18.400241,35,97,0.165889,1
0,3,6,0,1,26,tarde,10,false,4,7,41.271087,165,0,0.37333,1
0,2,0,0,0,12,tarde,4,false,4,4,23.035873,35,40,0.453084,0
0,4,5,0,0,44,noite,12,false,7,11,73.69945,1111,253,0.668101,1
0,2,0,0,0,44,tarde,1,false,1,1,9.433389,0,50,0.085516,0
0,5,5,0,0,7,tarde,15,false,10,10,72.924563,884,978,0.661077,1
0,1,2,1,0,3,noite,8,false,5,8,33.041313,475,92,0.299649,1
0,1,0,0,0,4,noite,2,false,2,2,8.654709,3,2,0.078522,1
0,1,0,0,0,11,noite,1,false,1,1,4.571232,8,0,0.041474,1
0,1,2,0,0,23,noite,2,false,0,2,9.502095,0,180,0.08621,1
0,2,0,0,0,4,tarde,2,false,2,2,8.799328,2,42,0.079834,1
0,1,0,0,0,7,tarde,4,false,4,4,17.595654,23,0,0.189077,1
0,1,0,0,0,7,tarde,4,false,4,4,17.928575,24,0,0.162661,1
0,2,0,0,0,41,tarde,2,false,2,2,9.283493,0,91,0.084265,0
0,8,2,0,1,2,tarde,11,false,9,12,59.731497,262,211,0.542173,1
0,2,1,0,0,17,tarde,18,false,17,18,82.627028,320,85,0.749991,1
0,1,0,0,0,30,tarde,1,false,1,1,4.871811,0,112,0.044221,1
0,3,2,0,5,3,tarde,35,false,33,30,164.053358,866,57,1.49037,1
0,1,0,0,0,7,manha,2,false,2,2,7.797238,2,2,0.070805,1
0,1,0,1,4,5,manha,4,false,3,0,13.179924,0,0,0.119684,1
0,6,13,3,5,1,noite,61,false,45,98,286.967185,914,0,2.60589,1
0,4,2,0,0,35,noite,3,false,1,3,19.038004,0,205,0.17288,1
0,2,0,0,0,34,tarde,1,false,1,1,8.874627,0,125,0.080769,1
0,2,0,0,0,7,tarde,2,false,2,2,8.527886,19,0,0.077613,1
0,1,0,0,1,5,tarde,1,false,1,0,4.657384,0,0,0.042387,1
0,6,2,1,1,2,tarde,9,false,6,5,13.020343,392,23,0.1185,1
0,1,0,0,0,18,madrugada,2,false,2,2,9.097517,6,10,0.082798,1
0,1,0,0,0,22,tarde,1,false,1,1,3.502906,20,0,0.031881,0
0,1,0,0,1,4,tarde,2,false,2,1,9.43477,19,0,0.085867,1
0,1,0,0,1,4,tarde,2,false,2,1,9.441537,19,0,0.101456,1
0,1,1,0,3,27,manha,3,false,2,0,14.25408,0,0,0.12978,1
0,1,0,0,0,9,tarde,7,false,7,7,33.678296,112,0,0.307176,1
0,1,0,0,0,6,tarde,9,false,9,9,42.306723,73,46,0.385875,1
0,2,0,0,1,31,tarde,1,false,1,0,3.693898,0,0,0.039694,1
0,1,0,0,0,3,tarde,6,false,6,6,24.231811,46,0,0.221016,1
0,1,0,0,0,6,tarde,1,false,1,1,4.913868,0,7,0.044838,1
0,1,4,0,4,16,manha,5,false,1,0,23.338675,0,0,0.212963,1
0,1,19,0,0,39,tarde,21,false,2,22,98.288866,0,1415,0.897278,0
0,1,1,0,0,14,tarde,4,false,3,4,18.579527,101,141,0.199754,1
0,4,0,0,0,6,tarde,1,false,1,1,4.509334,4,0,0.041166,1
0,1,0,0,0,9,noite,1,false,1,1,4.509334,4,0,0.041166,1
0,2,1,0,0,22,noite,8,false,7,8,36.330398,135,238,0.331659,1
0,3,0,0,0,2,tarde,15,false,15,15,64.310685,889,0,0.587087,1
0,1,0,0,0,2,tarde,3,false,3,3,13.673767,12,4,0.147009,1
0,1,0,0,0,2,tarde,3,false,3,3,13.591861,12,4,0.124079,1
0,8,1,0,0,40,madrugada,20,false,19,20,4.518993,324,184,0.041254,1
0,1,0,0,0,36,madrugada,1,false,1,1,4.528214,6,0,0.041373,1
0,2,0,0,0,5,noite,2,false,2,2,8.439491,65,0,0.090825,1
0,2,0,0,0,5,noite,2,false,2,2,8.249575,50,0,0.075374,1
0,4,3,1,1,4,tarde,10,false,6,8,28.290322,666,156,0.304612,1
0,6,3,1,1,3,tarde,11,false,7,8,32.663325,653,163,0.298565,1
0,4,0,0,0,21,tarde,9,false,9,9,43.715806,40,0,0.399592,1
0,1,0,0,0,16,tarde,1,false,1,1,4.520883,8,0,0.041324,1
0,1,0,0,0,5,tarde,13,false,13,13,58.349963,80,2,0.628276,1
0,1,0,0,0,5,tarde,14,false,14,14,62.394453,67,2,0.570326,1
0,1,1,0,0,28,noite,2,false,1,2,9.518698,4,139,0.087045,1
0,1,0,0,0,17,noite,2,false,2,2,9.396858,19,57,0.10118,1
0,2,0,0,0,17,tarde,25,false,25,25,111.860291,170,26,1.022941,1
0,1,0,0,0,5,tarde,14,false,14,14,60.791443,67,0,0.555926,1
0,7,5,0,0,6,tarde,10,false,5,5,27.970589,0,1277,0.255786,1
0,1,0,0,0,5,noite,7,false,7,7,29.847251,24,0,0.272947,1
0,1,0,0,0,14,tarde,2,false,2,2,9.191862,10,111,0.084058,1
0,1,0,0,0,10,tarde,2,false,2,2,8.50625,4,0,0.077788,1
0,1,0,0,0,6,tarde,4,false,4,4,17.865786,9,0,0.163379,1
0,1,0,0,0,6,tarde,2,false,2,2,8.585375,20,0,0.078511,1
0,1,1,0,1,46,manha,3,false,2,2,13.795918,188,93,0.126178,1
0,2,2,0,0,12,tarde,27,false,25,27,122.777692,294,0,1.124455,1
0,2,1,0,0,20,tarde,11,false,10,11,99.114508,424,9,0.907328,1
0,1,1,0,0,3,tarde,5,false,4,5,23.879328,124,38,0.2186,1
0,1,0,1,0,5,tarde,15,false,14,15,64.212831,196,0,0.587826,1
0,1,1,0,0,7,tarde,5,true,4,5,23.960893,133,41,0.258002,1
0,1,1,0,1,6,manha,22,false,21,21,98.815535,204,0,0.904856,1
0,1,0,0,0,11,tarde,2,false,2,2,8.949109,4,0,0.081948,1
0,1,0,0,0,16,tarde,2,false,2,2,8.904196,17,0,0.081536,1
0,1,0,0,0,5,tarde,72,false,72,72,325.507009,367,0,2.980682,1
0,1,0,0,0,18,tarde,1,false,1,1,4.425517,8,0,0.047652,1
0,1,0,0,0,17,tarde,1,false,1,1,4.397226,7,0,0.040266,1
0,1,0,0,0,3,tarde,11,false,11,11,45.515814,86,7,0.41679,1
0,1,0,0,0,6,tarde,9,false,9,9,40.153571,16,2,0.367685,1
0,1,0,2,0,3,noite,2,false,0,2,0,59,0,0,1
0,2,0,0,0,13,noite,2,false,2,2,9.067628,48,0,0.082952,1
0,1,0,0,0,9,noite,27,false,27,27,125.980552,256,0,1.152476,1
0,1,0,0,0,2,noite,76,false,76,76,341.549829,164,0,3.128489,1
0,3,3,0,0,1,noite,11,false,8,10,63.148143,125,173,0.578417,1
0,3,0,0,0,2,tarde,3,false,3,3,14.846785,33,41,0.135992,1
0,2,0,0,0,7,tarde,4,false,4,4,18.090702,16,4,0.165706,1
0,2,0,0,0,1,tarde,42,false,42,42,216.657502,777,0,1.981976,1
0,1,0,0,0,7,tarde,15,false,15,15,72.897822,341,0,0.667723,1
0,1,0,0,0,5,tarde,13,false,13,13,58.936214,142,0,0.539778,1
0,1,0,0,0,2,tarde,31,false,31,31,145.004753,355,0,1.328052,1
0,1,0,0,0,2,tarde,18,false,18,18,84.662326,193,0,0.775322,1
0,1,0,0,0,2,tarde,24,false,24,25,107.41711,195,0,0.983707,1
0,2,0,0,0,2,tarde,29,false,29,30,270.535418,580,0,2.477386,1
0,1,0,0,0,2,tarde,16,false,16,16,75.659621,357,0,0.692841,1
0,1,0,0,0,4,tarde,12,false,12,12,57.139143,231,0,0.523243,1
0,1,0,0,0,20,noite,1,false,1,1,4.566825,8,0,0.041818,1
0,1,0,0,0,3,noite,1,false,1,1,4.200848,147,0,0.038467,1
0,1,0,0,0,4,tarde,1,false,1,1,4.508032,200,0,0.04128,1
0,1,0,0,0,46,tarde,2,false,2,2,9.020735,75,0,0.082603,1
0,3,0,0,0,4,tarde,1,false,1,1,4.583729,0,62,0.041991,1
0,2,1,0,0,3,tarde,4,false,3,3,13.286979,0,217,0.12172,1
0,8,0,1,0,8,noite,13,false,12,13,66.04588,238,52,0.605036,1
0,1,1,0,1,2,noite,1,false,0,0,1.921928,0,0,0.017606,0
0,1,1,0,1,2,noite,1,false,0,0,0,0,0,0,0
0,1,0,0,1,2,noite,1,false,1,0,4.685967,0,0,0.042927,0
0,3,0,1,0,10,noite,12,false,11,12,52.708966,203,49,0.56755,1
0,3,0,0,0,6,tarde,2,false,2,2,9.25109,49,0,0.099612,1
0,3,0,0,0,7,tarde,3,false,3,3,13.607973,54,0,0.124661,1
0,4,0,1,0,9,tarde,12,false,11,12,56.717893,203,52,0.519584,1
0,1,0,0,0,16,tarde,69,false,69,69,308.539534,430,5,2.826546,1
0,1,0,0,0,6,tarde,5,false,5,5,21.69729,27,0,0.233628,1
0,8,0,0,1,5,tarde,2,false,2,1,4.697191,2,0,0.043031,0
0,3,0,0,0,20,manha,6,false,6,6,22.928481,74,23,0.247128,1
0,3,0,0,0,20,manha,5,false,5,5,23.122114,79,25,0.211898,1
0,2,1,0,0,3,noite,5,false,4,4,22.765455,11,155,0.245371,1
0,1,1,0,0,7,noite,5,false,4,5,23.025773,14,153,0.211015,1
0,3,0,0,1,48,noite,9,false,9,8,56.064476,0,111,0.513792,1
0,3,4,0,0,26,tarde,11,false,7,11,51.437847,331,49,0.471392,0
0,2,0,0,0,30,tarde,10,false,10,11,54.524209,670,124,0.499676,1
0,2,0,0,0,43,tarde,17,false,17,17,81.875394,110,97,0.750331,0
0,1,0,0,1,18,noite,1,false,1,0,3.93739,0,0,0.036083,1
0,2,0,0,0,8,tarde,1,false,1,1,9.60628,0,16,0.088035,1
0,1,1,0,0,7,tarde,18,false,17,18,83.979398,319,92,0.905147,1
0,1,0,0,0,7,tarde,26,false,26,26,119.337943,96,88,1.093648,1
0,1,0,0,0,29,tarde,2,false,2,2,9.019915,3,7,0.097218,1
0,1,0,0,0,29,tarde,2,false,2,2,9.038125,3,6,0.082828,1
0,2,1,0,1,36,tarde,21,false,20,20,100.002543,0,136,0.917203,1
0,8,1,0,0,1,noite,40,false,39,41,207.823487,1726,26,1.907604,1
0,1,0,0,0,10,noite,5,false,5,5,22.78988,62,18,0.24563,1
0,1,0,0,0,9,noite,5,false,5,5,22.792972,62,18,0.209216,1
0,1,0,0,0,19,tarde,2,false,2,2,8.762448,27,0,0.08043,1
0,1,0,0,0,19,tarde,2,false,2,2,8.84186,28,0,0.095298,1
0,1,0,0,0,5,madrugada,2,false,2,2,9.077643,11,140,0.097838,0
0,1,0,0,0,5,madrugada,2,false,2,2,9.080104,11,142,0.083345,0
0,1,0,0,0,13,noite,2,false,2,2,8.955007,76,181,0.082197,1
0,1,0,0,0,13,noite,2,false,2,2,8.954861,76,181,0.096514,1
0,3,0,0,0,3,tarde,4,false,4,4,22.418798,69,26,0.205779,1
0,2,0,0,0,3,tarde,4,false,4,4,18.05372,18,28,0.19458,1
0,1,0,0,0,8,tarde,2,false,2,2,9.140625,9,86,0.0839,1
0,1,1,0,2,10,noite,15,false,14,14,68.771132,185,10,0.631238,1
0,1,1,0,0,50,noite,3,false,2,3,13.539819,1815,0,0.12428,1
0,1,0,0,1,6,noite,2,false,2,1,9.244379,19,0,0.084852,1
0,1,0,0,1,6,noite,2,false,2,1,9.244379,19,0,0.099634,1
0,1,0,0,0,26,tarde,2,false,2,2,9.203248,26,0,0.084475,1
0,1,0,0,0,5,tarde,2,false,2,2,9.357247,30,3,0.089298,1
0,1,0,0,0,5,tarde,2,false,2,2,9.473913,30,4,0.102108,1
0,1,2,0,0,46,manha,6,false,4,6,27.508256,46,132,0.296776,1
0,1,0,0,0,2,tarde,1,false,1,1,4.808357,0,30,0.046098,1
0,1,0,0,0,28,tarde,4,false,4,4,0,20,0,0,1
0,106,102,15,7,21,tarde,239,false,122,132,4746.925981,28730,8036,45.509143,1
0,1,0,0,1,24,manha,5,false,5,4,18.569762,40,0,0.17803,1
0,2,0,0,0,46,manha,2,false,2,2,9.439199,20,10,0.090827,1
0,2,0,0,0,46,manha,2,false,2,2,9.4331,20,10,0.10177,1
0,1,0,0,0,14,noite,21,false,21,22,98.693861,170,22,0.949668,1
0,3,1,1,1,13,noite,4,false,2,2,30.713437,157,0,0.295535,1
0,1,0,0,0,6,tarde,1,false,1,1,4.688048,0,17,0.04511,1
0,35,11,6,3,3,noite,97,false,80,83,654.61071,2963,672,6.30478,1
0,2,0,0,0,10,noite,1,false,1,1,4.631904,24,0,0.044611,1
0,1,0,0,0,4,noite,1,false,1,1,4.387295,20,0,0.047333,1
0,1,0,0,0,4,noite,1,false,1,1,4.375223,20,0,0.042139,1
0,5,0,0,0,35,noite,5,false,5,5,9.532509,0,196,0.091811,0
0,1,0,0,0,6,tarde,11,false,11,11,52.665209,0,34,0.506765,1
0,1,0,0,0,4,tarde,2,false,2,2,8.945544,13,37,0.09651,1
0,1,0,0,0,4,tarde,2,false,2,2,8.940187,13,37,0.086026,1
0,8,1,3,0,1,tarde,21,false,17,20,181.675159,1043,174,1.748149,1
0,1,0,0,0,8,tarde,1,false,1,1,4.137699,2,0,0.04464,1
0,1,0,0,0,8,tarde,1,false,1,1,4.137699,2,0,0.039815,1
0,1,0,0,0,14,tarde,3,false,3,3,12.690567,0,96,0.122114,1
0,1,0,0,0,25,tarde,1,false,1,1,4.742977,8,0,0.045661,1
0,2,0,0,0,34,tarde,2,false,2,2,4.682474,0,16,0.045078,1
0,16,21,7,1,3,tarde,240,false,212,226,1576.992332,6297,97,15.181671,1
0,1,0,0,0,30,tarde,2,false,2,2,8.66789,0,4,0.083446,1
0,1,0,0,0,14,tarde,2,false,2,2,8.898986,0,7,0.08567,1
0,3,1,0,0,3,noite,13,false,12,13,62.79647,483,0,0.605593,1
0,3,5,1,1,45,noite,12,false,6,7,41.002236,418,0,0.395588,1
0,1,0,0,1,2,noite,1,false,1,0,3.515012,0,0,0.033898,1
0,1,0,0,0,8,tarde,5,false,5,5,22.013039,0,26,0.212288,1
0,1,0,0,0,14,tarde,2,false,2,2,0,54,0,0,1
0,2,1,0,0,2,tarde,3,false,2,4,13.911171,77,187,0.150155,1
0,2,1,0,0,2,tarde,3,false,2,3,13.894066,77,181,0.134054,1
0,1,0,0,0,26,manha,11,false,11,11,51.299641,199,0,0.494955,1
0,1,0,0,0,9,manha,18,false,18,18,82.952801,130,0,0.800286,1
0,2,1,0,0,40,noite,4,false,3,3,8.982666,342,4,0.086699,1
0,1,0,0,0,4,tarde,1,false,1,1,4.671689,2,0,0.045087,1
0,1,0,1,0,51,tarde,2,false,1,2,4.425561,320,0,0.042692,1
0,2,0,1,0,2,tarde,7,false,6,7,31.285848,424,0,0.301804,1
0,4,1,0,1,13,tarde,8,false,7,7,22.588723,115,20,0.21781,1
0,1,0,1,0,10,tarde,6,false,5,6,21.553361,114,0,0.207827,1
0,2,0,0,0,87,noite,1,false,1,1,4.053562,4,0,0.039123,0
0,1,0,0,0,4,tarde,1,false,1,1,4.275975,4,0,0.04127,1
0,2,0,0,0,1,tarde,54,false,54,54,246.156643,126,26,2.3758,1
0,1,2,0,0,19,tarde,7,false,5,7,32.558053,163,425,0.314237,1
0,1,0,0,0,8,tarde,2,false,2,2,9.432829,24,108,0.091041,1
0,1,0,0,0,4,tarde,8,false,8,8,34.50717,62,0,0.333051,1
0,2,0,0,0,11,manha,26,false,26,26,106.951823,83,0,1.032262,1
0,2,0,0,0,92,manha,2,false,2,2,9.053152,21,0,0.087414,1
0,1,0,0,1,8,madrugada,5,false,5,4,22.04721,3,38,0.237972,1
0,1,0,0,1,8,madrugada,5,false,5,4,22.217755,3,39,0.214528,1
0,1,0,0,0,18,noite,4,false,4,4,16.932763,24,0,0.163797,1
0,1,1,0,0,4,tarde,7,false,6,7,32.406334,362,0,0.313766,1
