@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,10,11,12,1,9,16,17,8,14,18,15,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute description_length numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute created_at_week_day {terca-feira,domingo,sexta-feira,segunda-feira,sabado,quinta-Feira,quarta-feira}
@attribute files_deleted numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
1,madrugada,33,1,1,1,quinta-Feira,0,0,4.7701,0,0,0.096098,2,2,1
2,madrugada,12,10,10,10,quinta-Feira,0,0,46.842709,0,0,0.943697,38,13,1
1,noite,11,1,1,0,quarta-feira,0,0,4.106325,0,0,0.082726,0,3,1
2,tarde,23,1,1,1,quarta-feira,0,0,9.483216,0,0,0.19105,8,12,0
9,tarde,48,7,7,7,quarta-feira,0,241,4.579804,0,0,0.092265,0,23,1
2,madrugada,43,1,1,0,quarta-feira,0,0,9.468557,0,0,0.190754,0,106,1
1,noite,29,1,1,1,terca-feira,0,6,4.585186,0,0,0.092366,0,13,1
13,noite,10,8,8,5,terca-feira,0,10,70.509197,0,0,1.420375,20,95,0
2,noite,9,3,3,3,terca-feira,0,66,4.57695,0,0,0.092201,0,1,0
2,tarde,20,1,1,1,terca-feira,0,0,4.28708,0,0,0.086361,10,58,1
1,tarde,25,3,3,0,terca-feira,0,0,12.517186,0,0,0.252153,0,35,1
2,tarde,22,2,2,1,terca-feira,0,0,9.428657,0,0,0.189936,34,13,1
3,manha,57,1,1,1,terca-feira,0,0,12.30732,0,0,0.247925,16,11,1
2,madrugada,17,25,25,12,terca-feira,0,8,106.135826,0,0,2.138057,302,294,1
3,madrugada,22,7,8,7,terca-feira,0,30,37.232073,1,1,0.750024,21,61,1
75,madrugada,19,101,101,79,terca-feira,0,222,514.053276,0,0,10.355374,456,307,1
8,madrugada,19,1,1,1,terca-feira,0,4,4.659388,0,0,0.093861,0,4,0
12,madrugada,31,5,6,4,terca-feira,0,55,13.44403,1,0,0.270824,695,18,0
2,madrugada,11,2,2,2,terca-feira,0,46,8.641755,0,0,0.174084,24,27,1
1,noite,8,1,1,1,segunda-feira,0,0,4.485007,0,0,0.090348,5,8,1
2,noite,170,2,2,2,segunda-feira,0,2,12.729922,0,0,0.256439,4,27,1
1,noite,11,2,2,2,segunda-feira,0,17,9.006624,0,0,0.181434,3,17,1
8,tarde,89,3,3,3,segunda-feira,0,37,4.188671,0,0,0.084379,171,4,1
4,tarde,10,2,2,3,segunda-feira,0,0,9.157429,0,0,0.184472,126,8,1
2,manha,11,1,1,1,segunda-feira,0,0,4.346477,0,0,0.087558,9,23,1
2,manha,21,1,1,1,segunda-feira,0,0,4.327881,0,0,0.087183,46,8,1
1,manha,8,1,1,1,segunda-feira,0,16,4.489324,0,0,0.090435,0,3,1
1,manha,16,1,1,1,segunda-feira,0,3,4.292048,0,0,0.086461,0,8,1
1,manha,9,1,1,1,segunda-feira,0,11,4.493985,0,0,0.090529,0,5,1
1,madrugada,11,1,1,1,segunda-feira,0,4,4.458116,0,0,0.089807,0,6,1
1,madrugada,19,1,1,1,segunda-feira,0,0,4.300324,0,0,0.086628,6,20,1
2,madrugada,10,3,3,2,segunda-feira,0,0,17.52176,0,0,0.352967,63,128,1
2,madrugada,24,4,4,4,segunda-feira,0,0,17.388145,0,0,0.350276,34,2,1
1,madrugada,6,2,2,2,segunda-feira,0,0,8.620578,0,0,0.173657,4,7,1
1,madrugada,3,2,2,2,segunda-feira,0,0,8.154039,0,0,0.164259,6,1,1
1,noite,3,1,1,1,domingo,0,0,4.138445,0,0,0.083367,4,0,1
1,noite,23,1,1,1,sabado,0,0,4.579793,0,0,0.092258,2,2,1
1,tarde,54,1,1,1,sabado,0,0,4.134799,0,0,0.083293,5,13,0
2,tarde,32,4,4,4,sabado,0,4,17.184878,0,0,0.346181,16,13,1
1,tarde,6,1,1,0,sabado,0,0,4.631246,0,0,0.093294,0,8,1
1,tarde,5,1,1,0,sabado,0,0,4.256487,0,0,0.085745,0,9,1
1,tarde,3,2,2,2,sabado,0,1,8.481212,0,0,0.17085,1,15,1
1,madrugada,58,2,2,2,sabado,0,35,8.265476,0,0,0.166504,12,16,1
3,madrugada,2,21,21,20,sabado,0,62,170.426872,0,0,3.433168,148,183,0
2,noite,77,2,2,1,sexta-feira,0,0,17.888875,0,0,0.360341,12,28,1
1,noite,43,1,1,1,sexta-feira,0,19,4.568067,0,0,0.092016,0,18,1
1,noite,45,4,4,3,sexta-feira,0,22,18.979701,0,0,0.382313,17,109,1
3,noite,2,2,2,0,sexta-feira,0,0,9.492902,0,0,0.191218,0,10,1
1,noite,5,1,1,1,sexta-feira,0,0,4.192845,0,0,0.084458,3,8,1
1,noite,5,1,1,1,sexta-feira,0,0,4.323746,0,0,0.087094,3,7,1
1,noite,2,47,47,47,sexta-feira,0,36,203.507188,0,0,4.099302,120,258,0
1,noite,8,13,13,13,sexta-feira,0,10,57.978235,0,0,1.167872,136,106,0
1,noite,7,1,1,1,sexta-feira,0,3,4.73597,0,0,0.095398,0,10,1
2,noite,7,15,15,15,sexta-feira,0,30,61.537541,0,0,1.239568,68,83,1
1,noite,48,1,1,1,sexta-feira,0,2,4.401662,0,0,0.088664,0,18,1
1,noite,41,2,2,2,sexta-feira,0,0,9.613685,0,0,0.193651,17,9,0
1,noite,20,1,1,1,quinta-Feira,0,96,4.458368,0,0,0.089806,0,18,0
1,tarde,21,1,1,0,quinta-Feira,0,0,4.713215,0,0,0.09494,0,4,1
1,madrugada,22,1,1,1,quinta-Feira,0,0,4.00784,0,0,0.080731,5,8,1
9,madrugada,127,12,12,12,quinta-Feira,0,0,166.494179,0,0,3.353747,2370,27,0
1,manha,19,2,2,0,quarta-feira,0,0,9.985917,0,0,0.201151,0,9,1
1,tarde,15,1,1,0,terca-feira,0,0,4.819745,0,0,0.097086,0,6,1
1,noite,9,1,1,1,segunda-feira,0,0,4.375012,0,0,0.088128,2,3,1
2,manha,113,4,4,2,segunda-feira,0,0,17.581776,0,1,0.354157,45,2,1
1,madrugada,2,1,1,1,segunda-feira,0,0,4.268779,0,0,0.085988,4,8,1
1,madrugada,1,1,1,1,segunda-feira,0,0,4.464949,0,0,0.089939,16,8,1
2,tarde,35,2,2,2,domingo,0,17,16.615523,0,0,0.334693,15,1,1
2,tarde,43,1,1,0,sabado,0,0,9.466824,0,0,0.191422,0,99,1
1,tarde,12,1,1,1,sabado,0,0,4.239705,0,0,0.085728,6,20,1
1,manha,18,1,3,3,sabado,2,18,4.960444,0,0,0.100302,26,25,1
2,noite,22,2,2,2,sexta-feira,0,12,17.347384,0,0,0.350766,33,70,1
4,noite,48,2,3,1,sexta-feira,0,0,24.314975,1,1,0.491652,73,5,1
1,noite,22,1,1,0,sexta-feira,0,0,4.739925,0,0,0.095842,0,3,1
1,noite,20,4,4,4,sexta-feira,0,0,17.933652,0,0,0.362621,25,0,1
1,noite,33,6,6,6,sexta-feira,0,0,28.891553,0,0,0.584191,88,13,1
2,noite,20,3,3,3,sexta-feira,0,0,28.659521,0,0,0.585396,119,4,1
1,noite,20,4,4,4,sexta-feira,0,0,19.029295,0,0,0.38869,69,6,1
2,noite,11,3,3,2,sexta-feira,0,6,22.659737,0,0,0.462845,10,26,1
1,noite,15,1,1,1,sexta-feira,0,2,4.686488,0,0,0.095726,0,1,0
2,noite,10,55,55,42,sexta-feira,0,10,496.888408,0,0,10.149379,368,67,1
3,tarde,6,3,3,3,sexta-feira,0,60,21.44463,0,0,0.440915,25,13,0
3,tarde,26,3,3,3,sexta-feira,0,90,17.44245,0,0,0.358627,11,35,1
1,tarde,16,2,2,2,sexta-feira,0,0,9.783958,0,0,0.201164,9,0,1
1,tarde,18,2,2,2,sexta-feira,0,0,9.752003,0,0,0.200507,15,2,1
1,tarde,14,1,1,1,sexta-feira,0,0,4.821978,0,0,0.099143,7,2,1
1,manha,13,3,3,3,sexta-feira,0,0,14.034183,0,0,0.288557,28,2,1
2,manha,26,1,1,1,sexta-feira,0,0,8.487663,0,0,0.174515,10,12,1
1,madrugada,2,1,1,1,sexta-feira,0,0,4.258748,0,0,0.087565,2,17,1
1,noite,12,2,2,2,quinta-Feira,0,12,9.133214,0,0,0.187789,2,28,0
1,noite,20,1,1,1,quinta-Feira,0,0,4.692753,0,0,0.096488,4,4,1
3,noite,20,11,11,11,quinta-Feira,0,0,100.830172,0,0,2.073221,336,6,1
2,tarde,31,2,2,2,quinta-Feira,0,85,18.354662,0,0,0.3774,76,17,1
3,tarde,10,11,11,8,quinta-Feira,0,534,82.95915,0,0,1.705766,636,53,1
6,tarde,23,1,2,1,quinta-Feira,0,0,9.706481,1,0,0.199579,240,0,1
2,tarde,97,3,3,3,quinta-Feira,0,200,8.700188,0,0,0.178888,8,22,1
2,tarde,13,2,2,2,quinta-Feira,0,87,16.541706,0,0,0.34044,12,13,0
3,tarde,13,5,5,4,quinta-Feira,0,55,22.221601,0,0,0.457336,8,110,0
1,manha,20,1,1,1,quinta-Feira,0,0,3.934322,0,0,0.080972,18,5,0
1,noite,18,1,1,1,quarta-feira,0,0,4.265582,0,0,0.087789,13,2,1
2,noite,70,6,6,6,quarta-feira,0,0,25.382043,0,0,0.522383,183,11,1
4,tarde,7,2,2,2,quarta-feira,0,24,17.219125,0,0,0.354071,105,8,0
2,tarde,5,3,3,2,quarta-feira,0,0,27.506114,0,0,0.566098,33,95,1
5,tarde,18,32,32,32,quarta-feira,0,0,8.985338,0,0,0.184762,270,22,1
5,tarde,9,4,4,3,quarta-feira,0,50,22.372503,0,0,0.460036,4,20,0
1,tarde,23,1,1,1,quarta-feira,0,0,4.975461,0,0,0.102404,4,5,1
2,manha,29,1,1,1,quarta-feira,0,0,4.49029,0,0,0.092424,17,19,1
3,madrugada,16,4,4,4,quarta-feira,0,44,22.945496,0,0,0.47229,70,52,1
2,noite,85,3,3,2,terca-feira,0,55,4.331744,0,0,0.089161,87,2,1
1,noite,4,1,1,1,terca-feira,0,0,4.796317,0,0,0.098723,11,5,1
5,noite,28,10,53,49,terca-feira,41,0,23.058459,2,3,0.474615,2971,54,1
13,noite,58,6,6,3,terca-feira,0,49,66.825898,0,1,1.375485,139,108,0
15,tarde,31,9,10,9,terca-feira,0,145,44.630503,1,0,0.918635,945,36,1
1,tarde,19,1,1,1,terca-feira,0,0,4.229602,0,0,0.087058,3,8,1
1,tarde,14,1,1,1,terca-feira,0,0,4.662631,0,0,0.095971,2,9,1
1,tarde,14,2,2,2,terca-feira,0,0,9.543191,0,0,0.196429,4,1,1
1,tarde,9,1,1,1,terca-feira,0,0,4.567907,0,0,0.094022,2,2,1
3,manha,13,1,1,1,terca-feira,0,0,4.334639,0,0,0.089474,44,29,0
1,manha,23,1,1,1,terca-feira,0,0,4.683806,0,0,0.096681,6,11,1
1,madrugada,34,1,1,0,terca-feira,0,0,4.368774,0,0,0.090179,0,13,0
1,noite,106,1,1,1,segunda-feira,0,0,4.907215,0,0,0.10129,74,0,0
2,noite,71,3,3,3,segunda-feira,0,44,4.152936,0,0,0.085721,64,10,1
1,noite,61,1,1,0,segunda-feira,0,0,4.754491,0,0,0.098138,0,13,1
9,noite,16,4,4,3,segunda-feira,0,49,40.971517,0,1,0.855725,186,5,1
165,noite,20,33,47,32,segunda-feira,1,1374,1614.027336,13,0,33.71032,8347,87,1
4,noite,31,3,3,3,segunda-feira,0,8,23.729279,0,0,0.495606,23,20,1
2,noite,92,1,1,1,segunda-feira,0,76,8.835574,0,0,0.184538,0,7,0
1,tarde,46,2,2,2,segunda-feira,0,27,8.670771,0,0,0.18127,23,32,1
2,tarde,16,1,1,1,segunda-feira,0,0,4.449951,0,0,0.09303,20,6,1
3,tarde,14,1,2,1,segunda-feira,1,0,0,0,0,0,70,1,1
1,tarde,13,1,1,1,segunda-feira,0,2,4.277782,0,0,0.089431,0,2,1
2,tarde,48,1,1,1,segunda-feira,0,0,8.688691,0,0,0.181644,26,15,1
3,tarde,59,21,21,21,segunda-feira,0,210,35.477239,0,0,0.741682,406,55,1
7,tarde,13,2,2,2,segunda-feira,0,48,8.965764,0,0,0.187437,16,16,1
1,tarde,49,1,1,1,segunda-feira,0,0,4.33663,0,0,0.090661,8,15,0
3,tarde,10,2,2,1,segunda-feira,0,0,9.216401,0,1,0.192677,23,15,1
3,tarde,37,2,2,2,segunda-feira,0,49,8.770662,0,0,0.183358,133,2,1
3,tarde,137,2,2,2,segunda-feira,0,30,4.455451,0,0,0.093145,0,5,1
1,tarde,17,1,1,1,segunda-feira,0,0,4.181592,0,0,0.08742,2,9,1
3,tarde,13,3,3,3,segunda-feira,0,8,4.644126,0,0,0.097089,22,10,1
2,tarde,55,7,7,0,segunda-feira,0,0,4.250639,0,0,0.088863,0,2,1
1,tarde,15,2,2,2,segunda-feira,0,56,9.059413,0,0,0.189395,156,5,1
3,tarde,44,3,3,3,segunda-feira,0,8,27.323222,0,0,0.571215,47,13,1
20,madrugada,15,6,6,6,domingo,0,5,9.214662,0,0,0.192644,132,36,1
2,noite,11,1,1,1,sexta-feira,0,38,4.524643,0,0,0.094593,0,6,1
2,noite,4,2,2,0,sexta-feira,0,0,0,0,1,0,0,0,1
8,noite,8,12,12,13,sexta-feira,0,4,4.613208,0,0,0.096445,112,34,0
2,noite,13,3,3,3,sexta-feira,0,0,28.12458,0,0,0.587982,34,41,1
1,tarde,18,1,1,1,sexta-feira,0,0,4.790518,0,0,0.100152,6,1,1
3,tarde,17,3,3,3,sexta-feira,0,24,17.167692,0,0,0.358913,16,15,0
1,tarde,44,1,1,1,sexta-feira,0,0,4.252604,0,0,0.088906,6,9,0
2,tarde,10,2,2,2,sexta-feira,0,38,13.13847,0,0,0.274677,58,12,1
2,noite,2,8,8,8,quinta-Feira,0,1,35.840259,0,0,0.749286,89,86,1
1,tarde,21,1,1,1,quinta-Feira,0,0,4.62869,0,0,0.09677,2,2,1
1,tarde,28,1,1,1,quinta-Feira,0,0,4.24129,0,0,0.088671,2,14,1
2,tarde,9,1,1,1,quinta-Feira,0,0,8.503744,0,0,0.177784,6,2,1
1,manha,9,1,1,1,quinta-Feira,0,0,4.703287,0,0,0.098329,4,3,1
1,noite,22,1,1,1,quarta-feira,0,0,4.499067,0,0,0.094061,2,3,1
2,tarde,57,6,6,5,quarta-feira,0,0,0,0,0,0,148,0,1
6,tarde,25,10,10,7,quarta-feira,0,27,57.960989,0,1,1.211773,141,40,1
2,madrugada,22,5,5,5,quarta-feira,0,84,22.37777,0,0,0.468326,0,23,1
1,manha,28,1,1,0,segunda-feira,0,0,4.933548,0,1,0.10325,0,2,1
2,noite,18,1,1,1,sexta-feira,0,0,4.465005,0,0,0.093544,79,6,1
2,tarde,16,25,25,24,sexta-feira,0,84,213.10301,0,0,4.464588,168,47,1
39,madrugada,69,13,21,12,sexta-feira,1,1207,140.113614,7,0,2.935436,1911,21,1
1,madrugada,70,2,2,2,sexta-feira,0,0,4.370711,0,0,0.091568,8,2,1
7,madrugada,39,3,3,3,sexta-feira,0,11,27.460458,0,0,0.575308,469,12,0
1,noite,41,1,1,1,quinta-Feira,0,0,4.450946,0,0,0.093249,8,5,1
1,tarde,20,1,1,0,quinta-Feira,0,0,4.998867,0,0,0.104728,0,9,1
1,madrugada,27,1,1,0,quinta-Feira,0,0,4.448504,0,0,0.093197,0,7,1
1,noite,34,2,2,2,quarta-feira,0,13,8.326756,0,0,0.174448,1,17,1
3,noite,35,3,3,2,quarta-feira,0,43,22.915236,0,0,0.48008,109,71,1
4,tarde,79,6,6,5,quarta-feira,0,168,41.526282,0,0,0.869986,143,85,1
3,tarde,81,12,12,11,quarta-feira,0,354,8.642886,0,0,0.181071,646,13,1
2,tarde,14,1,1,1,quarta-feira,0,0,8.579731,0,0,0.179748,4,9,1
15,tarde,40,8,8,7,quarta-feira,0,34,67.001241,0,0,1.403691,161,14,0
6,madrugada,18,3,3,2,quarta-feira,0,14,8.924031,0,0,0.18696,12,3,1
1,noite,23,1,1,1,terca-feira,0,0,4.440645,0,0,0.093033,15,6,0
1,tarde,5,1,1,1,terca-feira,0,0,4.333012,0,0,0.090778,2,6,1
1,manha,38,1,1,0,terca-feira,0,0,4.440325,0,0,0.093026,0,2,1
15,madrugada,18,5,5,3,terca-feira,0,0,63.444464,0,0,1.329176,118,73,1
3,noite,113,8,8,8,sexta-feira,0,26,53.303588,0,0,1.116718,220,24,1
1,tarde,29,2,2,2,sexta-feira,0,10,8.950712,0,0,0.187516,2,2,1
2,noite,21,2,2,2,quinta-Feira,0,6,13.316144,0,0,0.279456,15,4,1
1,tarde,14,8,8,8,quinta-Feira,0,2,33.873467,0,0,0.710875,50,20,1
3,tarde,72,4,4,3,quinta-Feira,0,0,26.835319,0,0,0.563171,207,66,1
10,tarde,31,3,5,3,segunda-feira,0,36,71.221769,2,1,1.494538,317,5,1
1,noite,48,1,1,0,sabado,0,0,4.612792,0,0,0.096796,0,11,1
1,noite,101,1,1,1,sabado,0,0,4.384118,0,0,0.091998,30,5,1
1,noite,10,1,2,0,sexta-feira,0,0,4.814263,1,1,0.101193,0,4,1
1,noite,16,1,1,0,sexta-feira,0,0,4.785668,0,0,0.100592,0,58,1
1,noite,48,5,5,5,quarta-feira,0,0,19.621614,0,0,0.412434,1098,19,1
1,tarde,73,4,4,4,quarta-feira,0,5,13.329037,0,0,0.280678,36,24,1
4,tarde,31,4,4,2,quarta-feira,0,0,15.217728,0,1,0.320448,251,6,1
1,tarde,21,5,7,7,quarta-feira,0,0,30.826552,2,0,0.649131,1190,40,1
1,tarde,15,2,2,2,quarta-feira,0,27,8.780859,0,0,0.184903,26,29,1
2,tarde,61,15,15,12,quarta-feira,0,495,101.504812,0,0,2.137441,1721,81,1
12,noite,7,10,10,10,terca-feira,0,95,8.297658,0,0,0.174728,165,4,1
1,manha,34,3,3,2,terca-feira,0,2,13.757661,0,0,0.289701,84,60,1
1,madrugada,13,2,2,2,terca-feira,0,21,8.815353,0,0,0.185628,3,2,1
5,madrugada,8,9,12,7,segunda-feira,0,238,13.505125,3,0,0.284936,497,3,1
1,tarde,35,2,2,1,sexta-feira,0,0,9.592906,0,0,0.203207,4,9,1
3,madrugada,14,2,2,2,sexta-feira,0,0,8.81808,0,0,0.186794,13,12,1
1,noite,36,1,1,0,quarta-feira,0,0,4.547748,0,0,0.096335,0,4,1
2,noite,103,8,8,8,quarta-feira,0,54,31.535362,0,0,0.668016,44,32,1
2,noite,25,3,3,2,quarta-feira,0,13,8.697264,0,0,0.184235,2,4,1
1,tarde,23,2,2,2,quarta-feira,0,20,8.927558,0,0,0.189113,9,2,1
1,tarde,148,7,7,7,quarta-feira,0,0,12.967977,0,0,0.274702,605,17,1
1,manha,19,9,9,9,quarta-feira,0,70,40.014936,0,0,0.847639,0,26,1
5,madrugada,20,3,8,5,quarta-feira,1,48,28.934627,4,0,0.612924,362,0,0
4,noite,8,12,12,11,terca-feira,0,131,102.20334,0,0,2.16498,306,85,1
1,noite,5,1,1,0,segunda-feira,0,0,4.50547,0,0,0.09544,0,4,1
1,tarde,149,1,1,1,segunda-feira,0,0,4.406582,0,0,0.093345,26,8,0
1,madrugada,37,1,1,1,domingo,0,0,4.366059,0,0,0.092474,3,6,1
3,noite,31,2,2,2,sabado,0,41,8.530522,0,0,0.180679,2,2,1
5,tarde,56,2,2,2,sabado,0,238,9.085786,0,0,0.19244,0,15,1
5,tarde,26,6,6,3,sabado,0,54,41.463693,0,0,0.878213,64,66,1
1,madrugada,7,8,8,5,sabado,0,0,36.474002,0,0,0.77253,43,44,1
2,noite,10,3,4,0,sexta-feira,0,0,13.932051,1,0,0.295085,0,2,1
1,noite,24,1,1,0,sexta-feira,0,0,4.53355,0,1,0.096022,0,6,1
1,tarde,54,1,1,1,sexta-feira,0,0,4.110486,0,0,0.087061,78,16,1
2,tarde,251,17,17,15,sexta-feira,0,818,115.390082,0,0,2.444019,1622,84,1
3,tarde,106,16,17,15,sexta-feira,0,381,125.841785,1,0,2.665391,2493,71,1
1,noite,15,2,2,2,quinta-Feira,0,12,9.011417,0,0,0.190857,3,5,1
1,tarde,49,15,17,13,quinta-Feira,1,324,73.80022,1,0,1.563056,1543,89,1
1,tarde,25,1,1,1,quinta-Feira,0,11,5.073676,0,0,0.108186,0,11,1
4,manha,20,1,1,1,quinta-Feira,0,95,9.217692,0,0,0.196553,0,11,0
1,manha,20,10,10,10,quinta-Feira,0,0,43.73898,0,0,0.932665,363,61,1
6,madrugada,293,3,3,2,quinta-Feira,0,55,27.627436,0,0,0.585157,62,54,1
1,madrugada,36,1,1,0,quinta-Feira,0,0,5.028465,0,0,0.107224,0,46,1
4,noite,25,3,3,3,quarta-feira,0,31,17.217141,0,0,0.367129,18,5,1
1,tarde,328,2,2,2,quarta-feira,0,0,4.334472,0,0,0.092426,86,2,0
6,noite,11,2,2,2,terca-feira,0,35,17.72631,0,0,0.38024,52,2,1
1,noite,164,13,19,19,terca-feira,0,2,57.843504,6,0,1.240836,3381,29,1
1,tarde,21,4,4,3,terca-feira,0,10,18.286617,0,0,0.389934,103,56,1
2,madrugada,10,3,3,3,terca-feira,0,9,8.991875,0,0,0.192892,42,7,1
2,noite,42,2,2,2,segunda-feira,0,33,8.354876,0,0,0.179218,4,4,1
10,tarde,68,3,3,2,segunda-feira,0,66,39.928518,0,0,0.856491,803,45,0
1,tarde,45,4,4,3,segunda-feira,0,0,13.079913,0,0,0.280573,150,53,1
3,manha,130,1,1,0,segunda-feira,0,0,4.953183,0,0,0.106249,0,0,1
1,madrugada,23,1,1,0,segunda-feira,0,0,4.920828,0,0,0.105555,0,0,1
5,noite,74,2,2,2,sabado,0,17,4.546561,0,0,0.097527,11,6,1
58,noite,205,20,34,17,sexta-feira,1,2067,423.897562,13,1,9.092905,6926,29,1
1,madrugada,21,3,3,3,quinta-Feira,0,0,14.035525,0,0,0.301072,36,18,0
1,madrugada,36,2,2,2,quinta-Feira,0,24,8.99535,0,0,0.192957,10,9,1
5,madrugada,81,1,1,1,quinta-Feira,0,0,4.556025,0,0,0.09773,143,2,1
3,noite,218,4,4,3,quarta-feira,0,249,13.694858,0,0,0.293764,135,12,1
1,tarde,346,4,4,3,quarta-feira,0,0,12.960286,0,0,0.278007,413,57,1
1,noite,22,1,1,1,terca-feira,0,0,4.451688,0,0,0.095492,10,15,1
2,tarde,39,1,1,1,terca-feira,0,0,4.360289,0,0,0.093531,5,6,1
4,tarde,31,8,8,6,terca-feira,0,57,33.01412,0,0,0.708176,20,20,1
1,tarde,20,3,3,3,terca-feira,0,0,14.023141,0,0,0.308387,36,0,0
5,tarde,123,7,7,2,terca-feira,0,0,33.158119,0,0,0.711265,19,57,1
2,madrugada,47,2,2,2,terca-feira,0,0,17.37583,0,0,0.372723,52,14,1
1,noite,10,1,1,1,segunda-feira,0,0,4.750629,0,0,0.101904,4,12,0
4,noite,6,5,5,2,domingo,0,200,37.390664,0,0,0.802874,344,32,1
6,noite,17,3,3,2,domingo,0,22,41.077671,0,0,0.882091,330,41,1
10,tarde,21,9,9,8,domingo,0,204,106.231075,0,0,2.281176,140,46,1
3,tarde,29,14,14,13,domingo,0,25,49.065335,0,0,1.053603,251,10,1
1,tarde,9,1,1,1,domingo,0,0,4.375928,0,0,0.093966,13,3,1
1,noite,8,1,1,1,sabado,0,0,4.258912,0,0,0.091454,18,10,1
3,madrugada,15,3,3,3,sabado,0,36,13.289032,0,0,0.28535,93,15,1
2,tarde,68,2,2,2,sexta-feira,0,24,4.283494,0,0,0.091982,62,4,0
1,tarde,44,2,2,2,quinta-Feira,0,17,9.003521,0,0,0.193132,50,6,1
1,noite,17,1,1,0,quarta-feira,0,0,4.589356,0,0,0.09855,0,5,1
1,tarde,28,1,1,0,quarta-feira,0,0,4.729789,0,0,0.101565,0,3,1
6,madrugada,22,2,2,2,quarta-feira,0,39,4.076227,0,0,0.087531,44,4,1
2,noite,30,2,2,2,terca-feira,0,28,18.190045,0,0,0.390605,45,7,1
1,noite,14,1,1,1,terca-feira,0,0,4.495577,0,0,0.096536,20,10,1
1,manha,7,1,1,0,terca-feira,0,0,0,0,0,0,0,0,1
3,madrugada,39,49,49,46,terca-feira,0,228,221.974829,0,0,4.761518,271,95,1
1,madrugada,7,1,1,0,terca-feira,0,0,4.678946,0,0,0.100474,0,7,0
1,noite,11,1,1,0,quinta-Feira,0,0,0,0,0,0,0,0,1
1,tarde,32,1,1,1,quinta-Feira,0,0,4.219812,0,0,0.090614,3,6,1
9,noite,199,9,10,8,quarta-feira,0,254,41.558557,1,0,0.892407,1996,43,1
2,noite,4,1,1,0,quarta-feira,0,0,4.475935,0,0,0.096114,0,2,0
1,noite,6,1,1,0,quarta-feira,0,0,4.601344,0,0,0.098806,0,5,0
2,noite,2,2,2,0,quarta-feira,0,0,4.626278,0,0,0.099342,0,2,0
1,tarde,125,5,5,4,terca-feira,0,38,0,0,0,0,109,0,1
25,manha,40,3,3,2,terca-feira,0,369,38.618896,0,0,0.829299,397,7,1
11,noite,255,6,7,6,segunda-feira,0,22,17.767534,1,0,0.381538,597,13,0
1,madrugada,10,1,1,1,segunda-feira,0,0,4.640891,0,0,0.099659,2,3,1
1,madrugada,26,3,3,0,sabado,0,0,13.622757,0,0,0.292538,0,51,0
1,noite,7,3,3,3,sexta-feira,0,20,14.445396,0,0,0.310203,693,7,1
1,tarde,31,1,1,0,quinta-Feira,0,0,4.426324,0,0,0.095052,0,4,1
1,tarde,44,1,1,1,quinta-Feira,0,0,4.570813,0,0,0.098155,4,0,0
1,noite,51,2,2,2,quarta-feira,0,12,9.105647,0,0,0.195544,13,19,0
9,tarde,64,3,5,3,quarta-feira,1,165,3.934968,1,0,0.084504,10,2,1
3,manha,33,1,1,1,quarta-feira,0,0,4.417667,0,0,0.09487,25,17,1
1,manha,23,1,1,1,quarta-feira,0,0,4.332584,0,0,0.093039,16,19,1
1,noite,67,3,4,4,terca-feira,0,0,18.337134,1,0,0.393793,974,9,0
10,tarde,189,15,16,13,segunda-feira,0,2007,75.693818,1,0,1.62553,1826,77,1
3,noite,18,1,1,1,domingo,0,2,9.123074,0,0,0.195919,0,12,0
5,noite,10,1,1,1,sabado,0,0,3.984055,0,0,0.086137,88,2,0
4,noite,5,1,1,1,sabado,0,56,4.569773,0,0,0.098801,0,2,1
