@relation 'kuma-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,5,7,10,11,12,13,8,17,1,15,18,14,9,53'

@attribute description_length numeric
@attribute created_at_day_turn {noite,madrugada,manha,tarde}
@attribute intra_branch {true,false}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute files_added numeric
@attribute new_entropy numeric
@attribute created_at_week_day {quinta-Feira,quarta-feira,sabado,sexta-feira,terca-feira,domingo,segunda-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute other_files numeric
@attribute files_deleted numeric
@attribute status {0,1}

@data
6,noite,false,1,1,1,0,1,0,4.87854,terca-feira,0,0.030951,0,0,1
19,noite,false,18,7,7,3,3,0,84.644225,terca-feira,246,0.537014,1,0,1
22,noite,false,1,1,1,0,0,0,0,terca-feira,0,0,1,0,1
26,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
4,noite,false,1,1,1,0,0,0,4.930209,terca-feira,0,0.031279,0,0,1
12,noite,false,3,3,3,1,2,0,5.233537,segunda-feira,44,0.033,0,0,0
49,noite,false,6,3,5,3,1,2,29.304922,segunda-feira,187,0.184782,1,0,1
37,noite,false,1,4,4,4,0,0,19.571353,segunda-feira,80,0.124256,0,0,1
3,tarde,false,1,1,1,6,0,0,4.274857,sexta-feira,8,0.02714,1,0,1
3,tarde,false,1,2,2,8,0,0,8.937722,sexta-feira,12,0.056744,1,0,1
163,madrugada,false,2,12,12,1,11,0,107.073541,sexta-feira,4,0.679795,0,0,1
27,noite,false,1,43,64,60,4,21,331.413768,quinta-Feira,835,2.104098,0,0,1
149,noite,false,12,13,14,8,0,1,151.231448,quinta-Feira,270,0.948798,4,0,1
58,noite,false,3,6,40,0,26,7,57.972231,quinta-Feira,0,0.368057,10,27,1
181,tarde,false,13,10,11,4,7,0,162.659947,quinta-Feira,995,1.032705,0,1,0
4,madrugada,false,76,87,149,49,60,52,1027.575128,quinta-Feira,1831,6.446826,7,10,1
34,tarde,false,4,20,20,28,29,0,254.273679,quarta-feira,637,1.614338,4,0,1
83,noite,false,3,8,8,1,7,0,46.432471,terca-feira,4,0.291309,0,0,0
23,noite,false,1,1,1,0,1,0,5.301767,terca-feira,0,0.03366,0,0,1
8,madrugada,false,6,3,3,0,3,0,8.734373,terca-feira,0,0.054812,0,0,1
48,madrugada,false,1,4,4,0,4,0,19.042279,terca-feira,0,0.119498,0,0,1
30,madrugada,false,2,2,2,0,2,0,8.297651,terca-feira,0,0.05268,0,0,1
35,tarde,true,1,1,1,1,0,0,4.746448,segunda-feira,3,0.030135,0,0,1
6,noite,false,1,2,2,0,0,0,9.631397,quinta-Feira,0,0.061148,1,0,1
9,noite,false,4,6,8,0,8,2,54.580537,quinta-Feira,0,0.342613,0,0,1
5,noite,false,2,1,1,0,1,0,9.177434,quinta-Feira,0,0.058266,0,0,1
38,noite,false,1,1,1,0,1,0,4.399527,quarta-feira,0,0.027932,0,0,1
88,noite,true,95,103,166,48,63,53,641.724991,quarta-feira,1918,4.074178,6,10,1
13,madrugada,false,1,1,1,1,0,0,4.34932,quarta-feira,10,0.027613,0,0,1
3,madrugada,false,64,77,139,43,62,52,650.110686,quarta-feira,1723,4.127417,3,10,1
34,noite,false,5,28,61,4,52,33,320.961802,terca-feira,26,2.03772,5,0,0
6,tarde,false,1,1,1,0,0,0,4.99322,terca-feira,0,0.031701,0,0,1
5,tarde,false,1,3,3,0,3,0,14.058297,terca-feira,0,0.089253,0,0,1
10,noite,false,18,25,29,23,3,4,308.318303,segunda-feira,3443,1.958962,1,0,1
16,tarde,false,2,1,1,1,0,0,8.517304,segunda-feira,34,0.054116,0,0,1
7,madrugada,false,2,3,3,1,2,0,23.538116,domingo,16,0.149554,0,0,0
83,noite,false,22,48,108,31,46,50,589.139769,sexta-feira,1430,3.743214,3,10,1
13,tarde,false,1,1,1,1,0,0,4.599228,sexta-feira,138,0.029222,0,0,1
7,tarde,false,2,2,2,1,1,0,0,sexta-feira,6,0,0,0,1
13,tarde,false,1,1,1,1,0,0,0,sexta-feira,2,0,0,0,1
7,madrugada,false,4,3,3,1,2,0,29.627293,sexta-feira,15,0.188413,0,0,1
23,madrugada,false,1,1,1,0,1,0,3.973867,sexta-feira,0,0.025272,0,0,1
8,madrugada,false,2,3,6,0,3,3,28.395243,sexta-feira,0,0.180578,0,0,1
5,noite,false,4,5,5,0,5,0,73.50356,quinta-Feira,0,0.467442,0,0,1
10,noite,false,3,3,3,1,2,0,13.343237,quinta-Feira,182,0.084856,0,0,1
7,noite,false,1,3,3,0,3,0,13.557648,quinta-Feira,0,0.08622,0,0,0
21,noite,false,1,2,2,0,0,0,9.359295,quinta-Feira,0,0.05952,0,0,1
4,noite,false,11,13,13,7,0,0,141.251568,quinta-Feira,207,0.898284,4,0,0
33,noite,false,1,2,2,1,1,0,0,quarta-feira,17,0,0,0,1
74,noite,false,2,3,3,1,2,0,25.360592,terca-feira,170,0.16128,0,0,1
25,madrugada,false,2,1,1,0,1,0,9.408936,terca-feira,0,0.059836,0,0,1
49,noite,false,16,14,18,11,5,4,165.911561,segunda-feira,1101,1.055108,0,0,0
46,noite,false,1,2,2,2,0,0,9.276453,segunda-feira,75,0.058993,0,0,1
13,tarde,false,1,1,1,1,0,0,4.776393,segunda-feira,1,0.030375,0,0,0
7,madrugada,false,1,1,1,0,1,0,3.785008,domingo,0,0.024071,0,0,0
93,noite,false,2,2,2,2,0,0,12.143025,sabado,8,0.077223,0,0,1
6,tarde,false,1,1,1,1,0,0,3.347703,sexta-feira,2,0.021267,0,0,0
64,madrugada,false,3,1,1,0,1,0,13.25725,sexta-feira,0,0.084218,0,0,1
23,madrugada,false,1,3,3,3,0,0,0,sexta-feira,6,0,0,0,1
10,noite,false,1,1,1,1,0,0,4.195375,quinta-Feira,4,0.026666,0,0,1
21,noite,false,2,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
19,noite,false,3,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
19,noite,false,1,1,1,1,0,0,3.623616,quinta-Feira,2,0.023032,0,0,1
7,tarde,false,1,3,3,3,0,0,14.007634,quinta-Feira,24,0.089034,0,0,1
14,tarde,false,12,12,12,12,0,0,13.324729,quinta-Feira,634,0.084694,0,0,1
22,madrugada,false,4,3,3,1,2,0,13.353263,quinta-Feira,205,0.084875,0,0,0
14,tarde,false,2,1,1,0,1,0,6.982867,quarta-feira,0,0.044384,0,0,1
34,madrugada,false,1,2,2,0,2,0,9.228521,quarta-feira,0,0.058658,0,0,1
49,madrugada,false,4,9,11,3,7,1,91.050486,quarta-feira,102,0.57873,0,1,1
88,madrugada,false,9,4,4,2,2,0,25.556761,quarta-feira,10,0.162442,0,0,1
25,noite,false,2,2,2,1,1,0,8.826872,terca-feira,52,0.056105,0,0,1
24,noite,false,1,5,5,4,1,0,23.308429,terca-feira,71,0.148152,0,0,1
6,madrugada,false,1,1,1,0,1,0,4.387154,terca-feira,0,0.027885,0,0,1
7,manha,false,1,1,1,1,0,0,4.301869,segunda-feira,10,0.027032,0,0,1
72,madrugada,false,1,4,4,1,3,0,16.971489,sabado,29,0.106643,0,0,0
23,noite,false,1,1,1,0,0,0,0,sexta-feira,0,0,1,0,1
22,noite,false,3,3,3,2,1,0,0,sexta-feira,43,0,0,0,1
10,noite,false,2,3,3,3,0,0,0,quinta-Feira,45,0,0,0,1
18,madrugada,false,1,1,1,0,0,0,4.827294,quinta-Feira,0,0.030333,0,0,1
20,madrugada,false,2,2,2,2,0,0,15.192753,quinta-Feira,16,0.095467,0,0,1
56,noite,false,2,1,1,0,1,0,9.408129,terca-feira,0,0.059118,0,0,1
14,tarde,false,1,1,1,0,1,0,0,domingo,0,0,0,0,1
8,madrugada,false,2,2,2,2,0,0,16.961897,sabado,16,0.106721,0,0,1
30,madrugada,false,1,1,1,0,1,0,4.860204,sabado,0,0.030579,0,0,1
22,madrugada,false,1,29,29,0,29,0,127.717686,sabado,0,0.803576,0,0,1
17,noite,false,1,29,29,0,29,0,127.341811,sexta-feira,0,0.801211,0,0,0
24,noite,false,2,4,4,0,4,0,17.896089,sexta-feira,0,0.112599,0,0,1
15,?,false,1,1,1,1,0,0,4.817752,quinta-Feira,0,0.030312,0,0,1
5,noite,false,6,5,6,4,2,1,27.051989,quinta-Feira,82,0.170206,0,0,1
1,tarde,false,10,12,16,9,5,4,157.16079,quinta-Feira,1035,0.988827,0,0,0
25,madrugada,false,1,1,1,0,1,0,4.365314,quinta-Feira,0,0.027491,0,0,1
67,noite,false,2,2,2,2,0,0,8.561029,quarta-feira,8,0.053914,0,0,1
31,noite,false,39,69,130,98,53,12,769.96978,quarta-feira,8733,4.848941,16,49,1
44,tarde,false,2,1,1,1,0,0,3.796335,quarta-feira,300,0.023908,0,0,1
94,tarde,false,4,9,11,10,1,2,42.209627,quarta-feira,455,0.265818,0,0,1
7,noite,false,1,2,2,1,0,0,6.494679,terca-feira,1,0.040901,0,0,1
14,noite,false,2,2,2,2,0,0,9.083236,terca-feira,7,0.057202,0,0,1
5,manha,false,3,4,7,3,0,3,45.298192,terca-feira,36,0.285265,2,0,1
5,noite,false,1,1,1,0,0,0,4.888956,segunda-feira,0,0.030788,0,0,1
28,noite,false,1,1,1,0,0,0,5.176122,segunda-feira,0,0.032597,1,0,1
3,noite,false,1,0,1,0,0,1,5.199652,segunda-feira,0,0.032745,1,0,0
33,noite,false,2,1,1,0,1,0,4.478329,segunda-feira,0,0.028202,0,0,1
16,madrugada,false,4,2,4,1,1,2,0,sabado,4,0,2,0,1
6,madrugada,false,1,2,2,0,2,0,9.632055,sabado,0,0.060658,0,0,1
21,noite,false,1,1,1,0,1,0,5.14088,sexta-feira,0,0.032375,0,0,1
7,noite,false,1,1,1,1,0,0,0,sexta-feira,2,0,0,0,1
6,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
13,noite,false,1,1,1,1,0,0,3.611124,sexta-feira,2,0.022741,0,0,1
13,noite,false,1,2,2,0,2,0,8.440142,sexta-feira,0,0.053151,0,0,1
57,noite,false,1,1,1,0,0,0,4.572304,sexta-feira,0,0.028794,1,0,1
15,tarde,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
71,manha,false,2,1,1,1,0,0,9.1215,sexta-feira,10,0.057442,0,0,1
26,noite,false,2,0,3,0,3,3,19.472,quinta-Feira,0,0.122656,0,0,1
23,noite,false,1,1,2,1,0,1,8.67688,quarta-feira,2,0.054657,1,0,1
13,noite,false,1,2,2,2,0,0,10.051747,terca-feira,7,0.063078,0,0,1
41,tarde,false,2,2,2,2,0,0,17.432908,terca-feira,13,0.109397,0,0,1
7,noite,false,1,1,1,1,0,0,5.086142,segunda-feira,6,0.031927,0,0,1
17,noite,false,4,6,6,5,1,0,18.70738,segunda-feira,553,0.117433,0,0,1
7,madrugada,false,5,6,8,2,6,2,22.133913,sabado,295,0.138942,0,0,1
20,noite,false,3,2,2,0,2,0,14.046845,sexta-feira,0,0.088177,0,0,1
28,noite,false,2,1,1,0,1,0,7.484551,sexta-feira,0,0.046983,0,0,1
15,tarde,false,2,2,2,1,1,0,4.873108,sexta-feira,20,0.03059,0,0,0
14,noite,false,2,1,1,0,1,0,8.662332,quinta-Feira,0,0.054377,0,0,1
24,noite,false,1,4,4,1,3,0,17.335318,quinta-Feira,68,0.10882,0,0,1
19,tarde,false,2,3,3,2,1,0,14.580797,quinta-Feira,15,0.091529,0,0,1
5,madrugada,false,1,1,1,1,0,0,4.71381,quinta-Feira,1,0.02959,0,0,1
6,noite,false,1,1,1,0,1,0,4.060692,quarta-feira,0,0.02549,0,0,1
21,noite,false,3,4,5,0,5,1,25.822126,quarta-feira,0,0.162095,0,0,1
10,noite,false,1,2,2,1,1,0,8.523728,quarta-feira,34,0.053506,0,0,1
99,manha,false,16,15,26,15,0,0,92.752094,terca-feira,432,0.582229,10,11,1
14,tarde,false,1,5,5,2,0,0,22.64194,segunda-feira,75,0.14213,2,0,1
8,madrugada,false,3,2,5,3,0,3,23.450015,sabado,88,0.147202,2,0,1
10,noite,false,1,2,2,1,1,0,8.989812,sexta-feira,0,0.056432,0,0,1
37,tarde,false,11,26,29,26,1,1,106.053848,sexta-feira,693,0.66573,0,2,1
5,manha,false,1,1,1,0,1,0,4.592125,sexta-feira,0,0.028826,0,0,0
62,noite,false,5,6,6,4,2,0,103.62121,quinta-Feira,629,0.650458,0,0,1
11,noite,false,3,5,5,1,4,0,51.526323,quinta-Feira,65,0.323445,0,0,1
4,noite,false,1,1,1,1,0,0,4.966455,quinta-Feira,1,0.031176,0,0,1
4,tarde,false,1,3,3,3,0,0,14.071049,quinta-Feira,23,0.088328,0,0,1
6,madrugada,false,1,1,1,1,0,0,4.90428,quinta-Feira,1,0.030785,0,0,1
31,madrugada,false,1,3,3,3,0,0,13.391802,quinta-Feira,30,0.084064,0,0,1
8,noite,false,1,2,2,0,2,0,9.735007,quarta-feira,0,0.061109,0,0,0
33,noite,false,1,4,4,1,3,0,17.783137,quarta-feira,18,0.11163,0,0,0
31,tarde,false,1,1,1,1,0,0,3.866422,quarta-feira,4,0.024271,0,0,1
14,noite,false,1,2,2,0,2,0,8.30056,terca-feira,0,0.052105,0,0,1
11,madrugada,false,1,354,354,0,0,0,0,terca-feira,0,0,354,0,1
8,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
51,noite,false,2,2,2,0,2,0,0,segunda-feira,0,0,0,0,1
51,noite,false,1,3,3,0,3,0,0,segunda-feira,0,0,0,0,0
10,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
13,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
34,noite,false,1,2,2,0,2,0,8.84265,segunda-feira,0,0.05526,0,0,1
29,noite,false,1,1,1,1,0,0,3.453278,sexta-feira,2,0.02158,0,0,1
108,noite,false,2,13,13,0,13,0,115.179593,sexta-feira,0,0.719771,0,0,1
3,noite,false,2,2,2,0,0,0,9.230734,quinta-Feira,0,0.057717,2,0,1
17,noite,false,12,12,16,9,5,4,113.533289,quinta-Feira,1101,0.709886,0,0,0
19,noite,false,3,5,5,4,1,0,0,quarta-feira,141,0,0,0,1
10,tarde,false,2,2,2,1,1,0,0,quarta-feira,4,0,0,0,1
34,tarde,false,1,1,1,1,0,0,1.780964,quarta-feira,1,0.011106,0,0,0
82,manha,false,1,1,1,1,0,0,4.279454,quarta-feira,8,0.026685,0,0,1
12,noite,false,1,1,1,0,1,0,4.824565,terca-feira,0,0.030085,0,0,1
12,noite,false,1,1,1,0,1,0,4.745756,terca-feira,0,0.029593,0,0,1
9,noite,false,2,1,1,0,1,0,0,segunda-feira,0,0,0,0,0
6,noite,false,5,4,4,0,4,0,36.730536,quinta-Feira,0,0.228939,0,0,1
5,noite,false,1,1,1,0,1,0,4.472349,quinta-Feira,0,0.027875,0,0,1
42,tarde,false,2,2,2,1,0,0,4.681699,quinta-Feira,2,0.02918,1,0,1
8,tarde,false,1,1,1,1,0,0,4.881276,quinta-Feira,6,0.030424,0,0,1
4,noite,false,1,1,1,0,1,0,4.979956,quarta-feira,0,0.031039,0,0,1
8,noite,false,1,1,1,0,1,0,4.70273,quarta-feira,0,0.029311,0,0,1
7,tarde,false,14,13,13,11,1,0,20.920409,quarta-feira,195,0.130394,1,0,1
3,madrugada,false,3,4,4,0,4,0,27.793639,quarta-feira,0,0.173233,0,0,1
8,noite,false,1,1,1,0,0,0,4.822283,terca-feira,0,0.030057,0,0,0
26,noite,false,1,1,1,1,0,0,4.582341,terca-feira,2,0.028561,0,0,0
33,tarde,false,2,3,3,3,0,0,16.977254,segunda-feira,61,0.105843,0,0,1
62,madrugada,false,9,9,10,3,8,1,101.770101,sabado,9,0.634478,0,0,1
6,noite,false,1,1,1,1,0,0,4.340225,sexta-feira,1,0.027059,0,0,1
15,tarde,false,2,2,5,4,1,1,13.892067,sexta-feira,199,0.086582,0,2,1
67,tarde,false,1,3,3,3,0,0,12.962691,sexta-feira,61,0.08079,0,0,1
17,madrugada,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
16,noite,false,4,10,10,2,8,0,0,quinta-Feira,28,0,0,0,1
93,madrugada,false,2,4,4,3,0,0,13.837975,quinta-Feira,58,0.086245,1,0,1
19,noite,false,2,2,2,0,0,0,9.499397,quarta-feira,0,0.059205,2,0,1
7,noite,false,1,1,1,0,1,0,4.754052,quarta-feira,0,0.02963,0,0,1
11,tarde,false,1,1,1,0,0,0,4.669851,quarta-feira,0,0.029105,1,0,0
16,tarde,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
47,tarde,false,1,1,1,0,1,0,4.615357,quarta-feira,0,0.028765,0,0,1
24,tarde,false,1,2,2,1,1,0,0,quarta-feira,13,0,0,0,1
25,noite,false,1,2,2,1,1,0,9.30023,terca-feira,1,0.057963,0,0,1
7,noite,false,1,1,1,0,1,0,4.605501,terca-feira,0,0.028704,0,0,0
6,noite,false,4,2,2,2,0,0,12.851415,terca-feira,18,0.080096,0,0,1
11,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
14,tarde,false,1,1,1,1,0,0,0,terca-feira,2,0,0,0,1
41,noite,false,1,1,1,0,0,0,4.621143,segunda-feira,0,0.028819,1,0,1
9,noite,false,7,4,4,0,4,0,83.511502,segunda-feira,0,0.520808,0,0,1
5,noite,false,1,2,2,0,2,0,9.613977,segunda-feira,0,0.059957,0,0,0
6,noite,false,1,1,1,1,0,0,0,segunda-feira,2,0,0,0,1
17,noite,false,1,2,2,0,2,0,9.252009,segunda-feira,0,0.057699,0,0,1
1,tarde,false,4,11,15,9,5,4,85.650559,segunda-feira,433,0.53415,0,0,0
6,madrugada,false,1,2,2,0,2,0,9.209535,sabado,0,0.057434,0,0,0
5,madrugada,false,2,4,4,0,4,0,38.131615,sabado,0,0.237804,0,0,1
11,madrugada,false,1,2,2,1,1,0,0,sabado,2,0,0,0,0
27,madrugada,false,2,2,2,2,0,0,0,sabado,18,0,0,0,1
5,madrugada,false,2,4,4,0,4,0,32.505475,sabado,0,0.202717,0,0,0
9,noite,false,1,1,1,1,0,0,0,sexta-feira,18,0,0,0,1
13,noite,false,1,1,1,1,0,0,0,sexta-feira,2,0,0,0,0
5,noite,false,1,1,2,0,2,0,4.852954,quinta-Feira,0,0.030255,0,1,1
10,tarde,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
6,madrugada,false,1,1,1,1,0,0,4.307237,quinta-Feira,4,0.026853,1,0,1
7,noite,false,1,4,4,0,4,0,19.549053,quarta-feira,0,0.121877,0,0,1
32,noite,false,1,2,2,1,1,0,9.139523,quarta-feira,1,0.05698,0,0,1
64,madrugada,false,1,1,1,0,1,0,4.916939,quarta-feira,0,0.030645,0,0,1
5,noite,false,1,2,2,0,2,0,0,terca-feira,0,0,0,0,1
46,noite,false,1,1,1,1,0,0,4.541757,terca-feira,6,0.028315,0,0,1
18,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
52,noite,false,1,1,2,2,0,1,9.305296,segunda-feira,7,0.057996,0,0,0
10,noite,false,1,1,1,0,0,0,4.577494,sexta-feira,0,0.02853,1,0,1
8,noite,false,1,1,1,0,1,0,4.426543,sexta-feira,0,0.027589,0,0,0
8,noite,false,1,1,1,1,0,0,0,sexta-feira,28,0,0,0,1
23,manha,false,1,1,1,0,1,0,4.967154,sexta-feira,0,0.030959,0,0,1
18,noite,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
21,noite,false,2,1,1,1,0,0,8.94423,quinta-Feira,28,0.055746,0,0,1
13,noite,false,1,3,3,2,1,0,13.230633,quarta-feira,4,0.082462,0,0,1
10,noite,false,1,3,3,1,2,0,14.008513,quarta-feira,5,0.08731,0,0,1
8,noite,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
11,madrugada,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
4,noite,false,1,4,4,3,1,0,16.610185,terca-feira,46,0.103525,0,0,1
81,noite,false,7,5,7,5,0,2,76.029936,terca-feira,156,0.473865,0,0,1
7,noite,false,1,5,5,1,4,0,22.507105,terca-feira,1,0.140278,0,0,1
83,noite,false,1,2,2,2,0,0,9.13446,terca-feira,13,0.056932,0,0,1
14,noite,false,1,1,1,0,1,0,4.478785,terca-feira,0,0.027915,0,0,0
37,tarde,false,1,2,2,0,2,0,0,terca-feira,0,0,0,0,1
12,noite,false,2,2,2,0,2,0,8.545058,segunda-feira,0,0.053258,0,0,1
13,noite,false,1,2,2,0,2,0,0,segunda-feira,0,0,0,0,1
16,tarde,false,1,1,1,0,1,0,4.526233,segunda-feira,0,0.02821,0,0,0
178,madrugada,false,1,0,1,0,0,1,4.272075,segunda-feira,0,0.026626,1,0,0
7,madrugada,false,1,1,1,0,1,0,3.998389,sabado,0,0.02492,0,0,1
47,madrugada,false,1,1,1,0,1,0,4.473487,sabado,0,0.027882,0,0,1
7,madrugada,false,1,1,1,0,1,0,4.230525,sabado,0,0.026384,0,0,1
7,madrugada,false,1,1,1,0,1,0,4.136522,sabado,0,0.025797,0,0,1
13,noite,false,1,1,1,0,1,0,4.904024,sexta-feira,0,0.030584,0,0,1
15,noite,false,1,1,1,1,0,0,4.202408,sexta-feira,2,0.026208,0,0,1
16,noite,false,2,1,1,0,1,0,9.114679,sexta-feira,0,0.056844,0,0,1
16,tarde,false,2,2,2,1,1,0,0,sexta-feira,14,0,0,0,1
14,noite,false,1,1,3,0,1,2,0,quinta-Feira,0,0,2,0,1
18,manha,false,1,1,1,1,0,0,5.011625,quinta-Feira,12,0.031255,0,0,1
58,madrugada,false,1,5,6,4,2,1,25.470792,quinta-Feira,378,0.158849,0,0,1
46,madrugada,false,1,3,3,1,2,0,12.845815,quinta-Feira,182,0.080113,0,0,0
35,noite,false,1,1,1,1,0,0,0,quarta-feira,9,0,0,0,1
16,noite,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
6,noite,false,2,2,2,1,0,0,14.360998,quarta-feira,2,0.089562,0,0,1
44,noite,false,2,2,2,1,1,0,0,quarta-feira,2,0,0,0,1
13,noite,false,2,1,1,1,0,0,0,quarta-feira,12,0,0,0,1
19,madrugada,false,1,3,3,0,3,0,14.634552,quarta-feira,0,0.091269,0,0,1
45,madrugada,false,1,1,1,1,0,0,5.036999,quarta-feira,307,0.031413,0,0,1
16,noite,false,1,1,1,0,2,0,0,terca-feira,0,0,0,0,1
14,noite,false,3,4,4,0,4,0,55.734525,segunda-feira,0,0.344924,0,0,1
7,noite,false,1,1,1,1,0,0,3.098099,segunda-feira,50,0.019173,0,0,1
10,tarde,false,1,2,2,1,1,0,0,segunda-feira,5,0,0,0,1
125,madrugada,false,1,2,2,0,2,0,9.48659,segunda-feira,0,0.05871,0,0,1
5,manha,false,2,2,2,0,2,0,4.302094,sabado,0,0.026624,0,0,0
5,madrugada,true,1,1,1,1,0,0,4.377014,sabado,3,0.027088,0,0,0
23,madrugada,false,1,4,4,0,4,0,0,sabado,0,0,0,0,1
10,madrugada,false,1,0,30,0,0,0,0,sabado,0,0,30,30,1
9,noite,false,1,1,1,0,1,0,4.499238,sexta-feira,0,0.026502,0,0,1
6,noite,false,2,1,1,0,1,0,9.140014,sexta-feira,0,0.053837,0,0,1
41,noite,false,1,1,1,0,1,0,2.883034,sexta-feira,0,0.016982,0,0,1
22,noite,false,2,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
9,noite,false,1,1,1,0,1,0,4.727018,sexta-feira,0,0.027844,0,0,1
38,noite,false,4,3,3,1,2,0,43.160371,sexta-feira,76,0.254227,0,0,1
38,noite,false,3,1,1,1,0,0,13.991524,sexta-feira,49,0.082414,0,0,1
11,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
19,noite,false,1,2,2,1,1,0,0,quinta-Feira,12,0,0,0,1
11,tarde,false,1,2,2,1,0,0,8.786501,quinta-Feira,22,0.051805,0,0,1
14,madrugada,false,3,0,89,0,0,1,0,quinta-Feira,0,0,88,88,1
10,madrugada,false,2,20,35,2,29,0,0,quinta-Feira,52,0,7,15,1
34,madrugada,false,1,1,1,0,0,0,4.959789,quinta-Feira,0,0.029243,0,0,1
12,noite,false,1,7,13,9,4,0,33.197924,quarta-feira,1089,0.195734,0,6,1
18,noite,false,2,1,1,1,0,0,5.248247,quarta-feira,44,0.03096,0,0,1
6,tarde,false,1,37,37,0,0,0,0,quarta-feira,0,0,37,0,1
11,manha,false,1,3,3,3,0,0,0,quarta-feira,26,0,0,0,1
11,madrugada,false,1,1,1,0,0,0,0,quarta-feira,0,0,0,0,1
16,madrugada,false,1,0,1,0,1,0,0,quarta-feira,0,0,0,1,1
13,madrugada,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
7,madrugada,false,1,4,5,3,2,0,18.646011,quarta-feira,46,0.10981,0,1,1
21,madrugada,false,2,2,4,3,1,0,0,quarta-feira,106,0,0,2,0
11,madrugada,false,1,12,12,1,11,0,0,quarta-feira,80,0,0,0,1
11,madrugada,false,1,5,5,0,5,0,0,quarta-feira,0,0,0,0,1
24,madrugada,false,1,1,1,0,1,0,4.652682,quarta-feira,0,0.027401,0,0,1
23,madrugada,false,1,1,1,0,1,0,4.297402,quarta-feira,0,0.025308,0,0,1
7,madrugada,false,1,0,2,0,0,0,0,quarta-feira,0,0,2,2,1
11,madrugada,false,1,1,1,1,0,0,5.341909,quarta-feira,6,0.03146,0,0,1
4,noite,false,4,1,1,0,0,0,18.43045,terca-feira,0,0.10854,0,0,1
18,noite,false,1,1,1,1,0,0,4.339994,terca-feira,2,0.025559,0,0,1
25,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
135,tarde,false,1,2,2,2,0,0,8.540789,terca-feira,12,0.050298,0,0,1
8,tarde,false,1,16,20,15,2,4,87.200731,terca-feira,358,0.513541,3,0,1
37,noite,false,1,2,2,0,2,0,0,segunda-feira,0,0,0,0,1
8,noite,false,1,1,1,1,0,0,4.795807,segunda-feira,2,0.028243,0,0,1
6,noite,false,1,1,1,0,0,0,4.772096,segunda-feira,0,0.028104,0,0,1
35,noite,false,1,1,1,1,1,0,4.303329,segunda-feira,6,0.025343,0,0,1
74,noite,false,1,0,1,1,0,1,4.785563,segunda-feira,197,0.028191,0,0,1
14,tarde,false,1,1,1,0,1,0,4.675152,segunda-feira,0,0.027541,0,0,1
15,madrugada,false,1,3,3,2,1,0,11.866686,sabado,28,0.069905,0,0,1
