@relation 'pulp-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,6,12,2,11,15,17,18,16,5,8,9,14,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute description_length numeric
@attribute src_files numeric
@attribute created_at_day_turn {noite,madrugada,tarde,manha}
@attribute files_changed numeric
@attribute src_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute test_churn numeric
@attribute intra_branch {false,true}
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute status {0,1}

@data
false,1,2,20,0,madrugada,2,0,9.376041,0.167853,0,false,0,0,2,1
false,3,9,44,9,noite,9,87,50.129092,0.897426,42,false,0,0,0,0
false,58,28,28,22,noite,29,282,230.862149,4.132964,227,false,1,0,6,1
false,1,1,17,2,tarde,2,0,4.32531,0.07629,2,false,1,0,0,1
false,2,8,4,8,madrugada,8,0,59.973805,1.07283,219,false,0,0,0,1
false,6,34,108,21,madrugada,102,5430,1253.919908,22.430512,8164,false,64,4,47,1
false,3,2,149,2,noite,2,329,9.26644,0.165891,561,false,0,0,0,1
false,1,1,37,0,noite,1,0,4.78447,0.085653,0,false,0,0,1,1
false,1,1,17,0,manha,1,0,4.108152,0.073488,0,false,0,0,1,1
false,2,6,2,6,madrugada,6,333,52.607742,0.94106,4,false,0,0,0,1
false,1,3,305,3,noite,3,12,13.726265,0.245733,2,false,0,0,0,1
false,6,2,63,1,manha,2,938,57.914312,1.034865,0,false,0,0,0,1
false,6,2,19,2,noite,2,10,18.733234,0.330925,210,false,0,0,0,1
false,4,4,10,4,noite,4,44,30.010917,0.53683,16,false,0,0,0,0
false,5,3,37,5,noite,7,108,13.543217,0.239243,82,false,3,1,0,1
false,1,5,2,5,noite,5,114,23.753903,0.42446,1,false,0,0,0,1
false,1,2,17,4,madrugada,4,58,18.428204,0.326063,66,false,2,0,0,1
false,2,11,2,11,noite,11,566,104.873933,1.877076,2,false,0,0,0,1
false,6,2,19,4,noite,4,2301,101.445764,1.79495,2186,false,2,0,0,1
false,4,4,3,4,madrugada,7,39,27.975532,0.49499,100,false,3,0,0,0
false,9,5,3,5,madrugada,9,85,57.210519,1.012265,86,false,4,0,1,0
false,4,4,3,5,madrugada,8,63,28.822695,0.50998,121,false,4,0,0,0
false,4,4,3,5,madrugada,8,62,28.509258,0.504434,166,false,4,0,0,0
false,4,4,3,4,noite,7,102,41.970124,0.742606,161,false,3,0,0,0
false,5,4,3,4,noite,7,145,65.293026,1.155274,217,false,3,0,0,1
false,6,4,3,4,noite,4,113,78.34443,1.386202,253,false,0,0,0,1
false,5,4,3,4,noite,4,70,59.890473,1.059683,114,false,0,0,0,1
false,5,4,3,4,noite,4,69,60.108717,1.063545,111,false,0,0,0,1
false,6,4,3,4,noite,4,123,79.010516,1.397987,261,false,0,0,0,1
false,6,5,3,6,noite,6,122,83.837305,1.483391,256,false,1,0,0,1
false,4,4,3,5,noite,5,50,36.293724,0.64217,90,false,1,0,0,1
false,1,1,46,0,noite,1,0,4.160871,0.074493,0,false,0,0,1,1
false,2,4,2,4,noite,4,264,37.31258,0.667863,2,false,0,0,0,1
false,1,1,52,0,noite,1,0,4.611449,0.082493,0,true,0,0,1,0
false,1,1,9,0,noite,1,0,4.611449,0.082559,0,true,0,0,1,0
false,1,1,10,0,noite,1,0,4.611449,0.082559,0,false,0,0,1,1
false,2,10,11,9,madrugada,12,212,108.027896,1.939705,666,false,2,0,0,1
false,4,2,75,5,madrugada,5,400,48.759589,0.866123,250,false,3,0,0,1
false,1,2,88,0,madrugada,2,0,10.076692,0.180557,0,false,0,0,2,1
false,1,2,117,2,noite,2,11,9.101165,0.163076,37,false,0,0,0,1
false,1,1,11,2,noite,2,6,8.390531,0.150344,19,false,1,0,0,1
false,2,5,2,5,noite,5,176,46.544489,0.83641,64,false,0,0,0,1
false,1,1,46,0,madrugada,2,0,9.708736,0.173963,0,false,1,0,2,1
false,2,1,31,4,madrugada,4,82,36.361511,0.645894,114,false,3,0,0,1
false,1,11,2,11,noite,11,362,52.383637,0.941339,1,false,0,0,0,1
false,1,1,6,1,madrugada,1,0,3.967099,0.07129,2,false,0,0,0,1
false,1,0,12,2,madrugada,0,0,0,0,6,false,0,0,0,1
false,1,4,47,0,noite,6,0,22.968239,0.412743,0,false,2,0,2,1
false,1,4,31,0,noite,6,0,22.968239,0.412743,0,false,2,0,2,1
false,1,2,26,2,noite,2,27,9.262498,0.165968,8,false,0,0,0,1
false,1,3,56,2,noite,3,5,0,0,8,false,0,0,1,1
false,1,7,2,7,noite,7,254,31.938453,0.57394,1,false,0,0,0,1
false,1,3,4,3,noite,3,15,10.238902,0.183912,0,false,0,0,0,1
false,1,1,4,0,tarde,1,0,4.564499,0.081788,0,false,0,0,0,1
false,1,1,13,0,madrugada,1,0,3.529852,0.063249,0,false,0,0,0,1
false,1,1,10,0,madrugada,1,0,4.585569,0.082166,0,false,0,0,1,1
false,1,1,26,0,madrugada,1,0,4.277093,0.076932,0,false,0,0,1,1
false,1,1,16,1,madrugada,1,0,4.50298,0.080996,2,false,0,0,0,1
false,1,17,15,13,noite,17,188,78.170468,1.400732,263,false,0,0,2,1
false,1,4,2,4,noite,4,61,19.086052,0.343314,1,false,0,0,0,1
false,2,2,5,0,noite,4,0,9.175917,0.164423,0,true,1,1,4,1
false,2,10,2,10,madrugada,10,571,88.039167,1.583614,2,false,0,0,0,1
false,1,2,2,2,madrugada,2,14,9.55475,0.171867,2,false,0,0,0,1
false,1,5,2,5,madrugada,5,94,24.373223,0.438416,2,false,0,0,0,1
false,1,9,2,9,manha,9,183,42.751366,0.768995,6,false,0,0,0,1
false,2,1,11,2,madrugada,2,6,8.381194,0.150182,20,false,1,0,0,0
false,2,1,11,2,noite,2,6,3.778864,0.072318,20,false,1,0,0,0
false,1,1,43,1,noite,1,12,4.577335,0.082021,0,false,0,0,0,1
false,1,1,35,0,noite,1,0,4.803524,0.086074,0,false,0,0,0,1
false,1,2,2,2,noite,2,92,8.641457,0.155405,1,false,0,0,0,1
false,2,3,47,0,tarde,3,0,19.032816,0.342279,0,false,0,0,3,1
false,1,1,4,0,tarde,1,0,4.564499,0.082086,0,false,0,0,0,0
false,1,1,8,1,noite,1,39,4.879153,0.087429,0,false,0,0,0,0
false,1,4,2,4,noite,4,46,19.105099,0.343578,1,false,0,0,0,1
false,2,2,43,2,madrugada,2,50,18.219233,0.348625,77,false,0,0,0,1
false,1,2,2,2,noite,2,10,9.681615,0.173947,2,false,0,0,0,1
false,2,1,8,0,tarde,1,0,4.57374,0.081956,0,false,0,0,1,1
false,1,3,2,3,madrugada,3,10,13.994856,0.251195,1,false,0,0,0,1
false,1,7,23,7,madrugada,7,91,34.267801,0.615076,43,false,0,0,0,1
false,1,2,58,2,madrugada,2,3,9.285599,0.167084,12,false,0,0,0,1
false,5,4,60,4,madrugada,4,82,31.024885,0.55593,127,false,0,0,0,1
false,1,1,18,1,noite,1,0,4.498857,0.080614,8,false,0,0,0,1
false,2,1,5,0,noite,1,0,9.635042,0.172648,0,false,0,0,1,1
false,3,8,9,8,noite,8,0,57.207984,1.02683,123,false,0,0,0,1
false,1,1,11,1,noite,1,0,5.111638,0.091749,23,false,0,0,0,0
false,1,1,26,0,noite,1,0,4.611449,0.082632,0,false,0,0,1,1
false,1,1,5,1,tarde,1,0,4.71497,0.084629,20,false,0,0,0,1
false,1,1,12,1,madrugada,1,0,4.727485,0.084854,16,false,0,0,0,1
false,1,1,21,0,madrugada,1,0,4.838059,0.086692,0,false,0,0,1,1
false,1,13,107,13,noite,15,174,70.006025,1.256326,189,false,2,0,0,1
false,1,1,39,0,noite,1,0,4.910308,0.093965,0,false,0,0,0,0
false,3,2,35,2,noite,2,200,13.698333,0.245991,211,false,0,0,0,1
false,1,1,17,0,madrugada,1,0,4.836488,0.087035,0,false,0,0,0,1
false,1,1,17,0,madrugada,1,0,4.836488,0.086852,0,false,0,0,0,0
false,1,1,2,1,madrugada,1,22,4.638368,0.083295,0,false,0,0,0,1
false,1,1,5,1,madrugada,1,17,5.031497,0.090354,0,false,0,0,0,1
false,2,1,2,1,madrugada,1,41,9.803818,0.176054,0,false,0,0,0,1
false,3,1,29,1,madrugada,1,0,15.669337,0.281386,37,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,5.01351,0.090031,13,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.90142,0.088018,24,false,0,0,0,1
false,1,2,5,2,madrugada,2,7,9.218571,0.165545,18,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.272352,0.076722,6,false,0,0,0,1
false,1,2,4,2,madrugada,2,34,9.054256,0.162594,2,false,0,0,0,1
false,1,2,5,2,madrugada,2,18,9.334992,0.167635,46,false,0,0,0,1
false,1,2,28,3,madrugada,3,7,9.148972,0.164295,526,false,0,1,0,1
false,1,1,4,1,madrugada,1,0,4.091936,0.073482,2,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.620231,0.082969,6,false,0,0,0,1
false,77,42,108,38,noite,46,2954,2015.860359,36.198337,4030,false,2,2,4,1
false,1,2,5,2,noite,2,8,8.463372,0.152112,5,false,0,0,0,1
false,1,1,8,0,noite,1,0,4.389382,0.078839,0,false,0,0,0,1
false,1,1,5,0,tarde,1,0,5.238075,0.094262,0,false,0,0,0,1
false,1,0,22,0,noite,6,0,0,0,0,false,0,6,5,1
false,1,2,26,2,noite,2,23,9.641134,0.172257,21,false,0,0,0,1
false,1,2,5,2,noite,2,15,9.84546,0.176012,43,false,0,0,0,1
false,1,1,39,0,madrugada,1,0,4.992949,0.08921,0,false,0,0,1,1
false,1,2,4,2,madrugada,2,17,10.232446,0.182933,19,false,0,0,0,1
false,1,2,4,2,madrugada,2,13,9.261878,0.165581,3,false,0,0,0,1
false,1,1,55,0,madrugada,2,0,9.756327,0.174318,0,false,1,0,2,1
false,1,2,36,2,noite,2,4,9.319191,0.166593,20,false,0,0,0,1
true,2,1,51,1,noite,1,20,4.319631,0.077175,0,false,0,0,0,0
true,3,21,16,15,madrugada,21,340,68.148652,1.217539,456,false,0,0,4,1
false,2,2,90,2,madrugada,2,115,9.629445,0.172038,178,false,0,0,0,1
false,1,2,55,2,noite,2,27,9.109378,0.174314,43,false,0,0,0,0
false,1,1,6,0,noite,1,0,4.540209,0.086882,0,false,0,0,0,1
false,2,2,106,2,noite,2,81,18.102017,0.323408,161,false,0,0,0,1
false,2,3,66,3,noite,3,4,14.0293,0.249207,2,false,0,0,0,1
false,1,0,4,1,noite,0,0,0,0,26,false,0,0,0,1
false,1,1,29,1,manha,1,27,4.446858,0.085094,0,false,0,0,0,0
false,1,1,83,0,noite,1,0,5.05122,0.089726,0,false,0,0,1,1
false,6,4,9,4,noite,7,45,9.75105,0.173211,82,false,3,0,0,0
false,1,1,6,2,noite,1,6,4.889839,0.087412,30,false,0,0,0,1
false,7,4,9,4,noite,7,91,14.318738,0.254348,104,false,3,0,0,0
false,1,1,8,2,noite,1,27,4.816207,0.086058,19,false,0,0,0,1
false,1,1,10,0,noite,1,0,4.996086,0.089997,0,false,0,0,0,1
false,2,2,46,3,noite,3,51,27.465586,0.488267,0,false,1,0,0,1
false,1,2,17,1,madrugada,2,3,9.394311,0.167862,0,false,0,0,0,1
false,1,1,10,1,madrugada,1,0,4.333506,0.077433,2,false,0,0,0,1
false,1,5,68,6,tarde,6,107,28.144669,0.500763,0,false,1,0,0,1
false,3,1,5,1,tarde,1,34,8.761011,0.156483,0,false,0,0,0,1
false,1,15,22,1,madrugada,15,12,59.026203,1.054285,0,false,0,0,1,1
false,9,4,2,4,madrugada,7,65,9.581051,0.17047,119,false,3,0,0,0
false,1,2,5,2,noite,2,67,9.348392,0.167028,23,false,0,0,0,1
false,1,2,7,2,noite,2,16,10.022515,0.179073,19,false,0,0,0,1
false,2,6,13,6,madrugada,6,220,55.536816,0.993595,206,false,0,0,0,1
false,1,2,74,0,madrugada,2,0,9.35659,0.167678,0,false,0,0,2,1
false,19,9,37,10,noite,13,382,42.480248,0.755828,291,false,4,0,0,0
false,1,2,105,0,noite,6,0,9.78688,0.175097,0,false,1,3,6,1
false,1,2,2,2,noite,2,35,9.707538,0.173585,37,false,0,0,0,1
false,1,1,11,1,noite,1,0,4.7558,0.085087,73,false,0,0,0,1
false,3,2,8,4,tarde,4,80,46.562375,0.828481,110,false,2,0,0,1
false,1,0,47,0,madrugada,2,0,9.464632,0.169334,0,false,2,0,2,1
false,1,1,4,2,madrugada,1,26,4.942038,0.088369,38,false,0,0,0,1
false,1,5,62,5,madrugada,5,127,23.299684,0.41457,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,4.410207,0.078898,0,false,0,0,1,1
false,1,2,6,2,noite,2,6,10.104194,0.17978,0,false,0,0,0,1
false,1,1,15,0,tarde,1,0,4.52494,0.08151,0,false,0,0,0,1
false,1,1,7,0,noite,1,0,4.655234,0.083326,0,false,0,0,0,1
false,1,2,37,0,noite,4,0,9.455952,0.169357,0,false,1,1,4,1
false,1,2,22,0,noite,2,0,9.170574,0.164148,0,false,0,0,2,1
false,1,3,12,2,noite,4,10,13.737547,0.247447,89,false,1,0,1,1
false,1,1,4,1,noite,1,0,4.725189,0.084577,206,false,0,0,0,1
false,2,0,8,2,noite,2,75,18.734225,0.335531,95,false,2,0,0,1
true,3,14,63,14,madrugada,16,499,195.569376,3.502659,569,false,2,0,0,1
false,1,2,5,2,noite,2,91,9.18634,0.164409,113,false,0,0,0,1
false,5,6,19,4,tarde,6,348,14.041116,0.251324,0,false,0,0,2,0
false,1,3,19,2,tarde,3,44,14.041116,0.251478,0,false,0,0,1,0
false,1,2,4,2,noite,2,92,9.138984,0.163562,110,false,0,0,0,1
false,1,2,4,2,madrugada,2,78,9.020315,0.161438,138,false,0,0,0,1
false,1,1,7,1,madrugada,1,0,4.85442,0.086943,11,false,0,0,0,1
false,1,4,22,4,madrugada,4,15,17.573648,0.316544,4,false,0,0,0,1
false,1,1,4,1,noite,1,0,5.006703,0.089601,31,false,0,0,0,1
false,1,1,5,0,noite,1,0,4.935677,0.094444,0,false,0,0,0,1
false,1,3,22,5,manha,5,92,21.602497,0.386605,40,false,2,0,0,1
false,1,2,18,2,madrugada,2,0,9.405437,0.169431,6,false,0,0,0,1
false,1,3,17,3,noite,3,13,13.297757,0.237959,2,false,0,0,0,0
false,1,1,7,2,noite,1,24,4.557224,0.087208,45,false,0,0,0,1
false,1,1,7,2,noite,1,20,4.863347,0.087028,22,false,0,0,0,1
false,1,4,76,4,madrugada,4,51,18.87401,0.338017,62,false,0,0,0,1
false,2,9,10,8,noite,9,98,39.660192,0.71028,110,false,0,0,0,0
false,1,1,32,1,noite,1,9,4.623928,0.082811,0,false,0,0,0,1
false,1,2,6,2,noite,2,51,9.257526,0.165583,17,false,0,0,0,1
false,40,35,111,37,tarde,41,1272,40.913844,0.7318,1836,false,3,3,0,1
false,1,2,5,2,madrugada,2,16,9.861836,0.176392,17,false,0,0,0,1
false,1,1,27,0,noite,1,0,4.006583,0.071755,0,false,0,0,1,1
false,1,1,63,2,madrugada,1,24,4.557224,0.081512,45,false,0,0,0,1
false,1,1,24,0,madrugada,1,0,4.925471,0.094255,0,false,0,0,1,1
false,1,1,37,0,madrugada,1,0,4.668091,0.083493,0,false,0,0,1,1
false,1,9,21,8,madrugada,9,101,0,0,110,false,0,0,0,1
false,1,1,4,1,noite,1,0,5.090989,0.091056,73,false,0,0,0,1
false,2,4,30,3,noite,4,350,35.571773,0.636226,378,false,0,0,0,1
false,1,9,4,9,noite,9,224,43.660228,0.780894,0,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.963423,0.088774,21,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.99462,0.089332,16,false,0,0,0,1
false,1,2,7,2,madrugada,2,22,10.117788,0.180964,78,false,0,0,0,1
false,1,2,48,2,madrugada,2,31,8.774614,0.15694,350,false,0,0,0,1
false,1,7,90,3,madrugada,7,62,31.260799,0.559833,9,false,0,0,1,1
false,1,2,27,2,noite,2,33,9.933287,0.177664,5,false,0,0,0,1
false,1,2,6,2,noite,2,44,9.170459,0.16402,10,false,0,0,0,1
false,1,1,4,0,noite,1,0,4.443547,0.079601,0,false,0,0,0,1
false,1,1,73,1,noite,1,10,4.197503,0.075289,0,false,0,0,0,0
false,1,2,6,2,madrugada,2,7,9.297975,0.166607,6,false,0,0,0,1
false,2,2,21,1,madrugada,2,38,18.737689,0.335754,0,false,0,0,0,1
false,1,6,7,6,madrugada,6,230,29.178609,0.522841,0,false,0,0,0,1
false,1,3,268,2,madrugada,3,53,14.28473,0.255963,368,false,0,0,1,1
false,1,1,33,1,madrugada,1,12,4.577335,0.081915,0,false,0,0,0,1
false,1,1,4,0,madrugada,1,0,4.623936,0.083293,0,false,0,0,0,1
false,1,1,4,1,madrugada,1,0,4.72592,0.084681,25,false,0,0,0,1
false,1,2,5,2,madrugada,2,1,8.445014,0.151322,6,false,0,0,0,1
false,1,1,5,0,madrugada,1,0,4.698619,0.084636,0,false,0,0,0,1
false,1,1,6,0,madrugada,1,0,4.842959,0.08723,0,false,0,0,0,1
false,1,1,6,0,noite,1,0,4.620003,0.083214,0,false,0,0,0,1
false,1,1,9,0,noite,1,0,4.506227,0.080712,0,false,0,0,0,1
false,1,6,4,6,noite,6,284,28.876135,0.516679,0,false,0,0,0,1
false,1,2,7,2,noite,2,30,9.060915,0.162126,2,false,0,0,0,1
false,1,1,10,0,madrugada,1,0,3.890658,0.069615,0,false,0,0,0,1
false,1,3,48,3,madrugada,3,24,14.367899,0.257674,236,false,0,0,0,1
false,1,1,3,0,madrugada,1,0,4.002686,0.071786,0,true,0,0,1,1
false,1,1,5,0,noite,1,0,5.197977,0.093625,0,false,0,0,0,1
false,1,1,4,0,noite,1,0,4.923583,0.088685,0,false,0,0,0,1
false,1,2,12,2,noite,2,0,9.92267,0.177703,19,false,0,0,0,1
false,1,1,57,0,noite,1,0,5.08249,0.091154,0,false,0,0,1,1
false,1,1,2,1,noite,1,0,5.149395,0.092354,16,false,0,0,0,1
false,1,0,16,1,noite,1,136,4.354602,0.078045,0,false,1,0,0,1
false,1,1,5,0,noite,2,0,7.704663,0.138183,0,false,1,0,0,1
false,1,2,27,0,noite,3,0,8.492604,0.152194,0,false,0,1,0,1
false,1,1,20,1,noite,1,1,4.340124,0.077779,0,false,0,0,0,1
false,1,1,21,0,madrugada,1,0,4.565886,0.08189,0,false,0,0,0,1
false,1,2,13,3,madrugada,3,40,13.971425,0.250583,93,false,1,0,0,1
false,1,3,7,0,madrugada,3,0,12.488972,0.223995,0,false,0,0,0,1
false,1,6,31,3,madrugada,6,44,26.820688,0.481018,75,false,0,0,1,1
false,1,23,69,15,madrugada,24,36,111.573591,2.001025,0,false,1,0,4,1
false,1,3,7,0,madrugada,3,0,12.488972,0.223984,0,false,0,0,0,1
false,1,1,6,1,noite,1,0,5.038072,0.090356,14,false,0,0,0,1
false,1,0,3,0,noite,1,0,4.909549,0.088051,0,false,1,0,1,1
false,1,1,17,0,noite,1,0,4.506919,0.08083,0,false,0,0,0,1
false,1,1,9,0,madrugada,1,0,4.46517,0.085447,0,false,0,0,0,1
false,1,1,2,1,madrugada,1,0,5.029519,0.090203,20,false,0,0,0,1
false,1,1,7,0,madrugada,1,0,4.770707,0.091294,0,false,0,0,0,1
false,1,4,60,0,madrugada,4,0,17.502882,0.312069,0,false,0,0,4,1
false,1,1,8,0,madrugada,1,0,4.597232,0.087975,0,false,0,0,0,1
false,1,1,36,0,madrugada,1,0,4.998285,0.095649,0,false,0,0,1,1
false,2,2,11,0,madrugada,2,0,4.587832,0.087795,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,4.587832,0.08219,0,false,0,0,0,0
false,1,1,11,0,noite,1,0,4.497548,0.081011,0,false,0,0,0,1
false,1,1,12,0,noite,1,0,4.738829,0.090684,0,false,0,0,0,1
false,1,3,33,1,noite,3,31,13.982539,0.250493,0,false,0,0,0,1
false,1,1,9,0,noite,1,0,4.812428,0.092093,0,false,0,0,0,1
false,1,1,9,0,noite,1,0,4.719603,0.084148,0,false,0,0,0,1
false,1,1,9,1,noite,1,14,5.209587,0.099693,0,false,0,0,0,0
false,1,1,15,0,noite,1,0,4.833346,0.086588,0,false,0,0,0,1
false,1,1,9,1,noite,1,2,5.201924,0.093191,0,false,0,0,0,1
false,1,10,14,3,noite,10,8,45.757147,0.819725,0,false,0,0,0,1
false,1,1,7,0,tarde,1,0,4.054047,0.072625,0,false,0,0,1,1
false,1,1,43,1,madrugada,1,2,4.508247,0.080761,0,false,0,0,0,1
false,1,7,19,1,madrugada,7,33,34.438717,0.61694,0,false,0,0,0,1
false,1,9,4,9,madrugada,9,348,42.97943,0.769939,0,false,0,0,0,1
false,1,3,31,3,madrugada,3,2,13.101805,0.234707,20,false,0,0,0,1
false,1,1,4,1,noite,1,0,4.409782,0.079056,5,false,0,0,0,1
false,1,1,52,1,noite,3,0,13.649971,0.244505,4,false,2,0,1,0
false,1,8,29,10,noite,10,155,40.937321,0.733289,183,false,2,0,0,1
false,1,1,33,1,tarde,1,2,4.482021,0.080284,0,false,0,0,0,1
false,1,6,31,3,madrugada,6,44,26.820688,0.480424,75,false,0,0,1,1
false,1,2,7,2,noite,2,95,9.310596,0.166775,41,false,0,0,0,1
false,1,2,6,2,madrugada,2,53,9.773633,0.17507,155,false,0,0,0,1
false,1,4,38,3,madrugada,4,41,16.86669,0.30381,0,false,0,0,1,1
false,1,4,2,4,madrugada,4,133,18.854227,0.337727,0,false,0,0,0,1
false,1,2,25,0,madrugada,3,0,9.255743,0.165794,0,false,0,1,0,1
false,1,10,17,11,madrugada,12,99,53.284498,0.95446,76,false,2,0,1,1
false,1,2,105,1,madrugada,2,4,9.742984,0.174822,0,false,0,0,1,1
false,1,2,112,2,madrugada,2,57,9.435688,0.169308,114,false,0,0,0,1
false,1,2,30,2,madrugada,2,6,10.032104,0.17886,0,false,0,0,0,1
false,1,2,27,2,noite,2,4,9.448689,0.169694,40,false,0,0,0,1
false,1,1,5,1,madrugada,1,0,4.711987,0.084009,5,false,0,0,0,1
false,1,6,6,6,noite,6,88,25.856521,0.464371,0,false,0,0,0,1
false,1,6,47,2,tarde,6,9,27.653696,0.496661,42,false,0,0,1,1
false,1,1,102,0,noite,3,0,4.716214,0.084087,0,false,1,1,3,1
false,1,1,169,0,noite,1,0,4.611895,0.083072,0,false,0,0,1,1
false,2,2,16,2,madrugada,2,67,20.035948,0.357218,30,false,0,0,0,1
false,2,4,51,0,madrugada,4,0,37.762457,0.673262,0,false,0,0,0,1
false,2,6,7,4,madrugada,8,305,23.504486,0.419058,485,false,1,1,4,1
false,1,2,16,2,madrugada,2,6,7.723389,0.137699,47,false,0,0,0,1
false,1,11,13,8,madrugada,11,36,50.750493,0.912302,36,false,0,0,0,1
false,3,1,80,1,noite,2,783,29.657804,0.533166,0,false,1,0,0,1
false,1,1,7,0,noite,1,0,4.807599,0.086597,0,false,0,0,0,1
false,10,6,51,3,madrugada,6,175,31.3871,0.56423,82,false,0,0,1,0
false,2,6,45,6,noite,6,32,55.741771,0.993775,16,true,0,0,0,1
false,1,11,96,8,noite,11,36,50.77871,0.905292,36,true,0,0,0,0
false,1,3,64,4,noite,5,32,23.156438,0.416272,38,false,2,0,0,1
false,2,1,5,0,tarde,1,0,9.425644,0.16944,0,false,0,0,0,1
false,2,2,6,0,noite,2,0,13.992109,0.251957,0,false,0,0,0,1
false,3,6,22,5,madrugada,6,213,27.748259,0.495544,161,true,0,0,0,1
false,3,2,67,1,noite,2,70,27.06042,0.487279,0,false,0,0,1,1
false,1,2,7,1,noite,2,2,8.192001,0.147556,0,false,0,0,1,1
false,2,1,47,1,noite,1,20,8.480814,0.151458,0,false,0,0,0,1
false,1,2,45,2,noite,2,17,9.39348,0.167757,45,true,0,0,0,1
false,2,1,8,0,madrugada,1,0,9.739756,0.175388,0,false,0,0,0,1
false,1,0,16,0,noite,1,0,2.321928,0.041482,0,false,1,0,0,1
false,1,0,32,2,noite,2,508,0,0,0,false,0,2,0,1
false,7,10,47,11,tarde,12,107,82.540809,1.474595,93,false,2,0,1,0
false,1,1,30,0,madrugada,1,0,4.570738,0.087468,0,false,0,0,0,1
false,3,5,8,2,tarde,5,138,46.78396,0.842656,0,false,0,0,1,1
false,1,1,50,0,tarde,1,0,4.44265,0.080019,0,false,0,0,1,1
false,1,0,36,2,tarde,2,508,9.771725,0.176025,0,false,2,0,0,1
false,1,1,6,0,madrugada,1,0,4.799643,0.086459,0,false,0,0,0,1
false,2,2,93,0,noite,2,0,19.228073,0.34351,0,false,0,0,2,1
false,1,1,12,1,tarde,1,3,3.807634,0.068516,0,false,0,0,0,1
false,1,2,26,1,tarde,2,2,9.13321,0.164346,0,false,0,0,0,1
false,3,1,6,1,madrugada,2,522,9.086521,0.163623,0,false,0,1,0,1
false,1,0,9,0,madrugada,0,0,0,0,0,true,0,0,2,1
false,1,1,5,1,noite,1,0,4.804114,0.086528,2,false,0,0,0,1
false,1,1,4,0,noite,1,0,4.89494,0.088163,0,false,0,0,1,1
false,1,2,4,2,noite,2,8,9.445258,0.170223,0,false,0,0,0,1
false,10,16,74,16,madrugada,21,1446,119.089251,2.130956,416,false,4,1,0,1
false,2,2,166,2,noite,2,90,9.051308,0.161962,241,true,0,0,0,1
false,1,1,30,0,tarde,1,0,3.916114,0.070074,0,false,0,0,1,1
false,2,1,4,0,madrugada,1,0,10.363143,0.198287,0,false,0,0,0,1
false,1,1,197,1,noite,1,8,4.379234,0.078361,0,false,0,0,0,1
false,4,2,16,0,noite,2,0,30.426964,0.548023,0,false,0,0,2,1
false,7,2,17,2,noite,2,23,18.377556,0.351707,28,false,0,0,0,1
false,1,1,83,1,madrugada,2,72,9.531701,0.17208,0,false,1,0,0,1
false,2,5,7,3,madrugada,8,126,32.66654,0.589742,0,true,2,1,5,1
false,2,1,28,0,noite,1,0,9.24636,0.165454,0,false,0,0,0,1
false,1,2,6,2,tarde,2,0,9.405437,0.1698,6,false,0,0,0,1
false,4,3,15,9,noite,8,862,26.033192,0.469882,0,false,1,4,11,1
false,2,1,26,0,noite,1,0,9.57103,0.172751,0,false,0,0,0,1
false,2,2,9,0,noite,2,0,8.965318,0.161315,0,false,0,0,0,1
false,1,1,38,0,noite,1,0,4.485839,0.080257,0,false,0,0,0,1
false,1,1,24,0,noite,1,0,4.293522,0.077255,0,false,0,0,1,1
false,1,1,36,0,noite,1,0,4.830025,0.086908,0,false,0,0,0,1
