@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,7,2,9,8,10,11,12,15,13,1,14,18,17,16,53'

@attribute description_length numeric
@attribute num_commits numeric
@attribute created_at_day_turn {manha,noite,madrugada,tarde}
@attribute files_deleted numeric
@attribute files_added numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute src_churn numeric
@attribute doc_files numeric
@attribute created_at_week_day {quarta-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,terca-feira}
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute new_entropy numeric
@attribute test_churn numeric
@attribute status {0,1}

@data
86,2,tarde,6,2,15,23,8,25,12,quarta-feira,2,0.878424,67.883734,0,1
12,1,madrugada,0,0,1,1,1,2,0,quarta-feira,0,0,0,0,1
73,2,noite,0,1,6,7,7,95,0,terca-feira,0,0,0,0,0
69,1,madrugada,0,0,2,2,1,2,0,segunda-feira,1,0,0,0,1
13,1,tarde,0,0,2,2,0,0,1,domingo,1,0,0,0,1
15,1,tarde,0,0,2,2,0,0,1,domingo,1,0,0,0,0
19,1,madrugada,0,0,1,1,0,0,1,domingo,0,0,0,0,0
25,1,madrugada,0,0,1,1,0,0,1,domingo,0,0,0,0,1
61,1,madrugada,0,0,1,1,1,10,0,sabado,0,0,0,0,1
37,4,madrugada,0,1,3,4,0,0,0,sexta-feira,3,0,0,0,1
12,1,madrugada,0,0,1,1,1,6,0,sexta-feira,0,0,0,0,1
8,1,noite,0,0,1,1,0,0,0,quinta-Feira,1,0,0,0,1
29,1,noite,0,0,1,1,1,0,0,quinta-Feira,0,0,0,7,1
19,2,tarde,0,0,5,5,0,0,3,quinta-Feira,2,0,0,0,0
67,3,tarde,0,1,3,4,4,10,0,quinta-Feira,0,0,0,32,1
16,1,madrugada,0,0,1,1,1,1,0,quinta-Feira,0,0,0,0,0
15,1,tarde,0,0,2,2,2,22,0,quarta-feira,0,0,0,0,1
8,1,tarde,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,0
131,1,tarde,0,0,2,2,2,14,0,quarta-feira,0,0,0,0,1
4,2,manha,1,2,2,5,0,0,4,quarta-feira,1,0.251894,19.267936,0,1
18,1,madrugada,0,0,1,1,1,1,0,terca-feira,0,0,0,0,1
12,3,madrugada,0,0,3,3,0,0,3,terca-feira,0,0,0,0,0
21,1,noite,0,0,1,1,1,11,0,segunda-feira,0,0,0,0,1
16,2,madrugada,0,2,1,3,3,17,0,segunda-feira,0,0.181251,13.832116,0,1
109,1,noite,0,0,1,1,1,1,0,domingo,0,0,0,0,1
9,1,tarde,0,0,1,1,1,4,0,domingo,0,0,0,0,1
46,1,tarde,0,0,1,1,1,4,0,domingo,0,0,0,0,1
30,1,noite,0,0,1,1,1,2,0,sexta-feira,0,0,0,0,1
20,1,noite,0,0,1,1,1,4,0,sexta-feira,0,0,0,0,1
235,3,tarde,0,2,1,3,3,21,0,sexta-feira,0,0.120964,9.231436,0,0
36,2,tarde,0,0,2,2,2,16,0,sexta-feira,0,0,0,0,1
15,1,madrugada,0,0,1,1,1,2,0,sexta-feira,0,0,0,0,1
19,1,madrugada,0,1,3,4,4,151,0,sexta-feira,0,0,0,0,1
102,1,madrugada,0,15,6,21,0,0,6,sexta-feira,15,0,0,0,1
69,1,tarde,0,0,1,1,1,2,0,quinta-Feira,0,0,0,0,1
67,8,noite,0,0,6,6,6,244,0,quarta-feira,0,0.549082,41.821447,310,1
14,1,tarde,0,0,2,2,2,24,0,quarta-feira,0,0,0,0,0
30,3,madrugada,0,1,3,4,4,29,0,quarta-feira,0,0,0,7,1
29,3,madrugada,0,0,3,3,0,0,2,quarta-feira,1,0,0,0,1
56,35,madrugada,1,45,65,111,70,3361,15,quarta-feira,2,13.522226,1002.634435,54,1
48,1,tarde,0,0,1,1,1,2,0,terca-feira,0,0,0,0,0
17,1,manha,0,0,2,2,2,2,0,terca-feira,0,0,0,10,1
44,1,noite,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
18,3,madrugada,0,0,3,3,1,12,1,domingo,1,0,0,0,0
18,1,noite,0,0,1,1,1,2,0,sabado,0,0,0,0,1
82,1,noite,0,0,2,2,2,3,0,sabado,0,0,0,0,1
3,1,tarde,0,0,1,1,0,0,1,sabado,0,0,0,0,1
103,3,madrugada,0,1,4,5,3,623,0,sabado,2,0.326299,24.176575,0,1
3,4,tarde,1,1,2,4,0,0,2,sexta-feira,0,0,0,0,1
18,31,tarde,2,28,32,62,14,894,24,sexta-feira,19,5.749175,425.974991,0,1
27,1,madrugada,0,0,2,2,2,2,0,sexta-feira,0,0,0,6,1
13,3,madrugada,0,0,3,3,0,0,1,sexta-feira,2,0,0,0,1
20,3,noite,0,0,3,3,0,0,1,quinta-Feira,2,0,0,0,1
23,3,noite,0,0,2,2,2,11,0,quinta-Feira,0,0,0,36,1
152,4,tarde,5,191,36,232,17,304,58,quinta-Feira,153,2.694166,199.621284,0,1
18,1,noite,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
24,4,tarde,0,0,4,4,0,0,2,quarta-feira,2,0,0,0,1
20,1,tarde,0,0,1,1,1,2,0,quarta-feira,0,0,0,0,1
7,1,madrugada,0,0,1,1,1,5,0,terca-feira,0,0,0,0,1
9,1,noite,0,0,1,1,1,6,0,sexta-feira,0,0,0,0,1
175,2,tarde,0,0,3,3,3,21,0,sexta-feira,0,0,0,0,1
32,3,noite,0,0,5,5,5,47,0,quinta-Feira,0,0.270143,19.867546,21,1
7,2,noite,0,0,2,2,0,0,2,quinta-Feira,0,0,0,0,1
42,2,noite,0,0,2,2,1,12,1,quinta-Feira,0,0,0,0,1
22,1,madrugada,0,0,1,1,1,98,0,quinta-Feira,0,0,0,0,0
10,1,noite,0,0,2,2,2,13,0,quarta-feira,0,0,0,0,1
12,2,noite,0,0,2,2,2,6,0,quarta-feira,0,0,0,6,1
12,1,tarde,0,0,1,1,1,0,0,quarta-feira,0,0,0,12,1
18,3,tarde,0,0,6,6,2,35,4,quarta-feira,0,0,0,0,1
16,1,tarde,0,0,2,2,2,6,0,terca-feira,0,0,0,2,1
27,6,tarde,0,0,4,4,1,1,3,terca-feira,0,0,0,0,1
64,4,noite,0,1,8,9,8,240,1,segunda-feira,0,0,0,0,1
11,1,tarde,0,0,2,2,0,0,2,segunda-feira,0,0,0,0,1
10,1,tarde,0,2,0,2,0,0,2,segunda-feira,0,0,0,0,1
28,1,manha,0,0,2,2,1,19,1,domingo,0,0.131488,9.63362,0,1
75,1,madrugada,0,1,3,4,4,23,0,domingo,0,0.253555,18.576972,0,1
28,19,madrugada,1,1,4,6,2,92,3,sabado,0,1.598393,116.891235,0,0
43,18,madrugada,1,1,4,6,2,91,3,sabado,0,1.542923,112.834688,0,0
7,2,tarde,0,0,2,2,0,0,2,sexta-feira,0,0.124579,9.132987,0,1
7,1,tarde,0,0,3,3,0,0,3,quinta-Feira,0,0.185171,13.509162,0,1
8,1,manha,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
32,1,noite,0,0,2,2,0,0,2,quarta-feira,0,0,0,0,1
19,1,tarde,0,0,2,2,0,0,2,quarta-feira,0,0,0,0,1
27,1,madrugada,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
80,1,noite,0,0,1,1,1,6,0,terca-feira,0,0.063715,4.648111,0,1
157,3,madrugada,0,1,6,7,4,95,2,segunda-feira,1,0,0,0,1
25,4,noite,0,2,5,7,6,143,1,sabado,0,0,0,0,1
69,2,manha,0,0,1,1,0,0,1,sabado,0,0.067172,4.900353,0,0
4,1,noite,0,0,1,1,1,2,0,quinta-Feira,0,0,0,0,1
23,1,tarde,0,1,0,1,1,11,0,quinta-Feira,0,0,0,0,1
21,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
39,1,manha,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
70,1,tarde,0,0,3,3,0,0,1,quarta-feira,2,0.061716,4.502274,0,0
23,1,noite,0,0,4,4,0,0,0,segunda-feira,4,0,0,0,0
333,4,noite,0,1,15,16,12,402,3,segunda-feira,0,0.967312,68.634282,0,1
34,1,madrugada,0,0,1,1,1,1,0,segunda-feira,0,0,0,0,1
56,1,tarde,0,1,3,4,2,5,2,domingo,0,0,0,0,0
51,1,tarde,0,0,1,1,0,0,1,domingo,0,0,0,0,1
63,1,noite,0,0,1,1,0,0,1,sabado,0,0,0,0,1
51,2,tarde,0,0,1,1,0,0,1,sabado,0,0,0,0,0
23,1,madrugada,0,0,1,1,0,0,1,sabado,0,0,0,0,1
39,1,madrugada,0,0,1,1,0,0,1,sabado,0,0,0,0,1
10,1,tarde,0,0,1,1,0,0,1,sexta-feira,0,0,0,0,1
8,1,tarde,0,0,1,1,1,7,0,sexta-feira,0,0,0,0,1
12,2,tarde,0,0,2,2,2,6,0,sexta-feira,0,0,0,34,1
23,1,madrugada,0,0,1,1,0,0,1,sexta-feira,0,0.064118,4.514533,0,1
19,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
13,2,noite,0,0,2,2,2,28,0,quarta-feira,0,0,0,0,0
10,1,tarde,0,1,2,3,3,114,0,quarta-feira,0,0,0,0,1
42,3,manha,1,1,6,8,2,4,5,segunda-feira,0,0.314784,22.163798,0,1
25,1,madrugada,0,0,2,2,2,6,0,segunda-feira,0,0,0,12,0
61,1,noite,0,0,4,4,2,26,2,domingo,0,0,0,0,1
9,1,noite,0,0,1,1,0,0,0,domingo,1,0,0,0,0
11,1,noite,0,0,1,1,1,8,0,sabado,0,0,0,0,1
102,3,noite,0,1,3,4,4,65,0,sabado,0,0,0,7,1
4,8,madrugada,0,0,3,3,0,0,0,quarta-feira,3,0.325009,22.75421,0,1
25,1,noite,0,0,1,1,0,0,1,terca-feira,0,0,0,0,1
46,1,noite,0,0,3,3,2,7,1,terca-feira,0,0,0,27,1
20,2,noite,0,0,2,2,2,7,0,terca-feira,0,0,0,0,0
9,1,noite,0,0,1,1,1,40,0,terca-feira,0,0,0,0,1
14,3,madrugada,0,0,2,2,2,9,0,segunda-feira,0,0.073734,5.15089,0,1
2,1,noite,0,0,1,1,0,0,1,domingo,0,0,0,0,0
18,1,tarde,0,0,1,1,0,0,0,domingo,1,0,0,0,0
38,2,tarde,0,0,2,2,2,40,0,domingo,0,0,0,0,1
29,1,madrugada,0,0,1,1,1,1,0,domingo,0,0,0,0,1
27,3,manha,0,0,4,4,4,27,0,sabado,0,0.201919,14.10608,0,0
12,1,manha,0,0,3,3,3,14,0,sabado,0,0.201919,14.10608,0,1
10,1,madrugada,0,0,2,2,0,0,2,sabado,0,0,0,0,0
24,1,madrugada,0,0,1,1,0,0,1,sabado,0,0,0,0,0
41,13,manha,2,2,17,21,9,77,11,sexta-feira,0,0,0,0,1
20,3,noite,0,8,5,13,10,259,1,quinta-Feira,0,0,0,8,1
29,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
36,1,madrugada,0,0,2,2,2,1,0,quinta-Feira,0,0,0,15,1
14,2,noite,0,0,4,4,4,12,0,quarta-feira,0,0,0,13,1
32,2,noite,0,1,2,3,2,39,1,terca-feira,0,0,0,26,1
17,2,noite,0,0,2,2,2,5,0,terca-feira,0,0,0,10,1
45,1,tarde,0,1,2,3,2,16,0,terca-feira,1,0,0,0,1
25,9,manha,1,3,10,14,9,169,1,domingo,2,0,0,68,1
201,4,noite,0,0,4,4,3,45,0,sabado,1,0.128888,8.914122,0,1
29,1,tarde,0,0,1,1,0,0,0,sabado,1,0,0,0,1
50,1,manha,0,0,1,1,1,12,0,sabado,0,0,0,0,1
26,1,tarde,0,0,3,3,3,6,0,sexta-feira,0,0,0,8,1
11,1,madrugada,0,0,1,1,1,3,0,sexta-feira,0,0,0,0,1
13,1,manha,0,0,1,1,0,0,0,quinta-Feira,1,0,0,0,1
38,2,manha,0,0,2,2,0,0,1,quinta-Feira,1,0,0,0,1
71,1,noite,0,0,4,4,2,8,2,quarta-feira,0,0,0,0,1
5,1,madrugada,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
17,3,madrugada,0,0,2,2,2,11,0,segunda-feira,0,0,0,79,1
9,1,noite,0,0,1,1,0,0,1,domingo,0,0,0,0,1
4,1,noite,0,0,1,1,0,0,0,domingo,1,0,0,0,1
20,1,tarde,0,0,2,2,0,0,1,domingo,1,0,0,0,1
128,1,tarde,0,1,1,2,2,147,0,domingo,0,0,0,0,0
40,1,manha,2,2,10,14,14,177,0,quinta-Feira,0,0.798637,54.836447,142,1
40,1,manha,2,2,10,14,14,177,0,quinta-Feira,0,0.798637,54.836447,142,0
4,1,manha,0,0,1,1,0,0,0,terca-feira,1,0,0,0,1
23,2,madrugada,0,0,18,18,10,40,4,terca-feira,4,0,0,53,1
33,9,noite,2,3,7,12,9,86,1,segunda-feira,0,0.127999,8.794235,103,1
81,7,madrugada,1,1,17,19,15,506,3,segunda-feira,1,0.640688,44.563076,67,1
299,21,noite,1,25,15,41,25,787,4,sabado,1,3.969377,274.356959,377,0
7,1,noite,0,0,1,1,0,0,0,sabado,1,0,0,0,1
28,1,madrugada,0,0,1,1,0,0,0,quinta-Feira,1,0,0,0,1
7,2,noite,1,1,5,7,5,34,0,quarta-feira,1,0,0,0,1
9,2,noite,0,0,2,2,2,4,0,quarta-feira,0,0,0,0,0
67,3,madrugada,0,0,10,10,8,183,2,quarta-feira,0,0.648797,44.563076,35,1
37,7,madrugada,1,1,8,10,3,273,6,quarta-feira,1,0,0,0,1
82,2,noite,0,0,2,2,2,27,0,domingo,0,0.138074,9.550839,0,0
27,1,tarde,0,0,1,1,1,18,0,domingo,0,0.076805,5.308942,0,1
37,1,madrugada,0,0,1,1,1,2,0,domingo,0,0,0,0,1
17,1,noite,0,0,1,1,0,0,1,sabado,0,0,0,0,1
40,2,noite,0,1,3,4,3,55,0,sabado,1,0.203294,14.042354,0,1
24,1,madrugada,0,0,2,2,1,4,1,sabado,0,0,0,0,1
27,1,tarde,0,0,1,1,0,0,0,sexta-feira,1,0,0,0,0
92,1,manha,0,0,1,1,1,15,0,sexta-feira,0,0,0,0,0
29,1,noite,0,0,1,1,1,2,0,quarta-feira,0,0,0,0,1
44,1,manha,21,0,2,23,14,361,1,quarta-feira,7,0,0,0,1
18,1,noite,0,0,1,1,1,1,0,terca-feira,0,0.05762,4.21606,0,1
78,1,noite,0,0,1,1,0,0,1,terca-feira,0,0,0,0,1
23,1,manha,0,0,1,1,1,7,0,terca-feira,0,0,0,0,1
34,1,manha,0,0,1,1,1,5,0,terca-feira,0,0.063225,4.626211,0,0
15,1,noite,0,0,1,1,1,4,0,segunda-feira,0,0.066967,4.899944,0,1
92,1,manha,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
12,1,madrugada,0,0,1,1,0,0,1,segunda-feira,0,0.062546,4.576443,0,1
63,1,madrugada,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
7,1,tarde,0,0,1,1,1,10,0,domingo,0,0.063417,4.642815,0,0
53,2,madrugada,0,0,8,8,7,51,1,sexta-feira,0,0.507112,36.626658,25,0
12,1,madrugada,0,0,1,1,0,0,1,sexta-feira,0,0,0,0,1
31,42,manha,10,14,118,142,69,721,4,quinta-Feira,67,9.695149,699.776425,325,0
17,1,madrugada,0,0,1,1,0,0,1,quinta-Feira,0,0.064807,4.677294,0,0
52,1,madrugada,0,0,1,1,1,2,0,terca-feira,0,0,0,0,1
26,3,madrugada,0,0,2,2,2,4,0,terca-feira,0,0.123206,8.909374,12,1
11,2,noite,0,0,1,1,1,0,0,segunda-feira,0,0,0,17,1
138,2,tarde,0,0,2,2,2,5,0,segunda-feira,0,0.066037,4.781275,0,0
17,2,tarde,0,0,1,1,1,2,0,sexta-feira,0,0.059128,4.270744,0,1
81,13,madrugada,0,0,8,8,5,120,3,sexta-feira,0,0.366736,26.489025,35,1
83,1,manha,0,0,3,3,3,22,0,quinta-Feira,0,0.181043,13.07657,9,0
11,1,manha,0,0,1,1,1,2,0,terca-feira,0,0.054296,3.938407,0,0
11,9,madrugada,0,1,11,12,9,88,2,terca-feira,0,1.240656,89.938097,113,1
12,1,manha,0,0,2,2,2,2,0,segunda-feira,0,0,0,2,1
12,3,madrugada,0,0,2,2,2,4,0,segunda-feira,0,0.185448,13.443451,2,0
17,1,madrugada,0,2,1,3,2,40,0,sexta-feira,1,0,0,0,1
6,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
37,1,manha,0,0,5,5,5,34,0,quinta-Feira,0,0.315677,22.89793,0,1
21,1,noite,0,0,1,1,1,1,0,quarta-feira,0,0,0,0,1
6,1,madrugada,0,0,1,1,1,4,0,domingo,0,0.061368,4.412137,0,0
14,2,madrugada,0,0,1,1,0,0,0,sexta-feira,1,0.063,4.507561,0,0
2,1,noite,0,0,1,1,0,0,0,quinta-Feira,1,0.071346,5.10143,0,0
25,1,tarde,0,0,1,1,1,2,0,quinta-Feira,0,0,0,0,1
14,1,madrugada,0,0,1,1,1,2,0,domingo,0,0,0,0,1
78,3,madrugada,0,0,3,3,2,20,1,sabado,0,0.27639,19.747487,0,1
7,1,madrugada,0,0,1,1,0,0,1,sabado,0,0.062852,4.490646,0,0
7,2,tarde,0,4,5,9,7,54,1,sexta-feira,1,0,0,12,1
21,1,manha,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
16,9,manha,4,0,6,10,3,8,4,quinta-Feira,2,0.260114,18.86756,0,0
40,1,tarde,0,0,1,1,1,2,0,quarta-feira,0,0,0,0,1
9,1,tarde,0,0,2,2,0,0,2,quarta-feira,0,0.118362,8.428629,0,0
16,1,noite,0,0,1,1,0,0,0,terca-feira,1,0,0,0,1
35,8,noite,4,0,5,9,2,6,4,segunda-feira,2,0.333814,23.77172,0,0
18,1,tarde,0,0,2,2,0,0,0,domingo,2,0.147027,10.435236,0,0
38,10,madrugada,0,14,11,25,16,395,3,domingo,6,0.133582,9.639972,20,0
69,1,madrugada,0,0,1,1,0,0,1,domingo,0,0.065807,4.67069,0,1
21,1,madrugada,0,0,1,1,0,0,0,domingo,1,0.06182,4.38767,0,1
3,1,noite,0,0,1,1,0,0,0,sabado,1,0.066131,4.693889,0,0
8,2,manha,0,0,2,2,1,2,1,quinta-Feira,0,0.137184,9.737156,0,1
17,5,tarde,0,0,4,4,3,24,0,terca-feira,1,0.197228,13.999153,7,1
10,1,noite,0,4,5,9,7,51,1,domingo,1,0.584304,41.473659,12,1
11,1,tarde,0,5,5,10,8,51,1,domingo,1,0,0,33,1
10,1,madrugada,0,0,3,3,1,2,2,quinta-Feira,0,0.173512,12.316213,0,1
36,2,madrugada,0,0,3,3,1,2,2,quinta-Feira,0,0.173514,12.316213,0,0
66,3,tarde,0,0,3,3,1,2,2,quarta-feira,0,0.336439,24.40387,0,0
54,5,manha,0,1,4,5,5,16,0,quarta-feira,0,0.274515,19.414748,0,1
32,4,noite,0,1,3,4,4,40,0,terca-feira,0,0.405923,28.687184,0,1
10,1,tarde,0,0,2,2,0,0,1,terca-feira,1,0.131677,9.305791,0,1
29,1,madrugada,0,0,1,1,1,2,0,terca-feira,0,0.065342,4.617171,0,1
7,1,madrugada,0,0,1,1,0,0,0,terca-feira,1,0.061972,4.376395,0,0
60,1,noite,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
16,16,manha,0,2,5,7,6,214,0,sabado,0,1.080134,78.348398,167,0
12,2,madrugada,0,0,3,3,3,15,0,sabado,0,0.128543,9.323994,15,0
77,2,manha,0,0,1,1,1,2,0,sexta-feira,0,0,0,0,1
44,1,noite,0,0,1,1,1,2,0,quinta-Feira,0,0.060706,4.271234,0,0
31,1,noite,0,0,1,1,1,8,0,quinta-Feira,0,0,0,0,1
16,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
7,1,tarde,0,0,2,2,2,22,0,quinta-Feira,0,0.130078,9.152172,0,1
36,1,manha,0,0,1,1,1,8,0,quinta-Feira,0,0,0,0,1
56,2,madrugada,0,1,1,2,1,10,1,quinta-Feira,0,0.132337,9.304567,0,1
4,2,?,0,0,4,4,1,2,1,quarta-feira,2,0.324452,22.81205,0,1
36,1,noite,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
39,1,manha,0,0,1,1,1,12,0,quarta-feira,0,0,0,0,1
30,1,manha,0,0,1,1,1,4,0,quarta-feira,0,0,0,0,1
24,1,manha,0,0,2,2,2,2,0,terca-feira,0,0,0,4,1
16,1,manha,0,0,1,1,0,0,1,terca-feira,0,0,0,0,1
24,9,manha,0,1,11,12,9,88,2,segunda-feira,0,0.668062,47.012811,113,0
13,2,madrugada,0,2,3,5,2,50,1,segunda-feira,3,0.251437,17.656564,0,1
35,3,noite,0,0,2,2,0,0,1,domingo,1,0.119092,8.396014,0,1
136,4,noite,0,8,14,22,17,148,4,domingo,1,1.197218,86.682668,72,0
4,1,noite,0,0,1,1,1,2,0,domingo,0,0,0,0,1
28,1,noite,0,0,1,1,0,0,0,domingo,1,0.062035,4.373485,0,0
33,1,noite,0,0,1,1,1,4,0,domingo,0,0.064945,4.578629,0,1
48,1,tarde,0,1,2,3,0,0,2,domingo,1,0.203069,14.316375,0,0
26,1,tarde,0,0,1,1,0,0,1,domingo,0,0,0,0,1
32,1,madrugada,0,0,1,1,0,0,0,domingo,1,0.07239,5.103043,0,0
31,1,manha,0,0,1,1,0,0,1,sabado,0,0,0,0,1
83,3,manha,0,0,4,4,3,2,1,sabado,0,0,0,14,0
13,1,manha,0,0,2,2,1,6,1,sexta-feira,0,0,0,0,1
22,5,manha,13,23,7,43,1,5,5,sexta-feira,24,0.386766,27.263738,0,1
37,1,madrugada,0,0,1,1,0,0,1,sexta-feira,0,0.062234,4.386937,0,0
9,2,manha,0,0,4,4,4,31,0,quinta-Feira,0,0.064285,4.507802,94,1
5,12,madrugada,2,25,5,32,16,362,0,quinta-Feira,14,1.290807,90.514471,5,0
10,2,manha,0,0,2,2,2,7,0,quarta-feira,0,0,0,26,1
50,4,manha,0,0,2,2,2,32,0,terca-feira,0,0.393763,27.604069,108,1
35,1,madrugada,0,0,14,14,9,54,5,terca-feira,0,0.854838,62.006383,60,0
53,2,noite,0,2,6,8,7,58,1,segunda-feira,0,0.456652,32.979176,16,0
33,5,manha,0,0,2,2,1,149,0,domingo,1,0.072592,5.059157,0,1
56,1,noite,0,1,8,9,5,22,2,sabado,2,0.571934,40.062701,29,1
56,5,tarde,0,1,9,10,6,23,2,sabado,2,0.63463,44.232868,29,0
57,5,tarde,0,1,9,10,6,23,2,sabado,2,0.63463,44.232868,29,0
19,1,manha,0,0,2,2,0,0,1,sabado,1,0,0,0,1
10,1,madrugada,0,0,2,2,2,4,0,sabado,0,0,0,2,1
101,1,madrugada,0,0,21,21,7,41,13,sabado,1,1.361056,98.725367,0,0
37,1,madrugada,0,0,2,2,0,0,2,sabado,0,0,0,0,1
13,2,madrugada,0,0,1,1,1,13,0,sexta-feira,0,0,0,0,1
27,3,noite,0,0,6,6,3,62,2,quinta-Feira,1,0.381638,27.682446,0,0
27,2,madrugada,0,0,10,10,8,58,0,quinta-Feira,2,0.521198,36.261809,35,1
5,1,madrugada,0,0,1,1,1,20,0,segunda-feira,0,0,0,0,1
10,1,madrugada,0,0,1,1,0,0,0,domingo,1,0,0,0,1
23,5,tarde,0,0,2,2,2,167,0,sabado,0,0,0,0,1
26,1,noite,0,0,3,3,2,8,1,sexta-feira,0,0.192097,13.933953,0,0
19,1,madrugada,0,1,0,1,1,11,0,quarta-feira,0,0,0,0,1
4,2,madrugada,0,0,1,1,1,96,0,quarta-feira,0,0,0,0,1
75,5,tarde,0,1,3,4,3,48,0,terca-feira,0,0.138637,9.662771,40,1
62,1,madrugada,0,0,1,1,0,0,1,terca-feira,0,0,0,0,1
31,1,noite,0,0,1,1,1,4,0,segunda-feira,0,0.072002,4.936194,0,0
15,3,noite,0,0,1,1,1,71,0,segunda-feira,0,0.063802,4.374035,0,1
16,1,tarde,0,0,1,1,1,9,0,segunda-feira,0,0,0,0,1
28,2,noite,0,0,1,1,1,20,0,domingo,0,0,0,0,0
10,7,madrugada,0,0,6,6,5,32,1,domingo,0,0.714541,49.677837,57,1
19,16,madrugada,0,0,6,6,3,124,2,sabado,1,0.952145,64.568517,0,1
16,1,madrugada,0,0,1,1,1,0,0,sexta-feira,0,0,0,25,1
3,2,madrugada,0,0,2,2,2,12,0,quinta-Feira,0,0,0,2,1
17,1,tarde,0,0,1,1,1,2,0,quarta-feira,0,0.065897,4.450428,0,1
10,3,madrugada,0,0,4,4,2,12,0,quarta-feira,2,0,0,0,1
12,2,noite,0,0,2,2,2,16,0,terca-feira,0,0,0,32,1
11,1,noite,0,0,1,1,1,22,0,terca-feira,0,0,0,0,1
42,1,noite,0,0,1,1,1,1,0,segunda-feira,0,0,0,0,1
186,1,tarde,0,11,19,30,24,295,4,domingo,2,1.884735,136.710801,107,0
53,3,madrugada,0,0,3,3,2,9,1,domingo,0,0.06795,4.501614,42,1
90,1,madrugada,0,1,1,2,2,350,0,domingo,0,0,0,0,1
90,1,madrugada,0,1,1,2,2,350,0,domingo,0,0.153133,10.144909,0,0
71,8,tarde,0,3,12,15,10,210,2,sabado,1,0,0,105,0
12,1,madrugada,0,0,1,1,1,2,0,sabado,0,0,0,0,1
29,1,noite,0,0,1,1,1,3,0,sexta-feira,0,0,0,0,1
101,5,noite,0,0,3,3,0,0,0,sexta-feira,3,0.466665,30.894562,0,0
7,3,madrugada,0,1,5,6,3,55,2,sexta-feira,0,0.553241,36.626108,0,0
30,2,madrugada,0,0,1,1,0,0,1,sexta-feira,0,0,0,0,1
38,1,manha,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
85,16,manha,0,5,15,20,15,236,3,quarta-feira,1,1.307844,94.865563,393,0
124,7,manha,0,0,7,7,6,13,1,terca-feira,0,0.389099,25.273922,98,0
21,1,noite,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
17,2,noite,0,0,1,1,0,0,0,segunda-feira,1,0,0,0,1
31,2,noite,0,0,3,3,0,0,2,segunda-feira,1,0.17415,12.632127,0,0
29,3,noite,0,0,4,4,1,1,2,segunda-feira,1,0.261034,16.802293,0,0
19,1,madrugada,0,0,2,2,2,6,0,domingo,0,0.141292,9.065337,0,1
25,1,madrugada,0,0,2,2,1,6,1,domingo,0,0.127202,9.226696,0,0
58,1,tarde,0,0,1,1,0,0,1,sexta-feira,0,0.068636,4.391363,0,0
48,1,tarde,0,0,3,3,3,5,0,sexta-feira,0,0,0,7,1
