@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,17,18,23,27,28,29,30,35,36,37,38,42,48,52,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute at_mentions_comments numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute ci {travis,unknown}
@attribute requester {lucyking,imurchie,SrinivasanTarget,scottdixon,vikramvi,jlipps,guysmoilov,ahansen1,rompic,anandsadu,Jonahss,moizjv,MiteshShah,pra85,rahuljawale,aluedeke,akhillb,wuhao5,sankha93,amake,rseek,christian-bromann,some-say,dshafer,gempesaw,redshirtrob,lukeis,Footpad,michalsarna,srautiai,nicolasavenza,michaelpreston,ericwengelking,sebv,yaphatak,sofaking,arunnat,theyelllowdart,mjdetullio,bayandin,fernyb,exstan,d0lfin,icecrystal23,WKPlus,romainlouvet,xudafeng,whoward,lihuazhang,penguinho,Annnd,siriwit,paymand,hyeung-trulia,0x1mason,bootstraponline,teragoon,tarunsujit,sangeethasriniv,SBoudrias,aleks2a,qianyiliushang,robfromca,slk9,jpkrause,danail-branekov,panozzaj,macmishra,apankov1,ktronic80,jdeff,rgonalo,emakiej,DylanLacey,KazuCocoa,lbielski,arikon,shzero5,austenke,axemclion,bardh,varzan,paramadeep,edgy360,erlendfh,jamescaldwell,jsgithub1,dandoveralba,Erolstt,tonetheman,Mikrovolnovka,rickihastings,boxiong,thebeekeeper,fbai,curtissiemens,marley71,testerhome,sah,jfk-urbandaddy,prolificcoder,tokunbo,callmewa,astayleraz,pkastner,deadmoto,himukin,midopa,shyamvala,casschin,snevesbarros,NozomiIto,joe-harter,matthewdunn,vgrigoruk,landryraccoon,lxuan,mobiware,Buritica,guoyongzhen,egoldblum,stephensjlee,Javier84,deivanai,danubiusdan,pavelsmolensky,bigfei,linguinee,q-a,lbunschoten,davebassan,jasonchutko,yujie1985,thu2004,patotskiy,c0nscience,zijie0,ecomrobotics,Markm21,gong023,rectalogic,CharlesHarley,rockbot,vkmtse,elgalu,grz0,filmaj,Nefry,haveahennessy,Astro03,rossrowe,seveniruby,misttar,feelobot,twilly86,drpy,peterschwarz,monkeytest15,samaitra,approxinfinity,ritika-mish,mgmanikandan87,tylersnavely-wf,LouisStAmour,swapna-chennadi,PavithraNavaneeth,xuru,frankbp,sourishkrout,yohannesalazar,Bogger,angerborn,enricostano,tborys,TadeasKriz,kinghenry3,chrisgw,bernii,mansibarodia,elysakohrs,alimoeeny,alvillaflor,HimanshuJ,AmitKumar5,michellai,rmcloughlin,tanob,mmerrell,herzbube,rorp,mbanks411,houlianpi,umaar,maudineormsby,OniOni,Shiin,dawogfather,pradeepbishnoi,omireault,Rorosha,gaige,santiycr,satchit,jmathes,admc,bernie-mesos,brainsik}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute main_team_member {false,true}
@attribute prior_interaction_pr_events numeric
@attribute first_response numeric
@attribute status {0,1}

@data
false,1,9.218106,0.514686,0,21633,198.862848,10.724356,53.067073,travis,bootstraponline,102,0.970588,true,195,270,1
false,3,22.990594,1.283649,5,21595,199.212781,10.743228,53.160454,travis,mmerrell,0,0,false,0,3,0
false,4,23.528901,1.31369,0,21586,199.29584,10.747707,53.182618,travis,bootstraponline,101,0.970297,true,193,-1,1
false,1,4.459549,0.24899,0,21586,199.29584,10.747707,53.182618,travis,bootstraponline,100,0.97,true,192,-1,1
false,3,9.844205,0.549634,0,21515,199.953521,10.783175,53.358122,travis,bootstraponline,99,0.969697,true,193,12,1
false,1,4.833278,0.269857,0,21510,200,10.785681,53.370525,travis,jlipps,167,1,true,271,3,1
false,1,4.299288,0.240043,0,21505,200.046501,10.788189,53.382934,travis,bootstraponline,98,0.969388,true,193,-1,1
false,2,28.202592,1.581712,0,21418,200.85909,10.83201,53.599776,travis,bootstraponline,97,0.969072,true,191,11,1
false,1,4.715499,0.264465,0,21414,200.89661,10.834034,53.609788,travis,herzbube,3,0.666667,false,4,-1,1
false,1,4.499997,0.252378,0,21414,200.89661,10.834034,53.609788,travis,herzbube,2,0.5,false,3,-1,1
false,1,4.816135,0.270109,0,21414,200.89661,10.834034,53.609788,travis,herzbube,1,0,false,2,4849,1
false,2,4.745773,0.266163,1,21414,200.89661,10.834034,53.609788,travis,swapna-chennadi,3,0.666667,false,3,5406,1
false,2,4.816135,0.270109,0,21414,200.89661,10.834034,53.609788,travis,herzbube,0,0,false,0,56,0
false,2,48.165853,2.708721,0,21380,200.140318,10.851263,53.367633,travis,xuru,25,0.64,true,28,51,1
true,4,67.996996,3.823972,0,21380,200.140318,10.851263,53.367633,travis,xuru,24,625,true,27,132,1
false,2,3.883986,0.218425,3,21380,200.140318,10.851263,53.367633,travis,tokunbo,1,1,false,0,8,0
false,19,48.491195,2.727017,23,21380,200.140318,10.851263,53.367633,travis,tborys,0,0,false,0,3,1
false,13,66.703797,3.751246,2,21380,200.140318,10.851263,53.367633,travis,swapna-chennadi,2,1,false,2,329,0
false,4,5.051912,0.284119,0,21374,200.1965,10.854309,53.382614,travis,bootstraponline,96,0.96875,true,186,-1,1
false,1,14.786121,0.831574,0,21374,200.1965,10.854309,53.382614,travis,bootstraponline,95,0.968421,true,185,-1,1
false,1,4.581251,0.25765,0,21374,200.1965,10.854309,53.382614,travis,bootstraponline,94,0.968085,true,182,-1,1
false,1,14.607178,0.821521,0,21368,200.252714,10.857357,53.397604,travis,bootstraponline,93,0.967742,true,179,-1,1
false,2,38.002784,2.13738,0,21356,200.365237,10.863458,53.427608,travis,bootstraponline,92,0.967391,true,176,2925,1
false,2,14.708029,0.82722,0,21356,200.365237,10.863458,53.427608,travis,bootstraponline,91,0.967033,true,175,-1,1
false,1,4.757092,0.267552,0,21356,200.365237,10.863458,53.427608,travis,rorp,0,0,false,0,-1,1
false,6,24.081591,1.358024,2,21258,201.288927,10.913538,53.673911,travis,bootstraponline,90,0.966667,true,172,2,1
false,1,8.78482,0.496694,0,21256,198.908543,10.726383,53.067369,travis,bootstraponline,89,0.966292,true,167,-1,1
false,1,4.619148,0.261166,0,21248,198.983434,10.730422,53.087349,travis,bootstraponline,88,0.965909,true,164,-1,1
true,4,18.609296,1.052168,4,21248,198.983434,10.730422,53.087349,travis,xuru,23,0.652174,true,26,26,0
false,3,38.548129,2.179509,1,21248,198.983434,10.730422,53.087349,travis,kinghenry3,3,1,false,3,201,1
false,3,9.508045,0.537584,1,21248,198.983434,10.730422,53.087349,travis,jlipps,166,1,true,315,8,1
false,2,9.518956,0.538196,0,21244,199.0209,10.732442,53.097345,travis,jlipps,165,1,true,315,5,1
false,1,4.559736,0.25782,0,21244,198.879684,10.732442,52.956129,travis,mbanks411,0,0,false,0,9,0
false,2,9.299473,0.525817,1,21244,198.879684,10.732442,52.956129,travis,kinghenry3,2,1,false,2,7,1
false,2,9.702086,0.548581,0,21242,198.898409,10.733453,52.961115,travis,bootstraponline,87,0.965517,true,165,24,1
false,1,4.719155,0.266831,0,21243,198.889046,10.732947,52.958622,travis,kinghenry3,1,1,false,1,205,1
false,2,9.740994,0.550778,0,21237,198.945237,10.73598,52.973584,travis,bootstraponline,86,0.965116,true,162,-1,1
false,3,9.423122,0.532799,0,21237,198.945237,10.73598,52.973584,travis,snevesbarros,7,1,false,7,26,1
false,1,0,0,0,21237,198.945237,10.73598,52.973584,travis,houlianpi,0,0,false,0,426,1
false,1,4.600673,0.26013,0,21237,198.945237,10.73598,52.973584,travis,sourishkrout,30,1,true,38,6,1
false,1,4.836144,0.273443,0,21236,198.954605,10.736485,52.976078,travis,kinghenry3,0,0,false,0,8,1
false,3,17.887408,1.011365,0,21229,198.973103,10.740025,52.993547,travis,bootstraponline,85,0.964706,true,157,-1,1
false,1,18.226256,1.030519,0,21221,199.048113,10.744074,53.013524,travis,jlipps,164,1,true,323,-1,1
false,2,31.691947,1.791813,0,21203,199.217092,10.753195,53.058529,travis,jlipps,163,1,true,323,-1,1
false,7,4.928965,0.278676,3,21201,199.235885,10.75421,53.063535,travis,snevesbarros,6,1,false,6,35,1
false,4,4.835518,0.273393,0,21201,199.235885,10.75421,53.063535,travis,bootstraponline,84,0.964286,true,151,78,1
false,5,45.494422,2.57215,0,21220,199.104618,10.744581,53.016023,travis,jlipps,162,1,true,321,2,1
false,2,4.574558,0.258635,0,21208,199.217276,10.75066,53.04602,travis,bootstraponline,83,0.963855,true,148,73,1
false,13,32.035339,1.811201,1,21208,199.217276,10.75066,53.04602,travis,swapna-chennadi,1,1,false,1,6,1
false,3,4.392205,0.248329,0,21184,199.442976,10.76284,53.106118,travis,jlipps,161,1,true,320,-1,1
false,2,4.646399,0.262701,0,21189,199.395913,10.7603,53.093586,travis,jlipps,160,1,true,319,2,1
false,1,4.548506,0.258591,0,21157,195.916245,10.540247,51.897717,travis,bootstraponline,82,0.963415,true,144,-1,1
false,4,0,0,1,21157,195.916245,10.540247,51.897717,travis,bootstraponline,81,0.962963,true,143,28,1
false,3,28.083032,1.600975,0,21121,194.593059,10.510866,51.607405,travis,jlipps,159,1,true,314,0,1
false,2,18.886017,1.079562,0,21117,194.629919,10.512857,51.61718,travis,jlipps,158,1,true,311,4,1
false,1,4.947428,0.282805,0,21117,194.629919,10.512857,51.61718,travis,jlipps,157,1,true,308,2,1
false,1,4.761357,0.272169,0,21116,194.639136,10.513355,51.619625,travis,bootstraponline,80,0.9625,true,142,-1,1
false,1,4.653274,0.26599,0,21115,194.648354,10.513853,51.62207,travis,jlipps,156,1,true,303,0,1
false,1,4.790361,0.273822,0,21111,193.643124,10.468476,51.252901,travis,snevesbarros,5,1,false,5,-1,1
false,7,61.263943,3.517993,0,21070,193.355482,10.488847,51.352634,travis,xuru,22,0.681818,true,25,1,0
false,1,4.793376,0.275255,0,21068,193.373837,10.489842,51.357509,travis,snevesbarros,4,1,false,4,-1,1
false,1,4.737339,0.272037,0,21068,193.373837,10.489842,51.357509,travis,bootstraponline,79,0.962025,true,134,-1,1
false,2,18.880385,1.08719,0,21068,192.851718,10.442377,51.120182,travis,jlipps,155,1,true,298,674,1
false,2,27.126961,1.561852,0,21068,192.709322,10.442377,51.025252,travis,xuru,21,0.666667,true,24,6,1
false,26,9.356128,0.538685,11,21068,192.709322,10.442377,51.025252,travis,bootstraponline,78,0.961538,true,131,27,1
false,1,4.735383,0.272643,0,21068,192.709322,10.442377,51.025252,travis,umaar,0,0,false,0,-1,1
false,2,9.386786,0.54046,0,21068,192.709322,10.442377,51.025252,travis,jlipps,154,1,true,297,3,1
false,2,18.880618,1.098951,0,21003,187.592249,10.284245,50.278532,travis,bootstraponline,77,0.961039,true,124,3,1
false,4,23.432122,1.363793,0,20988,187.34515,10.291595,50.409758,travis,jlipps,153,1,true,292,5,1
false,1,4.602891,0.267897,0,20988,187.34515,10.291595,50.409758,travis,penguinho,22,1,true,27,4,1
false,1,9.070634,0.527928,0,20988,187.34515,10.291595,50.409758,travis,bootstraponline,76,0.960526,true,122,2,1
false,4,9.586052,0.55951,0,20931,186.230949,10.176294,50.212603,travis,snevesbarros,3,1,false,3,-1,1
false,2,4.747523,0.277103,0,20931,186.230949,10.176294,50.212603,travis,snevesbarros,2,1,false,2,-1,1
false,3,42.896472,2.503775,0,20931,186.230949,10.176294,50.212603,travis,penguinho,21,1,true,24,2,1
false,3,13.541506,0.792739,1,20870,186.775276,10.206037,50.359368,travis,penguinho,20,1,true,21,2,1
false,2,14.309592,0.837708,0,20857,186.891691,10.212399,50.390756,travis,jlipps,152,1,true,294,-1,1
false,2,27.913266,1.6341,0,20839,187.053122,10.22122,50.434282,travis,jlipps,151,1,true,293,3,1
false,1,4.322005,0.253018,0,20839,187.053122,10.22122,50.434282,travis,bootstraponline,75,0.96,true,112,-1,1
false,1,4.558563,0.266869,0,20836,187.080054,10.222691,50.441543,travis,bootstraponline,74,0.959459,true,109,-1,1
false,1,9.436775,0.552451,0,20835,187.089033,10.223182,50.443964,travis,jlipps,150,1,true,292,2,1
false,1,4.830575,0.282796,0,20835,187.089033,10.223182,50.443964,travis,maudineormsby,15,1,true,48,-1,1
false,1,4.825696,0.282508,0,20834,187.098013,10.223673,50.446386,travis,bootstraponline,73,0.958904,true,106,-1,1
false,1,4.65028,0.272241,0,20834,187.098013,10.223673,50.446386,travis,xuru,20,0.65,true,23,-1,1
false,1,4.66109,0.272871,0,20828,186.623776,10.178606,50.220857,travis,bootstraponline,72,0.958333,true,103,-1,1
false,3,9.596288,0.563445,2,20606,188.634378,10.288266,50.761914,travis,haveahennessy,0,0,false,0,6,1
false,5,121.188226,7.115574,2,20568,188.982886,10.307273,50.855698,travis,xuru,19,0.631579,true,22,1160,1
false,4,70.643249,4.14782,0,20540,189.240506,10.321324,50.925024,travis,penguinho,19,1,true,18,10,1
false,2,19.091454,1.120955,0,20540,189.240506,10.321324,50.925024,travis,bootstraponline,71,0.957746,true,99,-1,1
false,1,14.473257,0.854577,1,20492,189.683779,10.345501,51.04431,travis,xuru,18,0.611111,true,21,79,1
false,3,58.478664,3.4529,0,20448,190.091941,10.367762,51.154147,travis,xuru,17,0.588235,true,20,1,1
false,2,9.391218,0.554509,0,20446,190.110535,10.368776,51.159151,travis,bootstraponline,70,0.957143,true,93,-1,1
false,1,4.735231,0.279594,0,20445,190.119834,10.369283,51.161653,travis,bootstraponline,69,0.956522,true,92,-1,1
false,1,3.696349,0.218252,0,20436,190.203562,10.37385,51.184185,travis,xuru,16,625,true,19,-1,0
false,5,28.471846,1.681126,4,20436,190.203562,10.37385,51.184185,travis,xuru,15,0.6,true,18,4,1
false,2,9.463035,0.558753,0,20355,190.960452,10.415131,51.387865,travis,bootstraponline,68,0.955882,true,90,182,1
false,1,4.548428,0.268565,0,20355,190.960452,10.415131,51.387865,travis,xuru,14,0.571429,true,17,5,1
false,4,14.217903,0.839493,0,20355,190.960452,10.415131,51.387865,travis,swapna-chennadi,0,0,false,0,40,1
false,2,9.598997,0.566772,0,20355,190.960452,10.415131,51.387865,travis,OniOni,12,0.916667,true,13,-1,1
false,2,8.892927,0.525096,0,20355,190.960452,10.415131,51.387865,travis,penguinho,18,1,true,17,-1,1
false,1,4.53265,0.269099,0,20335,187.017458,10.22867,50.356528,travis,jlipps,149,1,true,290,7,1
false,3,13.608321,0.807914,0,20335,187.017458,10.22867,50.356528,travis,OniOni,11,0.909091,true,12,21,1
false,4,9.364159,0.555942,1,20335,187.017458,10.22867,50.356528,travis,penguinho,17,1,true,16,5,1
false,1,4.874398,0.290221,0,20335,187.017458,10.22867,50.356528,travis,penguinho,16,1,true,15,-1,1
false,2,8.439175,0.502471,0,20296,187.376823,10.248325,50.453291,travis,OniOni,10,0.9,true,11,-1,1
false,1,4.599476,0.273854,0,20296,187.376823,10.248325,50.453291,travis,OniOni,9,0.888889,true,10,-1,1
false,2,8.419939,0.501315,0,20311,187.139973,10.240756,50.317562,travis,OniOni,8,875,true,9,-1,1
false,1,23.711599,1.411767,0,20311,187.139973,10.240756,50.317562,travis,penguinho,15,1,true,12,33,1
false,3,7.860986,0.468036,1,20310,187.149188,10.24126,50.320039,travis,OniOni,7,0.857143,true,8,31,1
false,20,136.833499,8.14696,0,20305,187.195272,10.243782,50.33243,travis,penguinho,14,1,true,11,3,1
false,3,23.467009,1.397267,0,20290,186.298669,10.20207,50.123213,travis,penguinho,13,1,true,10,117,1
false,2,4.930863,0.294389,0,20241,186.206215,10.177363,49.99753,travis,DylanLacey,6,1,false,2,2,1
false,2,27.787741,1.659022,0,20241,186.206215,10.177363,49.99753,travis,bootstraponline,67,0.955224,true,84,4,1
false,1,5.002495,0.298683,0,20241,186.206215,10.177363,49.99753,travis,snevesbarros,1,1,false,1,3,1
false,1,4.577443,0.273305,0,20241,186.206215,10.177363,49.99753,travis,bootstraponline,66,0.954545,true,81,-1,1
false,1,3.833071,0.229371,0,20240,186.215415,10.177866,50,travis,maudineormsby,14,1,true,47,-1,1
false,12,79.699751,4.769234,0,20240,186.215415,10.177866,50,travis,OniOni,6,0.833333,true,7,1,1
false,4,27.862078,1.667313,0,20196,186.621113,10.20004,50.108932,travis,jlipps,148,1,true,301,9,1
false,88,241.664758,14.461624,27,20196,186.621113,10.20004,50.108932,travis,snevesbarros,0,0,false,0,3,1
false,1,4.914763,0.294751,0,20145,187.093572,10.225862,50.235791,travis,jlipps,147,1,true,298,-1,1
false,2,19.123349,1.146928,0,20145,187.093572,10.225862,50.235791,travis,OniOni,5,0.8,true,6,-1,1
false,3,4.946815,0.296687,0,20145,187.093572,10.225862,50.235791,travis,OniOni,4,0.75,true,4,2,1
false,4,19.123349,1.146928,0,20145,187.093572,10.225862,50.235791,travis,OniOni,3,1,true,3,47,0
false,6,27.048572,1.622234,0,20120,187.326044,10.238569,50.298211,travis,jlipps,146,1,true,298,7,1
false,1,9.272251,0.556281,0,20120,187.326044,10.238569,50.298211,travis,bootstraponline,65,0.953846,true,78,-1,1
false,1,9.972055,0.598259,3,20120,187.326044,10.238569,50.298211,travis,Shiin,0,0,false,0,55,1
false,1,32.873775,1.972201,0,20064,187.848884,10.267145,50.438596,travis,jlipps,145,1,true,308,2,1
false,1,9.305856,0.558281,0,20064,187.848884,10.267145,50.438596,travis,jlipps,144,1,true,305,2,1
false,2,4.545742,0.27271,0,20059,187.895708,10.269704,50.451169,travis,bootstraponline,64,0.953125,true,78,210,1
false,1,4.98347,0.299858,0,20059,187.895708,10.269704,50.451169,travis,DylanLacey,5,1,false,2,-1,1
false,1,18.68688,1.127608,0,20025,187.915106,10.287141,50.536829,travis,jlipps,143,1,true,310,-1,1
false,2,9.793655,0.59458,0,20018,187.581177,10.240783,50.454591,travis,penguinho,12,1,true,11,2,1
false,1,5.252496,0.318883,0,20018,187.581177,10.240783,50.454591,travis,maudineormsby,13,1,true,44,-1,1
false,5,56.539122,3.432546,0,20000,187.75,10.25,50.5,travis,jlipps,142,1,true,304,2,1
false,3,9.212181,0.559281,0,20000,187.75,10.25,50.5,travis,bootstraponline,63,0.952381,true,74,-1,1
false,5,27.755506,1.685084,1,19994,187.806342,10.253076,50.515155,travis,jlipps,141,1,true,307,2,1
true,1,4.656706,0.282717,0,19994,187.806342,10.253076,50.515155,travis,bootstraponline,62,0.967742,true,71,-1,0
false,1,4.710529,0.285979,0,19893,188.709596,10.305132,50.771628,travis,penguinho,11,1,true,10,-1,1
false,2,28.278599,1.71681,0,19893,188.709596,10.305132,50.771628,travis,jlipps,140,1,true,320,3852,1
false,1,4.862291,0.295181,0,19893,188.709596,10.305132,50.771628,travis,sah,4,1,true,9,-1,1
false,1,4.79243,0.29094,0,19893,188.709596,10.305132,50.771628,travis,penguinho,10,1,true,9,-1,1
false,3,18.041725,1.095245,0,19809,189.509819,10.348831,50.986925,travis,penguinho,9,1,true,8,4,1
false,1,14.026181,0.851477,0,19809,189.509819,10.348831,50.986925,travis,jlipps,139,1,true,311,2,1
false,2,9.972122,0.60537,0,19809,189.509819,10.348831,50.986925,travis,bootstraponline,61,0.967213,true,70,33,1
false,2,17.866987,1.110772,0,19836,189.251865,10.334745,50.917524,travis,bootstraponline,60,0.966667,true,69,0,1
false,1,4.649527,0.292225,0,19796,189.63427,10.355627,51.020408,travis,penguinho,8,1,true,7,0,1
false,4,16.639183,1.04578,0,19796,189.63427,10.355627,51.020408,travis,bootstraponline,59,0.966102,true,68,5,1
false,6,55.840693,3.550532,0,19200,192.447917,10.572917,51.71875,travis,jlipps,138,1,true,311,31,1
false,6,9.390167,0.597057,0,19200,192.447917,10.572917,51.71875,travis,bootstraponline,58,0.965517,true,67,13,1
false,2,18.663875,1.186703,0,19185,192.598384,10.581183,51.759187,travis,bootstraponline,57,0.964912,true,66,2,1
false,4,18.761785,1.196331,0,19182,191.481597,10.530706,51.24596,travis,jlipps,137,1,true,304,-1,1
false,2,41.937742,2.674129,0,19182,191.481597,10.530706,51.24596,travis,xuru,13,0.538462,true,16,3,1
false,1,4.80414,0.306332,0,19181,191.49158,10.531255,51.248631,travis,bootstraponline,56,0.964286,true,65,-1,1
false,1,3.889719,0.248025,0,19168,191.621452,10.538397,51.283389,travis,bootstraponline,55,0.963636,true,64,-1,1
false,1,13.482626,0.859706,0,19168,191.621452,10.538397,51.283389,travis,dawogfather,0,0,false,0,-1,1
false,2,9.610078,0.612777,2,19168,191.621452,10.538397,51.283389,travis,xuru,12,0.5,true,15,16,1
false,3,9.47486,0.604155,0,19168,191.621452,10.538397,51.283389,travis,xuru,11,0.545455,true,13,77,0
false,1,4.662895,0.29878,0,19112,192.182922,10.569276,51.433654,travis,xuru,10,0.5,true,12,7,1
false,8,70.841078,4.539214,0,19112,192.182922,10.569276,51.433654,travis,xuru,9,0.555556,true,11,-1,0
false,2,9.117519,0.586055,0,19112,192.182922,10.569276,51.433654,travis,maudineormsby,12,1,true,44,-1,1
false,1,4.932555,0.318,0,19126,192.042246,10.561539,51.396005,travis,bootstraponline,54,0.962963,true,59,-1,1
false,7,13.399845,0.863884,0,19126,192.042246,10.561539,51.396005,travis,xuru,8,625,true,9,31,0
false,5,18.721976,1.207,2,19126,192.042246,10.561539,51.396005,travis,OniOni,2,1,true,2,4502,1
false,1,4.346607,0.280217,0,19089,192.41448,10.582011,51.495626,travis,OniOni,1,1,true,1,-1,1
false,13,67.447443,4.348198,0,19089,192.41448,10.582011,51.495626,travis,jlipps,136,1,true,333,17,1
false,1,4.373688,0.281963,0,19089,192.41448,10.582011,51.495626,travis,bootstraponline,53,0.962264,true,58,-1,1
false,2,4.784478,0.308434,0,19089,192.41448,10.582011,51.495626,travis,bootstraponline,52,0.961538,true,57,52,1
false,2,18.493273,1.192157,0,19076,191.339904,10.484378,51.111344,travis,bootstraponline,51,0.960784,true,56,96,1
false,4,9.681596,0.624124,0,19076,191.339904,10.484378,51.111344,travis,bootstraponline,50,0.96,true,55,223,1
false,1,4.730232,0.304931,0,19076,191.339904,10.484378,51.111344,travis,OniOni,0,0,false,0,-1,1
false,1,14.121719,0.91037,0,19076,190.291466,10.379534,50.691969,travis,jlipps,135,1,true,351,16,1
false,3,22.615831,1.457955,0,19056,189.179261,10.337951,50.535264,travis,jlipps,134,1,true,352,2,1
false,1,4.700772,0.303041,0,19052,189.21898,10.340122,50.545874,travis,bootstraponline,49,0.959184,true,54,-1,1
false,1,9.239586,0.595657,0,19050,188.818898,10.288714,50.551181,travis,jlipps,133,1,true,351,1,1
false,38,273.197466,17.732014,1,18726,190.377016,10.413329,50.94521,travis,jlipps,132,1,true,350,4,1
false,1,0,0,0,18726,190.377016,10.413329,50.94521,travis,bootstraponline,48,0.958333,true,51,-1,1
false,1,4.708238,0.305634,0,18718,190.458382,10.41778,50.966984,travis,jlipps,131,1,true,347,-1,1
false,3,27.578077,1.790222,0,18696,190.308087,10.376551,50.866496,travis,jlipps,130,1,true,346,18,1
true,1,18.899519,1.226856,0,18696,190.308087,10.376551,50.866496,travis,bootstraponline,47,0.978723,true,49,4,0
false,1,4.878965,0.316707,0,18696,190.308087,10.376551,50.866496,travis,jlipps,129,1,true,345,1,1
false,1,4.387032,0.287442,0,18690,187.640449,10.219369,50.401284,travis,jlipps,128,1,true,340,3,1
false,2,9.541673,0.625178,0,18690,187.640449,10.219369,50.401284,travis,bootstraponline,46,0.978261,true,48,-1,1
false,1,23.822617,1.560851,1,18696,187.580231,10.216089,50.385109,travis,xuru,7,0.571429,true,8,14,1
false,1,4.958692,0.324898,0,18690,187.640449,10.219369,50.401284,travis,pradeepbishnoi,0,0,false,0,599,1
false,2,19.097622,1.251292,0,18690,187.640449,10.219369,50.401284,travis,xuru,6,0.666667,true,7,797,0
false,1,9.22788,0.604602,0,18679,186.947909,10.171851,50.323893,travis,jlipps,127,1,true,339,-1,1
false,2,4.837439,0.316944,0,18677,186.967928,10.17294,50.329282,travis,bootstraponline,45,0.977778,true,47,-1,1
false,4,19.035882,1.247219,0,18675,186.987952,10.174029,50.334672,travis,jlipps,126,1,true,336,1,1
false,1,4.779065,0.313121,0,18673,187.007979,10.175119,50.340063,travis,bootstraponline,44,0.977273,true,46,-1,1
false,5,23.2867,1.535169,0,18667,185.728826,10.071249,49.713398,travis,jlipps,125,1,true,331,-1,1
false,7,45.530104,3.001726,0,18616,185.378169,10.045122,49.527288,travis,jlipps,124,1,true,330,-1,1
false,1,4.710237,0.310539,0,18616,185.378169,9.991405,49.527288,travis,jlipps,123,1,true,329,-1,1
false,1,9.286035,0.612212,0,18609,184.910527,9.941426,49.330969,travis,jlipps,122,1,true,328,4,1
false,1,22.980177,1.515002,0,18609,184.265678,9.887689,49.008544,travis,xuru,5,0.6,true,6,1,1
false,1,9.179309,0.605155,0,18603,183.841316,9.837123,48.863087,travis,jlipps,121,1,true,325,-1,1
false,1,0,0,0,18603,183.841316,9.837123,48.863087,travis,penguinho,7,1,true,9,3,1
false,3,37.246589,2.455292,0,18667,185.782397,10.071249,49.820539,travis,bootstraponline,43,0.976744,true,45,39,1
false,1,4.883827,0.325175,0,18549,184.376516,9.865761,49.005337,travis,jlipps,120,1,true,322,-1,1
false,1,0,0,0,18545,183.877056,9.867889,48.854139,travis,xuru,4,0.5,true,5,6,1
false,3,17.906075,1.199478,0,18542,183.205695,9.815554,48.592385,travis,jlipps,119,1,true,319,-1,1
false,1,4.6442,0.311106,0,18542,183.205695,9.815554,48.592385,travis,omireault,1,0,false,2,-1,1
false,4,22.61756,0.370265,0,18542,183.205695,9.815554,48.592385,travis,jlipps,118,1,true,316,11,1
false,4,13.968531,0.232225,0,18531,182.451028,9.82138,48.621229,travis,omireault,0,0,false,0,-1,0
false,1,4.159317,0.069148,0,18531,182.451028,9.82138,48.621229,travis,jlipps,117,1,true,311,24,1
false,2,4.607824,0.076604,0,18511,182.648155,9.831992,48.673762,travis,jlipps,116,1,true,310,-1,1
false,5,341.774225,5.681953,3,18542,182.342789,9.815554,48.592385,travis,bootstraponline,42,0.97619,true,43,34,1
false,7,27.161503,0.452182,0,18468,181.882175,9.800736,48.408057,travis,jlipps,115,1,true,309,4,1
false,1,4.744975,0.0791,0,18443,182.128721,9.814022,48.473676,travis,bootstraponline,41,0.97561,true,42,108,1
false,10,126.050172,2.101296,0,18310,176.734025,9.557619,45.87657,travis,jlipps,114,1,true,306,-1,1
false,2,4.422553,0.073725,0,18307,176.762987,9.559185,45.884088,travis,bootstraponline,40,975,true,41,-1,1
false,2,17.77714,0.29635,0,18301,176.820939,9.562319,45.899131,travis,bootstraponline,39,0.974359,true,40,36,1
