@relation 'pulp-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,20,29,38,39,40,42,46,50,51,52,53'

@attribute description_length numeric
@attribute commits_to_hottest_file numeric
@attribute test_cases_per_kloc numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute main_team_member {true,false}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
8,0,78.206153,0.953846,11,3,true,0,82,0,1049,0
12,56,77.730186,0.962963,2,0,true,0,117,0,4,1
14,3,77.509614,0.953125,11,3,true,0,79,0,1081,1
39,21,77.509614,0.952381,11,3,true,0,78,0,18,1
9,35,77.509614,0.962264,2,0,true,0,122,0,116,1
60,35,77.509614,0.991071,8,0,true,0,99,0,1310,1
14,45,77.137824,0.961538,2,0,true,0,116,0,2,1
9,45,77.137824,0.951613,11,3,true,0,72,0,231,1
4,22,73.168287,0.990991,8,0,true,0,96,0,-1,1
3,7,73.168287,0.95082,11,3,true,0,72,0,-1,1
14,8,73.086816,0.939759,2,0,true,0,51,0,18,1
39,12,73.056614,0.960784,2,0,true,0,115,0,3,1
103,59,72.997092,0.95,11,3,true,0,75,0,-1,1
9,13,72.250747,0.990909,8,0,true,0,93,0,5,1
2,61,72.250747,0.939024,2,0,true,0,49,0,778,1
3,35,72.250747,0.938272,2,0,true,0,47,0,9210,1
61,36,71.873344,0.96,2,0,true,0,106,0,1432,1
91,0,70.744014,0,28,20,false,0,0,0,5806,0
7,59,70.744014,0.966102,11,3,true,0,68,0,22,0
11,9,71.307919,0.959184,2,0,true,0,113,0,4411,1
245,12,71.307919,0.980132,11,0,true,0,282,0,1371,1
19,9,70.748806,0.965517,11,3,true,0,65,0,4506,1
15,78,70.46604,0.964912,11,3,true,0,95,0,148,1
4,4,69.58435,0.990826,8,0,true,0,83,0,7,1
13,5,70.46604,0.958333,2,0,true,0,132,0,4404,1
3,34,70.944374,0.964286,11,3,true,0,96,0,-1,1
26,0,70.16186,0.98,11,0,true,0,300,0,12,1
12,21,70.626215,0.9375,2,0,true,0,61,0,849,1
4,21,70.626215,0.936709,2,0,true,0,58,0,1596,1
15,11,70.626215,0.935897,2,0,true,0,52,0,2981,1
14,0,70.16186,0.979866,11,0,true,0,308,0,35,1
4,34,70.517679,0.963636,11,3,true,0,98,0,1362,1
11,4,70.513032,0.962963,11,3,true,0,96,0,5,1
12,9,70.513032,0.962264,11,3,true,0,95,0,28,1
8,10,70.513032,0.990741,8,0,true,0,71,0,4002,1
13,17,70.241539,0.97973,11,0,true,0,312,0,14,1
23,15,70.200814,0.957447,2,0,true,0,131,0,178,1
13,20,70.200814,0.979592,11,0,true,0,312,0,5745,1
7,5,70.200814,0.956522,2,0,true,0,131,0,1490,1
13,9,70.076693,0.961538,11,3,true,0,90,0,170,1
129,10,70.200814,0.979452,11,0,true,0,316,0,32,1
8,2,69.959263,0.955556,2,0,true,0,126,0,1516,1
63,7,69.96633,0.990654,8,0,true,0,65,0,3,1
60,7,69.96633,1,8,0,true,0,62,0,584,0
6,29,70.20993,0.960784,11,3,true,0,89,0,9996,1
9,0,69.58435,1,8,0,true,0,61,0,4,1
83,77,70.094095,0.97931,11,0,true,0,291,0,2584,1
9,5,70.094095,0.954545,2,0,true,0,152,0,1807,1
12,27,69.781452,0.96,11,3,true,0,84,0,1310,1
12,9,69.655149,0.979167,7,2,true,0,69,0,135,1
19,2,66.621253,1,8,0,true,0,124,0,1387,1
194,20,69.209846,0.959184,11,3,true,0,111,0,15,1
21,74,69.657534,0.979167,11,0,true,0,318,0,261,1
4,9,69.58435,1,8,0,true,0,122,0,1018,1
4,9,69.58435,1,8,0,true,0,122,0,-1,1
10,16,69.447777,1,8,0,true,0,121,0,0,1
40,28,69.447777,0.978947,7,2,true,0,69,0,5639,1
16,3,69.447777,0.953488,2,0,true,0,183,0,4673,1
7,3,69.447777,0.978723,7,2,true,0,66,0,7718,1
4,5,66.621253,1,8,0,true,0,114,0,8,1
11,18,69.110999,1,8,0,true,0,114,0,0,1
9,31,69.58435,0.979021,11,0,true,0,317,0,131,1
9,33,69.447777,0.978873,11,0,true,0,317,0,-1,1
18,9,69.579843,0.979167,11,3,true,0,111,0,130,0
34,25,69.679591,0.978723,10,0,true,0,298,0,-1,1
4,65,69.679591,0.978571,10,0,true,0,293,0,-1,1
60,0,66.621253,0.978417,10,0,true,0,291,0,-1,1
93,52,69.68677,0.978261,10,0,true,0,285,0,12,1
65,1,69.68677,0.978102,10,0,true,0,280,0,30,1
5,20,69.698841,0.952381,2,0,true,0,214,0,-1,1
5,18,69.698841,0.95122,2,0,true,0,212,0,0,1
77,6,69.689164,0.977941,10,0,true,0,278,0,18,1
9,0,66.621253,0.992908,16,24,true,0,17,0,83,1
15,0,69.689164,1,5,2,true,0,10,0,64,1
14,3,69.703528,0.95,2,0,true,0,205,0,3,1
21,15,69.681271,0.948718,2,0,true,0,204,0,5924,1
6,2,66.621253,1,8,0,true,0,106,0,1,1
9,3,69.703528,0.977778,10,0,true,0,294,0,191,1
11,3,69.683538,0.977612,10,0,true,0,285,0,131,1
14,65,69.681271,0.947368,2,0,true,0,194,0,6236,1
118,21,68.86821,0.935065,2,0,true,0,87,0,6475,1
9,0,66.621253,1,8,0,true,0,102,0,1,1
12,65,69.681271,0.972973,2,0,true,0,194,0,-1,0
5,19,69.688327,0.972222,2,0,true,0,185,0,13,1
27,0,69.688327,0.977444,10,0,true,0,295,0,1072,1
30,7,69.688327,0.992857,16,24,true,0,13,0,96,1
8,4,66.621253,0.971429,2,0,true,0,181,0,0,1
6,14,69.688327,0.970588,2,0,true,0,181,0,-1,1
43,0,69.688327,0.977273,10,0,true,0,291,0,345,1
13,8,69.622208,0.978495,7,2,true,0,63,0,212,1
14,6,69.622208,0.992806,16,24,true,0,10,0,55,1
7,2,69.688327,0.992754,16,24,true,0,9,0,178,1
13,2,69.688327,0.978723,11,3,true,0,125,0,4646,1
17,3,69.688327,0.978261,11,3,true,0,129,0,1492,1
8,2,69.348554,0.969697,2,0,true,0,173,0,0,1
6,18,68.483908,0.977778,11,3,true,0,129,0,1117,1
6,10,66.639411,0.992701,16,24,true,0,3,0,244,1
5,54,69.411644,0.977099,10,0,true,0,305,0,11,1
12,44,69.384126,0.96875,2,0,true,0,169,0,1743,1
14,52,69.41402,0.976923,10,0,true,0,307,0,1334,1
54,8,68.571824,0.992647,16,24,true,0,1,0,4133,1
7,42,69.41402,0.967742,2,0,true,0,169,0,5550,1
15,3,69.380773,0.992593,16,24,false,0,0,0,1223,1
20,38,69.380773,0.934211,2,0,true,0,90,0,3,1
33,1,68.483908,0.977273,11,3,true,0,135,0,10107,1
19,0,69.380773,0.992537,16,24,false,0,0,0,8766,1
9,13,69.380773,0.992481,16,24,false,0,0,0,8770,1
7,3,68.835959,0.966667,2,0,true,0,164,0,26,1
252,26,68.830945,0.976744,10,0,true,0,298,0,8,1
16,5,68.830945,0.976744,11,3,true,0,129,0,3882,1
10,5,68.845211,1,8,0,true,0,95,0,4,1
27,32,68.857103,0.933333,2,0,true,0,90,0,42,1
35,0,66.639411,0.932432,2,0,true,0,86,0,1349,1
3,50,68.857103,0.931507,2,0,true,0,86,0,-1,1
12,10,68.857103,0.965517,2,0,true,0,155,0,1347,1
67,5,68.641019,1,5,2,true,0,26,0,4381,1
19,8,68.650519,0.964286,2,0,true,0,152,0,127,1
22,8,68.650519,1,8,0,true,0,99,0,1277,1
5,14,68.411086,0.97619,11,3,true,0,144,0,7381,1
32,27,68.657646,1,8,0,true,0,99,0,35,1
33,3,68.657646,0.930556,2,0,true,0,84,0,41,1
9,7,68.625415,0.976563,10,0,true,0,322,0,6,1
99,26,68.62779,0.976378,10,0,true,0,315,0,2752,1
10,5,68.571824,0.962963,2,0,true,0,149,0,30,1
12,9,68.571824,0.97619,10,0,true,0,311,0,2136,1
14,9,68.410532,0.97561,11,3,true,0,136,0,2879,1
15,3,68.50737,0.961538,2,0,true,0,146,0,156,1
5,3,68.300924,975,11,3,true,0,130,0,4154,1
7,0,68.447643,0.96,2,0,true,0,145,0,4730,1
83,12,68.473264,0.974359,11,3,true,0,128,0,880,1
24,24,68.447643,1,8,0,true,0,96,0,1075,1
16,6,68.450012,0.958333,2,0,true,0,141,0,19,1
25,0,68.452381,976,10,0,true,0,320,0,4,1
11,3,68.452381,0.973684,11,3,true,0,121,0,1368,1
10,3,68.48082,0.956522,2,0,true,0,138,0,3,1
19,13,68.572813,0.975806,10,0,true,0,314,0,48,1
25,14,68.584684,1,8,0,true,0,94,0,62,1
9,0,68.584684,0.97561,10,0,true,0,309,0,10,1
22,4,68.603685,0.954545,2,0,true,0,133,0,1101,1
19,3,68.601309,0.929577,2,0,true,0,80,0,2186,1
3,3,68.601309,0.942857,2,0,true,0,79,0,7626,0
19,14,68.601309,0.97541,10,0,true,0,317,0,8149,1
27,3,68.465161,0.978261,7,2,true,0,52,0,27,1
151,56,70.760599,0.975207,10,0,true,0,309,0,40,1
9,15,70.760599,0.972973,11,3,true,0,109,0,1333,1
12,3,70.71337,1,5,2,true,0,36,0,1498,1
22,3,70.56745,0.978022,7,2,true,0,50,0,404,1
40,10,70.562561,975,10,0,true,0,306,0,988,1
36,7,70.562561,0.97479,10,0,true,0,305,0,1004,1
35,3,70.552785,0.952381,2,0,true,0,128,0,7,1
45,7,68.601309,0.972222,11,3,true,0,106,0,7,1
12,10,70.552785,0.95,2,0,true,0,126,0,1381,1
14,12,70.552785,0.947368,2,0,true,0,124,0,1493,1
19,3,70.552785,0.974576,10,0,true,0,312,0,2446,1
9,2,66.639411,0.944444,2,0,true,0,123,0,1042,1
5,4,70.552785,0.974359,10,0,true,0,312,0,1,1
44,3,70.552785,0.977778,7,2,true,0,40,0,4422,1
16,10,70.552785,0.941176,2,0,true,0,120,0,174,1
21,9,70.552785,0.9375,2,0,true,0,118,0,-1,1
12,70,70.565005,0.933333,2,0,true,0,115,0,38,1
31,2,70.565005,0.974138,10,0,true,0,298,0,-1,1
3,0,66.639411,1,8,0,true,0,90,0,6,1
22,5,70.53525,0.928571,2,0,true,0,91,0,104,1
2,0,66.639411,1,8,0,true,0,87,0,0,1
2,3,70.53525,0.992424,16,24,true,0,3,0,121,1
40,0,70.53525,1,8,0,true,0,85,0,51,1
14,4,70.53525,0.942029,2,0,true,0,72,0,525,1
8,2,70.549489,0.923077,2,0,true,0,80,0,123,1
3,18,70.549489,1,8,0,true,0,74,0,11106,1
18,10,70.549489,0.916667,2,0,true,0,75,0,267,1
2,0,66.639411,1,8,0,true,0,72,0,-1,1
15,9,70.549489,0.909091,2,0,true,0,72,0,1305,1
22,46,72.037044,1,8,0,true,0,69,0,-1,1
25,51,72.037044,1,8,0,true,0,33,0,1,1
28,4,72.037044,1,8,0,true,0,20,0,785,1
16,3,72.037044,1,8,0,true,0,19,0,843,1
18,5,72.021476,0.971429,11,3,true,0,66,0,21,1
68,18,72.021476,0.973913,10,0,true,0,329,0,724,1
45,48,72.034497,0.973684,10,0,true,0,321,0,22,1
96,31,72.139744,0.941176,2,0,true,0,89,0,1170,1
13,12,72.06696,0.9,2,0,true,0,60,0,1759,1
52,0,72.06696,0.973451,10,0,true,0,318,0,407,1
4,4,72.06696,0.940299,2,0,true,0,85,0,1341,1
281,64,72.06696,0.973214,10,0,true,0,323,0,1649,1
19,0,72.021571,0.939394,2,0,true,0,81,0,387,1
9,2,72.021571,0.938462,2,0,true,0,79,0,477,1
4,0,72.021571,0.888889,2,0,true,0,56,0,61,1
9,4,72.021571,875,2,0,true,0,55,0,34,1
37,7,69.955817,0.857143,2,0,true,0,49,0,35,1
145,39,69.955817,0.972973,10,0,true,0,304,0,3962,1
64,21,69.949487,0.9375,2,0,true,0,72,0,607,1
45,74,69.949487,0.972727,10,0,true,0,316,0,5330,1
127,61,69.949487,0.972477,10,0,true,0,313,0,-1,1
8,57,69.949487,0.970588,11,3,true,0,61,0,54,1
3,58,69.949487,0.969697,11,3,true,0,60,0,2642,1
17,0,66.639411,0.833333,2,0,true,0,43,0,-1,1
6,0,70.012723,0.972222,10,0,true,0,326,0,761,1
26,2,70.012723,0.8,2,0,true,0,35,0,9,1
147,39,68.737786,0.971963,10,0,true,0,325,0,-1,1
190,60,70.012723,0.971698,10,0,true,0,323,0,5708,1
5,0,68.73211,0.96875,11,3,true,0,57,0,113,1
8,7,67.843709,0.936508,2,0,true,0,75,0,229,1
8,0,68.73211,1,2,0,true,0,16,0,104,0
5,7,66.639411,1,8,0,true,0,20,0,5789,1
2,6,68.725167,0.977528,7,2,true,0,35,0,-1,1
33,5,66.646223,0.977273,7,2,true,0,35,0,986,1
12,0,68.725167,1,2,0,true,0,6,0,1035,1
64,56,68.725167,0.971429,10,0,true,0,315,0,6909,1
18,6,68.706659,0.988506,7,2,true,0,35,0,-1,0
22,0,68.701776,1,2,0,true,0,4,0,1426,1
8,0,68.701776,1,2,0,true,0,3,0,8369,1
20,33,68.701776,0.971154,10,0,true,0,309,0,1720,1
63,18,67.436395,0.935484,2,0,true,0,66,0,4126,1
23,4,66.646223,0,2,0,true,0,1,0,18,1
12,15,68.535616,1,4,2,true,0,48,0,1263,1
9,22,66.650765,0.970874,10,0,true,0,316,0,3,1
233,41,68.540235,0.970588,10,0,true,0,315,0,18569,1
10,53,66.650765,0.970297,10,0,true,0,299,0,71,1
80,6,68.219354,0.97,10,0,true,0,289,0,17868,1
103,31,68.219354,0.969697,10,0,true,0,288,0,21311,1
6,0,67.017842,1,4,2,true,0,43,0,4419,1
11,15,66.325835,0.969388,10,0,true,0,297,0,63,1
6,14,66.325835,1,4,2,true,0,40,0,19,1
15,9,66.27348,1,88,14,false,0,0,0,3975,1
13,22,66.302865,0.969072,10,0,true,0,288,0,95,1
45,24,66.906915,0.96875,10,0,true,0,286,0,175,1
36,2,66.302865,0.988372,7,2,true,0,41,0,1055,1
7,18,66.845829,0.934426,2,0,true,0,63,0,3,1
14,0,66.845829,0.967742,11,3,true,0,32,0,8269,1
35,18,66.30965,0.968421,10,0,true,0,283,0,255,1
4,20,66.845829,0.966667,11,3,true,0,28,0,1534,1
11,2,66.61215,1,4,2,true,0,32,0,427,1
6,0,66.30965,1,8,0,true,0,25,0,46,1
35,5,67.820093,1,4,2,true,0,29,0,4389,1
15,15,67.820093,0,87,14,false,0,0,0,8645,1
65,15,66.530334,0.933333,2,0,true,0,48,0,77,1
11,19,66.330012,1,9,8,false,0,0,0,2,1
4,20,66.530334,0.965517,11,3,true,0,23,0,1321,1
32,13,67.785144,0,9,8,false,0,0,0,10,1
12,17,66.330012,0.968085,10,0,true,0,337,0,5,1
11,0,66.284779,0.964286,11,3,true,0,29,0,3303,1
16,0,66.284779,1,7,0,true,0,19,0,4156,1
9,36,66.248209,0.967742,10,0,true,0,318,0,31,1
19,13,66.25499,0.967391,10,0,true,0,319,0,1166,1
29,64,66.25499,0.967033,10,0,true,0,312,0,2476,1
9,36,67.433598,0.966667,10,0,true,0,315,0,-1,1
9,3,67.433598,1,4,2,true,0,25,0,12996,1
13,0,66.831348,1,4,2,true,0,20,0,-1,1
60,0,66.707301,1,4,2,true,0,17,0,72,1
99,14,66.25499,0.966292,10,0,true,0,331,0,7404,1
90,6,66.25725,0.965909,10,0,true,0,337,0,34,1
8,2,66.709559,0.962963,10,3,true,0,45,0,9763,1
12,9,66.25725,0.965517,10,0,true,0,353,0,4,1
13,0,66.227651,0.965116,10,0,true,0,355,0,3980,1
23,22,66.179733,0.964706,10,0,true,0,351,0,82,1
12,0,66.179733,0.992366,15,24,true,0,142,0,188,1
3,83,66.179733,0.992308,15,24,true,0,140,0,2,1
12,25,66.179733,0.964286,10,0,true,0,355,0,2837,1
6,17,66.179733,1,4,2,true,0,12,0,9,1
10,7,66.179733,0.992248,15,24,true,0,138,0,138,1
7,81,65.861316,0.988235,7,2,true,0,123,0,0,1
14,2,65.710872,1,4,2,true,0,6,0,38,1
25,0,65.647083,0.963855,10,0,true,0,369,0,5407,1
134,34,65.647083,0.963415,10,0,true,0,365,0,5721,1
3,8,65.647083,0.932203,2,0,true,0,47,0,174,1
6,8,65.647083,0.962963,10,0,true,0,361,0,913,1
8,78,65.647083,0.9625,10,0,true,0,359,0,1198,1
49,6,65.433952,0.931034,2,0,true,0,43,0,3822,1
7,2,60.576385,0.962025,10,0,true,0,351,0,1066,1
8,0,60.448205,0.961538,10,0,true,0,346,0,59,1
10,0,60.448205,0,4,2,false,0,0,0,15,1
10,21,65.524435,0.992188,15,24,true,0,140,0,2896,1
13,21,65.524435,0.992126,15,24,true,0,139,0,4284,1
57,52,65.524435,0.961039,10,0,true,0,345,0,18,1
63,35,65.524435,0.992063,15,24,true,0,138,0,8708,1
41,0,65.524435,0,1,1,false,0,0,0,338608,0
153,32,65.692434,0.960526,10,0,true,0,362,0,5893,1
8,41,65.524435,992,15,24,true,0,148,0,-1,1
33,17,65.619319,0.991935,15,24,true,0,145,0,-1,1
117,54,65.764288,0.96,10,0,true,0,348,0,375,1
114,2,65.859846,0.99187,15,24,true,0,141,0,1009,1
8,22,65.859846,0.929825,2,0,true,0,51,0,1548,1
119,89,65.859846,0.991803,15,24,true,0,143,0,9,1
255,45,65.859846,0.959459,10,0,true,0,347,0,2656,1
8,2,64.399171,0.991736,15,24,true,0,144,0,3,1
5,19,64.272146,1,7,0,true,0,69,0,3710,1
22,15,64.272146,1,7,0,true,0,68,0,3710,1
10,13,64.256612,0.991667,15,24,true,0,151,0,1,1
13,98,64.175631,0.988095,7,2,true,0,150,0,271,1
6,0,64.038079,0.991597,15,24,true,0,159,0,3,1
7,11,64.038079,0.991525,15,24,true,0,159,0,3,1
27,8,64.046235,1,7,0,true,0,73,0,2,1
22,15,63.716874,1,7,0,true,0,69,0,3802,1
14,6,63.716874,0.991453,15,24,true,0,164,0,4278,1
190,4,63.31383,0.991379,15,24,true,0,159,0,3,1
213,7,63.31383,0.991304,15,24,true,0,156,0,98,1
11,4,63.31383,0.991228,15,24,true,0,154,0,11250,1
18,3,63.31383,0.99115,15,24,true,0,158,0,11739,1
32,3,63.31383,0.991071,15,24,true,0,157,0,8917,1
27,0,63.303559,0.990991,15,24,true,0,164,0,1106,1
16,0,63.311412,0.928571,2,0,true,1,79,0,4,1
20,0,63.25835,0.927273,2,0,true,1,76,0,38,1
176,36,63.266073,0.958904,10,0,true,1,360,0,3237,1
116,102,63.266073,0.958333,10,0,true,3,369,0,2947,1
23,21,60.471461,0.925926,2,0,true,1,84,0,105,1
23,24,63.289842,0.924528,2,0,true,1,84,0,-1,1
23,24,63.289842,0.923077,2,0,true,1,84,0,-1,1
17,11,63.289842,0.987952,7,2,true,4,172,0,4390,1
95,0,63.289842,0.990909,15,24,true,4,188,0,0,1
55,0,63.265937,0.990826,15,23,true,4,189,0,3,1
26,24,60.454545,0.921569,2,0,true,2,90,0,1030,1
11,14,63.124292,0.987805,7,2,true,6,173,0,970,1
18,0,63.124292,0.990741,15,23,true,5,192,0,0,1
209,10,61.133423,0.990654,15,23,true,5,195,0,1,1
24,14,61.133423,0.987654,7,2,true,6,173,0,243,1
6,29,60.454545,0.957746,10,0,true,3,369,0,941,1
10,9,61.133423,0.990566,15,23,true,5,194,0,2,1
223,29,61.133423,0.957143,10,0,true,3,367,0,1349,1
7,4,61.133423,0.9875,7,2,true,6,181,0,3929,1
7,10,60.454545,0.956522,10,0,true,3,366,0,4,1
7,11,61.133423,0.955882,10,0,true,3,366,0,-1,1
6,3,61.133423,0.987342,7,2,true,6,183,0,4084,1
8,5,61.133423,0.955224,10,0,true,3,366,0,5483,1
5,22,61.101195,0.987179,7,2,true,6,193,0,8531,1
48,6,60.421693,1,7,0,true,4,69,0,0,1
141,41,61.194082,0.954545,10,0,true,3,358,0,45,1
13,16,61.194082,0.987013,7,2,true,6,184,0,656,1
7,35,61.13749,0.953846,10,0,true,3,362,0,34,1
17,27,61.13749,0.961538,10,3,true,0,61,0,1682,1
102,0,61.13749,0.953125,10,0,true,3,349,0,952,1
10,3,61.011544,0.986842,7,2,true,6,180,0,-1,1
10,2,60.432259,0.986667,7,2,true,6,179,0,20,1
30,5,60.432259,0.952381,10,0,true,3,337,0,3,1
12,33,61.020005,0.96,10,3,true,0,59,0,1359,1
12,4,60.432259,0.990476,15,23,true,5,208,0,0,1
101,13,61.020005,0.990385,15,23,true,5,208,0,28,1
5,15,60.432259,0.990291,15,23,true,5,208,0,0,1
12,4,60.432259,0.958333,10,3,true,0,56,0,910,1
14,7,61.020005,0.956522,10,3,true,0,56,0,-1,1
33,25,61.020005,0.954545,10,3,true,0,54,0,2450,1
116,40,60.296229,0.952381,10,3,true,0,48,0,2523,1
70,40,60.296229,0.95,10,3,true,0,47,0,2954,1
14,22,60.315236,0.92,2,0,true,2,97,0,4640,1
14,24,60.296229,0.938776,2,0,true,2,94,0,16,0
74,22,60.315236,0.9375,2,0,true,2,91,0,1196,1
4,3,60.970955,0.986486,7,2,true,6,194,0,-1,1
50,3,60.234635,0.986301,7,2,true,6,193,0,6,1
11,8,60.970955,0.947368,10,3,true,0,44,0,4001,1
9,8,60.970955,0.944444,10,3,true,0,43,0,9,1
9,4,60.234635,0.951613,10,0,true,3,343,0,63,1
7,5,60.234635,0.941176,10,3,true,0,39,0,1437,1
68,8,60.981535,0.990196,14,23,true,5,195,0,2,1
104,29,61.030255,0.990099,14,23,true,5,192,0,3,1
53,6,60.234635,0.95082,10,0,true,3,339,0,937,1
19,24,61.00059,0.9375,10,3,true,0,33,0,4,1
13,9,60.234635,0.95,10,0,true,3,338,0,1475,1
99,38,61.132338,0.99,14,23,true,5,188,0,0,1
7,114,61.132338,0.986111,7,2,true,6,188,0,1,1
222,15,60.838748,0.989899,14,23,true,5,183,0,1,1
8,20,60.838748,0.933333,10,3,true,0,30,0,1261,1
143,17,60.782333,0.989796,14,23,true,5,181,0,3,1
66,15,60.234635,0.949153,10,0,true,3,333,0,3259,1
4,112,60.782333,0.985915,7,2,true,6,180,0,-1,1
140,44,60.772903,0.928571,10,3,true,0,27,0,27,1
4,14,60.660996,0.985714,7,2,true,6,178,0,21,1
12,42,60.527786,0.923077,10,3,true,0,25,0,1283,1
9,3,60.234635,0.985507,7,2,true,6,177,0,1073,1
463,12,60.527786,0.989691,14,23,true,5,177,0,13,1
3,110,60.534125,0.989583,14,23,true,5,176,0,-1,1
12,21,60.240964,0.989474,14,23,true,5,175,0,19,1
6,7,60.243074,0.948276,10,0,true,3,312,0,20,1
8,10,58.905312,0.93617,2,0,true,2,99,0,145,1
10,8,60.304326,0.985294,7,2,true,6,172,0,11,1
3,3,60.577395,0.985075,7,2,true,6,170,0,-1,1
20,3,60.577395,0.984848,7,2,true,6,168,0,-1,1
20,3,60.313334,0.984615,7,2,true,6,168,0,70,1
46,23,60.313334,0.947368,10,0,true,3,302,0,135,1
177,3,60.283314,0.989362,14,23,true,5,169,0,62,1
71,10,60.283314,0.946429,10,0,true,3,296,0,22,1
15,5,60.283314,0.934783,2,0,true,2,96,0,1084,1
15,5,60.283314,0.933333,2,0,true,2,93,0,23,1
81,8,60.283314,0.989247,14,23,true,5,167,0,1649,1
15,40,60.588009,1,6,0,true,4,107,0,2,1
18,98,60.283314,1,6,0,true,4,107,0,186,1
73,98,60.283314,1,6,0,true,4,107,0,8,1
65,8,60.588009,0.98913,14,23,true,5,169,0,51,1
10,0,60.588009,1,6,0,true,4,104,0,1,1
19,6,60.588009,0.989011,14,23,true,5,167,0,141,1
425,24,60.234616,0.988889,14,23,true,5,163,0,607,1
76,23,60.283314,0.945455,10,0,true,3,305,0,8732,1
27,23,60.283314,0.944444,10,0,true,3,304,0,8932,1
7,21,60.281195,0.943396,10,0,true,3,302,0,10,1
10,10,60.281195,0.942308,10,0,true,3,301,0,8,1
37,6,60.281195,1,6,0,true,4,101,0,1106,1
8,12,60.283314,0.941176,10,0,true,3,300,0,5,1
10,0,60.281195,0.94,10,0,true,3,299,0,2,1
11,103,60.281195,0.938776,10,0,true,3,300,0,11302,1
6,0,60.281195,0.984375,7,2,true,6,183,0,864,1
9,6,60.281195,0.9375,10,0,true,3,299,0,12524,1
100,0,29.749893,0,0,0,false,0,0,0,-1,0
158,0,29.749893,0,0,0,false,0,0,0,-1,0
8,98,60.281195,0.93617,10,0,true,3,293,0,12997,1
12,7,60.281195,0.934783,10,0,true,3,299,0,16930,1
10,16,60.281195,0.984127,7,2,true,6,194,0,4136,1
32,19,60.285433,0.988764,14,23,true,5,179,0,7,1
10,5,60.283314,0.983871,7,2,true,6,196,0,-1,1
149,15,60.218398,0.933333,10,0,true,3,303,0,393,1
11,1,61.051564,0.931818,10,0,true,3,302,0,2410,1
28,5,61.051564,1,6,0,true,4,126,0,3783,1
85,5,61.051564,0.988636,14,23,true,5,182,0,21,1
16,9,61.021125,0.988506,14,23,true,5,179,0,12,1
135,27,61.021125,0.930233,10,0,true,3,284,0,200,1
45,103,61.021125,1,6,0,true,4,122,0,145,1
17,10,60.975168,0,26,7,false,0,0,0,269,1
63,21,60.975168,0.988372,14,23,true,5,181,0,12,1
9,9,60.975168,1,6,0,true,4,127,0,33,1
8,8,60.934891,0.983607,7,2,true,6,202,0,3,1
9,13,60.900809,0.983333,7,2,true,6,200,0,19,1
12,37,60.914074,0.983051,7,2,true,6,197,0,2,1
16,24,64.28693,1,6,0,true,4,123,0,1,1
42,0,60.8506,1,6,0,true,4,121,0,1291,1
5,33,60.8506,0.988235,14,23,true,5,180,0,45,1
14,16,60.8506,0.982759,7,2,true,6,196,0,36,1
8,14,60.852812,0.916667,10,3,true,0,28,0,0,1
17,5,64.28693,1,6,0,true,4,115,0,0,1
18,12,59.78706,0.931818,2,0,true,2,123,0,-1,1
18,2,59.78706,1,6,0,true,4,114,0,925,1
15,13,59.672831,0.982456,7,2,true,6,195,0,5,1
15,11,59.672831,1,6,0,true,4,112,0,23,1
3,104,59.672831,0.930233,2,0,true,2,119,0,48,1
22,13,59.672831,0.909091,10,3,true,0,26,0,90,1
337,29,59.672831,0.988095,14,23,true,5,182,0,1,1
6,19,59.672831,0,48,8,false,0,0,0,-1,1
38,2,59.575829,0.987952,14,23,true,5,175,0,-1,1
8,1,58.905312,1,6,0,true,4,109,0,110,1
3,99,59.590647,0.928571,2,0,true,2,115,0,23,1
14,13,58.905312,0.926829,2,0,true,2,103,0,773,1
103,90,59.590647,925,2,0,true,2,102,0,910,1
10,27,59.619631,0.987805,14,23,true,5,177,0,19,1
22,10,59.619631,0.982143,7,2,true,6,187,0,4,1
