@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,18,27,36,38,39,41,49,53'

@attribute doc_files numeric
@attribute entropy_diff numeric
@attribute sloc numeric
@attribute requester {buchgr,normanmaurer,maxwindiff,Scottmitch,mm-binary,vietj,daschl,trustin,windie,kerumai,qiangjinjiu,johnou,CodingFabian,jamel,cnapagoda,guidomedina,Spikhalskiy,nmittler,rtimush,mosesn,blucas,Karry,jchambers,jiafu1115,travishaagen,alkemist,liuzhengyang,lovesea42,huguesb,ejona86,houdejun214,MediumOne,slandelle,ifesdjeen,yetisno,ferrybig,cdancy,NiteshKant,earthling,jza70,louxiu,technocoreai,xkr47,Apache9,zsxwing,skyao,hepin1989,eantaev,rayh176,PierreCoquentin,lukehutch,pieteradejong,jakubjanecek,Underbalanced,louiscryan,sbtourist,develar,ninja-,slachiewicz,loolooyyyy,merlimat,zhangshun2014,hgl888,rdicroce,jroper,jenskordowski,Adam-,silvaran,mubarak,serioussam,fratboy,sverkera,kvr000,mrb-twx,tomasol,vargarob,eincs,myArea51,sja,chrisprobst,grgvineet,rkapsi,yawkat,ioanbsu,djchen,wangzhiheng,sunng87,darabos,FeiWongReed,tomaszc,flozano,glennleidy,JungMinu,hamzaxx,syucream,0mok,woshilaiceshide,atellwu,mikkokar,jedesah,andyHa,clebertsuconic,ruslansennov,rovarga,robinst,idelpivnitskiy,fredericBregier,jestan,Alwayswithme,lime62,ThomasLau,benevans,jingene,d-t-w,garretwu,leogomes,ddossot,pdalpra,wouterhund,luciferous,robertpanzer,tbocek,opinali,jpinner,danbev,casidiablo,lhkzh,yhleeus,ngocdaothanh,mcraveiro,andreipet,sammychen105,elad-yosifon,adriancole,reflection,gariev,dittos,wf2030,beckje01,MichaelScofield,zcourts,ysammy,Pyrolistical,grahamedgecombe,fbarberamzn,heinousjay,timboudreau,jongyeol,jakobbuchgraber,naude-r,gitter-badger,afredlyj,amuniz,g-eorge,Matthias247,CruzBishop,jverce,bk1te,thobbs,pat2013,lw346,profer,bigrasjf,bfritz,youngero,dkocher,kichik,marekjelen,ylgrgyq,plucury,mikereedell,schulzp,zhuguowei01,WillemJiang,zw1127,onlychoice,Scottmitch1,notz,kangjunwei,nitsanw,gaol,xmxsuperstar,michaelklishin,perfectid,houyanjun,alepar,fboucher38,philbaxter,Lekanich,belliottsmith,dns,54k,j3h,jiangzezhou1989,dhanaraj0,WhiteTrashLord,jjYBdx4IL,ctron,jkeys089,mkrueger92,mousom,dragonsinth,tblongjia,died103times,anilsaldhana,tea-dragon,xhumanoid,CoNDoRip,itzg,jbertram,bucjac,aaronriekenberg,PhantomJin,m0wfo,nisihara562,JatinderSingh,andrewgaul,cmcmaugh,xfrag,vschafer,swankjesse,stIncMale,sskachkov,MiddleBen,mleventi,veebs,chenxiuheng,wgallagher,milenkovicm,igstan,arianitu,koen-serry,danielnorberg,BabyDuncan,smiera,nikolajovanovic,craigday,d4r7hk3rm17,mkjellman,lospejos,darionyaphet,okapies,planerist,ANorwell,velmurugan-0186,mhgrove,gsoltis,quickwango,aledale,goaway,radimch,sofent,jwils,matlach,tsingxu,mbakkar,ssilverman,kxbmap,golovnin,alainw,TonyRice,diginori,menacher,irelandKen,razvan-jurca,shreyharia,Andrei-Pozolotin,ryanobjc,siteware,michielbaird,andrewcox,georgecao,Melon1017,infynyxx,adamv,mauricio,hgschmie,haremyak,EugenDueck,lucky,kryptonics411,mcaserta,justinsb,cloudaloe,md-5,carrot-garden,gamlerhart,ming13,matterkkila,barkbay,broach,jeje,glynnm,anathan,stefanmk,bartex80,macer1,arya,matzew,tsuna,jaens,mheath,dantran,coltnz,ytfei,ankurcha,alex-berger,obergner,AtKaaZ,losipiuk,sprsquish,illicitonion,jfallows,jamestyrrell,izstas,gbehrmann,tianjiaguo66,94c3,spullara,mattiasrosberg,boldt,echarles,jabley,trask,cgbystrom,jrask,zhen9ao,transistorize,palmerabollo,rshelley,chavdar,mariusaeriksen,valodzka,motlin,jeffgriffith,evnm,coderunner,pfisterer,nibin,reines,fbarber,danbim,aperepel,waywardmonkeys,Rogiel,iainmcgin,wg,antlen}
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute requester_age numeric
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
0,0.091096,78183,veebs,0.928571,29,1244,0,1
0,0.061801,78183,chenxiuheng,0,3,365,0,0
0,0.320464,59642,wgallagher,0.619048,1,798,11,1
0,0.440713,59642,wgallagher,0.65,1,797,11,0
0,1.518199,75371,normanmaurer,0.534483,410,1180,46,0
0,0.1715,78156,milenkovicm,0,10,887,0,0
0,0.090129,78156,leogomes,0,17,1696,0,0
0,0.085805,78147,veebs,0.95122,29,1231,0,0
0,0.720086,78147,daschl,0.363636,91,1895,5,1
0,0.172964,78148,igstan,0,134,1793,0,1
0,0.272219,75361,tbocek,0,13,728,0,0
0,0.073147,78000,daschl,0.4,91,1892,5,0
0,0.0698,78000,arianitu,0,7,752,0,0
0,9.41492,78109,normanmaurer,0.53913,407,1159,60,0
2,0.915868,78109,danbev,0.777778,31,1165,0,1
0,0.364006,78109,trustin,0.689655,483,1448,44,1
2,16.159341,78109,danbev,875,31,1165,0,0
0,0.444487,77910,jpinner,0.883117,10,914,8,1
0,0.534514,59531,jpinner,0.881579,10,913,8,1
0,0,58589,koen-serry,0,0,1122,0,0
0,0.082278,77902,daschl,0.444444,91,1882,5,0
0,0,77902,CruzBishop,0.608696,16,1017,0,0
0,1.087393,77900,daschl,0.5,91,1881,4,0
0,0.216861,59524,fredericBregier,0.8125,10,1122,11,0
0,0.1781,77851,fredericBregier,0.83871,10,1122,11,0
0,0.311099,59524,danielnorberg,0,36,1184,0,0
0,0.446096,59372,danielnorberg,0,36,1183,0,0
0,1.401673,76920,trustin,0.678571,478,1436,48,1
0,0.377963,74498,BabyDuncan,0,26,767,0,0
0,0,76343,BabyDuncan,0,26,767,0,0
0,0.09233,76505,smiera,0,0,339,0,0
0,0.167695,76509,daschl,0.571429,90,1874,4,0
0,0,76509,nikolajovanovic,0,0,73,0,0
0,0.086439,76404,craigday,0,1,963,0,0
0,0.976158,74133,normanmaurer,0.54386,403,1141,60,0
0,9.322174,76040,normanmaurer,0.539823,403,1139,57,1
0,0.280841,74003,normanmaurer,0.544643,403,1135,57,0
0,0.257539,76075,daschl,0.666667,90,1864,4,0
0,12.625506,76075,trustin,0.666667,473,1424,43,1
0,0.085884,75762,ifesdjeen,0,141,1994,0,0
0,0.906718,75418,trustin,0.692308,471,1417,34,0
0,2.381321,73906,normanmaurer,0.54955,400,1126,60,0
0,0.087969,75391,ifesdjeen,0,140,1982,0,0
0,0.081667,75391,ifesdjeen,0,140,1982,0,0
0,0.171842,73854,trustin,0.68,467,1410,32,1
0,35.704074,75362,trustin,0.666667,467,1408,40,1
0,0.270524,75362,daschl,0.8,89,1848,3,0
0,0.086012,75337,daschl,0.75,89,1846,3,1
0,0.465214,73683,lw346,0.5,10,554,0,0
0,0.180796,73682,normanmaurer,0.554545,396,1112,79,0
0,2.537092,73845,fredericBregier,0.833333,10,1082,0,1
0,1.562503,59036,fredericBregier,0.827586,10,1081,0,1
0,32.287208,73845,d4r7hk3rm17,0,0,770,0,1
0,3.524244,73795,trustin,0.652174,465,1396,35,1
0,0.080905,73653,normanmaurer,0.559633,394,1106,70,0
0,1.485948,73795,normanmaurer,0.564815,393,1102,83,0
0,0.074973,73795,mkjellman,0,12,525,0,0
0,0.195197,73790,normanmaurer,0.570093,392,1100,144,0
0,0.08307,73790,lospejos,0,0,135,0,0
0,12.037991,58397,jpinner,0.88,9,856,5,1
0,0.870934,58397,wgallagher,0.631579,1,713,14,1
0,0.464077,73898,jpinner,0.878378,9,856,3,1
0,0.545037,58504,jpinner,0.876712,9,856,3,1
0,0.663531,74020,normanmaurer,0.575472,392,1096,141,0
0,0.732629,74020,jpinner,875,9,853,3,1
0,1.299293,58570,jpinner,0.873239,9,851,3,1
0,0.175609,73998,wgallagher,0.611111,1,707,10,1
0,0.171601,73552,normanmaurer,0.571429,392,1093,141,1
0,0.446749,73945,wgallagher,0.647059,1,707,10,0
0,0.358421,73945,wgallagher,0.6875,1,707,10,0
0,0.281358,73524,normanmaurer,0.576923,389,1090,147,0
0,0,73890,darionyaphet,1,9,146,0,1
0,21.708157,73890,darionyaphet,0,9,146,0,1
0,0.091413,73886,wgallagher,0.733333,1,698,10,0
0,0.088678,73881,wgallagher,0.714286,1,697,10,1
0,0.094783,73880,wgallagher,0.692308,1,697,10,1
0,12.792665,73880,daschl,0.666667,87,1812,1,1
0,0.264383,73870,wgallagher,0.666667,1,696,10,1
0,1.959384,73747,jpinner,0.871429,8,836,3,1
0,0.107398,58582,jpinner,0.869565,8,836,3,1
0,2.289959,73747,hepin1989,0.428571,46,1033,0,0
0,5.329805,73747,wgallagher,0.636364,1,693,10,1
0,1.974989,58439,jpinner,0.867647,8,835,2,1
0,0.329045,58427,jpinner,0.865672,8,834,2,1
0,0.219023,58423,okapies,0,35,928,0,1
0,0.09135,73480,planerist,0,0,1299,0,1
0,0.189256,73480,ANorwell,0,5,1250,0,1
2,102.750255,73480,velmurugan-0186,0,0,22,0,1
0,0.188752,73475,mhgrove,0,34,1348,0,1
0,0.187072,73233,gsoltis,0,21,1084,0,1
0,0.235578,73456,normanmaurer,0.572816,382,1065,152,1
0,0.176751,73456,quickwango,0,10,1001,0,0
0,0.084308,58585,wgallagher,0.6,1,675,10,1
0,0.168068,73198,normanmaurer,0.578431,378,1055,147,0
0,4.797743,73076,normanmaurer,0.574257,378,1055,147,1
0,1.82618,73106,normanmaurer,0.57,378,1052,147,1
0,9.481133,73158,normanmaurer,0.575758,378,1049,147,0
0,0.080441,73133,aledale,0,0,139,0,0
0,0.100984,73133,d-t-w,0.333333,2,281,0,1
0,0.094969,73069,d-t-w,0.5,2,281,0,0
0,0.605739,73049,normanmaurer,0.581633,376,1047,147,0
0,4.660025,73039,wgallagher,0.666667,1,659,10,0
0,0.194312,72989,goaway,1,26,940,0,0
0,0.227516,58585,goaway,0,26,940,0,1
0,0.092057,72989,wgallagher,625,1,658,10,1
0,0.098226,72974,wgallagher,0.714286,1,656,7,0
0,0.099259,72974,mhgrove,0,34,1321,0,0
0,0.483558,72976,wgallagher,0.666667,1,656,7,1
0,1.421098,72974,develar,0,33,1115,0,0
0,0.267902,72974,fredericBregier,0.857143,7,1012,0,0
0,1.166729,72974,wgallagher,0.8,1,654,5,0
0,0.093064,73037,wgallagher,0.75,1,652,3,1
0,3.57721,73056,normanmaurer,0.57732,372,1037,131,1
0,0.09875,73048,wgallagher,0.666667,1,650,3,1
0,0.091354,73048,jpinner,0.863636,8,793,1,1
0,0.105383,58341,jpinner,0.861538,8,793,1,1
0,1.296507,73048,bk1te,0.444444,1,622,0,0
0,0.094651,72747,bk1te,0.5,1,621,0,0
0,0.279209,72747,bk1te,0.571429,1,621,0,0
0,0.277143,72747,normanmaurer,0.572917,367,1033,141,1
0,0.262977,72765,wgallagher,0.5,1,644,0,1
0,0.08491,72765,wgallagher,0,1,644,0,1
0,0.155586,58585,wgallagher,0,1,644,0,0
0,0.084729,72759,radimch,0,0,962,0,1
0,0.09389,72759,radimch,0,0,962,0,0
0,5.447599,72475,normanmaurer,0.568421,364,1026,151,1
0,0.183068,72446,normanmaurer,0.56383,363,1026,151,1
0,0.090208,72446,normanmaurer,0.569892,363,1025,153,0
0,28.276833,72448,sofent,0,0,392,0,0
0,0.17856,72448,normanmaurer,0.576087,356,1020,153,0
0,0.201598,72436,jwils,0,6,876,0,1
0,0.203746,72436,jwils,0,6,875,0,0
0,0.191748,72436,normanmaurer,0.582418,356,1019,153,0
0,0.271863,72428,normanmaurer,0.577778,355,1019,153,1
0,0.159264,72391,jpinner,875,6,775,3,0
0,0.423113,72408,jpinner,0.873016,6,774,3,1
0,0.443736,72420,jpinner,0.887097,6,773,3,0
0,0.257677,72430,jpinner,0.885246,6,773,3,1
0,0.083643,72430,fredericBregier,0.888889,6,987,10,0
0,0.281778,72415,matlach,0,5,449,0,0
0,0.082886,72345,jpinner,0.883333,6,771,3,1
0,1.624423,72311,hepin1989,0.333333,43,966,0,1
0,0.093571,72269,tsingxu,0,4,539,0,0
0,3.602435,72269,mbakkar,0,1,73,0,1
0,0.373134,72234,jpinner,0.881356,5,767,3,1
0,0.246585,72234,ssilverman,1,0,252,0,1
0,0.188002,72234,ssilverman,1,0,252,0,1
0,86.829816,72236,danbev,0.857143,29,1015,0,1
0,0.088609,72026,d-t-w,0,2,239,0,1
0,0.180032,71972,jpinner,0.87931,5,762,6,1
0,0.085524,71972,kxbmap,1,9,1028,0,1
0,0.962144,71952,normanmaurer,0.573034,344,1004,80,1
0,0.801475,72058,normanmaurer,0.579545,344,1002,92,0
0,0.078923,72022,jpinner,0.877193,5,759,6,1
0,0.08231,71982,jpinner,875,5,759,6,1
0,0.081891,71992,jpinner,0.890909,5,758,6,0
0,0.092415,71970,jpinner,0.888889,5,758,6,1
0,0.102247,71778,golovnin,0,5,530,0,0
0,0.219342,58341,alainw,0.5,1,365,0,1
0,0,71771,jpinner,0.886792,5,757,6,1
0,0.088411,71771,jpinner,0.884615,5,757,6,1
0,0.571139,71787,alainw,0.666667,1,365,0,0
0,0.081515,71787,jpinner,0.882353,5,757,6,1
0,7.664734,71778,normanmaurer,0.574713,343,1000,87,1
0,0.571143,71752,alainw,1,1,364,0,0
0,0.195574,71746,jestan,875,31,812,0,1
0,0.268404,72139,normanmaurer,0.569767,341,998,100,1
0,1.322756,72149,normanmaurer,0.576471,341,998,100,0
0,0.763982,72318,normanmaurer,0.583333,341,998,100,0
0,1.029401,72314,trustin,0.681818,427,1287,44,0
0,0.096704,72383,daschl,1,83,1724,0,0
0,0.098052,72396,planerist,0,0,1219,0,0
0,0.111712,58585,alainw,1,0,357,0,1
0,0.096744,72468,alainw,0,0,353,0,1
0,0.16627,72468,jpinner,0.88,5,745,6,1
0,0.193539,58311,jpinner,0.877551,5,745,6,1
0,0.091227,72469,jpinner,875,5,745,6,1
0,0.102548,58308,jpinner,0.87234,5,745,6,1
0,18.70638,71905,bk1te,0.666667,1,571,1,0
0,0.086712,72084,TonyRice,0,7,576,0,1
0,0.183964,72011,jpinner,0.866667,5,735,6,1
0,0.377641,72018,lw346,0.555556,8,417,0,0
0,0.936451,72018,jpinner,0.860465,5,734,6,1
0,0.065925,58585,diginori,0,1,226,0,0
0,0.098131,72018,golovnin,0,5,506,0,0
0,9.599554,72018,normanmaurer,0.578313,333,974,79,1
0,0.088997,74474,profer,0,2,701,0,0
0,0.095123,74474,menacher,0,39,640,0,1
0,0.181172,74474,d-t-w,0,2,198,0,0
0,0.080275,74474,jpinner,0.857143,4,722,6,1
0,0.091859,58585,jpinner,0.853659,4,722,6,1
0,3.448501,58585,jpinner,0.85,4,721,5,1
0,2.848583,74474,jpinner,0.846154,4,721,5,1
0,8.80225,74474,trustin,0.666667,418,1246,49,1
0,0.081541,74406,irelandKen,0,0,300,0,0
0,0.121804,58534,razvan-jurca,0,0,953,0,0
0,0.098752,74406,shreyharia,0,0,523,0,1
0,5.871608,74506,normanmaurer,0.573171,323,946,97,1
0,0.288029,74474,kxbmap,1,9,968,0,1
0,0.634199,74470,Andrei-Pozolotin,0.5,16,400,0,1
0,3.267794,74473,mbakkar,0,1,3,0,0
0,0.197976,74468,ryanobjc,0,28,1554,0,0
0,0.170419,74451,fredericBregier,0.884615,6,909,18,1
0,0.526055,74456,normanmaurer,0.567901,316,936,59,1
0,0.203075,58503,fredericBregier,0.88,6,908,8,1
0,1.438444,74321,fredericBregier,0.916667,6,906,8,0
0,0.197806,58487,fredericBregier,0.913043,6,906,8,1
0,0.104279,58486,jpinner,0.868421,4,689,3,0
0,0.180722,74308,jpinner,0.864865,4,689,3,1
0,0.114404,56798,jpinner,0.861111,4,688,3,1
0,0.271842,74308,siteware,0,1,1115,0,1
0,0.437428,74308,Andrei-Pozolotin,1,15,389,0,0
0,18.555981,73985,trustin,0.7,407,1218,50,0
0,0.087293,73989,hepin1989,0.4,38,881,12,0
0,0.92022,74079,normanmaurer,575,308,922,91,0
0,0.812742,73984,normanmaurer,0.582278,305,918,95,0
0,0.091941,58461,michielbaird,0,2,430,0,0
0,2.294788,74139,normanmaurer,0.589744,304,915,109,0
0,1.699123,73743,hepin1989,0.25,36,866,3,1
0,0.183807,73713,trustin,0.684211,400,1200,74,1
0,0.116749,58460,ngocdaothanh,1,146,1795,0,1
0,0.098354,73713,ngocdaothanh,1,146,1795,0,1
0,0.74095,73707,normanmaurer,0.597403,298,910,101,0
0,0.664416,73607,normanmaurer,0.592105,295,908,117,1
0,4.818115,73607,fredericBregier,0.909091,5,879,0,1
0,0.901237,73605,hepin1989,0.333333,34,861,0,0
0,0.094918,73605,irelandKen,0,0,255,0,0
0,0.089547,73605,xmxsuperstar,0,5,602,0,0
0,0.089831,73605,xmxsuperstar,0,5,602,0,0
0,0.083389,73633,Andrei-Pozolotin,0,12,362,0,1
0,4.532443,73399,normanmaurer,0.586667,291,902,142,1
0,0.083299,73192,andrewcox,0,12,330,0,0
0,0.092784,73058,georgecao,0,4,417,0,1
2,99.749225,72994,Melon1017,0,0,0,0,1
0,10.999284,72994,infynyxx,0.4,39,1567,3,1
0,0.080964,72994,adamv,0,278,1833,0,1
0,0.085315,58448,infynyxx,0.5,39,1566,3,0
0,0.089193,72994,jpinner,0.885714,4,653,1,0
0,0.50522,72994,normanmaurer,0.581081,291,896,184,1
0,0.074108,72919,infynyxx,0.666667,39,1564,1,0
0,0.200747,72919,normanmaurer,0.589041,290,893,183,0
0,0.078627,72904,jpinner,0.882353,3,649,1,1
0,0.448887,58421,mauricio,0,192,1810,0,1
0,0.096709,72276,andrewcox,0,12,318,0,0
0,0.67348,72026,normanmaurer,0.583333,289,889,190,1
0,0.09006,71916,hepin1989,0.5,32,843,1,0
0,0.517448,71732,hepin1989,1,32,842,1,0
0,0.75233,71732,normanmaurer,0.591549,287,888,190,0
0,0.609517,71732,normanmaurer,0.6,287,888,190,0
0,0.743054,58386,hgschmie,0,41,1560,0,1
0,2.921196,71702,normanmaurer,0.594203,287,886,191,1
0,0.199104,71702,daschl,1,78,1615,0,1
0,0.085366,71679,jpinner,0.909091,3,642,1,0
0,0.18815,71679,haremyak,0.666667,0,39,0,0
0,0.212601,58386,haremyak,0.8,0,39,0,0
0,0.190542,71675,infynyxx,0.5,39,1554,1,1
0,0.196552,71675,daschl,0,77,1612,0,1
0,0.096597,71671,haremyak,1,0,37,0,0
0,0.211077,58372,haremyak,1,0,37,0,1
2,103.692944,71706,EugenDueck,0,3,1547,0,0
0,0.115796,58368,lucky,0,69,1818,0,0
0,0.940014,71663,normanmaurer,0.602941,283,881,192,0
0,0.213388,58353,hepin1989,0,31,834,1,1
0,0.284461,71206,normanmaurer,0.597015,283,880,195,1
0,0.886579,71699,normanmaurer,0.590909,283,879,195,1
0,0.181102,71141,kryptonics411,0,0,0,0,1
0,0.933493,71141,trustin,0.722222,385,1166,157,0
0,1.202723,71134,normanmaurer,0.6,281,876,186,0
0,3.164618,70979,trustin,0.764706,384,1165,160,0
0,0.099361,58353,infynyxx,1,38,1546,1,0
0,0.165924,70925,infynyxx,0,38,1545,0,1
0,1.307716,70925,normanmaurer,0.59375,281,875,184,1
0,0.979931,69880,normanmaurer,0.603175,281,873,184,0
0,0.228089,56797,mcaserta,0,12,1370,0,0
0,2.093908,69769,trustin,0.8125,384,1162,160,0
0,0.590114,69781,normanmaurer,0.612903,281,869,189,0
0,0.403122,69651,normanmaurer,0.606557,280,868,190,1
0,0.484289,69631,justinsb,0,52,1336,0,1
0,0.305308,69636,lw346,625,4,307,1,0
0,0.090922,62352,bk1te,0.8,1,452,1,0
0,0.318083,62317,normanmaurer,0.616667,275,862,188,0
0,0.094867,62478,cloudaloe,0,1,227,0,0
0,0.183964,66116,normanmaurer,0.627119,271,858,189,0
0,0.991905,65869,md-5,0,244,537,1,1
0,3.561685,65844,normanmaurer,0.637931,266,853,186,0
0,2.973511,65814,carrot-garden,0.666667,9,657,131,0
0,0.982511,65814,normanmaurer,0.631579,266,851,186,1
0,0.468206,65699,lw346,0.571429,2,291,1,1
0,0.10297,65822,gamlerhart,0,6,1096,0,1
0,0.098078,65523,carrot-garden,0.8,9,655,131,0
0,0.098656,64595,ming13,0,25,1096,0,1
0,0.589561,64612,normanmaurer,0.642857,266,847,233,0
0,7.026727,64342,trustin,0.866667,372,1136,177,0
0,0.310888,58328,haremyak,1,0,1,0,1
0,0.076163,58316,haremyak,1,0,0,0,1
0,0.226679,64287,haremyak,0,0,0,0,1
0,0.200891,64287,matterkkila,0,21,1450,0,0
0,3.363421,64287,carrot-garden,0.75,9,646,122,1
0,1.174458,64202,normanmaurer,0.654545,264,841,207,0
0,2.54069,63949,trustin,0.928571,372,1129,172,0
0,0.405842,63949,lw346,0.666667,2,280,1,0
0,1.210927,63726,carrot-garden,0.666667,9,644,117,1
0,0.106816,63728,zcourts,0.333333,20,676,2,0
0,0.158174,63779,lw346,0.8,2,279,1,0
0,0.194907,63519,normanmaurer,0.666667,264,836,201,0
0,2.225009,63519,normanmaurer,0.679245,263,834,196,0
0,0.215642,58287,barkbay,0,0,531,0,0
0,0.195723,63519,zcourts,0.5,19,670,2,0
0,0.111248,63470,broach,0,14,386,0,0
0,0.407009,63387,lw346,0.75,2,270,1,1
0,0.955633,63387,carrot-garden,1,9,635,114,0
1,31.048329,63387,CruzBishop,0.622222,14,695,0,0
0,0.083428,63252,zcourts,0,19,667,2,1
0,0.091225,62642,jeje,0,3,1468,0,0
0,0.43598,62642,jeje,0,3,1468,0,0
0,0.43598,62642,jeje,0,3,1468,0,0
0,1.313412,63232,normanmaurer,0.692308,261,827,190,0
0,3.441096,62618,trustin,0.923077,363,1116,153,1
0,0.681369,62618,normanmaurer,0.705882,261,827,178,0
0,3.711962,63193,normanmaurer,0.7,259,826,177,1
0,5.36541,63025,normanmaurer,0.714286,259,825,176,0
0,0.100906,63024,jpinner,0.90625,3,582,1,1
0,0.17757,63017,normanmaurer,0.729167,259,825,176,0
0,8.51902,63039,trustin,0.916667,361,1114,141,1
0,0.111684,58275,jpinner,0.935484,3,581,1,0
0,1.130996,63008,trustin,0.909091,361,1113,137,1
0,0.26857,63008,normanmaurer,0.744681,259,824,173,0
0,0.085114,62851,jpinner,0.933333,3,580,1,1
0,0.097344,57044,jpinner,0.931034,3,580,1,1
0,6.72516,62851,normanmaurer,0.76087,259,823,173,0
0,2.537506,62834,trustin,0.9,361,1112,137,1
0,2.407395,62702,jestan,1,23,635,0,0
0,0.306337,57027,jpinner,0.928571,3,579,0,1
0,0.110361,57027,glynnm,0,0,1249,0,1
0,0.103741,57027,anathan,0,2,547,0,1
0,0.814603,62295,trustin,0.888889,358,1108,135,1
0,2.192066,61876,lw346,0.666667,2,258,1,1
0,4.27683,61852,normanmaurer,0.755556,257,817,155,1
0,0.215868,60134,normanmaurer,0.75,257,816,155,1
0,0.114323,60105,kxbmap,0,8,837,0,1
0,6.458191,60105,trustin,875,352,1103,121,1
0,21.532749,60105,carrot-garden,1,8,618,71,1
0,0.4363,60094,normanmaurer,0.767442,256,813,120,0
0,3.119085,59692,normanmaurer,0.761905,256,810,112,1
0,4.219388,59692,normanmaurer,0.780488,256,810,112,0
0,16.810198,59621,trustin,0.857143,352,1098,45,1
0,12.628589,59621,normanmaurer,775,256,808,108,1
0,3.596891,59310,normanmaurer,0.794872,256,807,91,0
0,3.088647,59306,carrot-garden,0,8,611,0,1
0,0.097927,57023,stefanmk,0.5,0,100,0,0
0,1.359829,58861,normanmaurer,0.789474,256,802,77,1
0,0.106015,57024,bartex80,0,0,3,0,1
0,0.092572,61776,lw346,1,2,241,0,0
0,0.57929,58857,lw346,1,2,241,0,1
0,4.045634,57024,bk1te,0.75,1,385,3,1
0,0.113138,56772,normanmaurer,0.810811,256,797,71,0
0,1.55987,57993,lw346,0,2,236,0,1
0,0.20722,56772,normanmaurer,0.805556,256,795,70,1
0,0.120681,57888,macer1,0,2,892,0,1
0,0.44693,57888,jestan,1,23,606,4,1
0,0.838174,57888,veebs,0.95,19,850,0,1
0,0.106304,56724,arya,0.25,103,1712,5,1
0,0.224888,56014,veebs,0.948718,19,848,0,1
0,0.244374,56014,veebs,0.947368,19,848,0,1
0,0.206985,56765,arya,0.333333,103,1711,5,0
0,0.771029,56031,normanmaurer,0.828571,254,788,74,0
0,1.058957,56014,trustin,0.833333,341,1075,35,1
0,0.349832,56014,ssilverman,1,0,27,0,1
0,0.095452,56765,arya,0,102,1706,0,1
0,3.225358,56940,normanmaurer,0.823529,252,782,81,1
0,1.691934,57204,trustin,0.8,338,1071,35,1
2,110.434357,56009,trustin,1,338,1071,35,0
0,0.222194,55299,matlach,0,3,214,0,0
0,0.480957,55299,bk1te,0.666667,1,366,3,1
0,3.241779,55280,zcourts,0,17,615,0,0
0,4.167018,57071,normanmaurer,0.818182,247,776,76,1
0,0.104574,55280,matzew,0,60,1099,0,1
2,0.737613,57001,danbev,0.833333,22,779,1,1
2,0.592676,55001,danbev,0.8,22,779,0,1
0,1.134071,54979,trustin,1,334,1059,11,1
0,0.232606,56899,tsuna,0,131,1162,0,0
0,0.339585,56893,jaens,1,1,633,0,1
0,0.105062,56893,jaens,1,1,633,0,1
0,0.217695,54837,mheath,0,8,1664,0,0
0,0.987478,54837,dantran,1,2,596,0,1
0,0.326439,54837,normanmaurer,0.84375,246,766,79,0
0,0.105881,54836,coltnz,0,7,1239,0,1
0,0.116853,56891,jpinner,0.925926,3,522,0,1
0,0.377439,53775,jpinner,0.923077,3,522,0,1
0,2.098837,53772,trustin,1,330,1052,9,1
0,0.115919,53772,ytfei,0,0,560,0,1
0,0.248584,53704,ssilverman,1,0,3,0,1
0,0,53704,ssilverman,0,0,3,0,1
0,0.110812,53704,dantran,1,2,590,0,1
0,0.717955,53695,dantran,1,2,590,0,1
0,2.039161,53695,dantran,0,2,590,0,1
0,0.462117,56787,normanmaurer,0.83871,243,757,72,1
0,0.235731,56811,ankurcha,0,8,1157,0,0
0,2.829843,53453,bk1te,0,1,342,0,1
0,4.043876,49271,veebs,0.945946,19,810,0,1
0,0.248131,49271,veebs,0.944444,19,809,0,1
0,0.121258,49268,jpinner,0.92,3,507,0,1
0,0.110691,56798,jpinner,0.916667,3,507,0,1
0,0,49268,CruzBishop,0.613636,14,612,3,1
0,0,56797,veebs,0.942857,19,804,0,1
