@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea6/a6+0-Nstatus-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a6/a6+0 -N status-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first'

@attribute conflict {false}
@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute num_comments numeric
@attribute num_participants numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute commits_on_files_touched numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute team_size numeric
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute status {0,1}

@data
false,false,1,0,1,1,4,0,4,0.348123,51133,528.386756,73,1,1,1
false,false,4,15,5,1,30,0,0,0.346939,51130,528.417759,74,0,0,1
false,false,1,6,4,1,0,0,7,0.346939,51130,528.417759,74,357,0.854342,1
false,false,1,0,1,1,2,0,12,0.346546,51130,528.417759,74,0,0,1
false,false,1,2,2,1,2,0,0,0.346198,51130,528.417759,74,0,0,1
false,false,1,10,2,8,30,23,22,0.346591,51130,528.417759,74,0,0,1
false,false,1,2,2,1,2,0,2,0.342665,51125,527.96088,76,0,0,0
false,false,1,0,0,1,0,2,0,0.341871,51125,527.96088,78,1,0,1
false,false,5,45,4,1,0,0,1,0.341595,51138,527.709336,81,0,0,0
false,false,1,1,2,1,0,0,2,0.341595,51138,527.709336,81,4,0.5,1
false,false,2,7,2,1,0,0,2,0.342703,51138,527.709336,81,3,0.666667,0
false,false,1,1,2,1,0,4,21,0.342275,51138,527.709336,81,2,1,1
false,false,1,10,3,1,9,0,4,0.349206,51139,527.699016,81,12,0.833333,0
false,false,2,3,2,57,96,76,192,0.349206,51139,527.699016,81,2,0.5,0
false,false,1,2,2,1,2,0,5,0.349206,51139,527.699016,81,1,0,1
false,false,1,0,1,1,1,0,6,0.349206,51139,527.699016,81,0,0,1
false,false,1,0,0,30,46,18,124,0.349206,51139,527.699016,81,0,0,0
false,false,1,5,2,1,4,0,12,0.346194,51139,527.699016,80,3,0.666667,1
false,false,50,20,3,19,3750,642,48,0.346917,51134,527.496382,80,2,0.5,1
false,false,4,15,6,80,236,20,286,0.349106,51134,527.496382,80,18,0.777778,0
false,false,3,1,1,1,22,0,12,0.349156,51134,527.496382,80,15,0.666667,1
false,false,26,3,2,15,524,131,25,0.349894,51134,527.496382,79,1,1,0
false,false,1,1,1,1,0,0,13,0.35138,51134,527.496382,79,0,0,1
false,false,4,17,4,5,63,9,0,0.351007,51062,527.104305,79,0,0,0
false,false,2,3,1,1,8,0,0,0.351579,51062,527.104305,79,0,0,1
false,false,1,0,0,1,4,0,3,0.353187,51062,527.104305,79,0,0,0
false,false,1,1,1,1,5,0,21,0.352818,51062,527.104305,79,0,0,0
false,false,1,3,4,1,2,0,0,0.353608,51062,527.104305,79,7,0.428571,1
false,false,2,26,5,2,31,41,4,0.350716,51062,527.104305,79,8,375,1
false,false,3,16,5,1,0,0,11,0.351682,51062,527.104305,80,3,1,1
false,false,1,4,3,1,4,0,3,0.351682,51062,527.104305,80,2,0.5,1
false,false,1,1,3,2,3,11,21,0.351324,51062,527.104305,80,14,0.642857,1
false,false,1,2,2,1,4,0,3,0.349553,51062,527.104305,80,6,0.333333,1
false,false,1,15,3,4,44,0,0,0.350097,51062,527.104305,80,22,0.909091,1
false,false,3,8,4,1,0,0,0,0.350097,51059,527.135275,80,2,0.5,1
false,true,38,69,5,13,241,206,22,0.350386,51054,527.1869,80,1,1,0
false,false,1,8,3,0,0,0,0,0.350386,51059,527.135275,80,0,0,1
false,false,4,3,2,1,0,0,0,0.348412,51054,527.1869,81,1,1,0
false,false,4,15,3,2,10,47,4,0.347619,51054,527.1869,81,1,1,1
false,false,1,2,1,1,4,0,2,0.347619,51054,527.1869,81,2,0.5,1
false,false,1,1,1,1,4,0,2,0.347619,51054,527.1869,81,1,1,0
false,false,1,4,3,4,0,0,0,0.346958,51054,527.1869,81,356,0.853933,1
false,false,1,8,3,4,89,0,20,0.3463,51054,527.1869,81,29,0.655172,1
false,false,1,0,1,1,6,0,3,0.347784,50930,528.47045,81,0,0,1
false,false,9,4,1,8,334,20,49,0.348077,50930,528.47045,81,0,0,0
false,false,2,4,4,1,4,0,13,0.347701,50930,528.47045,81,2,1,1
false,false,2,6,3,1,3,0,7,0.3463,50930,528.47045,82,0,0,0
false,false,1,3,2,3,0,0,11,0.3463,50930,528.47045,82,355,0.853521,1
false,false,2,12,5,3,52,0,0,0.3463,50930,528.47045,81,0,0,1
false,false,1,9,4,1,1,0,0,0.344697,50930,528.47045,82,17,0.823529,0
false,false,2,13,3,1,15,0,2,0.344697,50930,528.47045,82,16,0.8125,1
false,true,1,2,2,2,6,0,2,0.344697,50930,528.47045,82,15,0.8,1
false,false,1,5,4,1,19,0,7,0.346118,50930,528.47045,81,0,0,1
false,false,2,5,4,1,0,9,2,0.346082,50930,528.47045,81,51,0.862745,1
false,false,5,4,3,10,229,28,32,0.345404,50930,528.47045,81,0,0,1
false,false,1,0,1,1,0,0,5,0.340972,50930,528.47045,80,13,0.615385,1
false,false,1,2,3,2,3,5,10,0.340972,50930,528.47045,80,22,0.818182,1
false,false,1,0,1,1,2,0,5,0.34068,50930,528.47045,80,0,0,1
false,false,3,6,5,1,4,0,18,0.339154,50930,528.47045,79,1,0,1
false,false,1,0,1,1,0,0,1,0.339154,50930,528.47045,79,2,0,1
false,false,1,5,4,1,2,0,12,0.338546,50930,528.47045,79,0,0,1
false,false,4,5,3,3,16,0,26,0.338546,50930,528.47045,79,0,0,1
false,true,1,7,4,1,8,0,2,0.339171,50930,528.47045,79,21,0.809524,1
false,false,3,3,2,1,0,0,108,0.339171,50930,528.47045,79,12,0.583333,1
false,true,2,10,2,2,0,0,10,0.339171,50930,528.47045,79,1,0,0
false,false,3,0,1,3,0,0,11,0.339483,50930,528.47045,79,0,0,0
false,false,7,11,5,2,0,0,6,0.339483,50930,528.47045,79,0,0,1
false,false,1,0,1,1,0,0,11,0.339797,50930,528.47045,78,0,0,1
false,false,2,6,4,2,0,0,15,0.339797,50930,528.47045,78,0,0,1
false,false,2,19,4,1,0,0,108,0.339797,50930,528.47045,78,0,0,1
false,false,2,11,3,1,0,0,108,0.339797,50930,528.47045,78,1,1,1
false,false,2,7,4,6,160,0,47,0.340426,50930,528.47045,78,27,0.666667,1
false,false,1,3,3,1,27,0,10,0.337626,50930,528.47045,78,10,0.6,1
false,false,1,1,2,1,0,0,13,0.331822,50928,528.37339,80,0,0,1
false,false,1,2,2,1,1,0,5,0.331822,50928,528.37339,80,7,0.571429,1
false,false,1,5,4,1,2,0,4,0.331826,50938,528.269661,80,0,0,1
false,false,1,2,2,1,11,0,0,0.331826,50938,528.269661,80,9,0.555556,1
false,false,1,2,2,1,2,0,2,0.331826,50938,528.269661,80,0,0,1
false,false,3,9,3,1,0,0,9,0.331222,50938,528.269661,80,0,0,1
false,false,1,1,2,1,2,0,5,0.330922,50938,528.269661,80,0,0,1
false,true,2,40,7,3,29,40,110,0.331227,50938,528.269661,80,6,1,1
false,false,1,8,4,2,15,2,41,0.331227,50938,528.269661,80,81,0.864198,1
false,false,1,0,0,2,6,0,2,0.331835,50776,529.580904,80,0,0,0
false,false,2,26,5,3,112,33,10,0.33183,50776,529.009768,79,80,0.8625,1
false,false,3,11,3,2,2,13,9,0.330929,50776,529.009768,79,0,0,1
false,false,2,2,2,1,7,0,3,0.329148,50776,529.009768,80,0,0,0
false,false,1,3,4,1,0,5,11,0.33066,50776,529.009768,80,354,0.853107,1
false,false,1,5,3,2,0,0,13,0.32917,50776,529.009768,80,2,1,1
false,true,1,1,1,1,0,3,11,0.328877,50776,529.009768,80,2,0.5,0
false,false,2,2,2,3,12,0,45,0.328571,50776,529.009768,80,26,0.653846,1
false,false,2,26,4,2,36,0,0,0.328571,50776,529.009768,80,25,0.64,1
false,false,1,0,2,1,0,0,6,0.328571,50776,529.009768,80,0,0,1
false,false,3,6,3,1,0,0,20,0.328877,50776,529.009768,80,1,0,1
false,false,1,2,1,1,0,0,2,0.326549,50776,529.009768,81,1,1,1
false,false,2,3,2,1,0,0,4,0.324205,50776,529.009768,81,0,0,0
false,false,3,8,4,1,0,0,32,0.324205,50776,529.009768,81,1,0,1
false,false,1,2,2,1,0,0,5,0.324205,50776,529.009768,81,353,0.852691,1
false,false,1,2,2,1,0,3,22,0.325355,50776,529.009768,81,7,0.714286,1
