@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,28,34,36,38,44,45,49,53'

@attribute forward_links {false,true}
@attribute test_lines_per_kloc numeric
@attribute workload numeric
@attribute requester {SuperTux88,cmrd-senya,svbergerem,denschub,Flaburgan,k0kubun,Faldrian,celber,visualsayed,korun,dmorley,theworldbright,Fensterbank,manuelVo,fiedl,jhass,Thor77,balasankarc,kas70,ujdhesa,avikpal,atulonruby,stragu,apsc92,Zauberstuhl,AugierLe42e,sarithats,tamatsyk,lstoll,marienfressinaud,jaywink,SansPseudoFix,axilleas,jpope777,pravi,Darael,sjain1107,Raven24,zaziemo,johand,AntonTkachov,morashid92,mikicaivosevic,RichKavanagh,yithian,giniouxe,Realtin,joebew42,RyDroid,Haidy777,fap-,pablocubico,arlogn,efstrian,strivedi183,teslasmoustache,ita1024,margori,goobertron,mrbrdo,artoartnik,szlend,zachrab,desyncr,MothOnMars,lislis,sam09,S-Ercan,aka001,WebDevFromScratch,fscz,salbertson,dimaursu,gdpelican,maliktunga,SWW13,aykevl93,jonsger,collimarco,flamontagne,ThomasLeister,joshk,Gallaecio,DharmaCommunity,JesseWeinstein,RoseTheFlower,hferee,Reifenpilot24de,zikalify,StefOfficiel,MarcBurt,roymckenzie,goofy-bz,taro-k,18augst,deepy,polsVoice,theatre-x,max258,jaideng123,remcohh,khall,lyzellis,dan-mi-sun,damzcodes,blase,MrFrety,rundkorn,theutahkate,blackwarthog,mmn,kpcyrd,hpetru,maxwell,wiegelmann,Chocobozzz,taratatach,jbelanich,MrZYX,Ruxton,nviennot,santosgabriel,hank789,amyilake,JannikStreek,rootwyrm,ilake,mehmetaergun,olorin,abhineet08,hincupetru,MatrixCrawler,seanbrant,onpon4,dash-rai,geirkairam,bronislav,rsofaer,qmaruf,ivanzotov,fabianrbz,ZBarg,zapiens,PallaviTS,marciol,rezapaya,pkallberg,manwithtwowatches,nitinsurfs,RoonyH,AraanBranco,alisoncassidy,0TWAIN0,ssrihari,redrik,movilla,WebSpider,marekjm,fubik,emilceh,gilhyun,manuels,colindean,dorman,rogerbraun,andrewcsmith,oliverbarnes,juliaguar,netom,kvsatya,meitar,L3MNcakes,jguyon,carolinagc,bjozzi,rivendale2010,tsrivishnu,davexunit,dukex,fabianfiorotto,kevivmatrix,juanazam,lnakamura,eloydegen,brauliomartinezlm,diasp,brunomachado,embs,wenzowski,marceloeloelo,workwareusa,marpo60,pestrada,jishnu7,afrerich,mtparet,prellele,somethree,alininja,DeadSuperHero,divout,fhsdi2,malavbhavsar,tubbo,archSeer,marco-gallardo,YaNoo,yurkobb,liamn,davecocoa,PatBarret,bobbywilson0,rschaden,EJW1,grimreaper,grzuy,simonsmiley,mklew,hfase01,devendram,gutobenn,billyoc,jeremyjh,alimony,dotkrnl,flipkick,fermionic,sfawaz,Goutte,kikuchiyo,L2G,brynary,justindthomas,Rawk,stevenh512,wubwubwubcr3w,zscott,ChaosCoder,kostasnw,nsdevaraj,caarlos0,fechterjm,clavisound,OhaiBBQ,agconnor,panckreous,pubis,tsujigiri,ktkaushik,xray7224,m4tze,christophe-de,denniscollective,vcuculo,shavit,s-f-s,ChFernandez,jbivins,pixelistik,gandaro,beardedninja,Carabas,JMSilla,prathamesh-sonpatki,stefi,Pistos,rekado,stwf,nolith,Stultus2,Yajo,sailing,fred,robhogg,gouthamvel,torrancew,arions,CodeBlock,judytuna,ChaseReid,memarko,futurechimp,vanhalt,one-dash,DusanM97,laserlemon,aabril,tmlee,geckoxx,kaleemullah,aboire,michaelklishin,carzil,groovehunter,kapcom01,jperyl,21echoes,mrtee,Robsteranium,Gonzih,buddhamagnet,walternelson,doot0,svoop,bagilevi,halfd,firefly21,spieker,wcs,Flink,bdjnk,gladiac,uiri,johnedmonds,sofian,Flashinator,alda519,jtimberman,NaleagDeco,robin-drexler,cparker15,everplays,untitaker,brianwisti,andrejpodzimek,lksnyder0,leonardolaporte,ticho,isaacsanders,galaxor,anassahmed,ajft,jancborchardt,disconn3ct,mblog,gvx,protowouter,drummondj,shawnwebs,ndee,cyberkov,paddyez,vidkun,nannubest,yolk,rtznprmpftl,imw,anishsheela,jerinphilip,Dorian,arzumy,jamiew,NPerry,ritchiewilson,adonix,evant,williamtheaker,jrichardlai,kiranh,mnutt,siefca,brandonkernell,ramiromagalhaes,benoit934,dangold1138,soukron,raid5,lfortin,jairodiaz,berkes,frank-r-schmidt,lusum,Pasta,joedavis,TomK32,nickvdb,flah00,utkarshkukreti,rajesh672,oacis,pupeno,themasch,sentientwaffle,iurikothe,digination,jish,masterdot,adedommelin,Hexagon,Vanuan,blackxored,silviorelli,antimatter15,rtxanson,yarons,jandom,jdeisenberg,alepane21,mattbaker,danieleds,robotarmy,robustdj,rnevitt,michiwend,ecleel,onewland,ultrasaurus,jwinky,ggilder,rmaskey,maelsoucaze,theBernd,tristil,archi,UserAd,bigbash,binarycleric,tenaciousflea,leamas,patcito,Crimer,sgayda2,Stigjb,jeffrydegrande,koo5,jbhannah,kashif,minilibra,maco,duke-,guilleiguaran,yuvadm,drt24,bastos,sarahmei,sennewood,D4nte,cirnatdan,diogenes,michael-k,mousey,apardo,adelcasse,CAFxX,tkrehbiel,Setheck,Chiggins,mastooo,cmelbye,spack,moziz,brinchj,manveru,pedrosilva,CodeBleu,stefanotravelli,arielo,mishudark,danillos,sloser,7h0ma5,ubikuity,sirmacik,kyber,Otacon,Darkmagister,madmaze,MrBison,zturtleman,halfdan,voxdolo,tdpsk,nh2,ebruning,donpdonp,rwaldron,gosuri,steveklabnik,5v3n,sterops,zeph,ccoenen,soychicka,felgru,fbrubacher,cryptix,hemanth,jarinudom,hbons,jcdyer,ashcrow,dlo}
@attribute requester_succ_rate numeric
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
false,929.284194,16,svbergerem,0.571429,false,false,8,1
false,929.284194,20,MrZYX,0.904762,true,true,49,1
false,929.284194,16,Raven24,0.918605,true,true,13,1
false,928.390789,16,Ruxton,0.666667,false,false,0,1
false,922.566958,17,svbergerem,0.666667,false,false,8,0
false,922.566958,20,svbergerem,0.8,false,false,8,0
false,922.566958,16,svbergerem,0.75,false,false,8,1
false,922.566958,21,juanazam,1,false,false,0,1
false,922.566958,14,svbergerem,0.666667,false,false,8,1
false,923.971556,16,eloydegen,0,false,false,0,1
false,923.971556,18,MrZYX,0.902439,true,true,59,1
false,923.541916,88,movilla,0.746479,false,false,6,0
false,923.541916,16,jaywink,1,false,true,0,0
false,922.587065,14,brauliomartinezlm,1,false,false,0,1
false,922.587065,15,movilla,0.744681,false,false,6,1
false,922.587065,18,Ruxton,0.8,false,false,0,0
false,922.587065,19,rivendale2010,0,true,false,0,1
false,922.587065,20,fabianrbz,1,false,true,0,1
false,922.587065,17,Ruxton,0.75,false,false,0,1
false,922.525869,18,movilla,0.742857,false,false,6,1
false,922.587065,14,juanazam,1,false,false,0,1
false,922.587065,14,Raven24,0.917647,true,true,11,1
false,921.448948,16,movilla,0.741007,false,false,6,1
false,921.448948,16,MrZYX,0.9,true,true,47,1
false,914.592388,15,Raven24,0.916667,true,true,11,1
false,914.592388,15,movilla,0.73913,false,false,6,1
false,913.47041,20,juanazam,1,false,false,0,1
false,921.448948,24,Raven24,0.915663,true,true,11,1
true,913.47041,30,diasp,0.9375,false,false,1,1
false,913.47041,19,movilla,0.737226,false,false,6,1
false,913.892002,18,jaywink,1,false,true,0,1
false,913.892002,19,movilla,0.735294,false,false,6,1
false,913.892002,18,brunomachado,0.5,false,false,0,1
false,913.892002,18,svbergerem,0.5,false,false,5,1
false,914.374299,18,embs,0.666667,false,false,0,1
false,921.448948,19,MrZYX,0.897436,false,false,45,1
false,913.47041,20,RoonyH,0,false,false,0,1
false,914.374299,16,embs,0.5,false,false,0,1
false,913.47041,20,brauliomartinezlm,1,false,false,0,1
false,915.621286,17,wenzowski,0.75,true,false,0,1
false,915.621286,31,wenzowski,0.666667,true,false,0,1
false,915.621286,16,svbergerem,0,false,false,4,1
false,915.621286,16,brunomachado,0,false,false,0,1
false,915.621286,16,brunomachado,0,false,false,0,0
false,915.621286,19,movilla,0.733333,false,false,5,1
false,916.374694,18,juanazam,1,false,false,0,1
false,916.374694,18,juanazam,1,false,false,0,1
false,916.374694,39,Flaburgan,0.5,false,false,3,1
false,916.374694,25,rivendale2010,0,false,false,0,0
false,916.374694,18,L3MNcakes,1,false,false,0,1
false,916.374694,17,marceloeloelo,0,true,true,0,1
false,916.374694,16,workwareusa,0,false,false,0,1
false,916.374694,17,movilla,0.731343,false,false,7,1
false,916.556467,17,movilla,0.729323,false,false,7,1
false,916.556467,17,movilla,0.727273,false,false,7,1
false,916.650129,17,MrZYX,0.894737,true,true,46,1
false,916.650129,18,juanazam,1,false,false,0,1
false,916.953415,18,fabianrbz,1,true,false,0,1
false,916.953415,19,embs,1,false,false,0,0
false,917.141721,22,jaywink,1,false,true,0,1
false,917.141721,21,Flaburgan,0.428571,false,false,4,1
false,917.141721,21,Flaburgan,0.333333,true,false,4,1
false,917.141721,20,marpo60,1,false,false,0,1
false,917.080931,21,embs,0,false,false,0,1
true,917.080931,23,svbergerem,0,false,false,0,0
false,917.080931,23,juanazam,0,false,false,0,1
false,917.080931,20,marpo60,0,false,false,0,1
false,917.080931,21,pestrada,0.666667,false,false,1,1
false,917.080931,21,Gallaecio,0.777778,false,false,0,1
false,914.395853,20,Gallaecio,875,false,false,0,0
false,917.080931,22,movilla,0.725191,false,false,9,1
false,917.080931,23,MrZYX,0.891892,true,true,39,1
false,917.080931,20,wenzowski,0.5,false,false,0,1
false,916.451164,25,wenzowski,1,false,false,0,0
false,916.451164,19,wenzowski,0,false,false,0,1
false,914.677804,19,movilla,0.723077,false,false,8,1
false,914.677804,22,pestrada,1,false,false,1,0
true,915.952997,44,jishnu7,0,false,false,0,0
false,915.488283,23,dmorley,0.703704,false,false,0,0
false,915.488283,19,pestrada,1,false,false,0,1
false,915.488283,22,MrZYX,0.888889,false,false,37,1
false,915.488283,22,afrerich,0,false,false,0,1
false,914.638191,22,movilla,0.72093,false,false,5,1
false,914.638191,20,pestrada,0,false,false,0,1
false,914.638191,18,fabianrbz,1,false,true,0,1
false,914.30656,20,MrZYX,0.885714,true,true,27,1
false,914.670559,24,mtparet,0,false,false,0,0
false,914.30656,19,movilla,0.71875,false,false,5,1
false,914.670559,17,movilla,0.716535,false,false,5,1
false,914.670559,20,MrZYX,0.882353,true,true,24,1
false,914.670559,17,movilla,0.714286,false,false,5,1
false,914.827128,18,Flaburgan,0.4,false,false,1,0
false,916.250583,19,movilla,712,false,false,5,1
false,916.250583,18,movilla,0.709677,false,false,5,1
false,916.250583,17,movilla,0.707317,false,false,5,1
false,916.250583,16,L3MNcakes,0,false,false,0,1
true,915.745304,83,movilla,0.713115,false,false,5,0
false,915.745304,23,movilla,0.719008,false,false,5,0
false,915.745304,16,movilla,0.716667,false,false,5,1
false,915.745304,20,fabianrbz,1,false,false,0,1
false,915.745304,21,prellele,0.631579,true,true,0,1
true,915.745304,20,somethree,0,false,false,0,0
false,915.745304,20,alininja,0,false,false,0,0
false,915.745304,19,movilla,0.714286,false,false,5,1
true,915.117596,25,Ruxton,1,false,false,0,0
true,915.117596,19,movilla,0.720339,false,false,5,0
false,915.117596,21,MrZYX,0.878788,true,true,28,1
false,915.117596,14,movilla,0.717949,false,false,5,1
false,915.117596,15,movilla,0.715517,false,false,5,1
false,915.117596,14,movilla,0.713043,false,false,5,1
false,914.878016,14,desyncr,0.941176,false,false,0,1
false,914.878016,22,MrZYX,875,true,true,28,1
false,915.610407,16,movilla,0.719298,false,false,5,0
false,915.610407,26,MrZYX,0.870968,true,true,28,1
false,915.610407,21,DeadSuperHero,0.714286,false,false,0,0
false,915.610407,14,DeadSuperHero,0.75,false,false,0,0
false,915.610407,22,MrZYX,0.866667,true,true,28,1
false,915.759963,15,fabianrbz,1,false,false,0,1
false,915.759963,15,Flaburgan,0.5,false,false,1,0
false,915.759963,17,fabianrbz,1,false,false,0,1
false,915.759963,16,Flaburgan,0.666667,false,false,1,0
false,915.759963,15,divout,0,false,false,0,1
false,915.759963,27,desyncr,0.9375,false,false,0,1
false,915.759963,21,Ruxton,1,false,false,0,1
false,915.759963,16,desyncr,0.933333,false,false,0,1
true,915.759963,80,desyncr,1,false,false,0,0
false,915.610407,16,desyncr,1,false,false,0,1
false,915.759963,16,desyncr,1,false,false,0,1
false,915.759963,9,fhsdi2,0,false,false,0,1
false,916.310446,15,malavbhavsar,1,false,false,0,1
false,916.310446,15,malavbhavsar,0,false,false,0,1
false,916.310446,13,Ruxton,1,false,false,0,1
false,916.310446,13,desyncr,1,false,false,0,1
false,916.310446,25,Raven24,0.914634,true,true,2,1
false,916.310446,12,movilla,0.716814,false,false,5,1
false,916.310446,15,desyncr,1,false,false,0,1
false,916.310446,15,desyncr,1,false,false,0,1
false,916.861592,20,fabianrbz,1,false,false,0,1
false,916.310446,22,desyncr,1,false,false,0,1
false,916.310446,20,desyncr,1,false,false,0,1
false,916.878427,26,desyncr,1,false,false,0,1
false,916.494088,21,desyncr,1,false,false,0,1
false,917.229391,21,desyncr,1,false,false,0,1
false,916.878427,26,tubbo,0.5,false,false,0,1
false,916.878427,15,desyncr,1,false,false,0,1
false,916.310446,19,desyncr,1,false,false,0,1
false,916.265383,16,desyncr,1,false,false,0,1
false,916.494088,21,desyncr,0,false,false,0,1
false,916.265383,16,fabianrbz,1,false,false,0,1
false,915.930979,17,diasp,0.935484,true,false,1,1
false,915.930979,19,diasp,0.966667,false,false,1,0
true,915.930979,21,diasp,0.965517,false,false,0,1
false,915.930979,13,diasp,0.964286,true,false,0,1
false,915.930979,13,diasp,0.962963,true,false,0,1
true,915.930979,19,Flaburgan,1,false,false,1,0
false,915.930979,10,Flaburgan,1,false,false,1,1
false,915.930979,9,archSeer,0,false,false,0,1
false,915.117762,25,marco-gallardo,0,false,false,2,1
false,917.751241,13,Raven24,0.91358,false,false,4,1
true,918.383838,24,YaNoo,0,false,false,0,0
false,918.383838,12,Raven24,0.9125,true,true,4,1
false,918.383838,11,yurkobb,0,false,false,0,1
false,918.569408,17,movilla,0.714286,false,false,0,1
false,918.569408,16,movilla,0.711712,false,false,0,1
false,918.569408,18,movilla,0.709091,false,false,0,1
false,918.569408,26,diasp,0.961538,true,false,0,1
false,918.569408,16,Flaburgan,0,true,false,0,1
false,918.569408,14,liamn,0.5,true,false,0,1
false,918.569408,15,liamn,0,false,false,0,1
false,918.569408,16,davecocoa,1,false,true,5,1
false,918.569408,15,liamn,0,false,false,0,0
false,923.701191,14,PatBarret,0,false,false,0,0
true,923.701191,26,DeadSuperHero,0.736842,false,false,0,1
false,923.701191,15,movilla,0.715596,false,false,0,0
false,913.802221,18,bobbywilson0,1,false,false,0,0
false,917.22163,19,bobbywilson0,1,false,false,0,1
false,913.802221,21,bobbywilson0,1,false,false,0,1
false,913.681428,20,bobbywilson0,0,false,false,0,1
false,913.681428,20,fabianrbz,1,false,false,0,1
false,913.802221,18,rschaden,0,false,false,0,1
false,912.359551,25,movilla,0.712963,false,false,0,1
false,912.359551,20,davecocoa,1,false,false,5,1
false,912.359551,18,davecocoa,1,false,true,5,1
false,912.359551,17,fabianrbz,1,true,false,0,1
true,912.359551,38,EJW1,0,false,false,0,0
false,912.359551,19,jaywink,1,true,false,0,1
false,912.359551,15,movilla,0.71028,false,false,0,1
false,912.293457,28,MrZYX,0.862069,false,false,27,1
false,912.293457,23,movilla,0.707547,false,false,0,1
false,912.293457,22,movilla,0.704762,false,false,0,1
false,912.293457,18,movilla,0.701923,false,false,0,1
false,911.61683,21,DeadSuperHero,0.722222,false,false,0,1
false,911.61683,16,jaywink,1,true,false,0,1
false,911.772487,16,brauliomartinezlm,0,false,false,0,1
false,911.772487,26,fabianrbz,1,false,false,0,1
false,912.293457,21,davecocoa,1,false,true,0,1
true,911.772487,20,movilla,0.699029,false,false,0,1
false,911.772487,32,DeadSuperHero,0.764706,true,false,0,0
false,911.772487,12,denschub,1,true,true,0,1
false,911.772487,14,movilla,0.696078,false,false,0,1
false,911.772487,25,prellele,0.666667,false,false,0,0
false,911.772487,13,ujdhesa,1,false,false,0,0
false,910.68475,12,jaywink,1,false,true,0,1
false,912.359551,24,movilla,0.693069,false,false,0,1
false,911.772487,17,movilla,0.69,false,false,0,1
false,910.68475,12,movilla,0.69697,false,false,0,0
false,910.028426,12,jaywink,1,false,false,0,1
false,910.269126,13,movilla,0.693878,false,false,0,1
false,910.269126,12,jaywink,1,false,true,0,1
false,910.269126,12,movilla,0.690722,false,false,0,1
false,910.269126,17,movilla,0.6875,false,false,0,1
false,912.359551,22,movilla,0.684211,false,false,0,1
false,912.293457,23,movilla,0.680851,false,false,0,1
false,912.293457,24,Raven24,0.911392,true,true,8,1
false,909.740131,13,MrZYX,0.857143,false,false,20,1
false,906.962904,13,denschub,1,true,true,0,1
true,906.962904,15,grimreaper,0,false,false,0,0
false,910.028426,19,MrZYX,0.851852,false,false,20,1
false,905.630452,16,DeadSuperHero,0.75,false,false,0,1
false,905.630452,19,movilla,0.688172,false,false,0,0
false,905.570607,19,movilla,0.695652,false,false,0,0
false,906.398731,15,grzuy,1,true,true,0,1
false,905.630452,16,MrZYX,0.846154,false,false,20,1
false,905.737705,14,movilla,0.692308,false,false,0,1
false,904.566783,14,grzuy,1,true,true,0,1
false,904.566783,15,movilla,0.688889,false,false,0,1
false,904.62657,19,denschub,1,false,true,0,1
false,904.62657,16,movilla,0.696629,false,false,0,0
false,904.62657,16,movilla,0.693182,false,false,0,1
false,904.62657,16,fabianrbz,1,false,false,0,1
false,904.62657,15,movilla,0.701149,false,false,0,0
false,904.62657,15,Raven24,0.910256,false,false,8,1
false,901.586252,26,simonsmiley,1,false,false,6,0
false,901.586252,13,simonsmiley,0,false,false,0,1
false,901.586252,12,movilla,0.697674,false,false,0,1
false,901.586252,12,movilla,0.694118,false,false,0,1
false,901.586252,12,movilla,0.690476,false,false,0,1
false,901.94393,13,fabianrbz,0,true,false,0,1
false,904.62657,19,ujdhesa,1,false,false,0,1
false,901.94393,18,movilla,0.698795,false,false,0,0
false,901.94393,14,jaywink,1,false,false,0,1
false,891.349022,13,davecocoa,0,false,false,0,1
false,891.282731,13,mklew,0,false,false,0,1
false,891.282731,14,movilla,0.695122,false,false,0,1
false,891.282731,13,hfase01,0.857143,true,false,0,0
false,889.788873,14,jaywink,1,false,false,0,1
false,891.400915,24,MrZYX,0.84,false,false,12,1
false,891.393714,20,MrZYX,0.833333,true,true,12,1
false,891.393714,19,movilla,0.691358,false,false,0,1
false,891.393714,18,Ruxton,0,false,false,0,1
false,889.729802,19,movilla,0.7,false,false,0,0
false,889.729802,13,movilla,0.708861,false,false,0,0
false,889.729802,11,movilla,0.705128,false,false,0,1
false,889.729802,11,hfase01,0.833333,false,false,0,1
false,889.729802,11,hfase01,1,false,false,0,0
false,889.375539,17,movilla,0.714286,false,false,0,0
false,889.375539,11,devendram,0.833333,false,false,0,1
false,889.375539,10,devendram,1,false,false,0,0
false,889.375539,14,MrZYX,0.826087,false,false,7,1
false,889.434563,10,movilla,0.710526,false,false,0,1
false,889.434563,22,MrZYX,0.818182,true,true,7,1
false,886.779931,10,movilla,0.706667,false,false,0,1
false,887.192086,13,Raven24,0.909091,true,true,6,1
false,889.847952,13,MrZYX,0.809524,false,false,7,1
false,887.192086,11,movilla,0.702703,false,false,0,1
false,887.192086,12,movilla,0.712329,false,false,0,0
true,887.192086,13,Raven24,0.907895,false,false,6,1
false,887.192086,8,movilla,0.708333,false,false,0,1
false,887.354796,13,MrZYX,0.85,false,false,6,0
false,887.590465,9,MrZYX,0.842105,true,true,6,1
false,888.711607,11,hfase01,1,true,true,0,1
false,888.711607,12,movilla,0.71831,false,false,0,0
false,887.590465,19,MrZYX,0.833333,false,false,3,1
false,888.711607,12,MrZYX,0.882353,false,false,3,0
false,888.711607,13,MrZYX,875,false,false,3,1
false,873.362445,12,movilla,0.714286,false,false,0,1
false,873.362445,12,gutobenn,0,false,false,0,0
false,873.362445,11,gutobenn,0,false,false,0,0
false,873.362445,11,movilla,0.710145,false,false,0,1
false,873.362445,18,MrZYX,0.933333,false,false,0,0
false,873.362445,13,movilla,0.705882,false,false,0,1
false,873.362445,12,movilla,0.701493,false,false,0,1
false,873.362445,11,movilla,0.712121,false,false,0,0
false,873.362445,10,movilla,0.723077,false,false,0,0
false,873.419372,13,movilla,0.734375,false,false,0,0
false,873.419372,21,billyoc,0,false,false,0,1
false,873.419372,12,jeremyjh,0,false,false,0,1
false,873.419372,15,MrZYX,0.928571,false,false,0,1
false,873.419372,12,MrZYX,0.923077,false,false,0,1
false,873.476305,13,MrZYX,0.916667,false,false,0,1
false,873.606675,13,MrZYX,0.909091,false,false,0,1
false,872.408397,8,hfase01,1,true,false,0,1
false,872.408397,8,Raven24,0.906667,false,false,9,1
false,872.408397,9,movilla,0.730159,false,false,0,1
false,872.408397,10,Raven24,0.905405,false,false,9,1
false,872.408397,18,DeadSuperHero,0.733333,true,false,0,1
false,872.408397,7,movilla,0.725806,false,false,0,1
false,872.408397,6,alimony,0,false,false,0,1
false,872.408397,15,movilla,0.737705,false,false,0,0
false,872.408397,9,movilla,0.75,false,false,0,0
false,872.408397,8,movilla,0.762712,false,false,0,0
false,872.408397,7,dotkrnl,1,false,false,0,1
true,872.408397,5,dotkrnl,0,false,false,0,1
false,872.408397,7,movilla,0.775862,false,false,0,0
false,872.806731,6,movilla,0.77193,false,false,0,1
false,872.806731,6,movilla,0.767857,false,false,0,1
false,872.806731,5,johand,1,false,false,0,1
false,872.806731,7,flipkick,0,false,false,0,0
false,872.806731,7,movilla,0.763636,false,true,0,1
false,872.806731,5,johand,0,false,false,0,1
false,872.749804,5,movilla,0.759259,false,true,0,1
false,873.946836,6,movilla,0.754717,false,true,0,1
false,873.946836,6,devendram,1,false,false,0,1
false,873.946836,6,movilla,0.75,false,true,0,1
false,873.77563,6,movilla,0.745098,false,false,0,1
false,873.946836,6,devendram,1,false,false,0,1
false,873.77563,5,movilla,0.74,false,true,0,1
false,874.330503,5,movilla,0.734694,false,true,0,1
false,874.330503,5,movilla,0.729167,false,false,0,1
false,874.273398,5,devendram,1,false,false,0,1
false,874.501862,10,movilla,0.723404,false,true,1,1
false,874.501862,9,movilla,0.717391,false,true,1,1
false,874.501862,10,movilla,0.711111,false,true,1,1
false,874.501862,7,movilla,0.704545,false,true,1,1
false,873.889179,8,fermionic,0.714286,false,false,1,1
false,873.889179,7,Raven24,0.90411,false,false,8,1
false,873.889179,6,Raven24,0.902778,false,false,8,1
false,873.889179,6,devendram,1,false,false,0,1
false,869.754266,6,Raven24,0.901408,false,false,8,1
false,871.764395,7,devendram,0,false,false,0,1
false,871.764395,9,Gallaecio,0.857143,false,false,0,1
false,871.591734,9,Raven24,0.9,false,false,8,1
false,871.591734,10,Raven24,0.898551,false,false,3,1
false,871.591734,9,sfawaz,0,false,false,0,1
false,871.591734,10,movilla,0.697674,false,false,1,1
false,871.591734,11,movilla,0.690476,false,false,1,1
false,871.591734,9,Goutte,0,false,false,0,0
false,871.591734,10,movilla,0.707317,false,false,1,0
false,871.591734,8,kikuchiyo,0,false,false,0,1
false,871.591734,11,Raven24,0.897059,false,false,3,1
false,871.591734,9,movilla,725,false,false,1,0
false,870.799498,4,Raven24,0.895522,false,false,3,1
false,870.799498,4,Raven24,0.893939,false,false,3,1
false,870.856992,5,movilla,0.717949,false,false,1,1
false,870.856992,5,Raven24,0.892308,false,false,3,1
false,870.856992,6,movilla,0.710526,false,false,1,1
false,870.856992,5,Raven24,0.890625,false,false,5,1
false,870.856992,4,prellele,0.647059,false,false,0,1
false,870.856992,4,hfase01,1,false,false,0,1
false,870.856992,4,jaywink,1,false,false,0,1
false,871.202114,4,Raven24,0.888889,false,false,7,1
false,871.202114,4,Gallaecio,0.833333,false,false,0,1
false,871.202114,5,movilla,0.702703,false,true,1,1
false,871.317215,7,movilla,0.694444,false,true,1,1
false,871.317215,8,movilla,0.685714,false,false,1,1
false,871.317215,6,movilla,0.676471,false,false,1,1
false,871.317215,6,L2G,0,false,false,0,1
false,871.317215,5,Raven24,0.887097,false,false,7,1
false,869.46464,5,Raven24,0.885246,false,false,7,1
false,869.637073,4,brynary,0,false,false,0,1
false,869.087782,4,justindthomas,0.555556,true,false,15,1
false,869.087782,4,justindthomas,0.5,false,false,15,1
false,869.087782,6,Rawk,0,false,false,0,1
false,869.087782,5,Raven24,0.883333,false,false,7,1
false,869.021631,5,movilla,0.666667,false,true,1,1
false,869.021631,17,stevenh512,1,false,false,8,0
false,869.194125,6,wubwubwubcr3w,0.4,false,false,2,1
false,869.194125,6,wubwubwubcr3w,0.5,false,false,2,0
false,869.827187,9,Raven24,0.881356,false,false,7,1
false,870.403498,11,Raven24,0.87931,false,false,7,1
false,870.403498,11,Raven24,0.877193,false,false,7,1
false,869.827187,10,Raven24,875,false,false,7,1
false,869.194125,8,zscott,1,false,false,0,1
false,870.403498,9,fermionic,0.666667,false,false,1,1
false,869.596876,9,stevenh512,1,false,false,8,1
false,870.403498,8,zscott,0,false,false,0,1
false,870.634237,6,movilla,0.65625,false,true,1,1
false,869.596876,5,stevenh512,1,false,false,8,1
false,876.267343,6,Raven24,0.872727,false,false,8,1
false,876.267343,6,Raven24,0.87037,false,false,8,1
false,876.267343,5,ChaosCoder,0,false,false,0,1
false,876.267343,5,stevenh512,1,false,false,8,1
true,876.325795,6,stevenh512,1,false,false,8,1
false,876.325795,6,stevenh512,1,false,false,8,1
false,876.384256,6,stevenh512,1,true,true,8,1
false,877.121475,6,Gallaecio,0.8,false,false,0,1
false,870.403498,10,kostasnw,0,false,false,0,1
false,876.562187,8,fermionic,0.6,false,false,0,1
false,876.562187,6,Raven24,0.867925,false,false,7,1
false,876.562187,5,wubwubwubcr3w,0.333333,false,false,2,1
false,876.562187,8,nsdevaraj,0,false,false,0,1
false,876.69585,6,maxwell,1,false,false,26,1
false,876.69585,5,maxwell,1,false,false,26,1
false,876.69585,6,dmorley,0.692308,true,false,0,1
false,876.69585,5,SuperTux88,1,false,false,2,1
false,876.930276,6,maxwell,1,false,false,26,1
false,876.930276,5,maxwell,0,false,false,26,1
false,876.930276,4,DeadSuperHero,0.714286,true,true,0,1
false,876.948812,5,dmorley,0.68,true,false,0,1
false,877.183589,6,stevenh512,1,true,true,5,1
false,876.047463,6,stevenh512,1,false,false,5,1
